NumberLetter,corrAns,StimFile,Correct_StimFile,False_StimFile,DurationTrial,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Instruct.started,Instruct.stopped,text_2.started,text_2.stopped,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1,['2'],TMTstop-B_1_1.png,TMTstop-B_1_1.png,TMTstop-B_1_1.png,10,0,0,0,0,6.914316700072959,None,6.914316700072959,None,8.573366799973883,None,['2'],1,[1.6666892000939697],8.573366799973883,None,,001,2021_Nov_03_1523,TMTAB,2021.2.3,143.72648278642322,
A,['1'],TMTstop-B_1_1.png,TMTstop-B_1_1firstgreen.png,TMTstop-B_1_1.png,10,0,1,1,1,,,,,10.31659880001098,None,"['3', '1']",0,"[3.4822402000427246, 4.81473600002937]",10.31659880001098,None,,001,2021_Nov_03_1523,TMTAB,2021.2.3,143.72648278642322,
2,['3'],TMTstop-B_1_1linestimulus0.png,TMTstop-B_1_1greenlinestimulus0.png,TMTstop-B_1_1firstred.png,10,0,2,2,2,,,,,15.205375600024126,None,"['2', '1', '3']",0,"[8.495774099952541, 9.144514200044796, 15.186931999982335]",15.205375600024126,None,,001,2021_Nov_03_1523,TMTAB,2021.2.3,143.72648278642322,
