NumberLetter,corrAns,StimFile,Correct_StimFile,False_StimFile,DurationTrial,restartpractice.thisRepN,restartpractice.thisTrialN,restartpractice.thisN,restartpractice.thisIndex,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,Instruct.started,Instruct.stopped,text_2.started,text_2.stopped,polygon.started,polygon.stopped,Stim_practice.started,Stim_practice.stopped,key_resp_practice.keys,key_resp_practice.rt,key_resp_practice.started,key_resp_practice.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1,['1'],TMTstop-A_1_practice.png,TMTstop-A_1_practice.png,TMTstop-A_1_practice.png,10,0,0,0,0,0,0,0,0,6.717931599996518,None,6.717931599996518,None,7.174358200005372,None,10.22489910000877,None,1,0.877198900008807,10.22489910000877,None,,001,2021_Nov_15_1803,TMTAB,2021.2.3,144.08848187114694,
2,['2'],TMTstop-A_1_practice.png,TMTstop-A_1_practicefirstgreen.png,TMTstop-A_1_practicefirstred.png,10,0,0,0,0,0,1,1,1,,,,,,,11.190263099997537,None,2,0.10140420000243466,11.190263099997537,None,,001,2021_Nov_15_1803,TMTAB,2021.2.3,144.08848187114694,
3,['3'],TMTstop-A_1_practicelinestimulus0.png,TMTstop-A_1_practicegreenlinestimulus0.png,TMTstop-A_1_practiceredlinestimulus0.png,10,0,0,0,0,0,2,2,2,,,,,,,11.371214700004202,None,3,0.054186099994694814,11.371214700004202,None,,001,2021_Nov_15_1803,TMTAB,2021.2.3,144.08848187114694,
4,['1'],TMTstop-A_1_practicelinestimulus1.png,TMTstop-A_1_practicegreenlinestimulus1.png,TMTstop-A_1_practiceredlinestimulus1.png,10,0,0,0,0,0,3,3,3,,,,,,,11.495971199998166,None,1,0.11229140000068583,11.495971199998166,None,,001,2021_Nov_15_1803,TMTAB,2021.2.3,144.08848187114694,
5,['2'],TMTstop-A_1_practicelinestimulus2.png,TMTstop-A_1_practicegreenlinestimulus2.png,TMTstop-A_1_practiceredlinestimulus2.png,10,0,0,0,0,0,4,4,4,,,,,,,11.66953349999676,None,2,0.07138160000613425,11.66953349999676,None,,001,2021_Nov_15_1803,TMTAB,2021.2.3,144.08848187114694,
6,['3'],TMTstop-A_1_practicelinestimulus3.png,TMTstop-A_1_practicegreenlinestimulus3.png,TMTstop-A_1_practiceredlinestimulus3.png,10,0,0,0,0,0,5,5,5,,,,,,,11.822599000006448,None,3,0.02993600000627339,11.822599000006448,None,,001,2021_Nov_15_1803,TMTAB,2021.2.3,144.08848187114694,
7,['1'],TMTstop-A_1_practicelinestimulus4.png,TMTstop-A_1_practicegreenlinestimulus4.png,TMTstop-A_1_practiceredlinestimulus4.png,10,0,0,0,0,0,6,6,6,,,,,,,11.933488700000453,None,1,0.09036729999934323,11.933488700000453,None,,001,2021_Nov_15_1803,TMTAB,2021.2.3,144.08848187114694,
8,['3'],TMTstop-A_1_practicelinestimulus5.png,TMTstop-A_1_practicegreenlinestimulus5.png,TMTstop-A_1_practiceredlinestimulus5.png,10,0,0,0,0,0,7,7,7,,,,,,,12.093344200009597,None,3,0.11945410000043921,12.093344200009597,None,,001,2021_Nov_15_1803,TMTAB,2021.2.3,144.08848187114694,
9,['2'],TMTstop-A_1_practicelinestimulus6.png,TMTstop-A_1_practicegreenlinestimulus6.png,TMTstop-A_1_practiceredlinestimulus6.png,10,0,0,0,0,0,8,8,8,,,,,,,12.287811000001966,None,2,0.15894079999998212,12.287811000001966,None,,001,2021_Nov_15_1803,TMTAB,2021.2.3,144.08848187114694,
10,['3'],TMTstop-A_1_practicelinestimulus7.png,TMTstop-A_1_practicegreenlinestimulus7.png,TMTstop-A_1_practiceredlinestimulus7.png,10,0,0,0,0,0,9,9,9,,,,,,,12.544587500000489,None,3,0.030679600007715635,12.544587500000489,None,,001,2021_Nov_15_1803,TMTAB,2021.2.3,144.08848187114694,
11,['1'],TMTstop-A_1_practicelinestimulus8.png,TMTstop-A_1_practicegreenlinestimulus8.png,TMTstop-A_1_practiceredlinestimulus8.png,10,0,0,0,0,0,10,10,10,,,,,,,12.648925100002089,None,1,0.0635216000082437,12.648925100002089,None,,001,2021_Nov_15_1803,TMTAB,2021.2.3,144.08848187114694,
12,['2'],TMTstop-A_1_practicelinestimulus9.png,TMTstop-A_1_practicegreenlinestimulus9.png,TMTstop-A_1_practiceredlinestimulus9.png,10,0,0,0,0,0,11,11,11,,,,,,,12.780790800010436,None,2,0.5734290000109468,12.780790800010436,None,,001,2021_Nov_15_1803,TMTAB,2021.2.3,144.08848187114694,
None,None,TMTstop-A_1_practicelinestimulus10.png,TMTstop-A_1_practicegreenlinestimulus10.png,TMTstop-A_1_practiceredlinestimulus10.png,None,0,0,0,0,0,12,12,12,,,,,,,13.426686100006918,None,None,,13.426686100006918,None,,001,2021_Nov_15_1803,TMTAB,2021.2.3,144.08848187114694,
