1.7157 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['pyo'] (in that order).
6.0214 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001C7C49672B0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001C7C49C8588>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1055]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='glfw')
6.0214 	EXP 	window1: mouseVisible = True
6.0215 	EXP 	window1: recordFrameIntervals = False
6.0909 	EXP 	window1: recordFrameIntervals = True
6.1666 	WARNING 	t of last frame was 13.11ms (=1/76)
6.1792 	WARNING 	t of last frame was 12.59ms (=1/79)
6.1897 	WARNING 	t of last frame was 10.57ms (=1/94)
6.2004 	WARNING 	t of last frame was 10.68ms (=1/93)
6.2388 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
6.6878 	EXP 	window1: recordFrameIntervals = False
7.0209 	EXP 	Created image_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='Instruktioner TMTstopControl.png', interpolate=True, mask=None, maskParams=None, name='image_2', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([1.28, 0.72]), texRes=128.0, units='height', win=Window(...))
7.0237 	EXP 	Created polygon = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='polygon', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
7.0267 	EXP 	Created Stim = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='Stim', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([1.777, 1.   ]), texRes=128.0, units='height', win=Window(...))
7.0287 	EXP 	Created polygon = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='polygon', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
7.0927 	EXP 	Created image_3 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='Instruktioner TMTstopA.png', interpolate=True, mask=None, maskParams=None, name='image_3', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([1.28, 0.72]), texRes=128.0, units='height', win=Window(...))
7.0956 	EXP 	Created Stim = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='Stim', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([1.777, 1.   ]), texRes=128.0, units='height', win=Window(...))
7.0975 	EXP 	Created polygon = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='polygon', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
7.1612 	EXP 	Created image_4 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='Instruktioner TMTstopB.png', interpolate=True, mask=None, maskParams=None, name='image_4', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([1.28, 0.72]), texRes=128.0, units='height', win=Window(...))
7.1643 	EXP 	Created Stim = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='Stim', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([1.777, 1.   ]), texRes=128.0, units='height', win=Window(...))
7.1662 	EXP 	Created polygon = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='polygon', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
7.2858 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
7.3397 	EXP 	image_2: autoDraw = True
8.8872 	DATA 	Keypress: w
8.8912 	EXP 	image_2: autoDraw = False
8.8912 	EXP 	polygon: autoDraw = True
9.0468 	DATA 	Keypress: w
11.8895 	EXP 	Imported TMTstop-Control_1_conditions.xlsx as conditions, 8 conditions, 2 params
11.8901 	EXP 	Created sequence: sequential, trialTypes=8, nReps=1, seed=None
11.8904 	EXP 	New trial (rep=0, index=0): {'Block_file': 'TMTstop-Control_1_1.xlsx', 'Condition_rows': '0:26'}
11.9485 	EXP 	Imported TMTstop-control_1_merged.xlsx as conditions, 26 conditions, 9 params
11.9489 	EXP 	Created sequence: sequential, trialTypes=26, nReps=1, seed=None
11.9491 	EXP 	New trial (rep=0, index=0): {'NumberLetter': 1, 'corrAns': ['2'], 'Correct': 2, 'StimFile': 'TMTstop-control_1_1.png', 'Correct_StimFile': 'TMTstop-control_1_1.png', 'False_StimFile': 'TMTstop-control_1_1.png', 'Version': 'TMT-Control', 'Block': 1, 'TrialNumber_session': 1}
11.9494 	WARNING 	Requested image 'TMTstop-control_1_1.png' not found but similar filename 'TMTstop-control_1_1.jpg' exists. This will be used instead but changing the filename is advised.
11.9865 	EXP 	polygon: autoDraw = False
11.9865 	EXP 	Stim: image = 'TMTstop-control_1_1.png'
11.9865 	EXP 	Stim: autoDraw = True
12.8022 	EXP 	New trial (rep=0, index=1): {'NumberLetter': 2, 'corrAns': ['1'], 'Correct': 1, 'StimFile': 'TMTstop-control_1_1.png', 'Correct_StimFile': 'TMTstop-control_1_1firstgreen.png', 'False_StimFile': 'TMTstop-control_1_1firstred.png', 'Version': 'TMT-Control', 'Block': 1, 'TrialNumber_session': 2}
12.8647 	DATA 	Keypress: 2
12.8688 	EXP 	Stim: autoDraw = False
12.8688 	EXP 	Stim: image = 'TMTstop-control_1_1firstgreen.png'
12.8688 	EXP 	Stim: image = 'TMTstop-control_1_1firstgreen.png'
12.8688 	EXP 	Stim: autoDraw = True
12.8925 	DATA 	Keypress: 1
12.8988 	EXP 	New trial (rep=0, index=2): {'NumberLetter': 3, 'corrAns': ['2'], 'Correct': 2, 'StimFile': 'TMTstop-control_1_1linestimulus0.png', 'Correct_StimFile': 'TMTstop-control_1_1greenlinestimulus0.png', 'False_StimFile': 'TMTstop-control_1_1redlinestimulus0.png', 'Version': 'TMT-Control', 'Block': 1, 'TrialNumber_session': 3}
12.9668 	EXP 	Stim: autoDraw = False
12.9668 	EXP 	Stim: image = 'TMTstop-control_1_1greenlinestimulus0.png'
12.9668 	EXP 	Stim: image = 'TMTstop-control_1_1greenlinestimulus0.png'
12.9668 	EXP 	Stim: autoDraw = True
13.0244 	DATA 	Keypress: 3
13.0660 	DATA 	Keypress: 2
13.0696 	EXP 	Stim: image = 'TMTstop-control_1_1redlinestimulus0.png'
13.1080 	DATA 	Keypress: 1
13.1134 	EXP 	Stim: image = 'TMTstop-control_1_1redlinestimulus0.png'
13.1529 	EXP 	Stim: image = 'TMTstop-control_1_1redlinestimulus0.png'
13.1911 	DATA 	Keypress: 1
13.1954 	EXP 	Stim: image = 'TMTstop-control_1_1redlinestimulus0.png'
13.2327 	DATA 	Keypress: 2
13.2329 	DATA 	Keypress: 3
13.2364 	EXP 	Stim: image = 'TMTstop-control_1_1redlinestimulus0.png'
13.2400 	EXP 	New trial (rep=0, index=3): {'NumberLetter': 4, 'corrAns': ['3'], 'Correct': 3, 'StimFile': 'TMTstop-control_1_1linestimulus1.png', 'Correct_StimFile': 'TMTstop-control_1_1greenlinestimulus1.png', 'False_StimFile': 'TMTstop-control_1_1redlinestimulus1.png', 'Version': 'TMT-Control', 'Block': 1, 'TrialNumber_session': 4}
13.3130 	EXP 	Stim: autoDraw = False
13.3130 	EXP 	Stim: image = 'TMTstop-control_1_1greenlinestimulus1.png'
13.3130 	EXP 	Stim: image = 'TMTstop-control_1_1greenlinestimulus1.png'
13.3130 	EXP 	Stim: autoDraw = True
13.3295 	EXP 	New trial (rep=0, index=4): {'NumberLetter': 5, 'corrAns': ['2'], 'Correct': 2, 'StimFile': 'TMTstop-control_1_1linestimulus2.png', 'Correct_StimFile': 'TMTstop-control_1_1greenlinestimulus2.png', 'False_StimFile': 'TMTstop-control_1_1redlinestimulus2.png', 'Version': 'TMT-Control', 'Block': 1, 'TrialNumber_session': 5}
13.3924 	DATA 	Keypress: 3
13.3926 	DATA 	Keypress: 1
13.3972 	EXP 	Stim: autoDraw = False
13.3972 	EXP 	Stim: image = 'TMTstop-control_1_1greenlinestimulus2.png'
13.3972 	EXP 	Stim: image = 'TMTstop-control_1_1greenlinestimulus2.png'
13.3972 	EXP 	Stim: autoDraw = True
13.4063 	DATA 	Keypress: 2
13.4967 	DATA 	Keypress: 1
13.5004 	EXP 	Stim: image = 'TMTstop-control_1_1redlinestimulus2.png'
13.5382 	DATA 	Keypress: 2
13.5383 	DATA 	Keypress: 3
13.5417 	EXP 	Stim: image = 'TMTstop-control_1_1redlinestimulus2.png'
13.5450 	EXP 	New trial (rep=0, index=5): {'NumberLetter': 6, 'corrAns': ['1'], 'Correct': 1, 'StimFile': 'TMTstop-control_1_1linestimulus3.png', 'Correct_StimFile': 'TMTstop-control_1_1greenlinestimulus3.png', 'False_StimFile': 'TMTstop-control_1_1redlinestimulus3.png', 'Version': 'TMT-Control', 'Block': 1, 'TrialNumber_session': 6}
13.6125 	EXP 	Stim: autoDraw = False
13.6125 	EXP 	Stim: image = 'TMTstop-control_1_1greenlinestimulus3.png'
13.6125 	EXP 	Stim: image = 'TMTstop-control_1_1greenlinestimulus3.png'
13.6125 	EXP 	Stim: autoDraw = True
13.6354 	DATA 	Keypress: 3
13.6771 	DATA 	Keypress: 1
13.6807 	EXP 	Stim: image = 'TMTstop-control_1_1redlinestimulus3.png'
13.7196 	DATA 	Keypress: 2
13.7263 	EXP 	Stim: image = 'TMTstop-control_1_1redlinestimulus3.png'
13.7645 	EXP 	Stim: image = 'TMTstop-control_1_1redlinestimulus3.png'
13.8022 	DATA 	Keypress: 3
13.8059 	EXP 	Stim: image = 'TMTstop-control_1_1redlinestimulus3.png'
13.8473 	EXP 	Stim: image = 'TMTstop-control_1_1redlinestimulus3.png'
13.8900 	EXP 	Stim: image = 'TMTstop-control_1_1redlinestimulus3.png'
13.9309 	EXP 	Stim: image = 'TMTstop-control_1_1redlinestimulus3.png'
13.9723 	EXP 	Stim: image = 'TMTstop-control_1_1redlinestimulus3.png'
14.0104 	DATA 	Keypress: 1
14.0140 	EXP 	Stim: image = 'TMTstop-control_1_1redlinestimulus3.png'
14.0177 	EXP 	New trial (rep=0, index=6): {'NumberLetter': 7, 'corrAns': ['3'], 'Correct': 3, 'StimFile': 'TMTstop-control_1_1linestimulus4.png', 'Correct_StimFile': 'TMTstop-control_1_1greenlinestimulus4.png', 'False_StimFile': 'TMTstop-control_1_1redlinestimulus4.png', 'Version': 'TMT-Control', 'Block': 1, 'TrialNumber_session': 7}
14.0799 	DATA 	Keypress: 2
14.0840 	EXP 	Stim: autoDraw = False
14.0840 	EXP 	Stim: image = 'TMTstop-control_1_1greenlinestimulus4.png'
14.0840 	EXP 	Stim: image = 'TMTstop-control_1_1greenlinestimulus4.png'
14.0840 	EXP 	Stim: autoDraw = True
14.1250 	EXP 	Stim: image = 'TMTstop-control_1_1redlinestimulus4.png'
14.1632 	DATA 	Keypress: 3
14.1668 	EXP 	Stim: image = 'TMTstop-control_1_1redlinestimulus4.png'
14.1704 	EXP 	New trial (rep=0, index=7): {'NumberLetter': 8, 'corrAns': ['2'], 'Correct': 2, 'StimFile': 'TMTstop-control_1_1linestimulus4.png', 'Correct_StimFile': 'TMTstop-control_1_1greenlinestimulus5.png', 'False_StimFile': 'TMTstop-control_1_1redlinestimulus5.png', 'Version': 'TMT-Control', 'Block': 1, 'TrialNumber_session': 8}
14.2327 	DATA 	Keypress: 1
14.2328 	DATA 	Keypress: 2
14.2368 	EXP 	Stim: autoDraw = False
14.2368 	EXP 	Stim: image = 'TMTstop-control_1_1greenlinestimulus5.png'
14.2368 	EXP 	Stim: image = 'TMTstop-control_1_1greenlinestimulus5.png'
14.2368 	EXP 	Stim: autoDraw = True
14.3439 	DATA 	Keypress: 1
14.3440 	DATA 	Keypress: 2
14.3478 	EXP 	Stim: image = 'TMTstop-control_1_1redlinestimulus5.png'
14.3509 	EXP 	New trial (rep=0, index=8): {'NumberLetter': 9, 'corrAns': ['3'], 'Correct': 3, 'StimFile': 'TMTstop-control_1_1linestimulus6.png', 'Correct_StimFile': 'TMTstop-control_1_1greenlinestimulus6.png', 'False_StimFile': 'TMTstop-control_1_1redlinestimulus6.png', 'Version': 'TMT-Control', 'Block': 1, 'TrialNumber_session': 9}
14.4134 	DATA 	Keypress: 3
14.4175 	EXP 	Stim: autoDraw = False
14.4175 	EXP 	Stim: image = 'TMTstop-control_1_1greenlinestimulus6.png'
14.4175 	EXP 	Stim: image = 'TMTstop-control_1_1greenlinestimulus6.png'
14.4175 	EXP 	Stim: autoDraw = True
14.4480 	DATA 	Keypress: 3
14.4542 	EXP 	New trial (rep=0, index=9): {'NumberLetter': 10, 'corrAns': ['2'], 'Correct': 2, 'StimFile': 'TMTstop-control_1_1linestimulus7.png', 'Correct_StimFile': 'TMTstop-control_1_1greenlinestimulus7.png', 'False_StimFile': 'TMTstop-control_1_1redlinestimulus7.png', 'Version': 'TMT-Control', 'Block': 1, 'TrialNumber_session': 10}
14.5177 	DATA 	Keypress: 1
14.5179 	DATA 	Keypress: 2
14.5217 	EXP 	Stim: autoDraw = False
14.5217 	EXP 	Stim: image = 'TMTstop-control_1_1greenlinestimulus7.png'
14.5217 	EXP 	Stim: image = 'TMTstop-control_1_1greenlinestimulus7.png'
14.5217 	EXP 	Stim: autoDraw = True
14.5868 	DATA 	Keypress: 1
14.6293 	DATA 	Keypress: 2
14.6295 	DATA 	Keypress: 3
14.6324 	EXP 	Stim: image = 'TMTstop-control_1_1redlinestimulus7.png'
14.6369 	EXP 	New trial (rep=0, index=10): {'NumberLetter': 11, 'corrAns': ['3'], 'Correct': 3, 'StimFile': 'TMTstop-control_1_1linestimulus8.png', 'Correct_StimFile': 'TMTstop-control_1_1greenlinestimulus8.png', 'False_StimFile': 'TMTstop-control_1_1redlinestimulus8.png', 'Version': 'TMT-Control', 'Block': 1, 'TrialNumber_session': 11}
14.7023 	EXP 	Stim: autoDraw = False
14.7023 	EXP 	Stim: image = 'TMTstop-control_1_1greenlinestimulus8.png'
14.7023 	EXP 	Stim: image = 'TMTstop-control_1_1greenlinestimulus8.png'
14.7023 	EXP 	Stim: autoDraw = True
14.7201 	EXP 	New trial (rep=0, index=11): {'NumberLetter': 12, 'corrAns': ['1'], 'Correct': 1, 'StimFile': 'TMTstop-control_1_1linestimulus9.png', 'Correct_StimFile': 'TMTstop-control_1_1greenlinestimulus9.png', 'False_StimFile': 'TMTstop-control_1_1redlinestimulus9.png', 'Version': 'TMT-Control', 'Block': 1, 'TrialNumber_session': 12}
14.7813 	DATA 	Keypress: 3
14.7815 	DATA 	Keypress: 1
14.7854 	EXP 	Stim: autoDraw = False
14.7854 	EXP 	Stim: image = 'TMTstop-control_1_1greenlinestimulus9.png'
14.7854 	EXP 	Stim: image = 'TMTstop-control_1_1greenlinestimulus9.png'
14.7854 	EXP 	Stim: autoDraw = True
14.7954 	DATA 	Keypress: 2
14.8577 	EXP 	New trial (rep=0, index=12): {'NumberLetter': 13, 'corrAns': ['3'], 'Correct': 3, 'StimFile': 'TMTstop-control_1_1linestimulus10.png', 'Correct_StimFile': 'TMTstop-control_1_1greenlinestimulus10.png', 'False_StimFile': 'TMTstop-control_1_1redlinestimulus10.png', 'Version': 'TMT-Control', 'Block': 1, 'TrialNumber_session': 13}
14.9270 	DATA 	Keypress: 1
14.9272 	DATA 	Keypress: 2
14.9273 	DATA 	Keypress: 3
14.9316 	EXP 	Stim: autoDraw = False
14.9316 	EXP 	Stim: image = 'TMTstop-control_1_1greenlinestimulus10.png'
14.9316 	EXP 	Stim: image = 'TMTstop-control_1_1greenlinestimulus10.png'
14.9316 	EXP 	Stim: autoDraw = True
14.9723 	EXP 	Stim: image = 'TMTstop-control_1_1redlinestimulus10.png'
15.0178 	DATA 	Keypress: 3
15.0181 	DATA 	Keypress: 1
