Condition_rows,NumberLetter,corrAns,Correct,StimFile,Correct_StimFile,False_StimFile,Block,restartpractice.thisRepN,restartpractice.thisTrialN,restartpractice.thisN,restartpractice.thisIndex,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,Condition_trials.thisRepN,Condition_trials.thisTrialN,Condition_trials.thisN,Condition_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Instruct.started,Instruct.stopped,image_2.started,image_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,polygon.started,polygon.stopped,Stim_practice.started,Stim_practice.stopped,key_resp_practice.keys,key_resp_practice.rt,key_resp_practice.started,key_resp_practice.stopped,text_5.started,text_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0:26,12,['3'],3,TMTstop-A_1_1linestimulus9.png,TMTstop-A_1_1greenlinestimulus9.png,TMTstop-A_1_1redlinestimulus9.png,1,,,,,,,,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,21.94950190000236,None,['3'],1,[-0.03342129988595843],21.94950190000236,None,,001,2022_Jan_12_1732,TMTAstop-A,2021.2.3,143.91947423279117,
0:26,13,['2'],2,TMTstop-A_1_1linestimulus10.png,TMTstop-A_1_1greenlinestimulus10.png,TMTstop-A_1_1redlinestimulus10.png,1,,,,,,,,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,22.025592499878258,None,"['1', '2']",1,"[0.020771499956026673, 0.06789060006849468]",22.025592499878258,None,,001,2022_Jan_12_1732,TMTAstop-A,2021.2.3,143.91947423279117,
0:26,14,['3'],3,TMTstop-A_1_1linestimulus11.png,TMTstop-A_1_1greenlinestimulus11.png,TMTstop-A_1_1redlinestimulus11.png,1,,,,,,,,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,22.171164999948815,None,['3'],1,[0.015401099808514118],22.171164999948815,None,,001,2022_Jan_12_1732,TMTAstop-A,2021.2.3,143.91947423279117,
0:26,15,['1'],1,TMTstop-A_1_1linestimulus12.png,TMTstop-A_1_1greenlinestimulus12.png,TMTstop-A_1_1redlinestimulus12.png,1,,,,,,,,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,22.27547249989584,None,['1'],1,[0.03406530013307929],22.27547249989584,None,,001,2022_Jan_12_1732,TMTAstop-A,2021.2.3,143.91947423279117,
0:26,16,['3'],3,TMTstop-A_1_1linestimulus13.png,TMTstop-A_1_1greenlinestimulus13.png,TMTstop-A_1_1redlinestimulus13.png,1,,,,,,,,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,22.39398210006766,None,"['2', '3']",1,"[-0.0527254999615252, 0.04713550000451505]",22.39398210006766,None,,001,2022_Jan_12_1732,TMTAstop-A,2021.2.3,143.91947423279117,
0:26,17,['2'],2,TMTstop-A_1_1linestimulus14.png,TMTstop-A_1_1greenlinestimulus14.png,TMTstop-A_1_1redlinestimulus14.png,1,,,,,,,,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,22.594851299887523,None,"['1', '2']",1,"[-0.016291199950501323, 0.03603160008788109]",22.594851299887523,None,,001,2022_Jan_12_1732,TMTAstop-A,2021.2.3,143.91947423279117,
0:26,18,['3'],3,TMTstop-A_1_1linestimulus15.png,TMTstop-A_1_1greenlinestimulus15.png,TMTstop-A_1_1redlinestimulus15.png,1,,,,,,,,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,22.71277319989167,None,['3'],1,[0.021190800005570054],22.71277319989167,None,,001,2022_Jan_12_1732,TMTAstop-A,2021.2.3,143.91947423279117,
0:26,19,['1'],1,TMTstop-A_1_1linestimulus16.png,TMTstop-A_1_1greenlinestimulus16.png,TMTstop-A_1_1redlinestimulus16.png,1,,,,,,,,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,22.817289700033143,None,['1'],1,[0.06028820015490055],22.817289700033143,None,,001,2022_Jan_12_1732,TMTAstop-A,2021.2.3,143.91947423279117,
0:26,20,['3'],3,TMTstop-A_1_1linestimulus17.png,TMTstop-A_1_1greenlinestimulus17.png,TMTstop-A_1_1redlinestimulus17.png,1,,,,,,,,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,22.94918129988946,None,"['2', '3']",1,"[-0.017037099925801158, 0.08181860018521547]",22.94918129988946,None,,001,2022_Jan_12_1732,TMTAstop-A,2021.2.3,143.91947423279117,
0:26,21,['1'],1,TMTstop-A_1_1linestimulus18.png,TMTstop-A_1_1greenlinestimulus18.png,TMTstop-A_1_1redlinestimulus18.png,1,,,,,,,,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,23.108797499909997,None,['1'],1,[0.04685889999382198],23.108797499909997,None,,001,2022_Jan_12_1732,TMTAstop-A,2021.2.3,143.91947423279117,
