NumB_1_1erLetter,corrAns,StimFile,Correct_StimFile,False_StimFile,DurationTrial,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Instruct.started,Instruct.stopped,text_2.started,text_2.stopped,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1,1,TMT-B_1_1.png,TMT-B_1_1.png,TMT-B_1_1.png,10,0,0,0,0,10.819390399992699,None,10.819390399992699,None,11.891015999994124,None,1,1,0.8441908000095282,11.891015999994124,None,,001,2021_Oct_28_1607,TMTAB,2021.2.3,103.33044352731676,
A,2,TMT-B_1_1.png,TMT-B_1_1firstgreen.png,TMT-B_1_1firstred.png,10,0,1,1,1,,,,,None,None,None,0,,None,None,,001,2021_Oct_28_1607,TMTAB,2021.2.3,103.33044352731676,
2,1,TMT-B_1_1linestimulus0.png,TMT-B_1_1greenlinestimulus0.png,TMT-B_1_1redlinestimulus0.png,10,0,2,2,2,,,,,13.12804490000417,None,1,1,0.868420699989656,13.12804490000417,None,,001,2021_Oct_28_1607,TMTAB,2021.2.3,103.33044352731676,
B,3,TMT-B_1_1linestimulus1.png,TMT-B_1_1greenlinestimulus1.png,TMT-B_1_1redlinestimulus1.png,10,0,3,3,3,,,,,None,None,None,0,,None,None,,001,2021_Oct_28_1607,TMTAB,2021.2.3,103.33044352731676,
