NumberLetter,corrAns,StimFile,Correct_StimFile,False_StimFile,DurationTrial,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,Instruct.started,Instruct.stopped,text_2.started,text_2.stopped,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,polygon.started,polygon.stopped,participant,session,date,expName,psychopyVersion,frameRate,
19,['1'],TMTstop-A_1_1linestimulus16.png,TMTstop-A_1_1greenlinestimulus16.png,TMTstop-A_1_1redlinestimulus16.png,None,0,18,18,18,,,,,,,,,21.642500000001746,None,['1'],1,[0.09699670000554761],21.642500000001746,None,,,,001,2021_Nov_15_1220,TMTAB,2021.2.3,144.1553648826009,
20,['3'],TMTstop-A_1_1linestimulus17.png,TMTstop-A_1_1greenlinestimulus17.png,TMTstop-A_1_1redlinestimulus17.png,None,0,19,19,19,,,,,,,,,21.809906199996476,None,"['2', '3']",1,"[0.0025800000003073364, 0.12713880000228528]",21.809906199996476,None,,,,001,2021_Nov_15_1220,TMTAB,2021.2.3,144.1553648826009,
21,['1'],TMTstop-A_1_1linestimulus18.png,TMTstop-A_1_1greenlinestimulus18.png,TMTstop-A_1_1redlinestimulus18.png,None,0,20,20,20,,,,,,,,,22.01792800000112,None,['1'],1,[0.07365829999616835],22.01792800000112,None,,,,001,2021_Nov_15_1220,TMTAB,2021.2.3,144.1553648826009,
22,['3'],TMTstop-A_1_1linestimulus19.png,TMTstop-A_1_1greenlinestimulus19.png,TMTstop-A_1_1redlinestimulus19.png,None,0,21,21,21,,,,,,,,,22.17040039999847,None,"['2', '3']",1,"[0.043905200000153854, 0.13479319999896688]",22.17040039999847,None,,,,001,2021_Nov_15_1220,TMTAB,2021.2.3,144.1553648826009,
23,['1'],TMTstop-A_1_1linestimulus20.png,TMTstop-A_1_1greenlinestimulus20.png,TMTstop-A_1_1redlinestimulus20.png,None,0,22,22,22,,,,,,,,,22.38563669999712,None,"['2', '1']",1,"[0.6993608999982825, 1.0109525000007125]",22.38563669999712,None,,,,001,2021_Nov_15_1220,TMTAB,2021.2.3,144.1553648826009,
24,['2'],TMTstop-A_1_1linestimulus21.png,TMTstop-A_1_1greenlinestimulus21.png,TMTstop-A_1_1redlinestimulus21.png,None,0,23,23,23,,,,,,,,,23.48987739999575,None,"['3', '2']",1,"[0.4047047999993083, 0.804608600003121]",23.48987739999575,None,,,,001,2021_Nov_15_1220,TMTAB,2021.2.3,144.1553648826009,
25,['3'],TMTstop-A_1_1linestimulus22.png,TMTstop-A_1_1greenlinestimulus22.png,TMTstop-A_1_1redlinestimulus22.png,None,0,24,24,24,,,,,,,,,24.39282639999874,None,"['2', '3']",1,"[0.37531529999978375, 1.4714099999982864]",24.39282639999874,None,,,,001,2021_Nov_15_1220,TMTAB,2021.2.3,144.1553648826009,
None,None,TMTstop-A_1_1linestimulus23.png,TMTstop-A_1_1greenlinestimulus23.png,TMTstop-A_1_1redlinestimulus23.png,None,0,25,25,25,,,,,,,,,25.968914400000358,None,None,1,,25.968914400000358,None,,,,001,2021_Nov_15_1220,TMTAB,2021.2.3,144.1553648826009,
A,['3'],TMTstop-A_1_a.png,TMTstop-A_1_a.png,TMTstop-A_1_a.png,10,,,,,0,0,0,0,,,,,30.03841100000136,None,"['2', '1', '3']",1,"[0.8579771999939112, 1.0780583999949158, 1.3062900000004447]",30.03841100000136,None,26.973823399996036,None,,001,2021_Nov_15_1220,TMTAB,2021.2.3,144.1553648826009,
B,['1'],TMTstop-A_1_a.png,TMTstop-A_1_afirstgreen.png,TMTstop-A_1_afirstred.png,10,,,,,0,1,1,1,,,,,31.420050900000206,None,['1'],1,[0.10129299999971408],31.420050900000206,None,,,,001,2021_Nov_15_1220,TMTAB,2021.2.3,144.1553648826009,
C,['3'],TMTstop-A_1_alinestimulus0.png,TMTstop-A_1_agreenlinestimulus0.png,TMTstop-A_1_aredlinestimulus0.png,10,,,,,0,2,2,2,,,,,31.593912500000442,None,"['2', '3']",1,"[0.011836700003186706, 0.1878506000066409]",31.593912500000442,None,,,,001,2021_Nov_15_1220,TMTAB,2021.2.3,144.1553648826009,
D,['1'],TMTstop-A_1_alinestimulus1.png,TMTstop-A_1_agreenlinestimulus1.png,TMTstop-A_1_aredlinestimulus1.png,10,,,,,0,3,3,3,,,,,31.844282799997018,None,['1'],1,[0.08371060000354191],31.844282799997018,None,,,,001,2021_Nov_15_1220,TMTAB,2021.2.3,144.1553648826009,
E,['2'],TMTstop-A_1_alinestimulus2.png,TMTstop-A_1_agreenlinestimulus2.png,TMTstop-A_1_aredlinestimulus2.png,10,,,,,0,4,4,4,,,,,32.003450899996096,None,['2'],1,[0.0017376000032527372],32.003450899996096,None,,,,001,2021_Nov_15_1220,TMTAB,2021.2.3,144.1553648826009,
F,['1'],TMTstop-A_1_alinestimulus3.png,TMTstop-A_1_agreenlinestimulus3.png,TMTstop-A_1_aredlinestimulus3.png,10,,,,,0,5,5,5,,,,,32.066162399998575,None,"['3', '1']",1,"[0.06342449999647215, 0.1947102999984054]",32.066162399998575,None,,,,001,2021_Nov_15_1220,TMTAB,2021.2.3,144.1553648826009,
G,['2'],TMTstop-A_1_alinestimulus4.png,TMTstop-A_1_agreenlinestimulus4.png,TMTstop-A_1_aredlinestimulus4.png,10,,,,,0,6,6,6,,,,,32.34426420000091,None,['2'],1,[-0.010883900002227165],32.34426420000091,None,,,,001,2021_Nov_15_1220,TMTAB,2021.2.3,144.1553648826009,
H,['3'],TMTstop-A_1_alinestimulus5.png,TMTstop-A_1_agreenlinestimulus5.png,TMTstop-A_1_aredlinestimulus5.png,10,,,,,0,7,7,7,,,,,32.41341480000119,None,['3'],1,[0.03176109999913024],32.41341480000119,None,,,,001,2021_Nov_15_1220,TMTAB,2021.2.3,144.1553648826009,
I,['1'],TMTstop-A_1_alinestimulus6.png,TMTstop-A_1_agreenlinestimulus6.png,TMTstop-A_1_aredlinestimulus6.png,10,,,,,0,8,8,8,,,,,32.51784249999764,None,['1'],1,[0.07670340000186116],32.51784249999764,None,,,,001,2021_Nov_15_1220,TMTAB,2021.2.3,144.1553648826009,
J,['3'],TMTstop-A_1_alinestimulus7.png,TMTstop-A_1_agreenlinestimulus7.png,TMTstop-A_1_aredlinestimulus7.png,10,,,,,0,9,9,9,,,,,32.66322539999965,None,"['2', '3']",1,"[-0.013664099999004975, 0.1134955000015907]",32.66322539999965,None,,,,001,2021_Nov_15_1220,TMTAB,2021.2.3,144.1553648826009,
K,['1'],TMTstop-A_1_alinestimulus8.png,TMTstop-A_1_agreenlinestimulus8.png,TMTstop-A_1_aredlinestimulus8.png,10,,,,,0,10,10,10,,,,,32.87136409999948,None,['1'],1,[0.07194869999511866],32.87136409999948,None,,,,001,2021_Nov_15_1220,TMTAB,2021.2.3,144.1553648826009,
L,['3'],TMTstop-A_1_alinestimulus9.png,TMTstop-A_1_agreenlinestimulus9.png,TMTstop-A_1_aredlinestimulus9.png,10,,,,,0,11,11,11,,,,,33.01757479999651,None,"['2', '3']",1,"[-0.0360348000031081, 0.09271249999437714]",33.01757479999651,None,,,,001,2021_Nov_15_1220,TMTAB,2021.2.3,144.1553648826009,
M,['2'],TMTstop-A_1_alinestimulus10.png,TMTstop-A_1_agreenlinestimulus10.png,TMTstop-A_1_aredlinestimulus10.png,1,,,,,0,12,12,12,,,,,33.198120900000504,None,"['1', '2']",1,"[0.06797209999785991, 0.148130300003686]",33.198120900000504,None,,,,001,2021_Nov_15_1220,TMTAB,2021.2.3,144.1553648826009,
N,['1'],TMTstop-A_1_alinestimulus11.png,TMTstop-A_1_agreenlinestimulus11.png,TMTstop-A_1_aredlinestimulus11.png,None,,,,,0,13,13,13,,,,,33.441044999999576,None,"['3', '1']",1,"[0.012265700002899393, 0.17140410000138218]",33.441044999999576,None,,,,001,2021_Nov_15_1220,TMTAB,2021.2.3,144.1553648826009,
O,['3'],TMTstop-A_1_alinestimulus12.png,TMTstop-A_1_agreenlinestimulus12.png,TMTstop-A_1_aredlinestimulus12.png,None,,,,,0,14,14,14,,,,,33.69083429999591,None,"['2', '3']",1,"[-0.018347100005485117, 0.1140501999980188]",33.69083429999591,None,,,,001,2021_Nov_15_1220,TMTAB,2021.2.3,144.1553648826009,
P,['1'],TMTstop-A_1_alinestimulus13.png,TMTstop-A_1_agreenlinestimulus13.png,TMTstop-A_1_aredlinestimulus13.png,None,,,,,0,15,15,15,,,,,33.8993507999985,None,['1'],1,[0.07340300000214484],33.8993507999985,None,,,,001,2021_Nov_15_1220,TMTAB,2021.2.3,144.1553648826009,
Q,['3'],TMTstop-A_1_alinestimulus14.png,TMTstop-A_1_agreenlinestimulus14.png,TMTstop-A_1_aredlinestimulus14.png,None,,,,,0,16,16,16,,,,,34.0450697999986,None,"['2', '3']",1,"[-0.02010330000484828, 0.11757339999894612]",34.0450697999986,None,,,,001,2021_Nov_15_1220,TMTAB,2021.2.3,144.1553648826009,
R,['1'],TMTstop-A_1_alinestimulus15.png,TMTstop-A_1_agreenlinestimulus15.png,TMTstop-A_1_aredlinestimulus15.png,None,,,,,0,17,17,17,,,,,34.25333379999938,None,['1'],1,[0.07378699999389937],34.25333379999938,None,,,,001,2021_Nov_15_1220,TMTAB,2021.2.3,144.1553648826009,
S,['3'],TMTstop-A_1_alinestimulus16.png,TMTstop-A_1_agreenlinestimulus16.png,TMTstop-A_1_aredlinestimulus16.png,None,,,,,0,18,18,18,,,,,34.40645699999732,None,"['2', '3']",1,"[-0.027737500000512227, 0.11206160000438103]",34.40645699999732,None,,,,001,2021_Nov_15_1220,TMTAB,2021.2.3,144.1553648826009,
T,['1'],TMTstop-A_1_alinestimulus17.png,TMTstop-A_1_agreenlinestimulus17.png,TMTstop-A_1_aredlinestimulus17.png,None,,,,,0,19,19,19,,,,,34.61446540000179,None,['1'],1,[0.046619900000223424],34.61446540000179,None,,,,001,2021_Nov_15_1220,TMTAB,2021.2.3,144.1553648826009,
U,['2'],TMTstop-A_1_alinestimulus18.png,TMTstop-A_1_agreenlinestimulus18.png,TMTstop-A_1_aredlinestimulus18.png,None,,,,,0,20,20,20,,,,,34.73947889999545,None,['2'],1,[0.03958119999879273],34.73947889999545,None,,,,001,2021_Nov_15_1220,TMTAB,2021.2.3,144.1553648826009,
V,['1'],TMTstop-A_1_alinestimulus19.png,TMTstop-A_1_agreenlinestimulus19.png,TMTstop-A_1_aredlinestimulus19.png,None,,,,,0,21,21,21,,,,,34.84389630000078,None,"['3', '1']",1,"[0.02611349999642698, 0.1720283999966341]",34.84389630000078,None,,,,001,2021_Nov_15_1220,TMTAB,2021.2.3,144.1553648826009,
W,['3'],TMTstop-A_1_alinestimulus20.png,TMTstop-A_1_agreenlinestimulus20.png,TMTstop-A_1_aredlinestimulus20.png,None,,,,,0,22,22,22,,,,,35.10057930000039,None,"['2', '3']",1,"[0.011367999999492895, 0.13118979999853764]",35.10057930000039,None,,,,001,2021_Nov_15_1220,TMTAB,2021.2.3,144.1553648826009,
X,['1'],TMTstop-A_1_alinestimulus21.png,TMTstop-A_1_agreenlinestimulus21.png,TMTstop-A_1_aredlinestimulus21.png,None,,,,,0,23,23,23,,,,,35.32997500000056,None,['1'],1,[0.03286050000315299],35.32997500000056,None,,,,001,2021_Nov_15_1220,TMTAB,2021.2.3,144.1553648826009,
Y,['3'],TMTstop-A_1_alinestimulus22.png,TMTstop-A_1_agreenlinestimulus22.png,TMTstop-A_1_aredlinestimulus22.png,None,,,,,0,24,24,24,,,,,35.44120390000171,None,"['2', '3']",1,"[0.00484380000125384, 0.13705720000143629]",35.44120390000171,None,,,,001,2021_Nov_15_1220,TMTAB,2021.2.3,144.1553648826009,
