NumberLetter,corrAns,StimFile,Correct_StimFile,False_StimFile,DurationTrial,restartpractice.thisRepN,restartpractice.thisTrialN,restartpractice.thisN,restartpractice.thisIndex,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,Instruct.started,Instruct.stopped,image_2.started,image_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,polygon.started,polygon.stopped,Stim_practice.started,Stim_practice.stopped,key_resp_practice.keys,key_resp_practice.rt,key_resp_practice.started,key_resp_practice.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,6.277015100000426,None,6.707749799999874,None,2,0.15233329999318812,6.707749799999874,None,,,,,,,,,,001,2021_Nov_17_1657,TMTAB,2021.2.3,144.52161900039553,
1,['1'],TMTstop-A_1_practice.png,TMTstop-A_1_practice.png,TMTstop-A_1_practice.png,10,0,0,0,0,0,0,0,0,,,,,,,,,6.877398300013738,None,9.924246700000367,None,1,0.40513519999512937,9.924246700000367,None,,001,2021_Nov_17_1657,TMTAB,2021.2.3,144.52161900039553,
2,['2'],TMTstop-A_1_practice.png,TMTstop-A_1_practicefirstgreen.png,TMTstop-A_1_practicefirstred.png,10,0,0,0,0,0,1,1,1,,,,,,,,,,,10.403614300012123,None,2,0.11272799999278504,10.403614300012123,None,,001,2021_Nov_17_1657,TMTAB,2021.2.3,144.52161900039553,
3,['3'],TMTstop-A_1_practicelinestimulus0.png,TMTstop-A_1_practicegreenlinestimulus0.png,TMTstop-A_1_practiceredlinestimulus0.png,10,0,0,0,0,0,2,2,2,,,,,,,,,,,10.59106290001364,None,3,4.801541199994972,10.59106290001364,None,,001,2021_Nov_17_1657,TMTAB,2021.2.3,144.52161900039553,
4,['1'],TMTstop-A_1_practicelinestimulus1.png,TMTstop-A_1_practicegreenlinestimulus1.png,TMTstop-A_1_practiceredlinestimulus1.png,10,0,0,0,0,0,3,3,3,,,,,,,,,,,15.4866527000122,None,1,0.18791330000385642,15.4866527000122,None,,001,2021_Nov_17_1657,TMTAB,2021.2.3,144.52161900039553,
5,['2'],TMTstop-A_1_practicelinestimulus2.png,TMTstop-A_1_practicegreenlinestimulus2.png,TMTstop-A_1_practiceredlinestimulus2.png,10,0,0,0,0,0,4,4,4,,,,,,,,,,,15.74375800001144,None,2,2.3536143000092125,15.74375800001144,None,,001,2021_Nov_17_1657,TMTAB,2021.2.3,144.52161900039553,
6,['3'],TMTstop-A_1_practicelinestimulus3.png,TMTstop-A_1_practicegreenlinestimulus3.png,TMTstop-A_1_practiceredlinestimulus3.png,10,0,0,0,0,0,5,5,5,,,,,,,,,,,18.19492100000207,None,3,0.061222700009238906,18.19492100000207,None,,001,2021_Nov_17_1657,TMTAB,2021.2.3,144.52161900039553,
7,['1'],TMTstop-A_1_practicelinestimulus4.png,TMTstop-A_1_practicegreenlinestimulus4.png,TMTstop-A_1_practiceredlinestimulus4.png,10,0,0,0,0,0,6,6,6,,,,,,,,,,,18.333872700008214,None,1,0.13654409999435302,18.333872700008214,None,,001,2021_Nov_17_1657,TMTAB,2021.2.3,144.52161900039553,
8,['3'],TMTstop-A_1_practicelinestimulus5.png,TMTstop-A_1_practicegreenlinestimulus5.png,TMTstop-A_1_practiceredlinestimulus5.png,10,0,0,0,0,0,7,7,7,,,,,,,,,,,18.549195400002645,None,3,0.083980999988853,18.549195400002645,None,,001,2021_Nov_17_1657,TMTAB,2021.2.3,144.52161900039553,
