NumberLetter,corrAns,Correct,StimFile,Correct_StimFile,False_StimFile,Version,Paper,TrialNumber_Version,Round,Block,n,Stim.started_mean,Stim.started_raw,Stim.started_std,Stim.stopped_raw,key_resp_2.corr_mean,key_resp_2.corr_raw,key_resp_2.corr_std,key_resp_2.keys_raw,key_resp_2.rt_raw,key_resp_2.started_mean,key_resp_2.started_raw,key_resp_2.started_std,key_resp_2.stopped_raw,order
1,['2'],2,Images/TMTstop-control_1_1.png,Images/TMTstop-control_1_1.png,Images/TMTstop-control_1_1.png,TMT_Control,C1,1,1,1,1.0,34.85544967651367,34.85544967651367,0.0,,1.0,1.0,0.0,1,2,0.4045684998854995,0.48943360010161996,34.85544967651367,34.85544967651367,0.0,,0.0
2,['1'],1,Images/TMTstop-control_1_1.png,Images/TMTstop-control_1_1firstgreen.png,Images/TMTstop-control_1_1firstred.png,TMT_Control,C1,2,None,1,1.0,35.42605209350586,35.42605209350586,0.0,,1.0,1.0,0.0,3,1,-0.019856599625200033,0.1486512003466487,35.42605209350586,35.42605209350586,0.0,,1.0
3,['3'],3,Images/TMTstop-control_1_1linestimulus0.png,Images/TMTstop-control_1_1greenlinestimulus0.png,Images/TMTstop-control_1_1redlinestimulus0.png,TMT_Control,C1,3,None,1,1.0,35.62679672241211,35.62679672241211,0.0,,1.0,1.0,0.0,2,3,-0.004629500210285187,0.055135299917310476,35.62679672241211,35.62679672241211,0.0,,2.0
4,['1'],1,Images/TMTstop-control_1_1linestimulus1.png,Images/TMTstop-control_1_1greenlinestimulus1.png,Images/TMTstop-control_1_1redlinestimulus1.png,TMT_Control,C1,4,None,1,1.0,35.79351806640625,35.79351806640625,0.0,,1.0,1.0,0.0,1,0.028427799697965384,35.79351806640625,35.79351806640625,0.0,,3.0
5,['3'],3,Images/TMTstop-control_1_1linestimulus2.png,Images/TMTstop-control_1_1greenlinestimulus2.png,Images/TMTstop-control_1_1redlinestimulus2.png,TMT_Control,C1,5,None,1,1.0,35.88407897949219,35.88407897949219,0.0,,1.0,1.0,0.0,2,3,-0.0015338999219238758,0.05162569973617792,35.88407897949219,35.88407897949219,0.0,,4.0
6,['1'],1,Images/TMTstop-control_1_1linestimulus3.png,Images/TMTstop-control_1_1greenlinestimulus3.png,Images/TMTstop-control_1_1redlinestimulus3.png,TMT_Control,C1,6,None,1,1.0,36.007144927978516,36.007144927978516,0.0,,1.0,1.0,0.0,1,0.06964159989729524,36.007144927978516,36.007144927978516,0.0,,5.0
7,['2'],2,Images/TMTstop-control_1_1linestimulus4.png,Images/TMTstop-control_1_1greenlinestimulus4.png,Images/TMTstop-control_1_1redlinestimulus4.png,TMT_Control,C1,7,None,1,1.0,36.1402473449707,36.1402473449707,0.0,,1.0,1.0,0.0,2,-0.00016160029917955399,36.1402473449707,36.1402473449707,0.0,,6.0
8,['1'],1,Images/TMTstop-control_1_1linestimulus4.png,Images/TMTstop-control_1_1greenlinestimulus5.png,Images/TMTstop-control_1_1redlinestimulus5.png,TMT_Control,C1,8,None,1,1.0,36.19749069213867,36.19749069213867,0.0,,1.0,1.0,0.0,3,1,-0.008437400218099356,0.15521080000326037,36.19749069213867,36.19749069213867,0.0,,7.0
9,['3'],3,Images/TMTstop-control_1_1linestimulus6.png,Images/TMTstop-control_1_1greenlinestimulus6.png,Images/TMTstop-control_1_1redlinestimulus6.png,TMT_Control,C1,9,None,1,1.0,36.40491485595703,36.40491485595703,0.0,,1.0,1.0,0.0,2,3,0.02612459985539317,0.12738960003480315,36.40491485595703,36.40491485595703,0.0,,8.0
10,['2'],2,Images/TMTstop-control_1_1linestimulus7.png,Images/TMTstop-control_1_1greenlinestimulus7.png,Images/TMTstop-control_1_1redlinestimulus7.png,TMT_Control,C1,10,None,1,1.0,36.60527038574219,36.60527038574219,0.0,,1.0,1.0,0.0,1,2,0.10159790003672242,0.15421020006760955,36.60527038574219,36.60527038574219,0.0,,9.0
