Block_file,Condition_rows,NumberLetter,corrAns,Correct,StimFile,Correct_StimFile,False_StimFile,Version,Block,TrialNumber_session,Blocks_TMTControl.thisRepN,Blocks_TMTControl.thisTrialN,Blocks_TMTControl.thisN,Blocks_TMTControl.thisIndex,trials_TMTControl.thisRepN,trials_TMTControl.thisTrialN,trials_TMTControl.thisN,trials_TMTControl.thisIndex,Blocks_TMTA.thisRepN,Blocks_TMTA.thisTrialN,Blocks_TMTA.thisN,Blocks_TMTA.thisIndex,trials_TMTA.thisRepN,trials_TMTA.thisTrialN,trials_TMTA.thisN,trials_TMTA.thisIndex,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,polygon_2.started,polygon_2.stopped,Attempts,First_attempt,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.3490989999845624,13.154594099993119,None,,,,,,,,,,,,,001,2022_Apr_29_1051,TMT_fmri,2021.2.3,140.0330758361401,
TMTstop-Control_1_1.xlsx,0:26,1,['2'],2,TMTstop-control_1_1.png,TMTstop-control_1_1.png,TMTstop-control_1_1.png,TMT_Control,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,13.154594099993119,None,1,1,14.619598399993265,None,['2'],1,[0.6429196000099182],14.619598399993265,None,,001,2022_Apr_29_1051,TMT_fmri,2021.2.3,140.0330758361401,
TMTstop-Control_1_1.xlsx,0:26,2,['1'],1,TMTstop-control_1_1.png,TMTstop-control_1_1firstgreen.png,TMTstop-control_1_1firstred.png,TMT_Control,1,2,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,2,0,15.365207599999849,None,"['3', '1']",1,"[0.2542056000092998, 0.40500140000949614]",15.365207599999849,None,,001,2022_Apr_29_1051,TMT_fmri,2021.2.3,140.0330758361401,
TMTstop-Control_1_1.xlsx,0:26,3,['3'],3,TMTstop-control_1_1linestimulus0.png,TMTstop-control_1_1greenlinestimulus0.png,TMTstop-control_1_1redlinestimulus0.png,TMT_Control,1,3,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,2,0,15.855691000004299,None,"['2', '3']",1,"[-0.010119799990206957, 0.09782930000801571]",15.855691000004299,None,,001,2022_Apr_29_1051,TMT_fmri,2021.2.3,140.0330758361401,
TMTstop-Control_1_1.xlsx,0:26,4,['1'],1,TMTstop-control_1_1linestimulus1.png,TMTstop-control_1_1greenlinestimulus1.png,TMTstop-control_1_1redlinestimulus1.png,TMT_Control,1,4,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,1,1,16.045697499997914,None,['1'],1,[0.07621610001660883],16.045697499997914,None,,001,2022_Apr_29_1051,TMT_fmri,2021.2.3,140.0330758361401,
TMTstop-Control_1_1.xlsx,0:26,5,['3'],3,TMTstop-control_1_1linestimulus2.png,TMTstop-control_1_1greenlinestimulus2.png,TMTstop-control_1_1redlinestimulus2.png,TMT_Control,1,5,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,2,0,16.23924649998662,None,"['2', '3']",1,"[-0.088969200005522, 0.03935459998319857]",16.23924649998662,None,,001,2022_Apr_29_1051,TMT_fmri,2021.2.3,140.0330758361401,
TMTstop-Control_1_1.xlsx,0:26,6,['1'],1,TMTstop-control_1_1linestimulus3.png,TMTstop-control_1_1greenlinestimulus3.png,TMTstop-control_1_1redlinestimulus3.png,TMT_Control,1,6,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,7,0,16.523631199990632,None,"['1', '2', '3', '1', '2', '3', '1']",1,"[-0.07345520000671968, -0.058135900006163865, 0.07874579998315312, 0.2248198999732267, 0.25819849999970756, 0.3908763999934308, 0.5242797999817412]",16.523631199990632,None,,001,2022_Apr_29_1051,TMT_fmri,2021.2.3,140.0330758361401,
TMTstop-Control_1_1.xlsx,0:26,7,['2'],2,TMTstop-control_1_1linestimulus4.png,TMTstop-control_1_1greenlinestimulus4.png,TMTstop-control_1_1redlinestimulus4.png,TMT_Control,1,7,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,1,1,17.136140099988552,None,['2'],1,[-0.060939099988900125],17.136140099988552,None,,001,2022_Apr_29_1051,TMT_fmri,2021.2.3,140.0330758361401,
TMTstop-Control_1_1.xlsx,0:26,8,['1'],1,TMTstop-control_1_1linestimulus4.png,TMTstop-control_1_1greenlinestimulus5.png,TMTstop-control_1_1redlinestimulus5.png,TMT_Control,1,8,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,2,0,17.26768479999737,None,"['3', '1']",1,"[-0.06639259998337366, 0.100037100026384]",17.26768479999737,None,,001,2022_Apr_29_1051,TMT_fmri,2021.2.3,140.0330758361401,
TMTstop-Control_1_1.xlsx,0:26,9,['3'],3,TMTstop-control_1_1linestimulus6.png,TMTstop-control_1_1greenlinestimulus6.png,TMTstop-control_1_1redlinestimulus6.png,TMT_Control,1,9,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,2,0,17.460104700003285,None,"['2', '3']",1,"[-0.07473269998445176, 0.07758320000721142]",17.460104700003285,None,,001,2022_Apr_29_1051,TMT_fmri,2021.2.3,140.0330758361401,
