Block_paper,Condition_rows,NumberLetter,corrAns,Correct,StimFile,Correct_StimFile,False_StimFile,Version,Paper,TrialNumber_Version,Round,Block,Blocks_Control1.thisRepN,Blocks_Control1.thisTrialN,Blocks_Control1.thisN,Blocks_Control1.thisIndex,trials_Control1.thisRepN,trials_Control1.thisTrialN,trials_Control1.thisN,trials_Control1.thisIndex,Blocks_TMTA1.thisRepN,Blocks_TMTA1.thisTrialN,Blocks_TMTA1.thisN,Blocks_TMTA1.thisIndex,trials_TMTA1.thisRepN,trials_TMTA1.thisTrialN,trials_TMTA1.thisN,trials_TMTA1.thisIndex,Blocks_Control2.thisRepN,Blocks_Control2.thisTrialN,Blocks_Control2.thisN,Blocks_Control2.thisIndex,trials_Control2.thisRepN,trials_Control2.thisTrialN,trials_Control2.thisN,trials_Control2.thisIndex,Blocks_TMTB1.thisRepN,Blocks_TMTB1.thisTrialN,Blocks_TMTB1.thisN,Blocks_TMTB1.thisIndex,trials_TMTB1.thisRepN,trials_TMTB1.thisTrialN,trials_TMTB1.thisN,trials_TMTB1.thisIndex,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,polygon_2.started,polygon_2.stopped,text_2.started,text_2.stopped,Attempts,First_attempt,ResponseClock,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,Info2.started,Info2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
C1,0:26,24,['2'],2,Images/TMTstop-control_1_1linestimulus21.png,Images/TMTstop-control_1_1greenlinestimulus21.png,Images/TMTstop-control_1_1redlinestimulus21.png,TMT_Control,C1,24,None,1,0,0,0,0,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,12.130179099738598,39.13175030006096,None,"['1', '2']",1,"[0.1105102002620697, 0.15945470007136464]",39.13175030006096,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
C1,0:26,25,['1'],1,Images/TMTstop-control_1_1linestimulus22.png,Images/TMTstop-control_1_1greenlinestimulus22.png,Images/TMTstop-control_1_1redlinestimulus22.png,TMT_Control,C1,25,None,1,0,0,0,0,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,12.393153799697757,39.34869620017707,None,"['3', '1']",1,"[0.04455090034753084, 0.18161780014634132]",39.34869620017707,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
C1,0:26,None,None,None,Images/TMTstop-control_1_1linestimulus23.png,Images/TMTstop-control_1_1greenlinestimulus23.png,Images/TMTstop-control_1_1redlinestimulus23.png,TMT_Control,C1,Feedback_last,None,1,0,0,0,0,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,39.61303520016372,None,"['2', '3', '1']",0,"[-0.03710529999807477, 0.0591863002628088, 0.19063539989292622]",39.61303520016372,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
C2,26:52,1,['2'],2,Images/TMTstop-control_1_2.png,Images/TMTstop-control_1_2.png,Images/TMTstop-control_1_2.png,TMT_Control,C2,26,None,1,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,17.372751999646425,43.92014299985021,None,"['1', '2']",1,"[0.473047100007534, 0.5894705997779965]",43.92014299985021,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
C2,26:52,2,['3'],3,Images/TMTstop-control_1_2.png,Images/TMTstop-control_1_2firstgreen.png,Images/TMTstop-control_1_2firstred.png,TMT_Control,C2,27,None,1,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,17.427831899840385,44.59693989995867,None,['3'],1,[-0.03240660019218922],44.59693989995867,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
C2,26:52,3,['2'],2,Images/TMTstop-control_1_2linestimulus0.png,Images/TMTstop-control_1_2greenlinestimulus0.png,Images/TMTstop-control_1_2redlinestimulus0.png,TMT_Control,C2,28,None,1,0,1,1,1,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,17.650753299705684,44.64693310018629,None,"['1', '2']",1,"[0.06443809997290373, 0.12652979977428913]",44.64693310018629,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
C2,26:52,4,['3'],3,Images/TMTstop-control_1_2linestimulus1.png,Images/TMTstop-control_1_2greenlinestimulus1.png,Images/TMTstop-control_1_2redlinestimulus1.png,TMT_Control,C2,29,None,1,0,1,1,1,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,17.707783799618483,44.87712989980355,None,['3'],1,[-0.03064880007877946],44.87712989980355,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
C2,26:52,5,['2'],2,Images/TMTstop-control_1_2linestimulus2.png,Images/TMTstop-control_1_2greenlinestimulus2.png,Images/TMTstop-control_1_2redlinestimulus2.png,TMT_Control,C2,30,None,1,0,1,1,1,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,17.907786099705845,44.92679180018604,None,"['1', '2']",1,"[0.10058289999142289, 0.13641409995034337]",44.92679180018604,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
C2,26:52,6,['3'],3,Images/TMTstop-control_1_2linestimulus3.png,Images/TMTstop-control_1_2greenlinestimulus3.png,Images/TMTstop-control_1_2redlinestimulus3.png,TMT_Control,C2,31,None,1,0,1,1,1,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,18.064805699978024,45.133954000193626,None,['3'],1,[0.08792909979820251],45.133954000193626,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
C2,26:52,7,['2'],2,Images/TMTstop-control_1_2linestimulus4.png,Images/TMTstop-control_1_2greenlinestimulus4.png,Images/TMTstop-control_1_2redlinestimulus4.png,TMT_Control,C2,32,None,1,0,1,1,1,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,18.2727517997846,45.28495070012286,None,"['1', '2']",1,"[0.08632389968261123, 0.13088889978826046]",45.28495070012286,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
C2,26:52,8,['1'],1,Images/TMTstop-control_1_2linestimulus4.png,Images/TMTstop-control_1_2greenlinestimulus5.png,Images/TMTstop-control_1_2redlinestimulus5.png,TMT_Control,C2,33,None,1,0,1,1,1,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,19.07170769991353,45.492383799981326,None,"['3', '1', '2', '3', '1']",1,"[0.07495060004293919, 0.4173286999575794, 0.43165949964895844, 0.5187287000007927, 0.7207168997265399]",45.492383799981326,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
C2,26:52,9,['3'],3,Images/TMTstop-control_1_2linestimulus6.png,Images/TMTstop-control_1_2greenlinestimulus6.png,Images/TMTstop-control_1_2redlinestimulus6.png,TMT_Control,C2,34,None,1,0,1,1,1,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,19.173750899732113,46.292370799928904,None,"['2', '3']",1,"[-0.03745790012180805, 0.04243340017274022]",46.292370799928904,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
C2,26:52,10,['2'],2,Images/TMTstop-control_1_2linestimulus7.png,Images/TMTstop-control_1_2greenlinestimulus7.png,Images/TMTstop-control_1_2redlinestimulus7.png,TMT_Control,C2,35,None,1,0,1,1,1,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,19.39074709964916,46.39309370005503,None,"['1', '2']",1,"[0.115595200099051, 0.16600350011140108]",46.39309370005503,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
C2,26:52,11,['3'],3,Images/TMTstop-control_1_2linestimulus8.png,Images/TMTstop-control_1_2greenlinestimulus8.png,Images/TMTstop-control_1_2redlinestimulus8.png,TMT_Control,C2,36,None,1,0,1,1,1,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,19.479756499640644,46.61540469992906,None,['3'],1,[0.02157209999859333],46.61540469992906,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
C2,26:52,12,['2'],2,Images/TMTstop-control_1_2linestimulus9.png,Images/TMTstop-control_1_2greenlinestimulus9.png,Images/TMTstop-control_1_2redlinestimulus9.png,TMT_Control,C2,37,None,1,0,1,1,1,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,19.679719099774957,46.69846189999953,None,"['1', '2']",1,"[0.09792440012097359, 0.12110569979995489]",46.69846189999953,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
C2,26:52,13,['3'],3,Images/TMTstop-control_1_2linestimulus10.png,Images/TMTstop-control_1_2greenlinestimulus10.png,Images/TMTstop-control_1_2redlinestimulus10.png,TMT_Control,C2,38,None,1,0,1,1,1,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,19.762828500010073,46.899284299928695,None,['3'],1,[0.02954469993710518],46.899284299928695,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
C2,26:52,14,['2'],2,Images/TMTstop-control_1_2linestimulus11.png,Images/TMTstop-control_1_2greenlinestimulus11.png,Images/TMTstop-control_1_2redlinestimulus11.png,TMT_Control,C2,39,None,1,0,1,1,1,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,20.012714799959213,46.982658700086176,None,"['1', '2']",1,"[0.09721000026911497, 0.1814373000524938]",46.982658700086176,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
C2,26:52,15,['3'],3,Images/TMTstop-control_1_2linestimulus12.png,Images/TMTstop-control_1_2greenlinestimulus12.png,Images/TMTstop-control_1_2redlinestimulus12.png,TMT_Control,C2,40,None,1,0,1,1,1,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,20.08375529991463,47.23692139983177,None,['3'],1,[0.007037899922579527],47.23692139983177,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
C2,26:52,16,['1'],1,Images/TMTstop-control_1_2linestimulus13.png,Images/TMTstop-control_1_2greenlinestimulus13.png,Images/TMTstop-control_1_2redlinestimulus13.png,TMT_Control,C2,41,None,1,0,1,1,1,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,20.241758899763227,47.30825689993799,None,['1'],1,[0.10048600006848574],47.30825689993799,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
C2,26:52,17,['2'],2,Images/TMTstop-control_1_2linestimulus14.png,Images/TMTstop-control_1_2greenlinestimulus14.png,Images/TMTstop-control_1_2redlinestimulus14.png,TMT_Control,C2,42,None,1,0,1,1,1,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,20.309761099983007,47.47895039990544,None,['2'],1,[-0.008994499687105417],47.47895039990544,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
C2,26:52,18,['1'],1,Images/TMTstop-control_1_2linestimulus15.png,Images/TMTstop-control_1_2greenlinestimulus15.png,Images/TMTstop-control_1_2redlinestimulus15.png,TMT_Control,C2,43,None,1,0,1,1,1,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,20.585765399970114,47.532354599796236,None,"['3', '1']",1,"[0.004675100091844797, 0.18491340009495616]",47.532354599796236,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
C2,26:52,19,['2'],2,Images/TMTstop-control_1_2linestimulus16.png,Images/TMTstop-control_1_2greenlinestimulus16.png,Images/TMTstop-control_1_2redlinestimulus16.png,TMT_Control,C2,44,None,1,0,1,1,1,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,20.635757899843156,47.80512550007552,None,['2'],1,[-0.032771400175988674],47.80512550007552,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
C2,26:52,20,['3'],3,Images/TMTstop-control_1_2linestimulus17.png,Images/TMTstop-control_1_2greenlinestimulus17.png,Images/TMTstop-control_1_2redlinestimulus17.png,TMT_Control,C2,45,None,1,0,1,1,1,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,20.68684470001608,47.85572919994593,None,['3'],1,[0.0012917001731693745],47.85572919994593,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
C2,26:52,21,['1'],1,Images/TMTstop-control_1_2linestimulus18.png,Images/TMTstop-control_1_2greenlinestimulus18.png,Images/TMTstop-control_1_2redlinestimulus18.png,TMT_Control,C2,46,None,1,0,1,1,1,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,20.852815799880773,47.905258500017226,None,['1'],1,[0.11105050006881356],47.905258500017226,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
C2,26:52,22,['3'],3,Images/TMTstop-control_1_2linestimulus19.png,Images/TMTstop-control_1_2greenlinestimulus19.png,Images/TMTstop-control_1_2redlinestimulus19.png,TMT_Control,C2,47,None,1,0,1,1,1,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,21.008796999696642,48.07153270021081,None,"['2', '3']",1,"[0.0009579001925885677, 0.09065480018034577]",48.07153270021081,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
C2,26:52,23,['2'],2,Images/TMTstop-control_1_2linestimulus20.png,Images/TMTstop-control_1_2greenlinestimulus20.png,Images/TMTstop-control_1_2redlinestimulus20.png,TMT_Control,C2,48,None,1,0,1,1,1,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,21.199062999803573,48.234955300111324,None,"['1', '2']",1,"[0.08304869988933206, 0.13129949988797307]",48.234955300111324,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
C2,26:52,24,['3'],3,Images/TMTstop-control_1_2linestimulus21.png,Images/TMTstop-control_1_2greenlinestimulus21.png,Images/TMTstop-control_1_2redlinestimulus21.png,TMT_Control,C2,49,None,1,0,1,1,1,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,21.287944899871945,48.42383489990607,None,['3'],1,[0.013084300328046083],48.42383489990607,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
C2,26:52,25,['1'],1,Images/TMTstop-control_1_2linestimulus22.png,Images/TMTstop-control_1_2greenlinestimulus22.png,Images/TMTstop-control_1_2redlinestimulus22.png,TMT_Control,C2,50,None,1,0,1,1,1,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,21.420906299725175,48.506712100002915,None,['1'],1,[0.08493929961696267],48.506712100002915,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
C2,26:52,None,None,None,Images/TMTstop-control_1_2linestimulus23.png,Images/TMTstop-control_1_2greenlinestimulus23.png,Images/TMTstop-control_1_2redlinestimulus23.png,TMT_Control,C2,Feedback_last,None,1,0,1,1,1,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,48.64078290015459,None,"['2', '3']",0,"[0.000938700046390295, 0.0825423002243042]",48.64078290015459,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
A1,208:234,1,['1'],1,Images/TMTstop-A_1_1.png,Images/TMTstop-A_1_1.png,Images/TMTstop-A_1_1.png,TMT_A,A1,1,1,2,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,58.57972100004554,84.43121339986101,None,['1'],1,[1.3178131002932787],84.43121339986101,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
A1,208:234,2,['3'],3,Images/TMTstop-A_1_1.png,Images/TMTstop-A_1_1firstgreen.png,Images/TMTstop-A_1_1firstred.png,TMT_A,A1,2,None,2,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,0,58.8126750998199,85.8076681997627,None,"['2', '3']",1,"[0.06500190030783415, 0.1455703000538051]",85.8076681997627,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
A1,208:234,3,['1'],1,Images/TMTstop-A_1_1linestimulus0.png,Images/TMTstop-A_1_1greenlinestimulus0.png,Images/TMTstop-A_1_1redlinestimulus0.png,TMT_A,A1,3,None,2,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,1,1,58.984688399825245,86.03810629993677,None,['1'],1,[0.10215419996529818],86.03810629993677,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
A1,208:234,4,['3'],3,Images/TMTstop-A_1_1linestimulus1.png,Images/TMTstop-A_1_1greenlinestimulus1.png,Images/TMTstop-A_1_1redlinestimulus1.png,TMT_A,A1,4,None,2,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,2,0,59.11868439987302,86.20498859975487,None,"['2', '3']",1,"[0.01773800002411008, 0.05884800013154745]",86.20498859975487,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
A1,208:234,5,['1'],1,Images/TMTstop-A_1_1linestimulus2.png,Images/TMTstop-A_1_1greenlinestimulus2.png,Images/TMTstop-A_1_1redlinestimulus2.png,TMT_A,A1,5,None,2,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,1,1,59.26872709998861,86.33827630011365,None,['1'],1,[0.09601299976930022],86.33827630011365,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
A1,208:234,6,['3'],3,Images/TMTstop-A_1_1linestimulus3.png,Images/TMTstop-A_1_1greenlinestimulus3.png,Images/TMTstop-A_1_1redlinestimulus3.png,TMT_A,A1,6,None,2,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,2,0,59.38573049986735,86.5054413001053,None,"['2', '3']",1,"[-0.019627199973911047, 0.03325509978458285]",86.5054413001053,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
A1,208:234,7,['1'],1,Images/TMTstop-A_1_1linestimulus4.png,Images/TMTstop-A_1_1greenlinestimulus4.png,Images/TMTstop-A_1_1redlinestimulus4.png,TMT_A,A1,7,None,2,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,1,1,59.552719899918884,86.60548930009827,None,['1'],1,[0.10548079991713166],86.60548930009827,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
A1,208:234,8,['2'],2,Images/TMTstop-A_1_1linestimulus5.png,Images/TMTstop-A_1_1greenlinestimulus5.png,Images/TMTstop-A_1_1redlinestimulus5.png,TMT_A,A1,8,None,2,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,1,1,59.6097397999838,86.77958909980953,None,['2'],1,[-0.03980820020660758],86.77958909980953,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
A1,208:234,9,['3'],3,Images/TMTstop-A_1_1linestimulus6.png,Images/TMTstop-A_1_1greenlinestimulus6.png,Images/TMTstop-A_1_1redlinestimulus6.png,TMT_A,A1,9,None,2,,,,,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,1,1,59.6617707000114,86.83124489989132,None,['3'],1,[-0.010398099664598703],86.83124489989132,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
A1,208:234,10,['1'],1,Images/TMTstop-A_1_1linestimulus7.png,Images/TMTstop-A_1_1greenlinestimulus7.png,Images/TMTstop-A_1_1redlinestimulus7.png,TMT_A,A1,10,None,2,,,,,,,,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,1,1,59.83288390003145,86.88567639980465,None,['1'],1,[0.10608740011230111],86.88567639980465,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
A1,208:234,11,['3'],3,Images/TMTstop-A_1_1linestimulus8.png,Images/TMTstop-A_1_1greenlinestimulus8.png,Images/TMTstop-A_1_1redlinestimulus8.png,TMT_A,A1,11,None,2,,,,,,,,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,2,0,59.988710599951446,87.05255750007927,None,"['2', '3']",1,"[-0.008358800318092108, 0.06979599967598915]",87.05255750007927,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
A1,208:234,12,['2'],2,Images/TMTstop-A_1_1linestimulus9.png,Images/TMTstop-A_1_1greenlinestimulus9.png,Images/TMTstop-A_1_1redlinestimulus9.png,TMT_A,A1,12,None,2,,,,,,,,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,2,0,60.17972079990432,87.21574439993128,None,"['1', '2']",1,"[0.07410089997574687, 0.1292917998507619]",87.21574439993128,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
A1,208:234,13,['1'],1,Images/TMTstop-A_1_1linestimulus10.png,Images/TMTstop-A_1_1greenlinestimulus10.png,Images/TMTstop-A_1_1redlinestimulus10.png,TMT_A,A1,13,None,2,,,,,,,,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,5,0,60.826756899710745,87.4050555001013,None,"['3', '1', '2', '3', '1']",1,"[0.03193760011345148, 0.2442517001181841, 0.28921590000391006, 0.40818879986181855, 0.5850554001517594]",87.4050555001013,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
A1,208:234,14,['2'],2,Images/TMTstop-A_1_1linestimulus11.png,Images/TMTstop-A_1_1greenlinestimulus11.png,Images/TMTstop-A_1_1redlinestimulus11.png,TMT_A,A1,14,None,2,,,,,,,,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,1,1,60.877699399832636,88.04686259990558,None,['2'],1,[-0.0016546999104321003],88.04686259990558,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
A1,208:234,15,['1'],1,Images/TMTstop-A_1_1linestimulus12.png,Images/TMTstop-A_1_1greenlinestimulus12.png,Images/TMTstop-A_1_1redlinestimulus12.png,TMT_A,A1,15,None,2,,,,,,,,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,2,0,61.15135049959645,88.0972214997746,None,"['3', '1']",1,"[0.06305209966376424, 0.21194079983979464]",88.0972214997746,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
A1,208:234,16,['2'],2,Images/TMTstop-A_1_1linestimulus13.png,Images/TMTstop-A_1_1greenlinestimulus13.png,Images/TMTstop-A_1_1redlinestimulus13.png,TMT_A,A1,16,None,2,,,,,,,,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,1,1,61.20127059984952,88.37095349980518,None,['2'],1,[-0.015896799974143505],88.37095349980518,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
A1,208:234,17,['1'],1,Images/TMTstop-A_1_1linestimulus14.png,Images/TMTstop-A_1_1greenlinestimulus14.png,Images/TMTstop-A_1_1redlinestimulus14.png,TMT_A,A1,17,None,2,,,,,,,,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,2,0,61.45235349982977,88.42062600003555,None,"['3', '1']",1,"[0.03146620001643896, 0.19421129999682307]",88.42062600003555,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
A1,208:234,18,['3'],3,Images/TMTstop-A_1_1linestimulus15.png,Images/TMTstop-A_1_1greenlinestimulus15.png,Images/TMTstop-A_1_1redlinestimulus15.png,TMT_A,A1,18,None,2,,,,,,,,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,2,0,61.62032049987465,88.68811930017546,None,"['2', '3']",1,"[-0.0178400999866426, 0.06828830018639565]",88.68811930017546,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
A1,208:234,19,['2'],2,Images/TMTstop-A_1_1linestimulus16.png,Images/TMTstop-A_1_1greenlinestimulus16.png,Images/TMTstop-A_1_1redlinestimulus16.png,TMT_A,A1,19,None,2,,,,,,,,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,3,0,62.07731489976868,88.84238839987665,None,"['1', '1', '2']",1,"[0.1681054998189211, 0.3407856998965144, 0.39259429974481463]",88.84238839987665,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
A1,208:234,20,['3'],3,Images/TMTstop-A_1_1linestimulus17.png,Images/TMTstop-A_1_1greenlinestimulus17.png,Images/TMTstop-A_1_1redlinestimulus17.png,TMT_A,A1,20,None,2,,,,,,,,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,1,1,62.17731780000031,89.29718910017982,None,['3'],1,[0.041002599988132715],89.29718910017982,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
A1,208:234,21,['1'],1,Images/TMTstop-A_1_1linestimulus18.png,Images/TMTstop-A_1_1greenlinestimulus18.png,Images/TMTstop-A_1_1redlinestimulus18.png,TMT_A,A1,21,None,2,,,,,,,,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,1,1,62.35237400000915,89.40452879993245,None,['1'],1,[0.1114415000192821],89.40452879993245,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
