Block_file,Condition_rows,NumberLetter,corrAns,Correct,StimFile,Correct_StimFile,False_StimFile,Version,Paper,TrialNumber_Version,Round,Block,Blocks_TMTControl.thisRepN,Blocks_TMTControl.thisTrialN,Blocks_TMTControl.thisN,Blocks_TMTControl.thisIndex,trials_baseline1.thisRepN,trials_baseline1.thisTrialN,trials_baseline1.thisN,trials_baseline1.thisIndex,Blocks_TMTA.thisRepN,Blocks_TMTA.thisTrialN,Blocks_TMTA.thisN,Blocks_TMTA.thisIndex,trials_TMTA.thisRepN,trials_TMTA.thisTrialN,trials_TMTA.thisN,trials_TMTA.thisIndex,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,polygon_2.started,polygon_2.stopped,Attempts,First_attempt,ResponseClock,Stim_2.started,Stim_2.stopped,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
TMTstop-Control_1_2.xlsx,26:52,18,['1'],1,TMTstop-control_1_2linestimulus15.png,TMTstop-control_1_2greenlinestimulus15.png,TMTstop-control_1_2redlinestimulus15.png,TMT_Control,2,43,None,1,0,1,1,1,0,17,17,17,,,,,,,,,,,,,,,2,0,20.68489349999436,76.87256599999819,None,"['3', '1']",1,"[0.05632070000137901, 0.2128253999981098]",76.87256599999819,None,,,,,,,,,001,2022_Nov_17_1538,TMT_fmri,2021.2.3,144.44834455001663,
TMTstop-Control_1_2.xlsx,26:52,19,['2'],2,TMTstop-control_1_2linestimulus16.png,TMTstop-control_1_2greenlinestimulus16.png,TMTstop-control_1_2redlinestimulus16.png,TMT_Control,2,44,None,1,0,1,1,1,0,18,18,18,,,,,,,,,,,,,,,1,1,20.728687299997546,77.16482049999468,None,['2'],1,[-0.029508899999200366],77.16482049999468,None,,,,,,,,,001,2022_Nov_17_1538,TMT_fmri,2021.2.3,144.44834455001663,
TMTstop-Control_1_2.xlsx,26:52,20,['3'],3,TMTstop-control_1_2linestimulus17.png,TMTstop-control_1_2greenlinestimulus17.png,TMTstop-control_1_2redlinestimulus17.png,TMT_Control,2,45,None,1,0,1,1,1,0,19,19,19,,,,,,,,,,,,,,,1,1,20.830686499997682,77.20456079999713,None,['3'],1,[0.056607300000905525],77.20456079999713,None,,,,,,,,,001,2022_Nov_17_1538,TMT_fmri,2021.2.3,144.44834455001663,
TMTstop-Control_1_2.xlsx,26:52,21,['1'],1,TMTstop-control_1_2linestimulus18.png,TMTstop-control_1_2greenlinestimulus18.png,TMTstop-control_1_2redlinestimulus18.png,TMT_Control,2,46,None,1,0,1,1,1,0,20,20,20,,,,,,,,,,,,,,,1,1,21.035780799997156,77.31348559999606,None,['1'],1,[0.15258409999660216],77.31348559999606,None,,,,,,,,,001,2022_Nov_17_1538,TMT_fmri,2021.2.3,144.44834455001663,
TMTstop-Control_1_2.xlsx,26:52,22,['3'],3,TMTstop-control_1_2linestimulus19.png,TMTstop-control_1_2greenlinestimulus19.png,TMTstop-control_1_2redlinestimulus19.png,TMT_Control,2,47,None,1,0,1,1,1,0,21,21,21,,,,,,,,,,,,,,,3,0,21.646373799994763,77.51520879999589,None,"['1', '2', '3']",1,"[0.3731218999964767, 0.4381409999987227, 0.5518993000005139]",77.51520879999589,None,,,,,,,,,001,2022_Nov_17_1538,TMT_fmri,2021.2.3,144.44834455001663,
TMTstop-Control_1_2.xlsx,26:52,23,['2'],2,TMTstop-control_1_2linestimulus20.png,TMTstop-control_1_2greenlinestimulus20.png,TMTstop-control_1_2redlinestimulus20.png,TMT_Control,2,48,None,1,0,1,1,1,0,22,22,22,,,,,,,,,,,,,,,2,0,21.871878599995398,78.1223841999963,None,"['1', '2']",1,"[0.10149249999813037, 0.16365999999834457]",78.1223841999963,None,,,,,,,,,001,2022_Nov_17_1538,TMT_fmri,2021.2.3,144.44834455001663,
TMTstop-Control_1_2.xlsx,26:52,24,['3'],3,TMTstop-control_1_2linestimulus21.png,TMTstop-control_1_2greenlinestimulus21.png,TMTstop-control_1_2redlinestimulus21.png,TMT_Control,2,49,None,1,0,1,1,1,0,23,23,23,,,,,,,,,,,,,,,1,1,21.956750499994087,78.35083250000025,None,['3'],1,[0.03875310000148602],78.35083250000025,None,,,,,,,,,001,2022_Nov_17_1538,TMT_fmri,2021.2.3,144.44834455001663,
TMTstop-Control_1_2.xlsx,26:52,25,['1'],1,TMTstop-control_1_2linestimulus22.png,TMTstop-control_1_2greenlinestimulus22.png,TMTstop-control_1_2redlinestimulus22.png,TMT_Control,2,50,None,1,0,1,1,1,0,24,24,24,,,,,,,,,,,,,,,1,1,22.08002879999549,78.43527229999745,None,['1'],1,[0.08116819999850122],78.43527229999745,None,,,,,,,,,001,2022_Nov_17_1538,TMT_fmri,2021.2.3,144.44834455001663,
TMTstop-Control_1_2.xlsx,26:52,None,None,None,TMTstop-control_1_2linestimulus23.png,TMTstop-control_1_2greenlinestimulus23.png,TMTstop-control_1_2redlinestimulus23.png,TMT_Control,2,Feedback_last,None,1,0,1,1,1,0,25,25,25,,,,,,,,,,,,,,,5,0,,78.56018999999651,None,"['2', '3', '1', '2', '3']",0,"[0.027132800001709256, 0.11956110000028275, 0.23420729999634204, 0.30014010000013513, 0.4133413000017754]",78.56018999999651,None,,,,,,,,,001,2022_Nov_17_1538,TMT_fmri,2021.2.3,144.44834455001663,
TMTstop-A_1_1.xlsx,0:26,1,['1'],1,TMTstop-A_1_1.png,TMTstop-A_1_1.png,TMTstop-A_1_1.png,TMT_A,1,1,1,2,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1,1,37.9302533999944,,,,,,,,92.76092659999995,None,['1'],1,[1.5986923000018578],92.76092659999995,None,,001,2022_Nov_17_1538,TMT_fmri,2021.2.3,144.44834455001663,
TMTstop-A_1_1.xlsx,0:26,2,['3'],3,TMTstop-A_1_1.png,TMTstop-A_1_1firstgreen.png,TMTstop-A_1_1firstred.png,TMT_A,1,2,None,2,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,4,0,39.318566199995985,,,,,,,,94.40743759999896,None,"['1', '1', '2', '3']",1,"[0.3707741999969585, 0.7739031000019168, 1.091751200001454, 1.3418812000018079]",94.40743759999896,None,,001,2022_Nov_17_1538,TMT_fmri,2021.2.3,144.44834455001663,
TMTstop-A_1_1.xlsx,0:26,3,['1'],1,TMTstop-A_1_1linestimulus0.png,TMTstop-A_1_1greenlinestimulus0.png,TMTstop-A_1_1redlinestimulus0.png,TMT_A,1,3,None,2,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,1,1,40.6429993999991,,,,,,,,95.80004519999784,None,['1'],1,[1.2727430000013555],95.80004519999784,None,,001,2022_Nov_17_1538,TMT_fmri,2021.2.3,144.44834455001663,
TMTstop-A_1_1.xlsx,0:26,4,['3'],3,TMTstop-A_1_1linestimulus1.png,TMTstop-A_1_1greenlinestimulus1.png,TMTstop-A_1_1redlinestimulus1.png,TMT_A,1,4,None,2,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,4,0,42.689587000000756,,,,,,,,97.12158569999883,None,"['2', '2', '1', '3']",1,"[0.08268140000291169, 1.171030100005737, 1.5729009000060614, 1.9904169000001275]",97.12158569999883,None,,001,2022_Nov_17_1538,TMT_fmri,2021.2.3,144.44834455001663,
TMTstop-A_1_1.xlsx,0:26,5,['1'],1,TMTstop-A_1_1linestimulus2.png,TMTstop-A_1_1greenlinestimulus2.png,TMTstop-A_1_1redlinestimulus2.png,TMT_A,1,5,None,2,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,2,0,43.52620969999407,,,,,,,,99.17202689999976,None,"['3', '1']",1,"[0.5640493000028073, 0.7569280000025174]",99.17202689999976,None,,001,2022_Nov_17_1538,TMT_fmri,2021.2.3,144.44834455001663,
TMTstop-A_1_1.xlsx,0:26,6,['3'],3,TMTstop-A_1_1linestimulus3.png,TMTstop-A_1_1greenlinestimulus3.png,TMTstop-A_1_1redlinestimulus3.png,TMT_A,1,6,None,2,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,2,0,43.73371529999713,,,,,,,,100.01143229999434,None,"['2', '3']",1,"[0.019930900001781993, 0.13174740000249585]",100.01143229999434,None,,001,2022_Nov_17_1538,TMT_fmri,2021.2.3,144.44834455001663,
TMTstop-A_1_1.xlsx,0:26,7,['1'],1,TMTstop-A_1_1linestimulus4.png,TMTstop-A_1_1greenlinestimulus4.png,TMTstop-A_1_1redlinestimulus4.png,TMT_A,1,7,None,2,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,1,1,43.86902619999455,,,,,,,,100.21263429999817,None,['1'],1,[0.09256619999359827],100.21263429999817,None,,001,2022_Nov_17_1538,TMT_fmri,2021.2.3,144.44834455001663,
TMTstop-A_1_1.xlsx,0:26,8,['2'],2,TMTstop-A_1_1linestimulus5.png,TMTstop-A_1_1greenlinestimulus5.png,TMTstop-A_1_1redlinestimulus5.png,TMT_A,1,8,None,2,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,1,1,43.93958929999644,,,,,,,,100.34972109999944,None,['2'],1,[0.024217700003646314],100.34972109999944,None,,001,2022_Nov_17_1538,TMT_fmri,2021.2.3,144.44834455001663,
TMTstop-A_1_1.xlsx,0:26,9,['3'],3,TMTstop-A_1_1linestimulus6.png,TMTstop-A_1_1greenlinestimulus6.png,TMTstop-A_1_1redlinestimulus6.png,TMT_A,1,9,None,2,,,,,,,,,0,0,0,0,0,8,8,8,,,,,,,1,1,44.030261699997936,,,,,,,,100.4192710999996,None,['3'],1,[0.043193000004976057],100.4192710999996,None,,001,2022_Nov_17_1538,TMT_fmri,2021.2.3,144.44834455001663,
TMTstop-A_1_1.xlsx,0:26,10,['1'],1,TMTstop-A_1_1linestimulus7.png,TMTstop-A_1_1greenlinestimulus7.png,TMTstop-A_1_1redlinestimulus7.png,TMT_A,1,10,None,2,,,,,,,,,0,0,0,0,0,9,9,9,,,,,,,1,1,44.16583449999598,,,,,,,,100.51274909999483,None,['1'],1,[0.08533690000331262],100.51274909999483,None,,001,2022_Nov_17_1538,TMT_fmri,2021.2.3,144.44834455001663,
TMTstop-A_1_1.xlsx,0:26,11,['3'],3,TMTstop-A_1_1linestimulus8.png,TMTstop-A_1_1greenlinestimulus8.png,TMTstop-A_1_1redlinestimulus8.png,TMT_A,1,11,None,2,,,,,,,,,0,0,0,0,0,10,10,10,,,,,,,2,0,44.34449129999848,,,,,,,,100.6546623999966,None,"['2', '3']",1,"[-0.008911800003261305, 0.12372550000145566]",100.6546623999966,None,,001,2022_Nov_17_1538,TMT_fmri,2021.2.3,144.44834455001663,
TMTstop-A_1_1.xlsx,0:26,12,['2'],2,TMTstop-A_1_1linestimulus9.png,TMTstop-A_1_1greenlinestimulus9.png,TMTstop-A_1_1redlinestimulus9.png,TMT_A,1,12,None,2,,,,,,,,,0,0,0,0,0,11,11,11,,,,,,,2,0,44.58497239999997,,,,,,,,100.82200179999927,None,"['1', '2']",1,"[0.07020339999871794, 0.16230019999784417]",100.82200179999927,None,,001,2022_Nov_17_1538,TMT_fmri,2021.2.3,144.44834455001663,
TMTstop-A_1_1.xlsx,0:26,13,['1'],1,TMTstop-A_1_1linestimulus10.png,TMTstop-A_1_1greenlinestimulus10.png,TMTstop-A_1_1redlinestimulus10.png,TMT_A,1,13,None,2,,,,,,,,,0,0,0,0,0,12,12,12,,,,,,,2,0,44.79701019999629,,,,,,,,101.07037249999848,None,"['3', '1']",1,"[0.002074900003208313, 0.13759930000378517]",101.07037249999848,None,,001,2022_Nov_17_1538,TMT_fmri,2021.2.3,144.44834455001663,
TMTstop-A_1_1.xlsx,0:26,14,['2'],2,TMTstop-A_1_1linestimulus11.png,TMTstop-A_1_1greenlinestimulus11.png,TMTstop-A_1_1redlinestimulus11.png,TMT_A,1,14,None,2,,,,,,,,,0,0,0,0,0,13,13,13,,,,,,,1,1,44.841934299998684,,,,,,,,101.277671799995,None,['2'],1,[-0.027518300004885532],101.277671799995,None,,001,2022_Nov_17_1538,TMT_fmri,2021.2.3,144.44834455001663,
TMTstop-A_1_1.xlsx,0:26,15,['1'],1,TMTstop-A_1_1linestimulus12.png,TMTstop-A_1_1greenlinestimulus12.png,TMTstop-A_1_1redlinestimulus12.png,TMT_A,1,15,None,2,,,,,,,,,0,0,0,0,0,14,14,14,,,,,,,2,0,45.08795519999694,,,,,,,,101.32278499999666,None,"['3', '1']",1,"[0.07359720000386005, 0.1933738000006997]",101.32278499999666,None,,001,2022_Nov_17_1538,TMT_fmri,2021.2.3,144.44834455001663,
TMTstop-A_1_1.xlsx,0:26,16,['2'],2,TMTstop-A_1_1linestimulus13.png,TMTstop-A_1_1greenlinestimulus13.png,TMTstop-A_1_1redlinestimulus13.png,TMT_A,1,16,None,2,,,,,,,,,0,0,0,0,0,15,15,15,,,,,,,1,1,45.139860799994494,,,,,,,,101.56887489999644,None,['2'],1,[0.0019772000014199875],101.56887489999644,None,,001,2022_Nov_17_1538,TMT_fmri,2021.2.3,144.44834455001663,
TMTstop-A_1_1.xlsx,0:26,17,['1'],1,TMTstop-A_1_1linestimulus14.png,TMTstop-A_1_1greenlinestimulus14.png,TMTstop-A_1_1redlinestimulus14.png,TMT_A,1,17,None,2,,,,,,,,,0,0,0,0,0,16,16,16,,,,,,,2,0,45.42496869999741,,,,,,,,101.62134119999973,None,"['3', '1']",1,"[0.0744332000031136, 0.2133551000006264]",101.62134119999973,None,,001,2022_Nov_17_1538,TMT_fmri,2021.2.3,144.44834455001663,
TMTstop-A_1_1.xlsx,0:26,18,['3'],3,TMTstop-A_1_1linestimulus15.png,TMTstop-A_1_1greenlinestimulus15.png,TMTstop-A_1_1redlinestimulus15.png,TMT_A,1,18,None,2,,,,,,,,,0,0,0,0,0,17,17,17,,,,,,,2,0,45.66433619999589,,,,,,,,101.90736639999523,None,"['2', '3']",1,"[0.052010300001711585, 0.1786082999969949]",101.90736639999523,None,,001,2022_Nov_17_1538,TMT_fmri,2021.2.3,144.44834455001663,
TMTstop-A_1_1.xlsx,0:26,19,['2'],2,TMTstop-A_1_1linestimulus16.png,TMTstop-A_1_1greenlinestimulus16.png,TMTstop-A_1_1redlinestimulus16.png,TMT_A,1,19,None,2,,,,,,,,,0,0,0,0,0,18,18,18,,,,,,,2,0,45.94175439999526,,,,,,,,102.14532089999557,None,"['1', '2']",1,"[0.07070119999843882, 0.19514599999820348]",102.14532089999557,None,,001,2022_Nov_17_1538,TMT_fmri,2021.2.3,144.44834455001663,
TMTstop-A_1_1.xlsx,0:26,20,['3'],3,TMTstop-A_1_1linestimulus17.png,TMTstop-A_1_1greenlinestimulus17.png,TMTstop-A_1_1redlinestimulus17.png,TMT_A,1,20,None,2,,,,,,,,,0,0,0,0,0,19,19,19,,,,,,,3,0,46.82262869999977,,,,,,,,102.41896830000042,None,"['1', '2', '3']",1,"[0.5619401000003563, 0.619430699996883, 0.8210982999953558]",102.41896830000042,None,,001,2022_Nov_17_1538,TMT_fmri,2021.2.3,144.44834455001663,
TMTstop-A_1_1.xlsx,0:26,21,['1'],1,TMTstop-A_1_1linestimulus18.png,TMTstop-A_1_1greenlinestimulus18.png,TMTstop-A_1_1redlinestimulus18.png,TMT_A,1,21,None,2,,,,,,,,,0,0,0,0,0,20,20,20,,,,,,,1,1,47.04291530000046,,,,,,,,103.30286099999648,None,['1'],1,[0.174323799998092],103.30286099999648,None,,001,2022_Nov_17_1538,TMT_fmri,2021.2.3,144.44834455001663,
TMTstop-A_1_1.xlsx,0:26,22,['3'],3,TMTstop-A_1_1linestimulus19.png,TMTstop-A_1_1greenlinestimulus19.png,TMTstop-A_1_1redlinestimulus19.png,TMT_A,1,22,None,2,,,,,,,,,0,0,0,0,0,21,21,21,,,,,,,2,0,47.27659329999733,,,,,,,,103.52099439999438,None,"['2', '3']",1,"[0.06289899999683257, 0.1625179999973625]",103.52099439999438,None,,001,2022_Nov_17_1538,TMT_fmri,2021.2.3,144.44834455001663,
TMTstop-A_1_1.xlsx,0:26,23,['1'],1,TMTstop-A_1_1linestimulus20.png,TMTstop-A_1_1greenlinestimulus20.png,TMTstop-A_1_1redlinestimulus20.png,TMT_A,1,23,None,2,,,,,,,,,0,0,0,0,0,22,22,22,,,,,,,1,1,47.4305430999957,,,,,,,,103.75586279999698,None,['1'],1,[0.106714200002898],103.75586279999698,None,,001,2022_Nov_17_1538,TMT_fmri,2021.2.3,144.44834455001663,
TMTstop-A_1_1.xlsx,0:26,24,['3'],3,TMTstop-A_1_1linestimulus21.png,TMTstop-A_1_1greenlinestimulus21.png,TMTstop-A_1_1redlinestimulus21.png,TMT_A,1,24,None,2,,,,,,,,,0,0,0,0,0,23,23,23,,,,,,,2,0,47.60368519999611,,,,,,,,103.91313419999642,None,"['2', '3']",1,"[0.03556920000119135, 0.114402399995015]",103.91313419999642,None,,001,2022_Nov_17_1538,TMT_fmri,2021.2.3,144.44834455001663,
TMTstop-A_1_1.xlsx,0:26,25,['1'],1,TMTstop-A_1_1linestimulus22.png,TMTstop-A_1_1greenlinestimulus22.png,TMTstop-A_1_1redlinestimulus22.png,TMT_A,1,25,None,2,,,,,,,,,0,0,0,0,0,24,24,24,,,,,,,1,1,47.721401099996,,,,,,,,104.08946899999864,None,['1'],1,[0.06403230000432814],104.08946899999864,None,,001,2022_Nov_17_1538,TMT_fmri,2021.2.3,144.44834455001663,
TMTstop-A_1_1.xlsx,0:26,None,None,None,TMTstop-A_1_1linestimulus23.png,TMTstop-A_1_1greenlinestimulus23.png,TMTstop-A_1_1redlinestimulus23.png,TMT_A,1,Feedback_last,None,2,,,,,,,,,0,0,0,0,0,25,25,25,,,,,,,5,0,,,,,,,,,104.20128349999868,None,"['2', '3', '1', '2', '3']",0,"[0.00649909999629017, 0.1214996999988216, 0.2395888000028208, 0.30520489999616984, 0.42759359999763547]",104.20128349999868,None,,001,2022_Nov_17_1538,TMT_fmri,2021.2.3,144.44834455001663,
TMTstop-A_1_2.xlsx,26:52,1,['1'],1,TMTstop-A_1_2.png,TMTstop-A_1_2.png,TMTstop-A_1_2.png,TMT_A,2,26,None,2,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,1,1,52.64377279999462,,,,,,,,108.33475259999977,None,['1'],1,[0.7452841000049375],108.33475259999977,None,,001,2022_Nov_17_1538,TMT_fmri,2021.2.3,144.44834455001663,
TMTstop-A_1_2.xlsx,26:52,2,['3'],3,TMTstop-A_1_2.png,TMTstop-A_1_2firstgreen.png,TMTstop-A_1_2firstred.png,TMT_A,2,27,None,2,,,,,,,,,0,1,1,1,0,1,1,1,,,,,,,5,0,54.395137599996815,,,,,,,,109.12451439999859,None,"['1', '1', '2', '2', '3']",1,"[0.5383970999973826, 0.8628409000011743, 1.196298899994872, 1.5532754999949248, 1.6824676999967778]",109.12451439999859,None,,001,2022_Nov_17_1538,TMT_fmri,2021.2.3,144.44834455001663,
TMTstop-A_1_2.xlsx,26:52,3,['1'],1,TMTstop-A_1_2linestimulus0.png,TMTstop-A_1_2greenlinestimulus0.png,TMTstop-A_1_2redlinestimulus0.png,TMT_A,2,28,None,2,,,,,,,,,0,1,1,1,0,2,2,2,,,,,,,1,1,54.62519069999689,,,,,,,,110.8726686000009,None,['1'],1,[0.18445970000175294],110.8726686000009,None,,001,2022_Nov_17_1538,TMT_fmri,2021.2.3,144.44834455001663,
TMTstop-A_1_2.xlsx,26:52,4,['2'],2,TMTstop-A_1_2linestimulus1.png,TMTstop-A_1_2greenlinestimulus1.png,TMTstop-A_1_2redlinestimulus1.png,TMT_A,2,29,None,2,,,,,,,,,0,1,1,1,0,3,3,3,,,,,,,1,1,54.72603739999613,,,,,,,,111.1059965999957,None,['2'],1,[0.051760800000920426],111.1059965999957,None,,001,2022_Nov_17_1538,TMT_fmri,2021.2.3,144.44834455001663,
TMTstop-A_1_2.xlsx,26:52,5,['1'],1,TMTstop-A_1_2linestimulus2.png,TMTstop-A_1_2greenlinestimulus2.png,TMTstop-A_1_2redlinestimulus2.png,TMT_A,2,30,None,2,,,,,,,,,0,1,1,1,0,4,4,4,,,,,,,2,0,55.00321769999573,,,,,,,,111.20447219999915,None,"['3', '1']",1,"[0.06643389999953797, 0.20876419999694917]",111.20447219999915,None,,001,2022_Nov_17_1538,TMT_fmri,2021.2.3,144.44834455001663,
TMTstop-A_1_2.xlsx,26:52,6,['3'],3,TMTstop-A_1_2linestimulus3.png,TMTstop-A_1_2greenlinestimulus3.png,TMTstop-A_1_2redlinestimulus3.png,TMT_A,2,31,None,2,,,,,,,,,0,1,1,1,0,5,5,5,,,,,,,2,0,55.16514969999844,,,,,,,,111.48453569999401,None,"['2', '3']",1,"[-0.008822700001474004, 0.11478019999776734]",111.48453569999401,None,,001,2022_Nov_17_1538,TMT_fmri,2021.2.3,144.44834455001663,
TMTstop-A_1_2.xlsx,26:52,7,['2'],2,TMTstop-A_1_2linestimulus4.png,TMTstop-A_1_2greenlinestimulus4.png,TMTstop-A_1_2redlinestimulus4.png,TMT_A,2,32,None,2,,,,,,,,,0,1,1,1,0,6,6,6,,,,,,,2,0,55.364663699998346,,,,,,,,111.64798729999893,None,"['1', '2']",1,"[0.06708020000223769, 0.12005030000000261]",111.64798729999893,None,,001,2022_Nov_17_1538,TMT_fmri,2021.2.3,144.44834455001663,
TMTstop-A_1_2.xlsx,26:52,8,['1'],1,TMTstop-A_1_2linestimulus5.png,TMTstop-A_1_2greenlinestimulus5.png,TMTstop-A_1_2redlinestimulus5.png,TMT_A,2,33,None,2,,,,,,,,,0,1,1,1,0,7,7,7,,,,,,,2,0,55.57968059999985,,,,,,,,111.84158049999678,None,"['3', '1']",1,"[0.04165690000081668, 0.16104660000564763]",111.84158049999678,None,,001,2022_Nov_17_1538,TMT_fmri,2021.2.3,144.44834455001663,
TMTstop-A_1_2.xlsx,26:52,9,['3'],3,TMTstop-A_1_2linestimulus6.png,TMTstop-A_1_2greenlinestimulus6.png,TMTstop-A_1_2redlinestimulus6.png,TMT_A,2,34,None,2,,,,,,,,,0,1,1,1,0,8,8,8,,,,,,,2,0,55.740262299994356,,,,,,,,112.05889449999813,None,"['2', '3']",1,"[0.02485510000406066, 0.11419630000455072]",112.05889449999813,None,,001,2022_Nov_17_1538,TMT_fmri,2021.2.3,144.44834455001663,
TMTstop-A_1_2.xlsx,26:52,10,['2'],2,TMTstop-A_1_2linestimulus7.png,TMTstop-A_1_2greenlinestimulus7.png,TMTstop-A_1_2redlinestimulus7.png,TMT_A,2,35,None,2,,,,,,,,,0,1,1,1,0,9,9,9,,,,,,,2,0,55.97233839999535,,,,,,,,112.22017499999492,None,"['1', '2']",1,"[0.0925100000022212, 0.158497600001283]",112.22017499999492,None,,001,2022_Nov_17_1538,TMT_fmri,2021.2.3,144.44834455001663,
TMTstop-A_1_2.xlsx,26:52,11,['1'],1,TMTstop-A_1_2linestimulus8.png,TMTstop-A_1_2greenlinestimulus8.png,TMTstop-A_1_2redlinestimulus8.png,TMT_A,2,36,None,2,,,,,,,,,0,1,1,1,0,10,10,10,,,,,,,2,0,56.18009969999548,,,,,,,,112.45162279999931,None,"['3', '1']",1,"[0.03770090000034543, 0.14970929999981308]",112.45162279999931,None,,001,2022_Nov_17_1538,TMT_fmri,2021.2.3,144.44834455001663,
TMTstop-A_1_2.xlsx,26:52,12,['2'],2,TMTstop-A_1_2linestimulus9.png,TMTstop-A_1_2greenlinestimulus9.png,TMTstop-A_1_2redlinestimulus9.png,TMT_A,2,37,None,2,,,,,,,,,0,1,1,1,0,11,11,11,,,,,,,1,1,56.23119719999522,,,,,,,,112.66718879999826,None,['2'],1,[-0.002445300000545103],112.66718879999826,None,,001,2022_Nov_17_1538,TMT_fmri,2021.2.3,144.44834455001663,
TMTstop-A_1_2.xlsx,26:52,13,['1'],1,TMTstop-A_1_2linestimulus10.png,TMTstop-A_1_2greenlinestimulus10.png,TMTstop-A_1_2redlinestimulus10.png,TMT_A,2,38,None,2,,,,,,,,,0,1,1,1,0,12,12,12,,,,,,,2,0,56.48210239999753,,,,,,,,112.71021399999881,None,"['3', '1']",1,"[0.08325519999925746, 0.19595570000092266]",112.71021399999881,None,,001,2022_Nov_17_1538,TMT_fmri,2021.2.3,144.44834455001663,
TMTstop-A_1_2.xlsx,26:52,14,['3'],3,TMTstop-A_1_2linestimulus11.png,TMTstop-A_1_2greenlinestimulus11.png,TMTstop-A_1_2redlinestimulus11.png,TMT_A,2,39,None,2,,,,,,,,,0,1,1,1,0,13,13,13,,,,,,,2,0,56.729162099996756,,,,,,,,112.96062359999632,None,"['2', '3']",1,"[0.008054199999605771, 0.16784200000256533]",112.96062359999632,None,,001,2022_Nov_17_1538,TMT_fmri,2021.2.3,144.44834455001663,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,
