NumberLetter,corrAns,Correct,StimFile,Correct_StimFile,False_StimFile,Version,Paper,TrialNumber_Version,Round,Block,n,Stim.started_mean,Stim.started_raw,Stim.started_std,Stim.stopped_raw,key_resp_2.corr_mean,key_resp_2.corr_raw,key_resp_2.corr_std,key_resp_2.keys_raw,key_resp_2.rt_raw,key_resp_2.started_mean,key_resp_2.started_raw,key_resp_2.started_std,key_resp_2.stopped_raw,order
1,['3'],3,TMTstop-B_1_1.png,TMTstop-B_1_1.png,TMTstop-B_1_1.png,TMT_B,1,1,1,3,1.0,196.93431091308594,196.93431091308594,0.0,,1.0,1.0,0.0,1,2,3,-8.607831299996178,-8.569311400002334,-8.379461199998332,196.93431091308594,196.93431091308594,0.0,,0.0
A,['1'],1,TMTstop-B_1_1.png,TMTstop-B_1_1firstgreen.png,TMTstop-B_1_1firstred.png,TMT_B,1,2,None,3,1.0,196.99830627441406,196.99830627441406,0.0,,1.0,1.0,0.0,2,3,1,1.6148387000066577,2.9411993000030634,3.817900700007158,196.99830627441406,196.99830627441406,0.0,,1.0
2,['3'],3,TMTstop-B_1_1linestimulus0.png,TMTstop-B_1_1greenlinestimulus0.png,TMTstop-B_1_1redlinestimulus0.png,TMT_B,1,3,None,3,1.0,200.8818359375,200.8818359375,0.0,,1.0,1.0,0.0,2,3,0.7961628999983077,1.4176052999973763,200.8818359375,200.8818359375,0.0,,2.0
B,['2'],2,TMTstop-B_1_1linestimulus1.png,TMTstop-B_1_1greenlinestimulus1.png,TMTstop-B_1_1redlinestimulus1.png,TMT_B,1,4,None,3,1.0,202.37583923339844,202.37583923339844,0.0,,1.0,1.0,0.0,1,2,0.19627949999994598,0.2900193999957992,202.37583923339844,202.37583923339844,0.0,,3.0
3,['1'],1,TMTstop-B_1_1linestimulus2.png,TMTstop-B_1_1greenlinestimulus2.png,TMTstop-B_1_1redlinestimulus2.png,TMT_B,1,5,None,3,1.0,202.74078369140625,202.74078369140625,0.0,,1.0,1.0,0.0,3,1,0.11468600000080187,0.40212070000416134,202.74078369140625,202.74078369140625,0.0,,4.0
C,['3'],3,TMTstop-B_1_1linestimulus3.png,TMTstop-B_1_1greenlinestimulus3.png,TMTstop-B_1_1redlinestimulus3.png,TMT_B,1,6,None,3,1.0,203.2264862060547,203.2264862060547,0.0,,1.0,1.0,0.0,2,1,2,3,-0.04779009999765549,0.9357308999969973,0.9640251000018907,1.1555731999978889,203.2264862060547,203.2264862060547,0.0,,5.0
4,['2'],2,TMTstop-B_1_1linestimulus4.png,TMTstop-B_1_1greenlinestimulus4.png,TMTstop-B_1_1redlinestimulus4.png,TMT_B,1,7,None,3,1.0,204.4552001953125,204.4552001953125,0.0,,1.0,1.0,0.0,1,2,0.23032080000120914,0.272651200000837,204.4552001953125,204.4552001953125,0.0,,6.0
D,['1'],1,TMTstop-B_1_1linestimulus5.png,TMTstop-B_1_1greenlinestimulus5.png,TMTstop-B_1_1redlinestimulus5.png,TMT_B,1,8,None,3,1.0,204.76922607421875,204.76922607421875,0.0,,1.0,1.0,0.0,3,1,0.19131129999732366,0.3196384999973816,204.76922607421875,204.76922607421875,0.0,,7.0
5,['3'],3,TMTstop-B_1_1linestimulus6.png,TMTstop-B_1_1greenlinestimulus6.png,TMTstop-B_1_1redlinestimulus6.png,TMT_B,1,9,None,3,1.0,205.1926727294922,205.1926727294922,0.0,,1.0,1.0,0.0,2,3,-0.027574100000492763,0.0901369999992312,205.1926727294922,205.1926727294922,0.0,,8.0
E,['1'],1,TMTstop-B_1_1linestimulus7.png,TMTstop-B_1_1greenlinestimulus7.png,TMTstop-B_1_1redlinestimulus7.png,TMT_B,1,10,None,3,1.0,205.38180541992188,205.38180541992188,0.0,,1.0,1.0,0.0,1,0.574768699996639,205.38180541992188,205.38180541992188,0.0,,9.0
6,['3'],3,TMTstop-B_1_1linestimulus8.png,TMTstop-B_1_1greenlinestimulus8.png,TMTstop-B_1_1redlinestimulus8.png,TMT_B,1,11,None,3,1.0,205.9962158203125,205.9962158203125,0.0,,1.0,1.0,0.0,2,3,-0.0286536999992677,0.14273580000008224,205.9962158203125,205.9962158203125,0.0,,10.0
F,['1'],1,TMTstop-B_1_1linestimulus9.png,TMTstop-B_1_1greenlinestimulus9.png,TMTstop-B_1_1redlinestimulus9.png,TMT_B,1,12,None,3,1.0,206.19024658203125,206.19024658203125,0.0,,1.0,1.0,0.0,1,0.26368270000239136,206.19024658203125,206.19024658203125,0.0,,11.0
7,['3'],3,TMTstop-B_1_1linestimulus10.png,TMTstop-B_1_1greenlinestimulus10.png,TMTstop-B_1_1redlinestimulus10.png,TMT_B,1,13,None,3,1.0,206.49981689453125,206.49981689453125,0.0,,1.0,1.0,0.0,2,3,-0.035647600001539104,0.1363017999974545,206.49981689453125,206.49981689453125,0.0,,12.0
G,['2'],2,TMTstop-B_1_1linestimulus11.png,TMTstop-B_1_1greenlinestimulus11.png,TMTstop-B_1_1redlinestimulus11.png,TMT_B,1,14,None,3,1.0,206.70616149902344,206.70616149902344,0.0,,1.0,1.0,0.0,1,2,0.11676580000494141,0.22824799999943934,206.70616149902344,206.70616149902344,0.0,,13.0
8,['3'],3,TMTstop-B_1_1linestimulus12.png,TMTstop-B_1_1greenlinestimulus12.png,TMTstop-B_1_1redlinestimulus12.png,TMT_B,1,15,None,3,1.0,206.98907470703125,206.98907470703125,0.0,,1.0,1.0,0.0,3,0.12003140000160784,206.98907470703125,206.98907470703125,0.0,,14.0
H,['1'],1,TMTstop-B_1_1linestimulus13.png,TMTstop-B_1_1greenlinestimulus13.png,TMTstop-B_1_1redlinestimulus13.png,TMT_B,1,16,None,3,1.0,207.15414428710938,207.15414428710938,0.0,,1.0,1.0,0.0,1,0.06660510000074282,207.15414428710938,207.15414428710938,0.0,,15.0
9,['3'],3,TMTstop-B_1_1linestimulus14.png,TMTstop-B_1_1greenlinestimulus14.png,TMTstop-B_1_1redlinestimulus14.png,TMT_B,1,17,None,3,1.0,207.26962280273438,207.26962280273438,0.0,,1.0,1.0,0.0,2,3,0.02364349999697879,0.14693599999736762,207.26962280273438,207.26962280273438,0.0,,16.0
I,['2'],2,TMTstop-B_1_1linestimulus15.png,TMTstop-B_1_1greenlinestimulus15.png,TMTstop-B_1_1redlinestimulus15.png,TMT_B,1,18,None,3,1.0,207.46484375,207.46484375,0.0,,1.0,1.0,0.0,2,1,1,3,1,2,0.36676129999978,0.3721771999989869,0.6271522000024561,0.7530809000018053,0.9640312000046833,1.0335393999994267,207.46484375,207.46484375,0.0,,17.0
10,['3'],3,TMTstop-B_1_1linestimulus16.png,TMTstop-B_1_1greenlinestimulus16.png,TMTstop-B_1_1redlinestimulus16.png,TMT_B,1,19,None,3,1.0,208.54525756835938,208.54525756835938,0.0,,1.0,1.0,0.0,3,0.08539839999866672,208.54525756835938,208.54525756835938,0.0,,18.0
J,['2'],2,TMTstop-B_1_1linestimulus17.png,TMTstop-B_1_1greenlinestimulus17.png,TMTstop-B_1_1redlinestimulus17.png,TMT_B,1,20,None,3,1.0,208.67417907714844,208.67417907714844,0.0,,1.0,1.0,0.0,1,1,2,0.22626270000182558,0.5291725999995833,0.6417579999979353,208.67417907714844,208.67417907714844,0.0,,19.0
11,['1'],1,TMTstop-B_1_1linestimulus18.png,TMTstop-B_1_1greenlinestimulus18.png,TMTstop-B_1_1redlinestimulus18.png,TMT_B,1,21,None,3,1.0,209.39285278320312,209.39285278320312,0.0,,1.0,1.0,0.0,3,1,0.036204199997882824,0.31447230000048876,209.39285278320312,209.39285278320312,0.0,,20.0
K,['2'],2,TMTstop-B_1_1linestimulus19.png,TMTstop-B_1_1greenlinestimulus19.png,TMTstop-B_1_1redlinestimulus19.png,TMT_B,1,22,None,3,1.0,209.77362060546875,209.77362060546875,0.0,,1.0,1.0,0.0,2,0.01615740000124788,209.77362060546875,209.77362060546875,0.0,,21.0
12,['1'],1,TMTstop-B_1_1linestimulus20.png,TMTstop-B_1_1greenlinestimulus20.png,TMTstop-B_1_1redlinestimulus20.png,TMT_B,1,23,None,3,1.0,209.84393310546875,209.84393310546875,0.0,,1.0,1.0,0.0,3,2,1,0.11195160000352189,1.093246199998248,3.022493399999803,209.84393310546875,209.84393310546875,0.0,,22.0
L,['2'],2,TMTstop-B_1_1linestimulus21.png,TMTstop-B_1_1greenlinestimulus21.png,TMTstop-B_1_1redlinestimulus21.png,TMT_B,1,24,None,3,1.0,212.91748046875,212.91748046875,0.0,,1.0,1.0,0.0,2,0.7001789999994799,212.91748046875,212.91748046875,0.0,,23.0
