Block_file,Condition_rows,NumberLetter,corrAns,StimFile,Correct_StimFile,False_StimFile,DurationTrial,Correct,restartpractice.thisRepN,restartpractice.thisTrialN,restartpractice.thisN,restartpractice.thisIndex,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,Blocks_loop.thisRepN,Blocks_loop.thisTrialN,Blocks_loop.thisN,Blocks_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_6.keys,key_resp_6.rt,key_resp_practice.keys,key_resp_practice.rt,key_resp_5.keys,key_resp_5.rt,Attempts,First_attempt,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
TMTstop-A_1_1.xlsx,0:26,19,['1'],TMTstop-A_1_1linestimulus16.png,TMTstop-A_1_1greenlinestimulus16.png,TMTstop-A_1_1redlinestimulus16.png,None,,,,,,,,,,0,0,0,0,0,18,18,18,,,,,,,1,1,23.50955990003422,None,['1'],1,[0.04960209992714226],23.50955990003422,None,,001,2022_Feb_02_1221,TMTAstop-A,2021.2.3,148.29160660595073,
TMTstop-A_1_1.xlsx,0:26,20,['3'],TMTstop-A_1_1linestimulus17.png,TMTstop-A_1_1greenlinestimulus17.png,TMTstop-A_1_1redlinestimulus17.png,None,,,,,,,,,,0,0,0,0,0,19,19,19,,,,,,,2,1,23.656154199969023,None,"['2', '3']",1,"[-0.030345299979671836, 0.06870760000310838]",23.656154199969023,None,,001,2022_Feb_02_1221,TMTAstop-A,2021.2.3,148.29160660595073,
TMTstop-A_1_1.xlsx,0:26,21,['1'],TMTstop-A_1_1linestimulus18.png,TMTstop-A_1_1greenlinestimulus18.png,TMTstop-A_1_1redlinestimulus18.png,None,,,,,,,,,,0,0,0,0,0,20,20,20,,,,,,,1,1,23.844491499941796,None,['1'],1,[0.030879500089213252],23.844491499941796,None,,001,2022_Feb_02_1221,TMTAstop-A,2021.2.3,148.29160660595073,
TMTstop-A_1_1.xlsx,0:26,22,['3'],TMTstop-A_1_1linestimulus19.png,TMTstop-A_1_1greenlinestimulus19.png,TMTstop-A_1_1redlinestimulus19.png,None,,,,,,,,,,0,0,0,0,0,21,21,21,,,,,,,2,1,23.975647799903527,None,"['2', '3']",1,"[0.010393299860879779, 0.09608499985188246]",23.975647799903527,None,,001,2022_Feb_02_1221,TMTAstop-A,2021.2.3,148.29160660595073,
TMTstop-A_1_1.xlsx,0:26,23,['1'],TMTstop-A_1_1linestimulus20.png,TMTstop-A_1_1greenlinestimulus20.png,TMTstop-A_1_1redlinestimulus20.png,None,,,,,,,,,,0,0,0,0,0,22,22,22,,,,,,,1,1,24.155105199897662,None,['1'],1,[0.06997140008024871],24.155105199897662,None,,001,2022_Feb_02_1221,TMTAstop-A,2021.2.3,148.29160660595073,
TMTstop-A_1_1.xlsx,0:26,24,['2'],TMTstop-A_1_1linestimulus21.png,TMTstop-A_1_1greenlinestimulus21.png,TMTstop-A_1_1redlinestimulus21.png,None,,,,,,,,,,0,0,0,0,0,23,23,23,,,,,,,1,1,24.30798239982687,None,['2'],1,[-0.03399219992570579],24.30798239982687,None,,001,2022_Feb_02_1221,TMTAstop-A,2021.2.3,148.29160660595073,
TMTstop-A_1_1.xlsx,0:26,25,['3'],TMTstop-A_1_1linestimulus22.png,TMTstop-A_1_1greenlinestimulus22.png,TMTstop-A_1_1redlinestimulus22.png,None,,,,,,,,,,0,0,0,0,0,24,24,24,,,,,,,1,1,24.385527899954468,None,['3'],1,[0.013095000060275197],24.385527899954468,None,,001,2022_Feb_02_1221,TMTAstop-A,2021.2.3,148.29160660595073,
TMTstop-A_1_1.xlsx,0:26,None,None,TMTstop-A_1_1linestimulus23.png,TMTstop-A_1_1greenlinestimulus23.png,TMTstop-A_1_1redlinestimulus23.png,None,,,,,,,,,,0,0,0,0,0,25,25,25,,,,,,,4,1,24.47621769993566,None,"['1', '2', '3', '1']",0,"[0.05610590009018779, 0.12197749991901219, 0.24242940009571612, 0.36090110009536147]",24.47621769993566,None,,001,2022_Feb_02_1221,TMTAstop-A,2021.2.3,148.29160660595073,
TMTstop-A_1_2.xlsx,26:52,1,['3'],TMTstop-A_1_2.png,TMTstop-A_1_2.png,TMTstop-A_1_2.png,10,3,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,3,1,28.571137699997053,None,"['1', '2', '3']",1,"[1.4168254998512566, 1.5267113998997957, 1.6102589999791235]",28.571137699997053,None,,001,2022_Feb_02_1221,TMTAstop-A,2021.2.3,148.29160660595073,
TMTstop-A_1_2.xlsx,26:52,2,['2'],TMTstop-A_1_2.png,TMTstop-A_1_2firstgreen.png,TMTstop-A_1_2firstred.png,10,2,,,,,,,,,0,1,1,1,0,1,1,1,,,,,,,1,1,30.273440100019798,None,['2'],1,[0.11256689997389913],30.273440100019798,None,,001,2022_Feb_02_1221,TMTAstop-A,2021.2.3,148.29160660595073,
TMTstop-A_1_2.xlsx,26:52,3,['3'],TMTstop-A_1_2linestimulus0.png,TMTstop-A_1_2greenlinestimulus0.png,TMTstop-A_1_2redlinestimulus0.png,10,3,,,,,,,,,0,1,1,1,0,2,2,2,,,,,,,1,1,30.461050499929115,None,['3'],1,[0.02552319993264973],30.461050499929115,None,,001,2022_Feb_02_1221,TMTAstop-A,2021.2.3,148.29160660595073,
TMTstop-A_1_2.xlsx,26:52,4,['1'],TMTstop-A_1_2linestimulus1.png,TMTstop-A_1_2greenlinestimulus1.png,TMTstop-A_1_2redlinestimulus1.png,10,1,,,,,,,,,0,1,1,1,0,3,3,3,,,,,,,1,1,30.558318000053987,None,['1'],1,[0.05860049999319017],30.558318000053987,None,,001,2022_Feb_02_1221,TMTAstop-A,2021.2.3,148.29160660595073,
TMTstop-A_1_2.xlsx,26:52,5,['2'],TMTstop-A_1_2linestimulus2.png,TMTstop-A_1_2greenlinestimulus2.png,TMTstop-A_1_2redlinestimulus2.png,10,2,,,,,,,,,0,1,1,1,0,4,4,4,,,,,,,1,1,30.69678430003114,None,['2'],1,[-0.03184799989685416],30.69678430003114,None,,001,2022_Feb_02_1221,TMTAstop-A,2021.2.3,148.29160660595073,
