NumberLetter,corrAns,Correct,StimFile,Correct_StimFile,False_StimFile,Version,Block,TrialNumber_session,n,Stim.started_mean,Stim.started_raw,Stim.started_std,Stim.stopped_raw,key_resp_2.corr_mean,key_resp_2.corr_raw,key_resp_2.corr_std,key_resp_2.keys_raw,key_resp_2.rt_raw,key_resp_2.started_mean,key_resp_2.started_raw,key_resp_2.started_std,key_resp_2.stopped_raw,order
1,['1'],1,TMTstop-A_1_1.png,TMTstop-A_1_1.png,TMTstop-A_1_1.png,TMT_A,1,1,1.0,33.00194549560547,33.00194549560547,0.0,,1.0,1.0,0.0,1,1.2619273000018438,33.00194549560547,33.00194549560547,0.0,,0.0
2,['3'],3,TMTstop-A_1_1.png,TMTstop-A_1_1firstgreen.png,TMTstop-A_1_1firstred.png,TMT_A,1,2,1.0,34.342498779296875,34.342498779296875,0.0,,1.0,1.0,0.0,3,0.7514541999989888,34.342498779296875,34.342498779296875,0.0,,1.0
3,['1'],1,TMTstop-A_1_1linestimulus0.png,TMTstop-A_1_1greenlinestimulus0.png,TMTstop-A_1_1redlinestimulus0.png,TMT_A,1,3,1.0,35.175899505615234,35.175899505615234,0.0,,1.0,1.0,0.0,1,0.8795456999941962,35.175899505615234,35.175899505615234,0.0,,2.0
4,['3'],3,TMTstop-A_1_1linestimulus1.png,TMTstop-A_1_1greenlinestimulus1.png,TMTstop-A_1_1redlinestimulus1.png,TMT_A,1,4,1.0,36.13463592529297,36.13463592529297,0.0,,1.0,1.0,0.0,3,0.44208660000003874,36.13463592529297,36.13463592529297,0.0,,3.0
5,['1'],1,TMTstop-A_1_1linestimulus2.png,TMTstop-A_1_1greenlinestimulus2.png,TMTstop-A_1_1redlinestimulus2.png,TMT_A,1,5,1.0,36.654991149902344,36.654991149902344,0.0,,1.0,1.0,0.0,1,0.34334120000130497,36.654991149902344,36.654991149902344,0.0,,4.0
6,['3'],3,TMTstop-A_1_1linestimulus3.png,TMTstop-A_1_1greenlinestimulus3.png,TMTstop-A_1_1redlinestimulus3.png,TMT_A,1,6,1.0,37.085487365722656,37.085487365722656,0.0,,1.0,1.0,0.0,2,3,0.2992981999996118,0.6095907999988412,37.085487365722656,37.085487365722656,0.0,,5.0
7,['1'],1,TMTstop-A_1_1linestimulus4.png,TMTstop-A_1_1greenlinestimulus4.png,TMTstop-A_1_1redlinestimulus4.png,TMT_A,1,7,1.0,37.8078498840332,37.8078498840332,0.0,,1.0,1.0,0.0,1,0.09385859999747481,37.8078498840332,37.8078498840332,0.0,,6.0
8,['2'],2,TMTstop-A_1_1linestimulus5.png,TMTstop-A_1_1greenlinestimulus5.png,TMTstop-A_1_1redlinestimulus5.png,TMT_A,1,8,1.0,37.98188018798828,37.98188018798828,0.0,,1.0,1.0,0.0,2,0.019225900003220886,37.98188018798828,37.98188018798828,0.0,,7.0
9,['3'],3,TMTstop-A_1_1linestimulus6.png,TMTstop-A_1_1greenlinestimulus6.png,TMTstop-A_1_1redlinestimulus6.png,TMT_A,1,9,1.0,38.07861328125,38.07861328125,0.0,,1.0,1.0,0.0,3,0.0012952000106452033,38.07861328125,38.07861328125,0.0,,8.0
