Block_file,Condition_rows,NumberLetter,corrAns,Correct,StimFile,Correct_StimFile,False_StimFile,Version,Paper,TrialNumber_Version,Round,Block,Blocks_TMTControl.thisRepN,Blocks_TMTControl.thisTrialN,Blocks_TMTControl.thisN,Blocks_TMTControl.thisIndex,trials_baseline1.thisRepN,trials_baseline1.thisTrialN,trials_baseline1.thisN,trials_baseline1.thisIndex,Blocks_TMTA.thisRepN,Blocks_TMTA.thisTrialN,Blocks_TMTA.thisN,Blocks_TMTA.thisIndex,trials_TMTA.thisRepN,trials_TMTA.thisTrialN,trials_TMTA.thisN,trials_TMTA.thisIndex,Blocks_baseline2.thisRepN,Blocks_baseline2.thisTrialN,Blocks_baseline2.thisN,Blocks_baseline2.thisIndex,trials_baseline2.thisRepN,trials_baseline2.thisTrialN,trials_baseline2.thisN,trials_baseline2.thisIndex,Blocks_TMTB.thisRepN,Blocks_TMTB.thisTrialN,Blocks_TMTB.thisN,Blocks_TMTB.thisIndex,trials_TMTB.thisRepN,trials_TMTB.thisTrialN,trials_TMTB.thisN,trials_TMTB.thisIndex,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,polygon_2.started,polygon_2.stopped,Attempts,First_attempt,ResponseClock,Stim_2.started,Stim_2.stopped,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
TMTstop-Control_1_2.xlsx,26:52,7,['2'],2,TMTstop-control_1_2linestimulus4.png,TMTstop-control_1_2greenlinestimulus4.png,TMTstop-control_1_2redlinestimulus4.png,TMT_Control,2,32,None,1,0,1,1,1,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,46.35096370000247,69.43187810000381,None,['2'],1,[-0.017893399999593385],69.43187810000381,None,,,,,,,,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-Control_1_2.xlsx,26:52,8,['1'],1,TMTstop-control_1_2linestimulus4.png,TMTstop-control_1_2greenlinestimulus5.png,TMTstop-control_1_2redlinestimulus5.png,TMT_Control,2,33,None,1,0,1,1,1,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,46.410966800001916,69.4706409000064,None,['1'],1,[0.016344499999831896],69.4706409000064,None,,,,,,,,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-Control_1_2.xlsx,26:52,9,['3'],3,TMTstop-control_1_2linestimulus6.png,TMTstop-control_1_2greenlinestimulus6.png,TMTstop-control_1_2redlinestimulus6.png,TMT_Control,2,34,None,1,0,1,1,1,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,46.532058400000096,69.53203550000035,None,['3'],1,[0.0806763000000501],69.53203550000035,None,,,,,,,,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-Control_1_2.xlsx,26:52,10,['2'],2,TMTstop-control_1_2linestimulus7.png,TMTstop-control_1_2greenlinestimulus7.png,TMTstop-control_1_2redlinestimulus7.png,TMT_Control,2,35,None,1,0,1,1,1,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,46.57040560000314,69.65102270000352,None,['2'],1,[-0.018033400003332645],69.65102270000352,None,,,,,,,,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-Control_1_2.xlsx,26:52,11,['3'],3,TMTstop-control_1_2linestimulus8.png,TMTstop-control_1_2greenlinestimulus8.png,TMTstop-control_1_2redlinestimulus8.png,TMT_Control,2,36,None,1,0,1,1,1,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,46.803748400001496,69.68841070000053,None,"['1', '3']",1,"[0.04685969999991357, 0.1664980999994441]",69.68841070000053,None,,,,,,,,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-Control_1_2.xlsx,26:52,12,['2'],2,TMTstop-control_1_2linestimulus9.png,TMTstop-control_1_2greenlinestimulus9.png,TMTstop-control_1_2redlinestimulus9.png,TMT_Control,2,37,None,1,0,1,1,1,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,46.84408860000258,69.92474210000364,None,['2'],1,[-0.020231099995726254],69.92474210000364,None,,,,,,,,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-Control_1_2.xlsx,26:52,13,['3'],3,TMTstop-control_1_2linestimulus10.png,TMTstop-control_1_2greenlinestimulus10.png,TMTstop-control_1_2redlinestimulus10.png,TMT_Control,2,38,None,1,0,1,1,1,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,47.07184540000162,69.96022220000305,None,"['1', '3']",1,"[0.05080189999716822, 0.17072300000290852]",69.96022220000305,None,,,,,,,,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-Control_1_2.xlsx,26:52,14,['2'],2,TMTstop-control_1_2linestimulus11.png,TMTstop-control_1_2greenlinestimulus11.png,TMTstop-control_1_2redlinestimulus11.png,TMT_Control,2,39,None,1,0,1,1,1,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,47.11293730000034,70.19384759999957,None,['2'],1,[-0.02382150000630645],70.19384759999957,None,,,,,,,,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-Control_1_2.xlsx,26:52,15,['3'],3,TMTstop-control_1_2linestimulus12.png,TMTstop-control_1_2greenlinestimulus12.png,TMTstop-control_1_2redlinestimulus12.png,TMT_Control,2,40,None,1,0,1,1,1,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,48.11734840000281,70.23375810000289,None,"['1', '3', '2', '1', '3', '2', '1', '3', '2', '1', '2', '3']",1,"[0.02974299999914365, 0.13876210000307765, 0.17119139999704203, 0.27906079999957, 0.39812269999674754, 0.41808019999734825, 0.5451408000008087, 0.6685808999973233, 0.6705996000018786, 0.7911103000005824, 0.9412127000032342, 0.9436494000037783]",70.23375810000289,None,,,,,,,,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-Control_1_2.xlsx,26:52,16,['1'],1,TMTstop-control_1_2linestimulus13.png,TMTstop-control_1_2greenlinestimulus13.png,TMTstop-control_1_2redlinestimulus13.png,TMT_Control,2,41,None,1,0,1,1,1,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,48.246473300001526,71.2362404000014,None,['1'],1,[0.08697669999673963],71.2362404000014,None,,,,,,,,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-Control_1_2.xlsx,26:52,17,['2'],2,TMTstop-control_1_2linestimulus14.png,TMTstop-control_1_2greenlinestimulus14.png,TMTstop-control_1_2redlinestimulus14.png,TMT_Control,2,42,None,1,0,1,1,1,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,48.40131660000043,71.36769630000344,None,"['3', '2']",1,"[0.11304899999959162, 0.11580929999763612]",71.36769630000344,None,,,,,,,,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-Control_1_2.xlsx,26:52,18,['1'],1,TMTstop-control_1_2linestimulus15.png,TMTstop-control_1_2greenlinestimulus15.png,TMTstop-control_1_2redlinestimulus15.png,TMT_Control,2,43,None,1,0,1,1,1,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,48.554861000004166,71.52200040000025,None,['1'],1,[0.11480020000453806],71.52200040000025,None,,,,,,,,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-Control_1_2.xlsx,26:52,19,['2'],2,TMTstop-control_1_2linestimulus16.png,TMTstop-control_1_2greenlinestimulus16.png,TMTstop-control_1_2redlinestimulus16.png,TMT_Control,2,44,None,1,0,1,1,1,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,48.74444400000357,71.67583150000428,None,"['3', '2']",1,"[0.07905919999757316, 0.11915079999744194]",71.67583150000428,None,,,,,,,,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-Control_1_2.xlsx,26:52,20,['3'],3,TMTstop-control_1_2linestimulus17.png,TMTstop-control_1_2greenlinestimulus17.png,TMTstop-control_1_2redlinestimulus17.png,TMT_Control,2,45,None,1,0,1,1,1,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,49.29200060000585,71.86305440000433,None,"['1', '3', '2', '1', '3']",1,"[0.0662737999955425, 0.18496410000079777, 0.2090648000012152, 0.351163400002406, 0.47879269999975804]",71.86305440000433,None,,,,,,,,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-Control_1_2.xlsx,26:52,21,['1'],1,TMTstop-control_1_2linestimulus18.png,TMTstop-control_1_2greenlinestimulus18.png,TMTstop-control_1_2redlinestimulus18.png,TMT_Control,2,46,None,1,0,1,1,1,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,49.440814699999464,72.41168219999963,None,"['2', '1']",1,"[-0.03237739999894984, 0.11079679999966174]",72.41168219999963,None,,,,,,,,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-Control_1_2.xlsx,26:52,22,['3'],3,TMTstop-control_1_2linestimulus19.png,TMTstop-control_1_2greenlinestimulus19.png,TMTstop-control_1_2redlinestimulus19.png,TMT_Control,2,47,None,1,0,1,1,1,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,49.56264490000467,72.55957490000583,None,['3'],1,[0.08521050000126706],72.55957490000583,None,,,,,,,,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-Control_1_2.xlsx,26:52,23,['2'],2,TMTstop-control_1_2linestimulus20.png,TMTstop-control_1_2greenlinestimulus20.png,TMTstop-control_1_2redlinestimulus20.png,TMT_Control,2,48,None,1,0,1,1,1,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,49.600802799999656,72.68157170000632,None,['2'],1,[-0.009231600000930484],72.68157170000632,None,,,,,,,,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-Control_1_2.xlsx,26:52,24,['3'],3,TMTstop-control_1_2linestimulus21.png,TMTstop-control_1_2greenlinestimulus21.png,TMTstop-control_1_2redlinestimulus21.png,TMT_Control,2,49,None,1,0,1,1,1,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,49.978581100003794,72.72192310000537,None,"['1', '3']",1,"[0.12800370000331895, 0.3115797999998904]",72.72192310000537,None,,,,,,,,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-Control_1_2.xlsx,26:52,25,['1'],1,TMTstop-control_1_2linestimulus22.png,TMTstop-control_1_2greenlinestimulus22.png,TMTstop-control_1_2redlinestimulus22.png,TMT_Control,2,50,None,1,0,1,1,1,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,50.16776730000129,73.09754539999994,None,"['2', '1']",1,"[-0.021462600001541432, 0.1302995000005467]",73.09754539999994,None,,,,,,,,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-Control_1_2.xlsx,26:52,None,None,None,TMTstop-control_1_2linestimulus23.png,TMTstop-control_1_2greenlinestimulus23.png,TMTstop-control_1_2redlinestimulus23.png,TMT_Control,2,Feedback_last,None,1,0,1,1,1,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,,73.28888400000142,None,"['3', '2', '1', '3', '2', '1', '3', '2', '1']",0,"[0.05718549999437528, 0.10297209999407642, 0.2496379000003799, 0.38844199999584816, 0.4397858999946038, 0.5619084999998449, 0.7106849999981932, 0.7415755999973044, 0.8978334999992512]",73.28888400000142,None,,,,,,,,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_1.xlsx,0:26,1,['1'],1,TMTstop-A_1_1.png,TMTstop-A_1_1.png,TMTstop-A_1_1.png,TMT_A,1,1,1,2,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,1,66.95607220000238,,,,,,,,87.45935420000023,None,['1'],1,[2.5774488000024576],87.45935420000023,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_1.xlsx,0:26,2,['3'],3,TMTstop-A_1_1.png,TMTstop-A_1_1firstgreen.png,TMTstop-A_1_1firstred.png,TMT_A,1,2,None,2,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,3,0,73.45545000000129,,,,,,,,90.07495990000461,None,"['2', '1', '3']",1,"[3.077851300004113, 5.288642100000288, 6.452187100003357]",90.07495990000461,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_1.xlsx,0:26,3,['1'],1,TMTstop-A_1_1linestimulus0.png,TMTstop-A_1_1greenlinestimulus0.png,TMTstop-A_1_1redlinestimulus0.png,TMT_A,1,3,None,2,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,2,0,75.64949580000393,,,,,,,,96.5761949000007,None,"['2', '1']",1,"[1.1318138999995426, 2.140393400004541]",96.5761949000007,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_1.xlsx,0:26,4,['3'],3,TMTstop-A_1_1linestimulus1.png,TMTstop-A_1_1greenlinestimulus1.png,TMTstop-A_1_1redlinestimulus1.png,TMT_A,1,4,None,2,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,1,1,77.99566200000118,,,,,,,,98.76950780000334,None,['3'],1,[2.3021556999956374],98.76950780000334,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_1.xlsx,0:26,5,['1'],1,TMTstop-A_1_1linestimulus2.png,TMTstop-A_1_1greenlinestimulus2.png,TMTstop-A_1_1redlinestimulus2.png,TMT_A,1,5,None,2,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,2,0,79.94871590000548,,,,,,,,101.11539800000173,None,"['3', '1']",1,"[0.9986515000055078, 1.9147205000044778]",101.11539800000173,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_1.xlsx,0:26,6,['3'],3,TMTstop-A_1_1linestimulus3.png,TMTstop-A_1_1greenlinestimulus3.png,TMTstop-A_1_1redlinestimulus3.png,TMT_A,1,6,None,2,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,4,0,82.08555190000334,,,,,,,,103.0699437000003,None,"['1', '2', '2', '3']",1,"[0.9307845999937854, 1.3753704999980982, 1.745514499998535, 2.068985199999588]",103.0699437000003,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_1.xlsx,0:26,7,['1'],1,TMTstop-A_1_1linestimulus4.png,TMTstop-A_1_1greenlinestimulus4.png,TMTstop-A_1_1redlinestimulus4.png,TMT_A,1,7,None,2,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,2,0,82.5707962000015,,,,,,,,105.20634989999962,None,"['2', '1']",1,"[0.2889491999958409, 0.42386899999837624]",105.20634989999962,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_1.xlsx,0:26,8,['2'],2,TMTstop-A_1_1linestimulus5.png,TMTstop-A_1_1greenlinestimulus5.png,TMTstop-A_1_1redlinestimulus5.png,TMT_A,1,8,None,2,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,1,1,82.81965540000238,,,,,,,,105.69119540000247,None,['2'],1,[0.20755869999993593],105.69119540000247,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_1.xlsx,0:26,9,['3'],3,TMTstop-A_1_1linestimulus6.png,TMTstop-A_1_1greenlinestimulus6.png,TMTstop-A_1_1redlinestimulus6.png,TMT_A,1,9,None,2,,,,,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,2,0,83.16803960000107,,,,,,,,105.94005010000546,None,"['1', '3']",1,"[0.11841000000276836, 0.2932795000015176]",105.94005010000546,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_1.xlsx,0:26,10,['1'],1,TMTstop-A_1_1linestimulus7.png,TMTstop-A_1_1greenlinestimulus7.png,TMTstop-A_1_1redlinestimulus7.png,TMT_A,1,10,None,2,,,,,,,,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,2,0,83.35993560000497,,,,,,,,106.29021250000369,None,"['2', '1']",1,"[-0.018374500003119465, 0.15121240000007674]",106.29021250000369,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_1.xlsx,0:26,11,['3'],3,TMTstop-A_1_1linestimulus8.png,TMTstop-A_1_1greenlinestimulus8.png,TMTstop-A_1_1redlinestimulus8.png,TMT_A,1,11,None,2,,,,,,,,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,2,0,83.59078190000582,,,,,,,,106.4805062000014,None,"['2', '3']",1,"[0.15194239999982528, 0.1562389999962761]",106.4805062000014,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_1.xlsx,0:26,12,['2'],2,TMTstop-A_1_1linestimulus9.png,TMTstop-A_1_1greenlinestimulus9.png,TMTstop-A_1_1redlinestimulus9.png,TMT_A,1,12,None,2,,,,,,,,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,2,0,87.815875100001,,,,,,,,106.71282540000539,None,"['1', '2']",1,"[3.7593027000039, 4.1707328999982565]",106.71282540000539,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_1.xlsx,0:26,13,['1'],1,TMTstop-A_1_1linestimulus10.png,TMTstop-A_1_1greenlinestimulus10.png,TMTstop-A_1_1redlinestimulus10.png,TMT_A,1,13,None,2,,,,,,,,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,1,1,88.00257050000073,,,,,,,,110.9379626000009,None,['1'],1,[0.14557879999483703],110.9379626000009,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_1.xlsx,0:26,14,['2'],2,TMTstop-A_1_1linestimulus11.png,TMTstop-A_1_1greenlinestimulus11.png,TMTstop-A_1_1redlinestimulus11.png,TMT_A,1,14,None,2,,,,,,,,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,2,0,88.22120140000334,,,,,,,,111.12291290000576,None,"['3', '2']",1,"[0.10139229999913368, 0.15688959999533836]",111.12291290000576,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_1.xlsx,0:26,15,['1'],1,TMTstop-A_1_1linestimulus12.png,TMTstop-A_1_1greenlinestimulus12.png,TMTstop-A_1_1redlinestimulus12.png,TMT_A,1,15,None,2,,,,,,,,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,1,1,88.3318247999996,,,,,,,,111.34140599999955,None,['1'],1,[0.06828139999561245],111.34140599999955,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_1.xlsx,0:26,16,['2'],2,TMTstop-A_1_1linestimulus13.png,TMTstop-A_1_1greenlinestimulus13.png,TMTstop-A_1_1redlinestimulus13.png,TMT_A,1,16,None,2,,,,,,,,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,2,0,88.47718750000058,,,,,,,,111.45499109999946,None,"['3', '2']",1,"[0.06452310000167927, 0.08777030000055674]",111.45499109999946,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_1.xlsx,0:26,17,['1'],1,TMTstop-A_1_1linestimulus14.png,TMTstop-A_1_1greenlinestimulus14.png,TMTstop-A_1_1redlinestimulus14.png,TMT_A,1,17,None,2,,,,,,,,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,1,1,88.60657640000136,,,,,,,,111.60104390000197,None,['1'],1,[0.08552140000392683],111.60104390000197,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_1.xlsx,0:26,18,['3'],3,TMTstop-A_1_1linestimulus15.png,TMTstop-A_1_1greenlinestimulus15.png,TMTstop-A_1_1redlinestimulus15.png,TMT_A,1,18,None,2,,,,,,,,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,1,1,88.69881650000025,,,,,,,,111.7293193000005,None,['3'],1,[0.04594380000344245],111.7293193000005,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_1.xlsx,0:26,19,['2'],2,TMTstop-A_1_1linestimulus16.png,TMTstop-A_1_1greenlinestimulus16.png,TMTstop-A_1_1redlinestimulus16.png,TMT_A,1,19,None,2,,,,,,,,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,1,1,88.7388712000029,,,,,,,,111.81965660000424,None,['2'],1,[-0.007076099995174445],111.81965660000424,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_1.xlsx,0:26,20,['3'],3,TMTstop-A_1_1linestimulus17.png,TMTstop-A_1_1greenlinestimulus17.png,TMTstop-A_1_1redlinestimulus17.png,TMT_A,1,20,None,2,,,,,,,,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,2,0,88.98349969999981,,,,,,,,111.86022460000095,None,"['1', '3']",1,"[0.08600840000144672, 0.196313000000373]",111.86022460000095,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_1.xlsx,0:26,21,['1'],1,TMTstop-A_1_1linestimulus18.png,TMTstop-A_1_1greenlinestimulus18.png,TMTstop-A_1_1redlinestimulus18.png,TMT_A,1,21,None,2,,,,,,,,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,2,0,89.17930960000376,,,,,,,,112.1062144000025,None,"['2', '1']",1,"[-0.02170549999573268, 0.11942040000576526]",112.1062144000025,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_1.xlsx,0:26,22,['3'],3,TMTstop-A_1_1linestimulus19.png,TMTstop-A_1_1greenlinestimulus19.png,TMTstop-A_1_1redlinestimulus19.png,TMT_A,1,22,None,2,,,,,,,,,0,0,0,0,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,3,0,89.56345610000426,,,,,,,,112.30016000000614,None,"['2', '1', '3']",1,"[0.07688990000315243, 0.21518210000067484, 0.3287211999995634]",112.30016000000614,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_1.xlsx,0:26,23,['1'],1,TMTstop-A_1_1linestimulus20.png,TMTstop-A_1_1greenlinestimulus20.png,TMTstop-A_1_1redlinestimulus20.png,TMT_A,1,23,None,2,,,,,,,,,0,0,0,0,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,2,0,89.7591362000021,,,,,,,,112.68556220000028,None,"['2', '1']",1,"[-0.015947500003676396, 0.1310786999965785]",112.68556220000028,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_1.xlsx,0:26,24,['3'],3,TMTstop-A_1_1linestimulus21.png,TMTstop-A_1_1greenlinestimulus21.png,TMTstop-A_1_1redlinestimulus21.png,TMT_A,1,24,None,2,,,,,,,,,0,0,0,0,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,1,1,89.86502910000127,,,,,,,,112.88184620000538,None,['3'],1,[0.06467759999941336],112.88184620000538,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_1.xlsx,0:26,25,['1'],1,TMTstop-A_1_1linestimulus22.png,TMTstop-A_1_1greenlinestimulus22.png,TMTstop-A_1_1redlinestimulus22.png,TMT_A,1,25,None,2,,,,,,,,,0,0,0,0,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,2,0,90.05468670000118,,,,,,,,112.98777030000201,None,"['2', '1']",1,"[-0.010199800002737902, 0.1398304999966058]",112.98777030000201,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_1.xlsx,0:26,None,None,None,TMTstop-A_1_1linestimulus23.png,TMTstop-A_1_1greenlinestimulus23.png,TMTstop-A_1_1redlinestimulus23.png,TMT_A,1,Feedback_last,None,2,,,,,,,,,0,0,0,0,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,6,0,,,,,,,,,113.17831030000525,None,"['3', '2', '1', '3', '2', '1']",0,"[0.08008289999997942, 0.13086440000188304, 0.27239530000224477, 0.3927328999998281, 0.4302144999965094, 0.603805899998406]",113.17831030000525,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_2.xlsx,26:52,1,['1'],1,TMTstop-A_1_2.png,TMTstop-A_1_2.png,TMTstop-A_1_2.png,TMT_A,2,26,None,2,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,3,0,94.7889609000049,,,,,,,,117.34210150000581,None,"['2', '3', '1']",1,"[0.3774122000031639, 0.38210370000160765, 0.5015870999995968]",117.34210150000581,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_2.xlsx,26:52,2,['3'],3,TMTstop-A_1_2.png,TMTstop-A_1_2firstgreen.png,TMTstop-A_1_2firstred.png,TMT_A,2,27,None,2,,,,,,,,,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,1,1,94.8767394000024,,,,,,,,117.91269870000542,None,['3'],1,[0.04648829999496229],117.91269870000542,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_2.xlsx,26:52,3,['1'],1,TMTstop-A_1_2linestimulus0.png,TMTstop-A_1_2greenlinestimulus0.png,TMTstop-A_1_2redlinestimulus0.png,TMT_A,2,28,None,2,,,,,,,,,0,1,1,1,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,2,0,95.07482110000274,,,,,,,,117.99989769999956,None,"['2', '1']",1,"[-0.005935699999099597, 0.11941530000331113]",117.99989769999956,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_2.xlsx,26:52,4,['2'],2,TMTstop-A_1_2linestimulus1.png,TMTstop-A_1_2greenlinestimulus1.png,TMTstop-A_1_2redlinestimulus1.png,TMT_A,2,29,None,2,,,,,,,,,0,1,1,1,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,2,0,95.18287630000123,,,,,,,,118.19843070000206,None,"['3', '2']",1,"[0.023463799996534362, 0.045782699999108445]",118.19843070000206,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
