NumberLetter,corrAns,Correct,StimFile,Correct_StimFile,False_StimFile,Version,Paper,TrialNumber_Version,Round,Block,n,Stim_2.started_mean,Stim_2.started_raw,Stim_2.started_std,Stim_2.stopped_raw,key_resp_8.corr_mean,key_resp_8.corr_raw,key_resp_8.corr_std,key_resp_8.keys_raw,key_resp_8.rt_raw,key_resp_8.started_mean,key_resp_8.started_raw,key_resp_8.started_std,key_resp_8.stopped_raw,order
1,['3'],3,TMTstop-control_1_5.png,TMTstop-control_1_5.png,TMTstop-control_1_5.png,TMT_Control,5,101,2,4,1.0,239.93167114257812,239.93167114257812,0.0,,1.0,1.0,0.0,2,3,0.7218296999999438,0.9520969000004698,239.93167114257812,239.93167114257812,0.0,,0.0
2,['2'],2,TMTstop-control_1_5.png,TMTstop-control_1_5firstgreen.png,TMTstop-control_1_5firstred.png,TMT_Control,5,102,None,4,1.0,240.92800903320312,240.92800903320312,0.0,,1.0,1.0,0.0,2,1.9734879000025103,240.92800903320312,240.92800903320312,0.0,,1.0
3,['1'],1,TMTstop-control_1_5linestimulus0.png,TMTstop-control_1_5greenlinestimulus0.png,TMTstop-control_1_5redlinestimulus0.png,TMT_Control,5,103,None,4,1.0,242.9436798095703,242.9436798095703,0.0,,1.0,1.0,0.0,3,2,1,1.1979242000015802,2.41376190000301,2.8630021000062698,242.9436798095703,242.9436798095703,0.0,,2.0
4,['3'],3,TMTstop-control_1_5linestimulus1.png,TMTstop-control_1_5greenlinestimulus1.png,TMTstop-control_1_5redlinestimulus1.png,TMT_Control,5,104,None,4,1.0,245.8477325439453,245.8477325439453,0.0,,1.0,1.0,0.0,2,3,0.17427959999622544,0.4140784999981406,245.8477325439453,245.8477325439453,0.0,,3.0
5,['1'],1,TMTstop-control_1_5linestimulus2.png,TMTstop-control_1_5greenlinestimulus2.png,TMTstop-control_1_5redlinestimulus2.png,TMT_Control,5,105,None,4,1.0,246.30625915527344,246.30625915527344,0.0,,1.0,1.0,0.0,1,0.1490568000008352,246.30625915527344,246.30625915527344,0.0,,4.0
6,['2'],2,TMTstop-control_1_5linestimulus3.png,TMTstop-control_1_5greenlinestimulus3.png,TMTstop-control_1_5redlinestimulus3.png,TMT_Control,5,106,None,4,1.0,246.4991455078125,246.4991455078125,0.0,,1.0,1.0,0.0,2,0.034769400001096074,246.4991455078125,246.4991455078125,0.0,,5.0
7,['3'],3,TMTstop-control_1_5linestimulus4.png,TMTstop-control_1_5greenlinestimulus4.png,TMTstop-control_1_5redlinestimulus4.png,TMT_Control,5,107,None,4,1.0,246.57290649414062,246.57290649414062,0.0,,1.0,1.0,0.0,3,0.09366030000091996,246.57290649414062,246.57290649414062,0.0,,6.0
8,['2'],2,TMTstop-control_1_5linestimulus4.png,TMTstop-control_1_5greenlinestimulus5.png,TMTstop-control_1_5redlinestimulus5.png,TMT_Control,5,108,None,4,1.0,246.70851135253906,246.70851135253906,0.0,,1.0,1.0,0.0,1,2,0.14657319999969332,0.2191882999977679,246.70851135253906,246.70851135253906,0.0,,7.0
9,['1'],1,TMTstop-control_1_5linestimulus6.png,TMTstop-control_1_5greenlinestimulus6.png,TMTstop-control_1_5redlinestimulus6.png,TMT_Control,5,109,None,4,1.0,247.0000457763672,247.0000457763672,0.0,,1.0,1.0,0.0,3,1,0.073915399996622,0.24091439999756403,247.0000457763672,247.0000457763672,0.0,,8.0
10,['2'],2,TMTstop-control_1_5linestimulus7.png,TMTstop-control_1_5greenlinestimulus7.png,TMTstop-control_1_5redlinestimulus7.png,TMT_Control,5,110,None,4,1.0,247.29161071777344,247.29161071777344,0.0,,1.0,1.0,0.0,2,0.01298279999900842,247.29161071777344,247.29161071777344,0.0,,9.0
