NumberLetter,corrAns,Correct,StimFile,Correct_StimFile,False_StimFile,Version,Block,TrialNumber_session,n,Stim.started_mean,Stim.started_raw,Stim.started_std,Stim.stopped_raw,key_resp_2.corr_mean,key_resp_2.corr_raw,key_resp_2.corr_std,key_resp_2.keys_raw,key_resp_2.rt_raw,key_resp_2.started_mean,key_resp_2.started_raw,key_resp_2.started_std,key_resp_2.stopped_raw,order
1,['2'],2,TMTstop-control_1_1.png,TMTstop-control_1_1.png,TMTstop-control_1_1.png,TMT_Control,1,1,1.0,10.468031883239746,10.468031883239746,0.0,,1.0,1.0,0.0,1,2,0.33638909994624555,0.44880220014601946,10.468031883239746,10.468031883239746,0.0,,0.0
2,['1'],1,TMTstop-control_1_1.png,TMTstop-control_1_1firstgreen.png,TMTstop-control_1_1firstred.png,TMT_Control,1,2,1.0,11.002196311950684,11.002196311950684,0.0,,1.0,1.0,0.0,3,1,-0.025774799985811114,0.15024590003304183,11.002196311950684,11.002196311950684,0.0,,1.0
3,['2'],2,TMTstop-control_1_1linestimulus0.png,TMTstop-control_1_1greenlinestimulus0.png,TMTstop-control_1_1redlinestimulus0.png,TMT_Control,1,3,1.0,11.237787246704102,11.237787246704102,0.0,,1.0,1.0,0.0,2,-0.035011200001463294,11.237787246704102,11.237787246704102,0.0,,2.0
4,['3'],3,TMTstop-control_1_1linestimulus1.png,TMTstop-control_1_1greenlinestimulus1.png,TMTstop-control_1_1redlinestimulus1.png,TMT_Control,1,4,1.0,11.30759048461914,11.30759048461914,0.0,,1.0,1.0,0.0,3,-0.016400699969381094,11.30759048461914,11.30759048461914,0.0,,3.0
5,['2'],2,TMTstop-control_1_1linestimulus2.png,TMTstop-control_1_1greenlinestimulus2.png,TMTstop-control_1_1redlinestimulus2.png,TMT_Control,1,5,1.0,11.38392162322998,11.38392162322998,0.0,,1.0,1.0,0.0,1,2,0.07318929978646338,0.09172779996879399,11.38392162322998,11.38392162322998,0.0,,4.0
6,['1'],1,TMTstop-control_1_1linestimulus3.png,TMTstop-control_1_1greenlinestimulus3.png,TMTstop-control_1_1redlinestimulus3.png,TMT_Control,1,6,1.0,11.571852684020996,11.571852684020996,0.0,,1.0,1.0,0.0,3,1,0.0034103000070899725,0.16962160007096827,11.571852684020996,11.571852684020996,0.0,,5.0
7,['3'],3,TMTstop-control_1_1linestimulus4.png,TMTstop-control_1_1greenlinestimulus4.png,TMTstop-control_1_1redlinestimulus4.png,TMT_Control,1,7,1.0,11.828299522399902,11.828299522399902,0.0,,1.0,1.0,0.0,2,3,-0.046778300078585744,0.049653299851343036,11.828299522399902,11.828299522399902,0.0,,6.0
8,['2'],2,TMTstop-control_1_1linestimulus4.png,TMTstop-control_1_1greenlinestimulus5.png,TMTstop-control_1_1redlinestimulus5.png,TMT_Control,1,8,1.0,11.980823516845703,11.980823516845703,0.0,,1.0,1.0,0.0,1,2,0.056488700211048126,0.08109840005636215,11.980823516845703,11.980823516845703,0.0,,7.0
9,['3'],3,TMTstop-control_1_1linestimulus6.png,TMTstop-control_1_1greenlinestimulus6.png,TMTstop-control_1_1redlinestimulus6.png,TMT_Control,1,9,1.0,12.156018257141113,12.156018257141113,0.0,,1.0,1.0,0.0,3,0.015385099919512868,12.156018257141113,12.156018257141113,0.0,,8.0
10,['2'],2,TMTstop-control_1_1linestimulus7.png,TMTstop-control_1_1greenlinestimulus7.png,TMTstop-control_1_1redlinestimulus7.png,TMT_Control,1,10,1.0,12.25167179107666,12.25167179107666,0.0,,1.0,1.0,0.0,1,2,3,1,2,0.061146199936047196,0.20948940003290772,0.2158272999804467,0.3521527999546379,0.3799926999490708,12.25167179107666,12.25167179107666,0.0,,9.0
