NumberLetter,corrAns,Correct,StimFile,Correct_StimFile,False_StimFile,Version,Paper,TrialNumber_Version,Round,Block,n,Stim.started_raw,Stim.stopped_raw,key_resp_2.corr_mean,key_resp_2.corr_raw,key_resp_2.corr_std,key_resp_2.keys_raw,key_resp_2.rt_raw,key_resp_2.started_raw,key_resp_2.stopped_raw,order
﻿NumberLetter,corrAns,Correct,StimFile,Correct_StimFile,False_StimFile,Version,Paper,TrialNumber_Version,Round,Block,n,Stim.started_mean,Stim.started_raw,Stim.stopped_raw,key_resp_2.corr_mean,key_resp_2.corr_raw,key_resp_2.corr_std,key_resp_2.keys_raw,key_resp_2.started_mean,key_resp_2.started_raw,key_resp_2.stopped_raw,order
1,['3'],3,TMTstop-A_1_6.png,TMTstop-A_1_6.png,TMTstop-A_1_6.png,TMT_A,A6,126,None,5,1.0,482.61386700005096,482.61386700005096,,0.0,0.0,0.0,,482.61386700005096,482.61386700005096,,0.0
2,['1'],1,TMTstop-A_1_6.png,TMTstop-A_1_6firstgreen.png,TMTstop-A_1_6firstred.png,TMT_A,A6,127,None,5,1.0,482.6475392600521,482.6475392600521,,0.0,0.0,0.0,,482.6475392600521,482.6475392600521,,1.0
3,['2'],2,TMTstop-A_1_6linestimulus0.png,TMTstop-A_1_6greenlinestimulus0.png,TMTstop-A_1_6redlinestimulus0.png,TMT_A,A6,128,None,5,1.0,482.6812115200533,482.6812115200533,,0.0,0.0,0.0,,482.6812115200533,482.6812115200533,,2.0
4,['1'],1,TMTstop-A_1_6linestimulus1.png,TMTstop-A_1_6greenlinestimulus1.png,TMTstop-A_1_6redlinestimulus1.png,TMT_A,A6,129,None,5,1.0,482.7148837800545,482.7148837800545,,0.0,0.0,0.0,,482.7148837800545,482.7148837800545,,3.0
5,['2'],2,TMTstop-A_1_6linestimulus2.png,TMTstop-A_1_6greenlinestimulus2.png,TMTstop-A_1_6redlinestimulus2.png,TMT_A,A6,130,None,5,1.0,482.76539217005626,482.76539217005626,,0.0,0.0,0.0,,482.76539217005626,482.76539217005626,,4.0
6,['3'],3,TMTstop-A_1_6linestimulus3.png,TMTstop-A_1_6greenlinestimulus3.png,TMTstop-A_1_6redlinestimulus3.png,TMT_A,A6,131,None,5,1.0,482.815900560058,482.815900560058,,0.0,0.0,0.0,,482.815900560058,482.815900560058,,5.0
7,['2'],2,TMTstop-A_1_6linestimulus4.png,TMTstop-A_1_6greenlinestimulus4.png,TMTstop-A_1_6redlinestimulus4.png,TMT_A,A6,132,None,5,1.0,482.8495728200592,482.8495728200592,,0.0,0.0,0.0,,482.8495728200592,482.8495728200592,,6.0
8,['1'],1,TMTstop-A_1_6linestimulus5.png,TMTstop-A_1_6greenlinestimulus5.png,TMTstop-A_1_6redlinestimulus5.png,TMT_A,A6,133,None,5,1.0,482.8832450800604,482.8832450800604,,0.0,0.0,0.0,,482.8832450800604,482.8832450800604,,7.0
9,['3'],3,TMTstop-A_1_6linestimulus6.png,TMTstop-A_1_6greenlinestimulus6.png,TMTstop-A_1_6redlinestimulus6.png,TMT_A,A6,134,None,5,1.0,482.9169173400616,482.9169173400616,,0.0,0.0,0.0,,482.9169173400616,482.9169173400616,,8.0
10,['1'],1,TMTstop-A_1_6linestimulus7.png,TMTstop-A_1_6greenlinestimulus7.png,TMTstop-A_1_6redlinestimulus7.png,TMT_A,A6,135,None,5,1.0,482.9505896000628,482.9505896000628,,0.0,0.0,0.0,,482.9505896000628,482.9505896000628,,9.0
11,['3'],3,TMTstop-A_1_6linestimulus8.png,TMTstop-A_1_6greenlinestimulus8.png,TMTstop-A_1_6redlinestimulus8.png,TMT_A,A6,136,None,5,1.0,482.98426186006395,482.98426186006395,,0.0,0.0,0.0,,482.98426186006395,482.98426186006395,,10.0
12,['2'],2,TMTstop-A_1_6linestimulus9.png,TMTstop-A_1_6greenlinestimulus9.png,TMTstop-A_1_6redlinestimulus9.png,TMT_A,A6,137,None,5,1.0,483.01793412006515,483.01793412006515,,0.0,0.0,0.0,,483.01793412006515,483.01793412006515,,11.0
13,['3'],3,TMTstop-A_1_6linestimulus10.png,TMTstop-A_1_6greenlinestimulus10.png,TMTstop-A_1_6redlinestimulus10.png,TMT_A,A6,138,None,5,1.0,483.05160638006635,483.05160638006635,,0.0,0.0,0.0,,483.05160638006635,483.05160638006635,,12.0
14,['1'],1,TMTstop-A_1_6linestimulus11.png,TMTstop-A_1_6greenlinestimulus11.png,TMTstop-A_1_6redlinestimulus11.png,TMT_A,A6,139,None,5,1.0,483.08527864006754,483.08527864006754,,0.0,0.0,0.0,,483.08527864006754,483.08527864006754,,13.0
15,['3'],3,TMTstop-A_1_6linestimulus12.png,TMTstop-A_1_6greenlinestimulus12.png,TMTstop-A_1_6redlinestimulus12.png,TMT_A,A6,140,None,5,1.0,483.11895090006874,483.11895090006874,,0.0,0.0,0.0,,483.11895090006874,483.11895090006874,,14.0
16,['1'],1,TMTstop-A_1_6linestimulus13.png,TMTstop-A_1_6greenlinestimulus13.png,TMTstop-A_1_6redlinestimulus13.png,TMT_A,A6,141,None,5,1.0,483.1526231600699,483.1526231600699,,0.0,0.0,0.0,,483.1526231600699,483.1526231600699,,15.0
17,['3'],3,TMTstop-A_1_6linestimulus14.png,TMTstop-A_1_6greenlinestimulus14.png,TMTstop-A_1_6redlinestimulus14.png,TMT_A,A6,142,None,5,1.0,483.1862954200711,483.1862954200711,,0.0,0.0,0.0,,483.1862954200711,483.1862954200711,,16.0
18,['2'],2,TMTstop-A_1_6linestimulus15.png,TMTstop-A_1_6greenlinestimulus15.png,TMTstop-A_1_6redlinestimulus15.png,TMT_A,A6,143,None,5,1.0,483.2199676800723,483.2199676800723,,0.0,0.0,0.0,,483.2199676800723,483.2199676800723,,17.0
19,['3'],3,TMTstop-A_1_6linestimulus16.png,TMTstop-A_1_6greenlinestimulus16.png,TMTstop-A_1_6redlinestimulus16.png,TMT_A,A6,144,None,5,1.0,483.25363994007347,483.25363994007347,,0.0,0.0,0.0,,483.25363994007347,483.25363994007347,,18.0
20,['1'],1,TMTstop-A_1_6linestimulus17.png,TMTstop-A_1_6greenlinestimulus17.png,TMTstop-A_1_6redlinestimulus17.png,TMT_A,A6,145,None,5,1.0,483.28731220007467,483.28731220007467,,0.0,0.0,0.0,,483.28731220007467,483.28731220007467,,19.0
21,['2'],2,TMTstop-A_1_6linestimulus18.png,TMTstop-A_1_6greenlinestimulus18.png,TMTstop-A_1_6redlinestimulus18.png,TMT_A,A6,146,None,5,1.0,483.3209844600758,483.3209844600758,,0.0,0.0,0.0,,483.3209844600758,483.3209844600758,,20.0
22,['1'],1,TMTstop-A_1_6linestimulus19.png,TMTstop-A_1_6greenlinestimulus19.png,TMTstop-A_1_6redlinestimulus19.png,TMT_A,A6,147,None,5,1.0,483.354656720077,483.354656720077,,0.0,0.0,0.0,,483.354656720077,483.354656720077,,21.0
23,['2'],2,TMTstop-A_1_6linestimulus20.png,TMTstop-A_1_6greenlinestimulus20.png,TMTstop-A_1_6redlinestimulus20.png,TMT_A,A6,148,None,5,1.0,483.3883289800782,483.3883289800782,,0.0,0.0,0.0,,483.3883289800782,483.3883289800782,,22.0
24,['3'],3,TMTstop-A_1_6linestimulus21.png,TMTstop-A_1_6greenlinestimulus21.png,TMTstop-A_1_6redlinestimulus21.png,TMT_A,A6,149,None,5,1.0,483.4220012400794,483.4220012400794,,0.0,0.0,0.0,,483.4220012400794,483.4220012400794,,23.0
25,['2'],2,TMTstop-A_1_6linestimulus22.png,TMTstop-A_1_6greenlinestimulus22.png,TMTstop-A_1_6redlinestimulus22.png,TMT_A,A6,150,None,5,1.0,483.4556735000806,483.4556735000806,,0.0,0.0,0.0,,483.4556735000806,483.4556735000806,,24.0
None,None,None,TMTstop-A_1_6linestimulus23.png,TMTstop-A_1_6greenlinestimulus23.png,TMTstop-A_1_6redlinestimulus23.png,TMT_A,A6,Feedback_last,None,5,1.0,483.48934576008173,483.48934576008173,,1.0,1.0,0.0,,483.48934576008173,483.48934576008173,,25.0

extraInfo
participant,
session,001
date,2022_Nov_18_0015
expName,TMT_fmri
psychopyVersion,2021.2.3
frameRate,59.9428025783916
