NumberLetter,corrAns,Correct,StimFile,Correct_StimFile,False_StimFile,Version,Paper,TrialNumber_Version,Round,Block,TrialNumber_total,n,Stim.started_mean,Stim.started_raw,Stim.started_std,Stim.stopped_raw,key_resp_2.corr_mean,key_resp_2.corr_raw,key_resp_2.corr_std,key_resp_2.keys_raw,key_resp_2.rt_raw,key_resp_2.started_mean,key_resp_2.started_raw,key_resp_2.started_std,key_resp_2.stopped_raw,order
14,['1'],1.0,Images/TMTstop-control_1_13linestimulus11.png,Images/TMTstop-control_1_13greenlinestimulus11.png,Images/TMTstop-control_1_13redlinestimulus11.png,TMT_Control,C13,314.0,None,7.0,314.0,1.0,501.7012939453125,501.7012939453125,0.0,,1.0,1.0,0.0,3,1,-0.0022747000330127776,0.14857199997641146,501.7012939453125,501.7012939453125,0.0,,13.0
15,['2'],2.0,Images/TMTstop-control_1_13linestimulus12.png,Images/TMTstop-control_1_13greenlinestimulus12.png,Images/TMTstop-control_1_13redlinestimulus12.png,TMT_Control,C13,315.0,None,7.0,315.0,1.0,501.9151916503906,501.9151916503906,0.0,,1.0,1.0,0.0,2,-0.015683599980548024,501.9151916503906,501.9151916503906,0.0,,14.0
16,['1'],1.0,Images/TMTstop-control_1_13linestimulus13.png,Images/TMTstop-control_1_13greenlinestimulus13.png,Images/TMTstop-control_1_13redlinestimulus13.png,TMT_Control,C13,316.0,None,7.0,316.0,1.0,501.9652404785156,501.9652404785156,0.0,,1.0,1.0,0.0,3,1,2,3,1,0.019207899982575327,0.1725072999834083,0.1986633000196889,0.31017970002721995,0.45663640002021566,501.9652404785156,501.9652404785156,0.0,,15.0
17,['2'],2.0,Images/TMTstop-control_1_13linestimulus14.png,Images/TMTstop-control_1_13greenlinestimulus14.png,Images/TMTstop-control_1_13redlinestimulus14.png,TMT_Control,C13,317.0,None,7.0,317.0,1.0,502.515869140625,502.515869140625,0.0,,1.0,1.0,0.0,2,-0.04750119999516755,502.515869140625,502.515869140625,0.0,,16.0
18,['1'],1.0,Images/TMTstop-control_1_13linestimulus15.png,Images/TMTstop-control_1_13greenlinestimulus15.png,Images/TMTstop-control_1_13redlinestimulus15.png,TMT_Control,C13,318.0,None,7.0,318.0,1.0,502.5683898925781,502.5683898925781,0.0,,1.0,1.0,0.0,3,1,-0.005783799977507442,0.24741549999453127,502.5683898925781,502.5683898925781,0.0,,17.0
19,['3'],3.0,Images/TMTstop-control_1_13linestimulus16.png,Images/TMTstop-control_1_13greenlinestimulus16.png,Images/TMTstop-control_1_13redlinestimulus16.png,TMT_Control,C13,319.0,None,7.0,319.0,1.0,502.87939453125,502.87939453125,0.0,,1.0,1.0,0.0,2,3,-0.04547469998942688,0.09827290003886446,502.87939453125,502.87939453125,0.0,,18.0
20,['2'],2.0,Images/TMTstop-control_1_13linestimulus17.png,Images/TMTstop-control_1_13greenlinestimulus17.png,Images/TMTstop-control_1_13redlinestimulus17.png,TMT_Control,C13,320.0,None,7.0,320.0,1.0,503.03399658203125,503.03399658203125,0.0,,1.0,1.0,0.0,1,2,0.1490468999836594,0.1909307999885641,503.03399658203125,503.03399658203125,0.0,,19.0
21,['1'],1.0,Images/TMTstop-control_1_13linestimulus18.png,Images/TMTstop-control_1_13greenlinestimulus18.png,Images/TMTstop-control_1_13redlinestimulus18.png,TMT_Control,C13,321.0,None,7.0,321.0,1.0,503.2839050292969,503.2839050292969,0.0,,1.0,1.0,0.0,3,1,0.0801111999899149,0.4887657000217587,503.2839050292969,503.2839050292969,0.0,,20.0
22,['2'],2.0,Images/TMTstop-control_1_13linestimulus19.png,Images/TMTstop-control_1_13greenlinestimulus19.png,Images/TMTstop-control_1_13redlinestimulus19.png,TMT_Control,C13,322.0,None,7.0,322.0,1.0,503.825927734375,503.825927734375,0.0,,1.0,1.0,0.0,2,-0.0070254000020213425,503.825927734375,503.825927734375,0.0,,21.0
23,['3'],3.0,Images/TMTstop-control_1_13linestimulus20.png,Images/TMTstop-control_1_13greenlinestimulus20.png,Images/TMTstop-control_1_13redlinestimulus20.png,TMT_Control,C13,323.0,None,7.0,323.0,1.0,503.8765563964844,503.8765563964844,0.0,,1.0,1.0,0.0,3,0.08314219996100292,503.8765563964844,503.8765563964844,0.0,,22.0
24,['1'],1.0,Images/TMTstop-control_1_13linestimulus21.png,Images/TMTstop-control_1_13greenlinestimulus21.png,Images/TMTstop-control_1_13redlinestimulus21.png,TMT_Control,C13,324.0,None,7.0,324.0,1.0,504.01007080078125,504.01007080078125,0.0,,1.0,1.0,0.0,1,0.11046940000960603,504.01007080078125,504.01007080078125,0.0,,23.0
25,['3'],3.0,Images/TMTstop-control_1_13linestimulus22.png,Images/TMTstop-control_1_13greenlinestimulus22.png,Images/TMTstop-control_1_13redlinestimulus22.png,TMT_Control,C13,325.0,None,7.0,325.0,1.0,504.1844482421875,504.1844482421875,0.0,,1.0,1.0,0.0,2,3,-0.01265150000108406,0.07247579999966547,504.1844482421875,504.1844482421875,0.0,,24.0
None,None,None,Images/TMTstop-control_1_13linestimulus23.png,Images/TMTstop-control_1_13greenlinestimulus23.png,Images/TMTstop-control_1_13redlinestimulus23.png,TMT_Control,C13,Feedback_last,None,7.0,Feedback_last,1.0,504.3473205566406,504.3473205566406,0.0,,0.0,0.0,0.0,1,2,3,0.0725032000336796,0.12796840001828969,0.21676270000170916,504.3473205566406,504.3473205566406,0.0,,25.0

extraInfo
participant,
session,001
date,2022_Dec_20_1655
expName,TMT_fmri
psychopyVersion,2021.2.3
frameRate,59.88583364190807
﻿NumberLetter,corrAns,Correct,StimFile,Correct_StimFile,False_StimFile,Version,Paper,TrialNumber_Version,Round,Block,TrialNumber_total,n,Stim.started_mean,Stim.started_raw,Stim.started_std,Stim.stopped_raw,key_resp_2.corr_mean,key_resp_2.corr_raw,key_resp_2.corr_std,key_resp_2.keys_raw,key_resp_2.rt_raw,key_resp_2.started_mean,key_resp_2.started_raw,key_resp_2.started_std,key_resp_2.stopped_raw,order
1,['2'],2.0,Images/TMTstop-control_1_14.png,Images/TMTstop-control_1_14.png,Images/TMTstop-control_1_14.png,TMT_Control,C14,326.0,None,7.0,326.0,1.0,508.7759704589844,508.7759704589844,0.0,,1.0,1.0,0.0,1,2,0.6172454000334255,0.7110437999945134,508.7759704589844,508.7759704589844,0.0,,0.0
2,['3'],3.0,Images/TMTstop-control_1_14.png,Images/TMTstop-control_1_14firstgreen.png,Images/TMTstop-control_1_14firstred.png,TMT_Control,C14,327.0,None,7.0,327.0,1.0,509.5694885253906,509.5694885253906,0.0,,1.0,1.0,0.0,3,-0.030470099998638034,509.5694885253906,509.5694885253906,0.0,,1.0
3,['2'],2.0,Images/TMTstop-control_1_14linestimulus0.png,Images/TMTstop-control_1_14greenlinestimulus0.png,Images/TMTstop-control_1_14redlinestimulus0.png,TMT_Control,C14,328.0,None,7.0,328.0,1.0,509.6240234375,509.6240234375,0.0,,1.0,1.0,0.0,1,2,0.1365493999910541,0.16091999999480322,509.6240234375,509.6240234375,0.0,,2.0
4,['1'],1.0,Images/TMTstop-control_1_14linestimulus1.png,Images/TMTstop-control_1_14greenlinestimulus1.png,Images/TMTstop-control_1_14redlinestimulus1.png,TMT_Control,C14,329.0,None,7.0,329.0,1.0,509.8641662597656,509.8641662597656,0.0,,1.0,1.0,0.0,3,1,0.07736360002309084,0.2005944999982603,509.8641662597656,509.8641662597656,0.0,,3.0
5,['3'],3.0,Images/TMTstop-control_1_14linestimulus2.png,Images/TMTstop-control_1_14greenlinestimulus2.png,Images/TMTstop-control_1_14redlinestimulus2.png,TMT_Control,C14,330.0,None,7.0,330.0,1.0,510.1589660644531,510.1589660644531,0.0,,1.0,1.0,0.0,2,3,-0.03771879995474592,0.03502120001940057,510.1589660644531,510.1589660644531,0.0,,4.0
6,['1'],1.0,Images/TMTstop-control_1_14linestimulus3.png,Images/TMTstop-control_1_14greenlinestimulus3.png,Images/TMTstop-control_1_14redlinestimulus3.png,TMT_Control,C14,331.0,None,7.0,331.0,1.0,510.259033203125,510.259033203125,0.0,,1.0,1.0,0.0,1,0.07611339999129996,510.259033203125,510.259033203125,0.0,,5.0
7,['2'],2.0,Images/TMTstop-control_1_14linestimulus4.png,Images/TMTstop-control_1_14greenlinestimulus4.png,Images/TMTstop-control_1_14redlinestimulus4.png,TMT_Control,C14,332.0,None,7.0,332.0,1.0,510.3925476074219,510.3925476074219,0.0,,1.0,1.0,0.0,2,-0.01726200000848621,510.3925476074219,510.3925476074219,0.0,,6.0
8,['1'],1.0,Images/TMTstop-control_1_14linestimulus4.png,Images/TMTstop-control_1_14greenlinestimulus5.png,Images/TMTstop-control_1_14redlinestimulus5.png,TMT_Control,C14,333.0,None,7.0,333.0,1.0,510.4470520019531,510.4470520019531,0.0,,1.0,1.0,0.0,3,1,2,3,1,0.01594370004022494,0.15496860002167523,0.18223740003304556,0.2929557000170462,0.4369476000429131,510.4470520019531,510.4470520019531,0.0,,7.0
9,['3'],3.0,Images/TMTstop-control_1_14linestimulus6.png,Images/TMTstop-control_1_14greenlinestimulus6.png,Images/TMTstop-control_1_14redlinestimulus6.png,TMT_Control,C14,334.0,None,7.0,334.0,1.0,510.9374084472656,510.9374084472656,0.0,,1.0,1.0,0.0,2,3,-0.03665640001418069,0.11461779999081045,510.9374084472656,510.9374084472656,0.0,,8.0
10,['1'],1.0,Images/TMTstop-control_1_14linestimulus7.png,Images/TMTstop-control_1_14greenlinestimulus7.png,Images/TMTstop-control_1_14redlinestimulus7.png,TMT_Control,C14,335.0,None,7.0,335.0,1.0,511.1386413574219,511.1386413574219,0.0,,1.0,1.0,0.0,1,0.0664526000036858,511.1386413574219,511.1386413574219,0.0,,9.0
11,['2'],2.0,Images/TMTstop-control_1_14linestimulus8.png,Images/TMTstop-control_1_14greenlinestimulus8.png,Images/TMTstop-control_1_14redlinestimulus8.png,TMT_Control,C14,336.0,None,7.0,336.0,1.0,511.272216796875,511.272216796875,0.0,,1.0,1.0,0.0,2,-0.01825790002476424,511.272216796875,511.272216796875,0.0,,10.0
12,['3'],3.0,Images/TMTstop-control_1_14linestimulus9.png,Images/TMTstop-control_1_14greenlinestimulus9.png,Images/TMTstop-control_1_14redlinestimulus9.png,TMT_Control,C14,337.0,None,7.0,337.0,1.0,511.3223571777344,511.3223571777344,0.0,,1.0,1.0,0.0,3,0.027607500029262155,511.3223571777344,511.3223571777344,0.0,,11.0
13,['2'],2.0,Images/TMTstop-control_1_14linestimulus10.png,Images/TMTstop-control_1_14greenlinestimulus10.png,Images/TMTstop-control_1_14redlinestimulus10.png,TMT_Control,C14,338.0,None,7.0,338.0,1.0,511.4221496582031,511.4221496582031,0.0,,1.0,1.0,0.0,1,2,0.1548841999610886,0.2397060999646783,511.4221496582031,511.4221496582031,0.0,,12.0
14,['3'],3.0,Images/TMTstop-control_1_14linestimulus11.png,Images/TMTstop-control_1_14greenlinestimulus11.png,Images/TMTstop-control_1_14redlinestimulus11.png,TMT_Control,C14,339.0,None,7.0,339.0,1.0,511.73321533203125,511.73321533203125,0.0,,1.0,1.0,0.0,3,0.0138130999985151,511.73321533203125,511.73321533203125,0.0,,13.0
15,['1'],1.0,Images/TMTstop-control_1_14linestimulus12.png,Images/TMTstop-control_1_14greenlinestimulus12.png,Images/TMTstop-control_1_14redlinestimulus12.png,TMT_Control,C14,340.0,None,7.0,340.0,1.0,511.8219909667969,511.8219909667969,0.0,,1.0,1.0,0.0,1,0.10115130001213402,511.8219909667969,511.8219909667969,0.0,,14.0
16,['2'],2.0,Images/TMTstop-control_1_14linestimulus13.png,Images/TMTstop-control_1_14greenlinestimulus13.png,Images/TMTstop-control_1_14redlinestimulus13.png,TMT_Control,C14,341.0,None,7.0,341.0,1.0,511.9725646972656,511.9725646972656,0.0,,1.0,1.0,0.0,2,0.00034200004301965237,511.9725646972656,511.9725646972656,0.0,,15.0
17,['3'],3.0,Images/TMTstop-control_1_14linestimulus14.png,Images/TMTstop-control_1_14greenlinestimulus14.png,Images/TMTstop-control_1_14redlinestimulus14.png,TMT_Control,C14,342.0,None,7.0,342.0,1.0,512.0223999023438,512.0223999023438,0.0,,1.0,1.0,0.0,3,0.025214699970092624,512.0223999023438,512.0223999023438,0.0,,16.0
18,['2'],2.0,Images/TMTstop-control_1_14linestimulus15.png,Images/TMTstop-control_1_14greenlinestimulus15.png,Images/TMTstop-control_1_14redlinestimulus15.png,TMT_Control,C14,343.0,None,7.0,343.0,1.0,512.1055908203125,512.1055908203125,0.0,,1.0,1.0,0.0,1,2,0.0964733999571763,0.11998459999449551,512.1055908203125,512.1055908203125,0.0,,17.0
19,['1'],1.0,Images/TMTstop-control_1_14linestimulus16.png,Images/TMTstop-control_1_14greenlinestimulus16.png,Images/TMTstop-control_1_14redlinestimulus16.png,TMT_Control,C14,344.0,None,7.0,344.0,1.0,512.3060913085938,512.3060913085938,0.0,,1.0,1.0,0.0,3,1,0.02447479998227209,0.18656090000877157,512.3060913085938,512.3060913085938,0.0,,18.0
20,['2'],2.0,Images/TMTstop-control_1_14linestimulus17.png,Images/TMTstop-control_1_14greenlinestimulus17.png,Images/TMTstop-control_1_14redlinestimulus17.png,TMT_Control,C14,345.0,None,7.0,345.0,1.0,512.5433959960938,512.5433959960938,0.0,,1.0,1.0,0.0,2,-0.01937059999909252,512.5433959960938,512.5433959960938,0.0,,19.0
21,['3'],3.0,Images/TMTstop-control_1_14linestimulus18.png,Images/TMTstop-control_1_14greenlinestimulus18.png,Images/TMTstop-control_1_14redlinestimulus18.png,TMT_Control,C14,346.0,None,7.0,346.0,1.0,512.5936889648438,512.5936889648438,0.0,,1.0,1.0,0.0,3,0.028988200007006526,512.5936889648438,512.5936889648438,0.0,,20.0
22,['2'],2.0,Images/TMTstop-control_1_14linestimulus19.png,Images/TMTstop-control_1_14greenlinestimulus19.png,Images/TMTstop-control_1_14redlinestimulus19.png,TMT_Control,C14,347.0,None,7.0,347.0,1.0,512.6937866210938,512.6937866210938,0.0,,1.0,1.0,0.0,1,2,0.08672479999950156,0.1309707000036724,512.6937866210938,512.6937866210938,0.0,,21.0
23,['1'],1.0,Images/TMTstop-control_1_14linestimulus20.png,Images/TMTstop-control_1_14greenlinestimulus20.png,Images/TMTstop-control_1_14redlinestimulus20.png,TMT_Control,C14,348.0,None,7.0,348.0,1.0,512.8941040039062,512.8941040039062,0.0,,1.0,1.0,0.0,3,1,0.03472250001505017,0.182952800008934,512.8941040039062,512.8941040039062,0.0,,22.0
24,['2'],2.0,Images/TMTstop-control_1_14linestimulus21.png,Images/TMTstop-control_1_14greenlinestimulus21.png,Images/TMTstop-control_1_14redlinestimulus21.png,TMT_Control,C14,349.0,None,7.0,349.0,1.0,513.1405639648438,513.1405639648438,0.0,,1.0,1.0,0.0,2,-0.006383400002960116,513.1405639648438,513.1405639648438,0.0,,23.0
25,['3'],3.0,Images/TMTstop-control_1_14linestimulus22.png,Images/TMTstop-control_1_14greenlinestimulus22.png,Images/TMTstop-control_1_14redlinestimulus22.png,TMT_Control,C14,350.0,None,7.0,350.0,1.0,513.1907348632812,513.1907348632812,0.0,,1.0,1.0,0.0,3,0.012299299996811897,513.1907348632812,513.1907348632812,0.0,,24.0
None,None,None,Images/TMTstop-control_1_14linestimulus23.png,Images/TMTstop-control_1_14greenlinestimulus23.png,Images/TMTstop-control_1_14redlinestimulus23.png,TMT_Control,C14,Feedback_last,None,7.0,Feedback_last,1.0,513.2642822265625,513.2642822265625,0.0,,1.0,1.0,0.0,,'--',513.2642822265625,513.2642822265625,0.0,,25.0

extraInfo
participant,
session,001
date,2022_Dec_20_1655
expName,TMT_fmri
psychopyVersion,2021.2.3
frameRate,59.88583364190807
﻿NumberLetter,corrAns,Correct,StimFile,Correct_StimFile,False_StimFile,Version,Paper,TrialNumber_Version,Round,Block,TrialNumber_total,n,Stim.started_mean,Stim.started_raw,Stim.started_std,Stim.stopped_raw,key_resp_2.corr_mean,key_resp_2.corr_raw,key_resp_2.corr_std,key_resp_2.keys_raw,key_resp_2.rt_raw,key_resp_2.started_mean,key_resp_2.started_raw,key_resp_2.started_std,key_resp_2.stopped_raw,order
1,['3'],3.0,Images/TMTstop-control_1_15.png,Images/TMTstop-control_1_15.png,Images/TMTstop-control_1_15.png,TMT_Control,C15,351.0,None,7.0,351.0,1.0,517.5856323242188,517.5856323242188,0.0,,1.0,1.0,0.0,1,2,3,0.33023269998375326,0.4044020000146702,0.4719475000165403,517.5856323242188,517.5856323242188,0.0,,0.0
2,['2'],2.0,Images/TMTstop-control_1_15.png,Images/TMTstop-control_1_15firstgreen.png,Images/TMTstop-control_1_15firstred.png,TMT_Control,C15,352.0,None,7.0,352.0,1.0,518.1334838867188,518.1334838867188,0.0,,1.0,1.0,0.0,1,2,0.10193400003481656,0.13940260000526905,518.1334838867188,518.1334838867188,0.0,,1.0
3,['3'],3.0,Images/TMTstop-control_1_15linestimulus0.png,Images/TMTstop-control_1_15greenlinestimulus0.png,Images/TMTstop-control_1_15redlinestimulus0.png,TMT_Control,C15,353.0,None,7.0,353.0,1.0,518.3500366210938,518.3500366210938,0.0,,1.0,1.0,0.0,3,-0.00013860000763088465,518.3500366210938,518.3500366210938,0.0,,2.0
4,['1'],1.0,Images/TMTstop-control_1_15linestimulus1.png,Images/TMTstop-control_1_15greenlinestimulus1.png,Images/TMTstop-control_1_15redlinestimulus1.png,TMT_Control,C15,354.0,None,7.0,354.0,1.0,518.4073486328125,518.4073486328125,0.0,,1.0,1.0,0.0,1,0.08970230002887547,518.4073486328125,518.4073486328125,0.0,,3.0
5,['3'],3.0,Images/TMTstop-control_1_15linestimulus2.png,Images/TMTstop-control_1_15greenlinestimulus2.png,Images/TMTstop-control_1_15redlinestimulus2.png,TMT_Control,C15,355.0,None,7.0,355.0,1.0,518.5574951171875,518.5574951171875,0.0,,1.0,1.0,0.0,2,3,0.013547000009566545,0.08078020001994446,518.5574951171875,518.5574951171875,0.0,,4.0
6,['1'],1.0,Images/TMTstop-control_1_15linestimulus3.png,Images/TMTstop-control_1_15greenlinestimulus3.png,Images/TMTstop-control_1_15redlinestimulus3.png,TMT_Control,C15,356.0,None,7.0,356.0,1.0,518.7291259765625,518.7291259765625,0.0,,1.0,1.0,0.0,1,0.0624377999920398,518.7291259765625,518.7291259765625,0.0,,5.0
7,['3'],3.0,Images/TMTstop-control_1_15linestimulus4.png,Images/TMTstop-control_1_15greenlinestimulus4.png,Images/TMTstop-control_1_15redlinestimulus4.png,TMT_Control,C15,357.0,None,7.0,357.0,1.0,518.845947265625,518.845947265625,0.0,,1.0,1.0,0.0,2,3,0.013112700020428747,0.10606670001288876,518.845947265625,518.845947265625,0.0,,6.0
8,['2'],2.0,Images/TMTstop-control_1_15linestimulus4.png,Images/TMTstop-control_1_15greenlinestimulus5.png,Images/TMTstop-control_1_15redlinestimulus5.png,TMT_Control,C15,358.0,None,7.0,358.0,1.0,519.0362548828125,519.0362548828125,0.0,,1.0,1.0,0.0,1,2,0.09074660000624135,0.15974599996116012,519.0362548828125,519.0362548828125,0.0,,7.0
9,['1'],1.0,Images/TMTstop-control_1_15linestimulus6.png,Images/TMTstop-control_1_15greenlinestimulus6.png,Images/TMTstop-control_1_15redlinestimulus6.png,TMT_Control,C15,359.0,None,7.0,359.0,1.0,519.2938232421875,519.2938232421875,0.0,,1.0,1.0,0.0,3,1,2,3,1,-0.020617400004994124,0.15221690002363175,0.19919489999301732,0.27946350001730025,0.43501200003083795,519.2938232421875,519.2938232421875,0.0,,8.0
10,['2'],2.0,Images/TMTstop-control_1_15linestimulus7.png,Images/TMTstop-control_1_15greenlinestimulus7.png,Images/TMTstop-control_1_15redlinestimulus7.png,TMT_Control,C15,360.0,None,7.0,360.0,1.0,519.7963256835938,519.7963256835938,0.0,,1.0,1.0,0.0,2,-0.004739800002425909,519.7963256835938,519.7963256835938,0.0,,9.0
11,['1'],1.0,Images/TMTstop-control_1_15linestimulus8.png,Images/TMTstop-control_1_15greenlinestimulus8.png,Images/TMTstop-control_1_15redlinestimulus8.png,TMT_Control,C15,361.0,None,7.0,361.0,1.0,519.84765625,519.84765625,0.0,,1.0,1.0,0.0,3,1,0.0126528000109829,0.17353969998657703,519.84765625,519.84765625,0.0,,10.0
12,['3'],3.0,Images/TMTstop-control_1_15linestimulus9.png,Images/TMTstop-control_1_15greenlinestimulus9.png,Images/TMTstop-control_1_15redlinestimulus9.png,TMT_Control,C15,362.0,None,7.0,362.0,1.0,520.1026000976562,520.1026000976562,0.0,,1.0,1.0,0.0,2,3,-0.03721939999377355,0.06638539995765314,520.1026000976562,520.1026000976562,0.0,,11.0
13,['1'],1.0,Images/TMTstop-control_1_15linestimulus10.png,Images/TMTstop-control_1_15greenlinestimulus10.png,Images/TMTstop-control_1_15redlinestimulus10.png,TMT_Control,C15,363.0,None,7.0,363.0,1.0,520.2581787109375,520.2581787109375,0.0,,1.0,1.0,0.0,1,0.10656340001150966,520.2581787109375,520.2581787109375,0.0,,12.0
14,['3'],3.0,Images/TMTstop-control_1_15linestimulus11.png,Images/TMTstop-control_1_15greenlinestimulus11.png,Images/TMTstop-control_1_15redlinestimulus11.png,TMT_Control,C15,364.0,None,7.0,364.0,1.0,520.4254760742188,520.4254760742188,0.0,,1.0,1.0,0.0,2,3,-0.03348669997649267,0.1220896000158973,520.4254760742188,520.4254760742188,0.0,,13.0
15,['2'],2.0,Images/TMTstop-control_1_15linestimulus12.png,Images/TMTstop-control_1_15greenlinestimulus12.png,Images/TMTstop-control_1_15redlinestimulus12.png,TMT_Control,C15,365.0,None,7.0,365.0,1.0,520.6197509765625,520.6197509765625,0.0,,1.0,1.0,0.0,1,2,0.31743359996471554,0.33544110000366345,520.6197509765625,520.6197509765625,0.0,,14.0
16,['3'],3.0,Images/TMTstop-control_1_15linestimulus13.png,Images/TMTstop-control_1_15greenlinestimulus13.png,Images/TMTstop-control_1_15redlinestimulus13.png,TMT_Control,C15,366.0,None,7.0,366.0,1.0,521.0426635742188,521.0426635742188,0.0,,1.0,1.0,0.0,3,0.059423299971967936,521.0426635742188,521.0426635742188,0.0,,15.0
17,['1'],1.0,Images/TMTstop-control_1_15linestimulus14.png,Images/TMTstop-control_1_15greenlinestimulus14.png,Images/TMTstop-control_1_15redlinestimulus14.png,TMT_Control,C15,367.0,None,7.0,367.0,1.0,521.1597900390625,521.1597900390625,0.0,,1.0,1.0,0.0,1,0.1200789999566041,521.1597900390625,521.1597900390625,0.0,,16.0
