NumberLetter,corrAns,StimFile,Correct_StimFile,False_StimFile,DurationTrial,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Instruct.started,Instruct.stopped,text_2.started,text_2.stopped,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
9,3,TMTstop-B_1_1linestimulus14.png,TMTstop-B_1_1greenlinestimulus14.png,TMTstop-B_1_1redlinestimulus14.png,None,0,16,16,16,,,,,11.586794600007124,None,['3'],0,[0.015606499975547194],11.586794600007124,None,,001,2021_Nov_03_1308,TMTAB,2021.2.3,145.10144774019489,
I,2,TMTstop-B_1_1linestimulus15.png,TMTstop-B_1_1greenlinestimulus15.png,TMTstop-B_1_1redlinestimulus15.png,None,0,17,17,17,,,,,11.698148900060914,None,['1'],0,[0.038074799929745495],11.698148900060914,None,,001,2021_Nov_03_1308,TMTAB,2021.2.3,145.10144774019489,
10,1,TMTstop-B_1_1linestimulus16.png,TMTstop-B_1_1greenlinestimulus16.png,TMTstop-B_1_1redlinestimulus16.png,None,0,18,18,18,,,,,11.823399399989285,None,['2'],0,[-0.02900679991580546],11.823399399989285,None,,001,2021_Nov_03_1308,TMTAB,2021.2.3,145.10144774019489,
J,2,TMTstop-B_1_1linestimulus17.png,TMTstop-B_1_1greenlinestimulus17.png,TMTstop-B_1_1redlinestimulus17.png,None,0,19,19,19,,,,,11.90630939998664,None,['3'],0,[0.020597900031134486],11.90630939998664,None,,001,2021_Nov_03_1308,TMTAB,2021.2.3,145.10144774019489,
11,3,TMTstop-B_1_1linestimulus18.png,TMTstop-B_1_1greenlinestimulus18.png,TMTstop-B_1_1redlinestimulus18.png,None,0,20,20,20,,,,,12.010419300058857,None,['1'],0,[0.05849690001923591],12.010419300058857,None,,001,2021_Nov_03_1308,TMTAB,2021.2.3,145.10144774019489,
K,1,TMTstop-B_1_1linestimulus19.png,TMTstop-B_1_1greenlinestimulus19.png,TMTstop-B_1_1redlinestimulus19.png,None,0,21,21,21,,,,,12.156096999999136,None,['2'],0,[0.006950800074264407],12.156096999999136,None,,001,2021_Nov_03_1308,TMTAB,2021.2.3,145.10144774019489,
12,3,TMTstop-B_1_1linestimulus20.png,TMTstop-B_1_1greenlinestimulus20.png,TMTstop-B_1_1redlinestimulus20.png,None,0,22,22,22,,,,,12.253197800018825,None,['3'],0,[0.02137840003706515],12.253197800018825,None,,001,2021_Nov_03_1308,TMTAB,2021.2.3,145.10144774019489,
L,1,TMTstop-B_1_1linestimulus21.png,TMTstop-B_1_1greenlinestimulus21.png,TMTstop-B_1_1redlinestimulus21.png,None,0,23,23,23,,,,,12.364575100014918,None,['1'],0,[0.026782399974763393],12.364575100014918,None,,001,2021_Nov_03_1308,TMTAB,2021.2.3,145.10144774019489,
13,2,TMTstop-B_1_1linestimulus22.png,TMTstop-B_1_1greenlinestimulus22.png,TMTstop-B_1_1redlinestimulus22.png,None,0,24,24,24,,,,,12.475978600094095,None,['2'],0,[-0.005635800072923303],12.475978600094095,None,,001,2021_Nov_03_1308,TMTAB,2021.2.3,145.10144774019489,
None,None,TMTstop-B_1_1linestimulus23.png,TMTstop-B_1_1greenlinestimulus23.png,TMTstop-B_1_1redlinestimulus23.png,None,0,25,25,25,,,,,12.558893500012346,None,['3'],0,[0.014659299980849028],12.558893500012346,None,,001,2021_Nov_03_1308,TMTAB,2021.2.3,145.10144774019489,
