Block_file,Condition_rows,NumberLetter,corrAns,Correct,StimFile,Correct_StimFile,False_StimFile,Version,Block,TrialNumber_session,Blocks_TMTControl.thisRepN,Blocks_TMTControl.thisTrialN,Blocks_TMTControl.thisN,Blocks_TMTControl.thisIndex,trials_TMTControl.thisRepN,trials_TMTControl.thisTrialN,trials_TMTControl.thisN,trials_TMTControl.thisIndex,Blocks_TMTA.thisRepN,Blocks_TMTA.thisTrialN,Blocks_TMTA.thisN,Blocks_TMTA.thisIndex,trials_TMTA.thisRepN,trials_TMTA.thisTrialN,trials_TMTA.thisN,trials_TMTA.thisIndex,Blocks_TMTB.thisRepN,Blocks_TMTB.thisTrialN,Blocks_TMTB.thisN,Blocks_TMTB.thisIndex,trials_TMTB.thisRepN,trials_TMTB.thisTrialN,trials_TMTB.thisN,trials_TMTB.thisIndex,Attempts,First_attempt,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
TMTstop-A_1_1.xlsx,0:26,4,['3'],3,TMTstop-A_1_1linestimulus1.png,TMTstop-A_1_1greenlinestimulus1.png,TMTstop-A_1_1redlinestimulus1.png,TMT_A,1,4,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,1,1,57.358914399999776,None,['3'],1,[0.26618529998813756],57.358914399999776,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-A_1_1.xlsx,0:26,5,['2'],2,TMTstop-A_1_1linestimulus2.png,TMTstop-A_1_1greenlinestimulus2.png,TMTstop-A_1_1redlinestimulus2.png,TMT_A,1,5,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,2,0,57.699154500005534,None,"['1', '2']",1,"[0.17227600001206156, 0.2845019000087632]",57.699154500005534,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-A_1_1.xlsx,0:26,6,['3'],3,TMTstop-A_1_1linestimulus3.png,TMTstop-A_1_1greenlinestimulus3.png,TMTstop-A_1_1redlinestimulus3.png,TMT_A,1,6,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,1,1,58.08104319999984,None,['3'],1,[0.0509334999951534],58.08104319999984,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-A_1_1.xlsx,0:26,7,['2'],2,TMTstop-A_1_1linestimulus4.png,TMTstop-A_1_1greenlinestimulus4.png,TMTstop-A_1_1redlinestimulus4.png,TMT_A,1,7,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,2,0,58.20636419999937,None,"['1', '2']",1,"[0.057222000003093854, 0.17342240001016762]",58.20636419999937,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-A_1_1.xlsx,0:26,8,['1'],1,TMTstop-A_1_1linestimulus5.png,TMTstop-A_1_1greenlinestimulus5.png,TMTstop-A_1_1redlinestimulus5.png,TMT_A,1,8,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,2,0,58.47003369999584,None,"['3', '1']",1,"[0.03893310000421479, 0.22031760000390932]",58.47003369999584,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-A_1_1.xlsx,0:26,9,['2'],2,TMTstop-A_1_1linestimulus6.png,TMTstop-A_1_1greenlinestimulus6.png,TMTstop-A_1_1redlinestimulus6.png,TMT_A,1,9,,,,,,,,,0,0,0,0,0,8,8,8,,,,,,,,,1,1,58.796188299995265,None,['2'],1,[-0.027469699998619035],58.796188299995265,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-A_1_1.xlsx,0:26,10,['1'],1,TMTstop-A_1_1linestimulus7.png,TMTstop-A_1_1greenlinestimulus7.png,TMTstop-A_1_1redlinestimulus7.png,TMT_A,1,10,,,,,,,,,0,0,0,0,0,9,9,9,,,,,,,,,2,0,58.87950080000155,None,"['3', '1']",1,"[0.003124399998341687, 0.1907063999969978]",58.87950080000155,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-A_1_1.xlsx,0:26,11,['2'],2,TMTstop-A_1_1linestimulus8.png,TMTstop-A_1_1greenlinestimulus8.png,TMTstop-A_1_1redlinestimulus8.png,TMT_A,1,11,,,,,,,,,0,0,0,0,0,10,10,10,,,,,,,,,1,1,59.178185500000836,None,['2'],1,[-0.034725000004982576],59.178185500000836,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-A_1_1.xlsx,0:26,12,['3'],3,TMTstop-A_1_1linestimulus9.png,TMTstop-A_1_1greenlinestimulus9.png,TMTstop-A_1_1redlinestimulus9.png,TMT_A,1,12,,,,,,,,,0,0,0,0,0,11,11,11,,,,,,,,,1,1,59.25462799999514,None,['3'],1,[0.028586399988853373],59.25462799999514,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-A_1_1.xlsx,0:26,13,['2'],2,TMTstop-A_1_1linestimulus10.png,TMTstop-A_1_1greenlinestimulus10.png,TMTstop-A_1_1redlinestimulus10.png,TMT_A,1,13,,,,,,,,,0,0,0,0,0,12,12,12,,,,,,,,,2,0,59.365647600003285,None,"['1', '2']",1,"[0.1141974000056507, 0.16688370000338182]",59.365647600003285,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
