NumberLetter,corrAns,StimFile,Correct_StimFile,False_StimFile,DurationTrial,Correct,restartpractice.thisRepN,restartpractice.thisTrialN,restartpractice.thisN,restartpractice.thisIndex,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,Instruct.started,Instruct.stopped,image_2.started,image_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,polygon.started,polygon.stopped,Stim_practice.started,Stim_practice.stopped,key_resp_practice.keys,key_resp_practice.rt,key_resp_practice.started,key_resp_practice.stopped,text_5.started,text_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
13,['3'],TMTstop-A_1_2linestimulus10.png,TMTstop-A_1_2greenlinestimulus10.png,TMTstop-A_1_2redlinestimulus10.png,1,3,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.55458790017292,None,['3'],1,[0.2340655999723822],71.55458790017292,None,,001,2022_Jan_12_1148,TMTAstop-A,2021.2.3,143.42490022693565,
14,['1'],TMTstop-A_1_2linestimulus11.png,TMTstop-A_1_2greenlinestimulus11.png,TMTstop-A_1_2redlinestimulus11.png,None,1,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.88872020016424,None,['1'],1,[0.4753531999886036],71.88872020016424,None,,001,2022_Jan_12_1148,TMTAstop-A,2021.2.3,143.42490022693565,
15,['3'],TMTstop-A_1_2linestimulus12.png,TMTstop-A_1_2greenlinestimulus12.png,TMTstop-A_1_2redlinestimulus12.png,None,3,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.46478880010545,None,"['2', '1', '2', '3']",1,"[0.15815069992095232, 0.5344066999386996, 0.5507409998681396, 0.7638750998303294]",72.46478880010545,None,,001,2022_Jan_12_1148,TMTAstop-A,2021.2.3,143.42490022693565,
16,['1'],TMTstop-A_1_2linestimulus13.png,TMTstop-A_1_2greenlinestimulus13.png,TMTstop-A_1_2redlinestimulus13.png,None,1,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.32650130009279,None,['1'],1,[0.3610595997888595],73.32650130009279,None,,001,2022_Jan_12_1148,TMTAstop-A,2021.2.3,143.42490022693565,
17,['2'],TMTstop-A_1_2linestimulus14.png,TMTstop-A_1_2greenlinestimulus14.png,TMTstop-A_1_2redlinestimulus14.png,None,2,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.76319360011257,None,['2'],1,[0.007563399849459529],73.76319360011257,None,,001,2022_Jan_12_1148,TMTAstop-A,2021.2.3,143.42490022693565,
18,['1'],TMTstop-A_1_2linestimulus15.png,TMTstop-A_1_2greenlinestimulus15.png,TMTstop-A_1_2redlinestimulus15.png,None,1,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.85337110003456,None,"['3', '1']",1,"[0.2208628999069333, 0.5406208001077175]",73.85337110003456,None,,001,2022_Jan_12_1148,TMTAstop-A,2021.2.3,143.42490022693565,
19,['3'],TMTstop-A_1_2linestimulus16.png,TMTstop-A_1_2greenlinestimulus16.png,TMTstop-A_1_2redlinestimulus16.png,None,3,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.4929244001396,None,"['2', '3']",1,"[-0.007768400013446808, 0.24662699992768466]",74.4929244001396,None,,001,2022_Jan_12_1148,TMTAstop-A,2021.2.3,143.42490022693565,
20,['1'],TMTstop-A_1_2linestimulus17.png,TMTstop-A_1_2greenlinestimulus17.png,TMTstop-A_1_2redlinestimulus17.png,None,1,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.87414070009254,None,['1'],1,[0.13668019999749959],74.87414070009254,None,,001,2022_Jan_12_1148,TMTAstop-A,2021.2.3,143.42490022693565,
21,['2'],TMTstop-A_1_2linestimulus18.png,TMTstop-A_1_2greenlinestimulus18.png,TMTstop-A_1_2redlinestimulus18.png,None,2,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.09680439997464,None,['2'],1,[0.11772489990107715],75.09680439997464,None,,001,2022_Jan_12_1148,TMTAstop-A,2021.2.3,143.42490022693565,
22,['1'],TMTstop-A_1_2linestimulus19.png,TMTstop-A_1_2greenlinestimulus19.png,TMTstop-A_1_2redlinestimulus19.png,None,1,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.29854140011594,None,"['3', '1']",1,"[0.10907040000893176, 0.517153900116682]",75.29854140011594,None,,001,2022_Jan_12_1148,TMTAstop-A,2021.2.3,143.42490022693565,
23,['2'],TMTstop-A_1_2linestimulus20.png,TMTstop-A_1_2greenlinestimulus20.png,TMTstop-A_1_2redlinestimulus20.png,None,2,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.92998470016755,None,['2'],1,[0.06606899993494153],75.92998470016755,None,,001,2022_Jan_12_1148,TMTAstop-A,2021.2.3,143.42490022693565,
24,['1'],TMTstop-A_1_2linestimulus21.png,TMTstop-A_1_2greenlinestimulus21.png,TMTstop-A_1_2redlinestimulus21.png,None,1,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0974282999523,None,"['3', '1']",1,"[0.07556340005248785, 0.29350589984096587]",76.0974282999523,None,,001,2022_Jan_12_1148,TMTAstop-A,2021.2.3,143.42490022693565,
25,['2'],TMTstop-A_1_2linestimulus22.png,TMTstop-A_1_2greenlinestimulus22.png,TMTstop-A_1_2redlinestimulus22.png,None,2,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.52682240004651,None,['2'],1,[0.23929419997148216],76.52682240004651,None,,001,2022_Jan_12_1148,TMTAstop-A,2021.2.3,143.42490022693565,
None,None,TMTstop-A_1_2linestimulus23.png,TMTstop-A_1_2greenlinestimulus23.png,TMTstop-A_1_2redlinestimulus23.png,None,None,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.91679630009457,None,['3'],0,[0.523187099955976],76.91679630009457,None,,001,2022_Jan_12_1148,TMTAstop-A,2021.2.3,143.42490022693565,
1,['2'],TMTstop-A_1_3.png,TMTstop-A_1_3.png,TMTstop-A_1_3.png,10,2,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,78.07988490001298,None,,,,,,,,,,,,,81.01960920006968,None,['2'],1,[0.8013345000799745],81.01960920006968,None,,001,2022_Jan_12_1148,TMTAstop-A,2021.2.3,143.42490022693565,
2,['1'],TMTstop-A_1_3.png,TMTstop-A_1_3firstgreen.png,TMTstop-A_1_3firstred.png,10,1,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.91751850000583,None,['1'],1,[0.28980379994027317],81.91751850000583,None,,001,2022_Jan_12_1148,TMTAstop-A,2021.2.3,143.42490022693565,
3,['3'],TMTstop-A_1_3linestimulus0.png,TMTstop-A_1_3greenlinestimulus0.png,TMTstop-A_1_3redlinestimulus0.png,10,3,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.27680620015599,None,"['2', '3']",1,"[0.24833349999971688, 0.4359387999866158]",82.27680620015599,None,,001,2022_Jan_12_1148,TMTAstop-A,2021.2.3,143.42490022693565,
4,['2'],TMTstop-A_1_3linestimulus1.png,TMTstop-A_1_3greenlinestimulus1.png,TMTstop-A_1_3redlinestimulus1.png,10,2,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.82558439997956,None,"['1', '2']",1,"[0.13469130010344088, 0.263929600128904]",82.82558439997956,None,,001,2022_Jan_12_1148,TMTAstop-A,2021.2.3,143.42490022693565,
5,['3'],TMTstop-A_1_3linestimulus2.png,TMTstop-A_1_3greenlinestimulus2.png,TMTstop-A_1_3redlinestimulus2.png,10,3,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.18629020010121,None,['3'],1,[0.10254790005274117],83.18629020010121,None,,001,2022_Jan_12_1148,TMTAstop-A,2021.2.3,143.42490022693565,
6,['2'],TMTstop-A_1_3linestimulus3.png,TMTstop-A_1_3greenlinestimulus3.png,TMTstop-A_1_3redlinestimulus3.png,10,2,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.38127310015261,None,"['1', '2']",1,"[0.09231889992952347, 0.16595699987374246]",83.38127310015261,None,,001,2022_Jan_12_1148,TMTAstop-A,2021.2.3,143.42490022693565,
7,['1'],TMTstop-A_1_3linestimulus4.png,TMTstop-A_1_3greenlinestimulus4.png,TMTstop-A_1_3redlinestimulus4.png,10,1,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.65248670009896,None,"['3', '1']",1,"[0.05133340018801391, 0.2879411999601871]",83.65248670009896,None,,001,2022_Jan_12_1148,TMTAstop-A,2021.2.3,143.42490022693565,
8,['2'],TMTstop-A_1_3linestimulus5.png,TMTstop-A_1_3greenlinestimulus5.png,TMTstop-A_1_3redlinestimulus5.png,10,2,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.06217589997686,None,['2'],1,[-0.05336889997124672],84.06217589997686,None,,001,2022_Jan_12_1148,TMTAstop-A,2021.2.3,143.42490022693565,
9,['3'],TMTstop-A_1_3linestimulus6.png,TMTstop-A_1_3greenlinestimulus6.png,TMTstop-A_1_3redlinestimulus6.png,10,3,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.15269540017471,None,['3'],1,[0.09429770009592175],84.15269540017471,None,,001,2022_Jan_12_1148,TMTAstop-A,2021.2.3,143.42490022693565,
10,['2'],TMTstop-A_1_3linestimulus7.png,TMTstop-A_1_3greenlinestimulus7.png,TMTstop-A_1_3redlinestimulus7.png,10,2,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.33379460009746,None,"['1', '2']",1,"[0.20725099998526275, 0.2687015999108553]",84.33379460009746,None,,001,2022_Jan_12_1148,TMTAstop-A,2021.2.3,143.42490022693565,
11,['3'],TMTstop-A_1_3linestimulus8.png,TMTstop-A_1_3greenlinestimulus8.png,TMTstop-A_1_3redlinestimulus8.png,10,3,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.7238788001705,None,['3'],1,[0.06901300000026822],84.7238788001705,None,,001,2022_Jan_12_1148,TMTAstop-A,2021.2.3,143.42490022693565,
12,['2'],TMTstop-A_1_3linestimulus9.png,TMTstop-A_1_3greenlinestimulus9.png,TMTstop-A_1_3redlinestimulus9.png,10,2,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.89764910005033,None,"['1', '2']",1,"[0.15755749982781708, 0.2592980999033898]",84.89764910005033,None,,001,2022_Jan_12_1148,TMTAstop-A,2021.2.3,143.42490022693565,
13,['1'],TMTstop-A_1_3linestimulus10.png,TMTstop-A_1_3greenlinestimulus10.png,TMTstop-A_1_3redlinestimulus10.png,1,1,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.248977500014,None,"['3', '1']",1,"[0.09564459999091923, 0.3145526999142021]",85.248977500014,None,,001,2022_Jan_12_1148,TMTAstop-A,2021.2.3,143.42490022693565,
14,['2'],TMTstop-A_1_3linestimulus11.png,TMTstop-A_1_3greenlinestimulus11.png,TMTstop-A_1_3redlinestimulus11.png,None,2,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.65247910004109,None,['2'],1,[0.020532700000330806],85.65247910004109,None,,001,2022_Jan_12_1148,TMTAstop-A,2021.2.3,143.42490022693565,
15,['1'],TMTstop-A_1_3linestimulus12.png,TMTstop-A_1_3greenlinestimulus12.png,TMTstop-A_1_3redlinestimulus12.png,None,1,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.76342110009864,None,"['3', '2', '1']",1,"[0.08379200007766485, 0.5225287999492139, 0.6619418000336736]",85.76342110009864,None,,001,2022_Jan_12_1148,TMTAstop-A,2021.2.3,143.42490022693565,
16,['2'],TMTstop-A_1_3linestimulus13.png,TMTstop-A_1_3greenlinestimulus13.png,TMTstop-A_1_3redlinestimulus13.png,None,2,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.52652200008743,None,"['3', '1', '2']",1,"[0.09024800010956824, 0.2739771001506597, 0.36003550002351403]",86.52652200008743,None,,001,2022_Jan_12_1148,TMTAstop-A,2021.2.3,143.42490022693565,
17,['3'],TMTstop-A_1_3linestimulus14.png,TMTstop-A_1_3greenlinestimulus14.png,TMTstop-A_1_3redlinestimulus14.png,None,3,,,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.98505589994602,None,['3'],1,[0.02668120013549924],86.98505589994602,None,,001,2022_Jan_12_1148,TMTAstop-A,2021.2.3,143.42490022693565,
18,['2'],TMTstop-A_1_3linestimulus15.png,TMTstop-A_1_3greenlinestimulus15.png,TMTstop-A_1_3redlinestimulus15.png,None,2,,,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.09032990015112,None,"['1', '2']",1,"[0.13156679994426668, 0.1805692999623716]",87.09032990015112,None,,001,2022_Jan_12_1148,TMTAstop-A,2021.2.3,143.42490022693565,
19,['1'],TMTstop-A_1_3linestimulus16.png,TMTstop-A_1_3greenlinestimulus16.png,TMTstop-A_1_3redlinestimulus16.png,None,1,,,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.3612627000548,None,"['3', '1']",1,"[0.05901449988596141, 0.23163209995254874]",87.3612627000548,None,,001,2022_Jan_12_1148,TMTAstop-A,2021.2.3,143.42490022693565,
20,['2'],TMTstop-A_1_3linestimulus17.png,TMTstop-A_1_3greenlinestimulus17.png,TMTstop-A_1_3redlinestimulus17.png,None,2,,,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.69357999996282,None,['2'],1,[-0.04214359982870519],87.69357999996282,None,,001,2022_Jan_12_1148,TMTAstop-A,2021.2.3,143.42490022693565,
21,['3'],TMTstop-A_1_3linestimulus18.png,TMTstop-A_1_3greenlinestimulus18.png,TMTstop-A_1_3redlinestimulus18.png,None,3,,,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.77048299997114,None,['3'],1,[0.019096999894827604],87.77048299997114,None,,001,2022_Jan_12_1148,TMTAstop-A,2021.2.3,143.42490022693565,
22,['1'],TMTstop-A_1_3linestimulus19.png,TMTstop-A_1_3greenlinestimulus19.png,TMTstop-A_1_3redlinestimulus19.png,None,1,,,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.88172010006383,None,['1'],1,[0.10486259986646473],87.88172010006383,None,,001,2022_Jan_12_1148,TMTAstop-A,2021.2.3,143.42490022693565,
23,['3'],TMTstop-A_1_3linestimulus20.png,TMTstop-A_1_3greenlinestimulus20.png,TMTstop-A_1_3redlinestimulus20.png,None,3,,,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.07597420015372,None,"['2', '3']",1,"[-0.02041050000116229, 0.10649209981784225]",88.07597420015372,None,,001,2022_Jan_12_1148,TMTAstop-A,2021.2.3,143.42490022693565,
24,['1'],TMTstop-A_1_3linestimulus21.png,TMTstop-A_1_3greenlinestimulus21.png,TMTstop-A_1_3redlinestimulus21.png,None,1,,,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.31259490014054,None,['1'],1,[0.34440990001894534],88.31259490014054,None,,001,2022_Jan_12_1148,TMTAstop-A,2021.2.3,143.42490022693565,
25,['3'],TMTstop-A_1_3linestimulus22.png,TMTstop-A_1_3greenlinestimulus22.png,TMTstop-A_1_3redlinestimulus22.png,None,3,,,,,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.7350159001071,None,"['2', '3']",1,"[-0.06654060003347695, 0.09275799989700317]",88.7350159001071,None,,001,2022_Jan_12_1148,TMTAstop-A,2021.2.3,143.42490022693565,
None,None,TMTstop-A_1_3linestimulus23.png,TMTstop-A_1_3greenlinestimulus23.png,TMTstop-A_1_3redlinestimulus23.png,None,None,,,,,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.95758100016974,None,None,1,,88.95758100016974,None,,001,2022_Jan_12_1148,TMTAstop-A,2021.2.3,143.42490022693565,
1,['3'],TMTstop-A_1_4.png,TMTstop-A_1_4.png,TMTstop-A_1_4.png,10,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,90.04490730003454,None,,,,,,,,,,,,,93.0478362001013,None,"['1', '2', '3']",1,"[0.8420293999370188, 0.9691207001451403, 1.0604254000354558]",93.0478362001013,None,,001,2022_Jan_12_1148,TMTAstop-A,2021.2.3,143.42490022693565,
2,['1'],TMTstop-A_1_4.png,TMTstop-A_1_4firstgreen.png,TMTstop-A_1_4firstred.png,10,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,94.20724619994871,None,['1'],1,[0.2700539000798017],94.20724619994871,None,,001,2022_Jan_12_1148,TMTAstop-A,2021.2.3,143.42490022693565,
3,['3'],TMTstop-A_1_4linestimulus0.png,TMTstop-A_1_4greenlinestimulus0.png,TMTstop-A_1_4redlinestimulus0.png,10,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,94.56830950011499,None,"['2', '3']",1,"[-0.04803239996545017, 0.14281929982826114]",94.56830950011499,None,,001,2022_Jan_12_1148,TMTAstop-A,2021.2.3,143.42490022693565,
4,['1'],TMTstop-A_1_4linestimulus1.png,TMTstop-A_1_4greenlinestimulus1.png,TMTstop-A_1_4redlinestimulus1.png,10,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,94.82559270015918,None,['1'],1,[0.18210180010646582],94.82559270015918,None,,001,2022_Jan_12_1148,TMTAstop-A,2021.2.3,143.42490022693565,
5,['2'],TMTstop-A_1_4linestimulus2.png,TMTstop-A_1_4greenlinestimulus2.png,TMTstop-A_1_4redlinestimulus2.png,10,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,95.09704390005209,None,['2'],1,[-0.028402299853041768],95.09704390005209,None,,001,2022_Jan_12_1148,TMTAstop-A,2021.2.3,143.42490022693565,
6,['3'],TMTstop-A_1_4linestimulus3.png,TMTstop-A_1_4greenlinestimulus3.png,TMTstop-A_1_4redlinestimulus3.png,10,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,95.20148889999837,None,['3'],1,[0.10843779984861612],95.20148889999837,None,,001,2022_Jan_12_1148,TMTAstop-A,2021.2.3,143.42490022693565,
7,['2'],TMTstop-A_1_4linestimulus4.png,TMTstop-A_1_4greenlinestimulus4.png,TMTstop-A_1_4redlinestimulus4.png,10,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,95.40325250010937,None,"['1', '2']",1,"[-0.003966700052842498, 0.06536810006946325]",95.40325250010937,None,,001,2022_Jan_12_1148,TMTAstop-A,2021.2.3,143.42490022693565,
8,['3'],TMTstop-A_1_4linestimulus5.png,TMTstop-A_1_4greenlinestimulus5.png,TMTstop-A_1_4redlinestimulus5.png,10,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,95.60595510015264,None,['3'],1,[-0.008025399874895811],95.60595510015264,None,,001,2022_Jan_12_1148,TMTAstop-A,2021.2.3,143.42490022693565,
9,['1'],TMTstop-A_1_4linestimulus6.png,TMTstop-A_1_4greenlinestimulus6.png,TMTstop-A_1_4redlinestimulus6.png,10,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,95.7004821000155,None,['1'],1,[0.08913820004090667],95.7004821000155,None,,001,2022_Jan_12_1148,TMTAstop-A,2021.2.3,143.42490022693565,
10,['2'],TMTstop-A_1_4linestimulus7.png,TMTstop-A_1_4greenlinestimulus7.png,TMTstop-A_1_4redlinestimulus7.png,10,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,95.88105650013313,None,['2'],1,[-0.05296849994920194],95.88105650013313,None,,001,2022_Jan_12_1148,TMTAstop-A,2021.2.3,143.42490022693565,
11,['3'],TMTstop-A_1_4linestimulus8.png,TMTstop-A_1_4greenlinestimulus8.png,TMTstop-A_1_4redlinestimulus8.png,10,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,95.95682960003614,None,['3'],1,[0.013392399996519089],95.95682960003614,None,,001,2022_Jan_12_1148,TMTAstop-A,2021.2.3,143.42490022693565,
12,['1'],TMTstop-A_1_4linestimulus9.png,TMTstop-A_1_4greenlinestimulus9.png,TMTstop-A_1_4redlinestimulus9.png,10,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,96.04839360015467,None,['1'],1,[0.08165089995600283],96.04839360015467,None,,001,2022_Jan_12_1148,TMTAstop-A,2021.2.3,143.42490022693565,
13,['2'],TMTstop-A_1_4linestimulus10.png,TMTstop-A_1_4greenlinestimulus10.png,TMTstop-A_1_4redlinestimulus10.png,1,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,96.21468900004402,None,['2'],1,[-0.048845200100913644],96.21468900004402,None,,001,2022_Jan_12_1148,TMTAstop-A,2021.2.3,143.42490022693565,
14,['1'],TMTstop-A_1_4linestimulus11.png,TMTstop-A_1_4greenlinestimulus11.png,TMTstop-A_1_4redlinestimulus11.png,None,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,96.29109499999322,None,"['3', '1']",1,"[-0.0011764001101255417, 0.1403497001156211]",96.29109499999322,None,,001,2022_Jan_12_1148,TMTAstop-A,2021.2.3,143.42490022693565,
15,['2'],TMTstop-A_1_4linestimulus12.png,TMTstop-A_1_4greenlinestimulus12.png,TMTstop-A_1_4redlinestimulus12.png,None,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,96.51336390012875,None,['2'],1,[-0.021755600115284324],96.51336390012875,None,,001,2022_Jan_12_1148,TMTAstop-A,2021.2.3,143.42490022693565,
16,['3'],TMTstop-A_1_4linestimulus13.png,TMTstop-A_1_4greenlinestimulus13.png,TMTstop-A_1_4redlinestimulus13.png,None,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,96.58919480000623,None,['3'],1,[0.02258519991301],96.58919480000623,None,,001,2022_Jan_12_1148,TMTAstop-A,2021.2.3,143.42490022693565,
17,['1'],TMTstop-A_1_4linestimulus14.png,TMTstop-A_1_4greenlinestimulus14.png,TMTstop-A_1_4redlinestimulus14.png,None,,,,,,,,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,96.74302960000932,None,['1'],1,[0.01755379978567362],96.74302960000932,None,,001,2022_Jan_12_1148,TMTAstop-A,2021.2.3,143.42490022693565,
18,['2'],TMTstop-A_1_4linestimulus15.png,TMTstop-A_1_4greenlinestimulus15.png,TMTstop-A_1_4redlinestimulus15.png,None,,,,,,,,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,96.86076810001396,None,['2'],1,[-0.06710129999555647],96.86076810001396,None,,001,2022_Jan_12_1148,TMTAstop-A,2021.2.3,143.42490022693565,
19,['1'],TMTstop-A_1_4linestimulus16.png,TMTstop-A_1_4greenlinestimulus16.png,TMTstop-A_1_4redlinestimulus16.png,None,,,,,,,,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,96.94365080003627,None,"['3', '1']",1,"[-0.021915199933573604, 0.13661490008234978]",96.94365080003627,None,,001,2022_Jan_12_1148,TMTAstop-A,2021.2.3,143.42490022693565,
20,['3'],TMTstop-A_1_4linestimulus17.png,TMTstop-A_1_4greenlinestimulus17.png,TMTstop-A_1_4redlinestimulus17.png,None,,,,,,,,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,97.1731187000405,None,"['2', '3']",1,"[-0.05865059979259968, 0.09031670005060732]",97.1731187000405,None,,001,2022_Jan_12_1148,TMTAstop-A,2021.2.3,143.42490022693565,
21,['1'],TMTstop-A_1_4linestimulus18.png,TMTstop-A_1_4greenlinestimulus18.png,TMTstop-A_1_4redlinestimulus18.png,None,,,,,,,,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,97.35347279999405,None,['1'],1,[0.04189979983493686],97.35347279999405,None,,001,2022_Jan_12_1148,TMTAstop-A,2021.2.3,143.42490022693565,
22,['3'],TMTstop-A_1_4linestimulus19.png,TMTstop-A_1_4greenlinestimulus19.png,TMTstop-A_1_4redlinestimulus19.png,None,,,,,,,,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,97.49306630017236,None,"['2', '3']",1,"[-0.012034999905154109, 0.10338889993727207]",97.49306630017236,None,,001,2022_Jan_12_1148,TMTAstop-A,2021.2.3,143.42490022693565,
23,['2'],TMTstop-A_1_4linestimulus20.png,TMTstop-A_1_4greenlinestimulus20.png,TMTstop-A_1_4redlinestimulus20.png,None,,,,,,,,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,97.71536949998699,None,"['1', '2']",1,"[0.022299200063571334, 0.08755689999088645]",97.71536949998699,None,,001,2022_Jan_12_1148,TMTAstop-A,2021.2.3,143.42490022693565,
