Condition_rows,NumberLetter,corrAns,Correct,StimFile,Correct_StimFile,False_StimFile,Block,restartpractice.thisRepN,restartpractice.thisTrialN,restartpractice.thisN,restartpractice.thisIndex,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,Condition_trials.thisRepN,Condition_trials.thisTrialN,Condition_trials.thisN,Condition_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Instruct.started,Instruct.stopped,image_2.started,image_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,polygon.started,polygon.stopped,Stim_practice.started,Stim_practice.stopped,key_resp_practice.keys,key_resp_practice.rt,key_resp_practice.started,key_resp_practice.stopped,text_5.started,text_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,7.97018829989247,None,9.414529599947855,None,2,0.4949936999473721,9.414529599947855,None,,,,,,,,,,,,,,,,,,,,,,,001,2022_Jan_12_1722,TMTAstop-A,2021.2.3,143.82425807632936,
0:26,1,['2'],2,TMTstop-A_1_1.png,TMTstop-A_1_1.png,TMTstop-A_1_1.png,1,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,33.35040390002541,None,30.34700579987839,None,3,0.10180329997092485,30.34700579987839,None,31.406937999883667,None,2,1.92146660014987,31.406937999883667,None,36.408855400048196,None,"['1', '2']",1,"[0.3614769000560045, 0.4867839999496937]",36.408855400048196,None,,001,2022_Jan_12_1722,TMTAstop-A,2021.2.3,143.82425807632936,
0:26,2,['1'],1,TMTstop-A_1_1.png,TMTstop-A_1_1firstgreen.png,TMTstop-A_1_1firstred.png,1,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,36.97791279992089,None,"['3', '1']",1,"[-0.020671000005677342, 0.23808309994637966]",36.97791279992089,None,,001,2022_Jan_12_1722,TMTAstop-A,2021.2.3,143.82425807632936,
0:26,3,['2'],2,TMTstop-A_1_1linestimulus0.png,TMTstop-A_1_1greenlinestimulus0.png,TMTstop-A_1_1redlinestimulus0.png,1,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,37.32515319995582,None,['2'],1,[-0.021311100106686354],37.32515319995582,None,,001,2022_Jan_12_1722,TMTAstop-A,2021.2.3,143.82425807632936,
0:26,4,['3'],3,TMTstop-A_1_1linestimulus1.png,TMTstop-A_1_1greenlinestimulus1.png,TMTstop-A_1_1redlinestimulus1.png,1,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,37.408147000009194,None,['3'],1,[0.0003825000021606684],37.408147000009194,None,,001,2022_Jan_12_1722,TMTAstop-A,2021.2.3,143.82425807632936,
0:26,5,['2'],2,TMTstop-A_1_1linestimulus2.png,TMTstop-A_1_1greenlinestimulus2.png,TMTstop-A_1_1redlinestimulus2.png,1,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,37.478901099879295,None,"['1', '2']",1,"[0.0490902999881655, 0.11643180018290877]",37.478901099879295,None,,001,2022_Jan_12_1722,TMTAstop-A,2021.2.3,143.82425807632936,
0:26,6,['3'],3,TMTstop-A_1_1linestimulus3.png,TMTstop-A_1_1greenlinestimulus3.png,TMTstop-A_1_1redlinestimulus3.png,1,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,37.679464400047436,None,['3'],1,[-0.0005900000687688589],37.679464400047436,None,,001,2022_Jan_12_1722,TMTAstop-A,2021.2.3,143.82425807632936,
0:26,7,['2'],2,TMTstop-A_1_1linestimulus4.png,TMTstop-A_1_1greenlinestimulus4.png,TMTstop-A_1_1redlinestimulus4.png,1,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,37.74901389982551,None,"['1', '2']",1,"[0.03985229996033013, 0.10272539989091456]",37.74901389982551,None,,001,2022_Jan_12_1722,TMTAstop-A,2021.2.3,143.82425807632936,
0:26,8,['1'],1,TMTstop-A_1_1linestimulus5.png,TMTstop-A_1_1greenlinestimulus5.png,TMTstop-A_1_1redlinestimulus5.png,1,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,37.94316819985397,None,"['3', '1']",1,"[-0.008134099887683988, 0.11155090015381575]",37.94316819985397,None,,001,2022_Jan_12_1722,TMTAstop-A,2021.2.3,143.82425807632936,
0:26,9,['2'],2,TMTstop-A_1_1linestimulus6.png,TMTstop-A_1_1greenlinestimulus6.png,TMTstop-A_1_1redlinestimulus6.png,1,,,,,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,38.13818240002729,None,['2'],1,[-0.0111521000508219],38.13818240002729,None,,001,2022_Jan_12_1722,TMTAstop-A,2021.2.3,143.82425807632936,
0:26,10,['1'],1,TMTstop-A_1_1linestimulus7.png,TMTstop-A_1_1greenlinestimulus7.png,TMTstop-A_1_1redlinestimulus7.png,1,,,,,,,,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,38.21392959984951,None,"['3', '1']",1,"[-0.023685499792918563, 0.11428300011903048]",38.21392959984951,None,,001,2022_Jan_12_1722,TMTAstop-A,2021.2.3,143.82425807632936,
