NumberLetter,corrAns,StimFile,Correct_StimFile,False_StimFile,DurationTrial,restartpractice.thisRepN,restartpractice.thisTrialN,restartpractice.thisN,restartpractice.thisIndex,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,Instruct.started,Instruct.stopped,text_2.started,text_2.stopped,polygon.started,polygon.stopped,Stim_practice.started,Stim_practice.stopped,key_resp_practice.keys,key_resp_practice.rt,key_resp_practice.started,key_resp_practice.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1,['1'],TMTstop-A_1_practice.png,TMTstop-A_1_practice.png,TMTstop-A_1_practice.png,10,0,0,0,0,0,0,0,0,6.144551600000341,None,6.144551600000341,None,7.412950300000375,None,10.514781800000492,None,1,0.6925269999992452,10.514781800000492,None,,001,2021_Nov_16_1848,TMTAB,2021.2.3,59.892253835696515,
2,['2'],TMTstop-A_1_practice.png,TMTstop-A_1_practicefirstgreen.png,TMTstop-A_1_practicefirstred.png,10,0,0,0,0,0,1,1,1,,,,,,,11.298899600000368,None,2,0.45247359999848413,11.298899600000368,None,,001,2021_Nov_16_1848,TMTAB,2021.2.3,59.892253835696515,
3,['3'],TMTstop-A_1_practicelinestimulus0.png,TMTstop-A_1_practicegreenlinestimulus0.png,TMTstop-A_1_practiceredlinestimulus0.png,10,0,0,0,0,0,2,2,2,,,,,,,11.84921850000137,None,3,0.010604900000544148,11.84921850000137,None,,001,2021_Nov_16_1848,TMTAB,2021.2.3,59.892253835696515,
4,['1'],TMTstop-A_1_practicelinestimulus1.png,TMTstop-A_1_practicegreenlinestimulus1.png,TMTstop-A_1_practiceredlinestimulus1.png,10,0,0,0,0,0,3,3,3,,,,,,,11.932675500000187,None,1,0.04563419999976759,11.932675500000187,None,,001,2021_Nov_16_1848,TMTAB,2021.2.3,59.892253835696515,
5,['2'],TMTstop-A_1_practicelinestimulus2.png,TMTstop-A_1_practicegreenlinestimulus2.png,TMTstop-A_1_practiceredlinestimulus2.png,10,0,0,0,0,0,4,4,4,,,,,,,12.049291000001176,None,2,0.010924199999863049,12.049291000001176,None,,001,2021_Nov_16_1848,TMTAB,2021.2.3,59.892253835696515,
6,['3'],TMTstop-A_1_practicelinestimulus3.png,TMTstop-A_1_practicegreenlinestimulus3.png,TMTstop-A_1_practiceredlinestimulus3.png,10,0,0,0,0,0,5,5,5,,,,,,,12.132794600000125,None,3,3.789341100000456,12.132794600000125,None,,001,2021_Nov_16_1848,TMTAB,2021.2.3,59.892253835696515,
7,['1'],TMTstop-A_1_practicelinestimulus4.png,TMTstop-A_1_practicegreenlinestimulus4.png,TMTstop-A_1_practiceredlinestimulus4.png,10,0,0,0,0,0,6,6,6,,,,,,,16.01782000000094,None,1,0.29360970000016096,16.01782000000094,None,,001,2021_Nov_16_1848,TMTAB,2021.2.3,59.892253835696515,
8,['3'],TMTstop-A_1_practicelinestimulus5.png,TMTstop-A_1_practicegreenlinestimulus5.png,TMTstop-A_1_practiceredlinestimulus5.png,10,0,0,0,0,0,7,7,7,,,,,,,16.40128040000127,None,3,3.153436300000976,16.40128040000127,None,,001,2021_Nov_16_1848,TMTAB,2021.2.3,59.892253835696515,
