NumberLetter,corrAns,StimFile,Correct_StimFile,False_StimFile,DurationTrial,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,Instruct.started,Instruct.stopped,text_2.started,text_2.stopped,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,polygon.started,polygon.stopped,participant,session,date,expName,psychopyVersion,frameRate,
11,['2'],TMTstop-A_1_1linestimulus8.png,TMTstop-A_1_1greenlinestimulus8.png,TMTstop-A_1_1redlinestimulus8.png,10,0,10,10,10,,,,,,,,,21.598091699997894,None,['2'],1,[-0.03961829992476851],21.598091699997894,None,,,,001,2021_Nov_03_1713,TMTAB,2021.2.3,144.11381541505284,
12,['3'],TMTstop-A_1_1linestimulus9.png,TMTstop-A_1_1greenlinestimulus9.png,TMTstop-A_1_1redlinestimulus9.png,10,0,11,11,11,,,,,,,,,21.68112760002259,None,['3'],1,[-0.008987699984572828],21.68112760002259,None,,,,001,2021_Nov_03_1713,TMTAB,2021.2.3,144.11381541505284,
13,['2'],TMTstop-A_1_1linestimulus10.png,TMTstop-A_1_1greenlinestimulus10.png,TMTstop-A_1_1redlinestimulus10.png,1,0,12,12,12,,,,,,,,,21.757894500042312,None,"['1', '2']",1,"[0.17160430003423244, 0.22065070003736764]",21.757894500042312,None,,,,001,2021_Nov_03_1713,TMTAB,2021.2.3,144.11381541505284,
14,['3'],TMTstop-A_1_1linestimulus11.png,TMTstop-A_1_1greenlinestimulus11.png,TMTstop-A_1_1redlinestimulus11.png,None,0,13,13,13,,,,,,,,,22.09128050005529,None,['3'],1,[0.07409370003733784],22.09128050005529,None,,,,001,2021_Nov_03_1713,TMTAB,2021.2.3,144.11381541505284,
15,['1'],TMTstop-A_1_1linestimulus12.png,TMTstop-A_1_1greenlinestimulus12.png,TMTstop-A_1_1redlinestimulus12.png,None,0,14,14,14,,,,,,,,,22.257638200069778,None,['1'],1,[0.899223699932918],22.257638200069778,None,,,,001,2021_Nov_03_1713,TMTAB,2021.2.3,144.11381541505284,
16,['3'],TMTstop-A_1_1linestimulus13.png,TMTstop-A_1_1greenlinestimulus13.png,TMTstop-A_1_1redlinestimulus13.png,None,0,15,15,15,,,,,,,,,23.23731920006685,None,"['2', '3']",1,"[0.10301119997166097, 0.151360800024122]",23.23731920006685,None,,,,001,2021_Nov_03_1713,TMTAB,2021.2.3,144.11381541505284,
17,['2'],TMTstop-A_1_1linestimulus14.png,TMTstop-A_1_1greenlinestimulus14.png,TMTstop-A_1_1redlinestimulus14.png,None,0,16,16,16,,,,,,,,,23.500664800056256,None,"['1', '2']",1,"[8.298317300039344, 8.584665300091729]",23.500664800056256,None,,,,001,2021_Nov_03_1713,TMTAB,2021.2.3,144.11381541505284,
18,['3'],TMTstop-A_1_1linestimulus15.png,TMTstop-A_1_1greenlinestimulus15.png,TMTstop-A_1_1redlinestimulus15.png,None,0,17,17,17,,,,,,,,,32.16745050007012,None,['3'],1,[0.005692599923349917],32.16745050007012,None,,,,001,2021_Nov_03_1713,TMTAB,2021.2.3,144.11381541505284,
19,['1'],TMTstop-A_1_1linestimulus16.png,TMTstop-A_1_1greenlinestimulus16.png,TMTstop-A_1_1redlinestimulus16.png,None,0,18,18,18,,,,,,,,,32.25773189996835,None,['1'],1,[0.11620930000208318],32.25773189996835,None,,,,001,2021_Nov_03_1713,TMTAB,2021.2.3,144.11381541505284,
20,['3'],TMTstop-A_1_1linestimulus17.png,TMTstop-A_1_1greenlinestimulus17.png,TMTstop-A_1_1redlinestimulus17.png,None,0,19,19,19,,,,,,,,,32.45885200006887,None,"['2', '3']",1,"[0.03609970002435148, 0.11780020000878721]",32.45885200006887,None,,,,001,2021_Nov_03_1713,TMTAB,2021.2.3,144.11381541505284,
21,['1'],TMTstop-A_1_1linestimulus18.png,TMTstop-A_1_1greenlinestimulus18.png,TMTstop-A_1_1redlinestimulus18.png,None,0,20,20,20,,,,,,,,,32.66037779999897,None,['1'],1,[0.4366429999936372],32.66037779999897,None,,,,001,2021_Nov_03_1713,TMTAB,2021.2.3,144.11381541505284,
22,['3'],TMTstop-A_1_1linestimulus19.png,TMTstop-A_1_1greenlinestimulus19.png,TMTstop-A_1_1redlinestimulus19.png,None,0,21,21,21,,,,,,,,,33.18196810001973,None,"['2', '3']",1,"[0.37993709999136627, 0.7086843000724912]",33.18196810001973,None,,,,001,2021_Nov_03_1713,TMTAB,2021.2.3,144.11381541505284,
23,['1'],TMTstop-A_1_1linestimulus20.png,TMTstop-A_1_1greenlinestimulus20.png,TMTstop-A_1_1redlinestimulus20.png,None,0,22,22,22,,,,,,,,,34.00719939998817,None,"['2', '2', '1']",1,"[0.2780576000222936, 0.6528273000149056, 0.770650300080888]",34.00719939998817,None,,,,001,2021_Nov_03_1713,TMTAB,2021.2.3,144.11381541505284,
24,['2'],TMTstop-A_1_1linestimulus21.png,TMTstop-A_1_1greenlinestimulus21.png,TMTstop-A_1_1redlinestimulus21.png,None,0,23,23,23,,,,,,,,,34.88266940007452,None,"['3', '1', '3', '2']",1,"[0.09324299998115748, 0.36948359990492463, 0.6906370999058709, 1.0802694999147207]",34.88266940007452,None,,,,001,2021_Nov_03_1713,TMTAB,2021.2.3,144.11381541505284,
25,['3'],TMTstop-A_1_1linestimulus22.png,TMTstop-A_1_1greenlinestimulus22.png,TMTstop-A_1_1redlinestimulus22.png,None,0,24,24,24,,,,,,,,,36.062762600020505,None,"['1', '2', '3']",1,"[0.4977749000536278, 0.9155657000374049, 1.27970740001183]",36.062762600020505,None,,,,001,2021_Nov_03_1713,TMTAB,2021.2.3,144.11381541505284,
None,None,TMTstop-A_1_1linestimulus23.png,TMTstop-A_1_1greenlinestimulus23.png,TMTstop-A_1_1redlinestimulus23.png,None,0,25,25,25,,,,,,,,,37.43801669997629,None,None,1,,37.43801669997629,None,,,,001,2021_Nov_03_1713,TMTAB,2021.2.3,144.11381541505284,
,,,,,,,,,,,,,,,,,,,,,,,,,38.43517259997316,None,,,,,,,
