NumberLetter,corrAns,Correct,StimFile,Correct_StimFile,False_StimFile,Block,n,Stim.started_mean,Stim.started_raw,Stim.started_std,Stim.stopped_raw,key_resp_2.corr_mean,key_resp_2.corr_raw,key_resp_2.corr_std,key_resp_2.keys_raw,key_resp_2.rt_raw,key_resp_2.started_mean,key_resp_2.started_raw,key_resp_2.started_std,key_resp_2.stopped_raw,order
1,['2'],2,TMTstop-A_1_1.png,TMTstop-A_1_1.png,TMTstop-A_1_1.png,1,1.0,19.81090545654297,19.81090545654297,0.0,,1.0,1.0,0.0,1,2,0.580268100136891,0.6779972000513226,19.81090545654297,19.81090545654297,0.0,,0.0
2,['1'],1,TMTstop-A_1_1.png,TMTstop-A_1_1firstgreen.png,TMTstop-A_1_1firstred.png,1,1.0,20.603059768676758,20.603059768676758,0.0,,1.0,1.0,0.0,3,1,0.05182819999754429,0.19324920000508428,20.603059768676758,20.603059768676758,0.0,,1.0
3,['2'],2,TMTstop-A_1_1linestimulus0.png,TMTstop-A_1_1greenlinestimulus0.png,TMTstop-A_1_1redlinestimulus0.png,1,1.0,20.894317626953125,20.894317626953125,0.0,,1.0,1.0,0.0,2,-0.016693100100383162,20.894317626953125,20.894317626953125,0.0,,2.0
4,['3'],3,TMTstop-A_1_1linestimulus1.png,TMTstop-A_1_1greenlinestimulus1.png,TMTstop-A_1_1redlinestimulus1.png,1,1.0,20.97761344909668,20.97761344909668,0.0,,1.0,1.0,0.0,3,0.040088099893182516,20.97761344909668,20.97761344909668,0.0,,3.0
5,['2'],2,TMTstop-A_1_1linestimulus2.png,TMTstop-A_1_1greenlinestimulus2.png,TMTstop-A_1_1redlinestimulus2.png,1,1.0,21.089590072631836,21.089590072631836,0.0,,1.0,1.0,0.0,1,2,0.28332490008324385,0.34893220011144876,21.089590072631836,21.089590072631836,0.0,,4.0
6,['3'],3,TMTstop-A_1_1linestimulus3.png,TMTstop-A_1_1greenlinestimulus3.png,TMTstop-A_1_1redlinestimulus3.png,1,1.0,21.53310203552246,21.53310203552246,0.0,,1.0,1.0,0.0,3,0.028020499972626567,21.53310203552246,21.53310203552246,0.0,,5.0
7,['2'],2,TMTstop-A_1_1linestimulus4.png,TMTstop-A_1_1greenlinestimulus4.png,TMTstop-A_1_1redlinestimulus4.png,1,1.0,21.630550384521484,21.630550384521484,0.0,,1.0,1.0,0.0,1,2,0.10149860009551048,0.15057930001057684,21.630550384521484,21.630550384521484,0.0,,6.0
8,['1'],1,TMTstop-A_1_1linestimulus5.png,TMTstop-A_1_1greenlinestimulus5.png,TMTstop-A_1_1redlinestimulus5.png,1,1.0,21.887624740600586,21.887624740600586,0.0,,1.0,1.0,0.0,3,1,2,3,1,0.022138800006359816,0.36400549998506904,0.4000120998825878,0.5371431999374181,0.7206619998905808,21.887624740600586,21.887624740600586,0.0,,7.0
9,['2'],2,TMTstop-A_1_1linestimulus6.png,TMTstop-A_1_1greenlinestimulus6.png,TMTstop-A_1_1redlinestimulus6.png,1,1.0,22.699951171875,22.699951171875,0.0,,1.0,1.0,0.0,2,-0.042773500084877014,22.699951171875,22.699951171875,0.0,,8.0
10,['1'],1,TMTstop-A_1_1linestimulus7.png,TMTstop-A_1_1greenlinestimulus7.png,TMTstop-A_1_1redlinestimulus7.png,1,1.0,22.76927947998047,22.76927947998047,0.0,,1.0,1.0,0.0,3,1,0.007300799945369363,0.16032640007324517,22.76927947998047,22.76927947998047,0.0,,9.0
