1.7461 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['pyo'] (in that order).
8.8297 	WARNING 	Couldn't measure a consistent frame rate.
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

8.8299 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000020F82216828>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000020F8223CB00>, multiSample=False, name='window1', numSamples=2, pos=[760.0, 180.0], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='glfw')
8.8300 	EXP 	window1: mouseVisible = True
8.8300 	EXP 	window1: recordFrameIntervals = False
9.1217 	EXP 	window1: recordFrameIntervals = True
9.3053 	WARNING 	t of last frame was 83.69ms (=1/11)
9.4438 	WARNING 	t of last frame was 88.67ms (=1/11)
9.5823 	WARNING 	t of last frame was 77.08ms (=1/12)
9.7204 	WARNING 	t of last frame was 81.99ms (=1/12)
9.8589 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
12.1507 	WARNING 	Couldn't measure a consistent frame rate.
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

12.4459 	EXP 	Created Instruct = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='InkedInstructBfinal_LI.jpg', interpolate=True, mask=None, maskParams=None, name='Instruct', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.8, 0.8]), texRes=128.0, units='height', win=Window(...))
12.5610 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.5, pos=array([ 0.  , -0.45]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=2.0)
12.5651 	EXP 	Created Stim = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='Stim', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([1.777, 1.   ]), texRes=128.0, units='height', win=Window(...))
12.5679 	EXP 	Created polygon = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='polygon', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
12.5728 	EXP 	Created Stim = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='Stim', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([1.777, 1.   ]), texRes=128.0, units='height', win=Window(...))
12.5747 	EXP 	Created polygon = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='polygon', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
12.5803 	EXP 	Created Stim = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='Stim', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([1.777, 1.   ]), texRes=128.0, units='height', win=Window(...))
12.5827 	EXP 	Created polygon = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='polygon', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
12.5888 	EXP 	Created Stim = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='Stim', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([1.777, 1.   ]), texRes=128.0, units='height', win=Window(...))
12.6090 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
12.7551 	EXP 	Instruct: autoDraw = True
12.7551 	EXP 	text_2: autoDraw = True
14.2886 	DATA 	Keypress: 1
14.3014 	EXP 	Imported TMT-B_1_1.xlsx as conditions, 13 conditions, 6 params
14.3018 	EXP 	Created sequence: sequential, trialTypes=13, nReps=1, seed=None
14.3022 	EXP 	New trial (rep=0, index=0): {'NumB_1_1erLetter': 1, 'corrAns': 1, 'StimFile': 'TMT-B_1_1.png', 'Correct_StimFile': 'TMT-B_1_1.png', 'False_StimFile': 'TMT-B_1_1.png', 'DurationTrial': 10}
14.4546 	DATA 	Keypress: 1
14.4601 	EXP 	Instruct: autoDraw = False
14.4601 	EXP 	text_2: autoDraw = False
14.4601 	EXP 	Stim: image = 'TMT-B_1_1.png'
14.4601 	EXP 	Stim: image = 'TMT-B_1_1.png'
14.4601 	EXP 	Stim: autoDraw = True
15.5042 	DATA 	Keypress: 1
15.5122 	EXP 	New trial (rep=0, index=1): {'NumB_1_1erLetter': 'A', 'corrAns': 2, 'StimFile': 'TMT-B_1_1.png', 'Correct_StimFile': 'TMT-B_1_1firstgreen.png', 'False_StimFile': 'TMT-B_1_1firstred.png', 'DurationTrial': 10}
15.5834 	EXP 	New trial (rep=0, index=2): {'NumB_1_1erLetter': 2, 'corrAns': 1, 'StimFile': 'TMT-B_1_1linestimulus0.png', 'Correct_StimFile': 'TMT-B_1_1greenlinestimulus0.png', 'False_StimFile': 'TMT-B_1_1redlinestimulus0.png', 'DurationTrial': 10}
15.6772 	EXP 	Stim: autoDraw = False
15.6772 	EXP 	Stim: image = 'TMT-B_1_1firstgreen.png'
15.6772 	EXP 	Stim: image = 'TMT-B_1_1firstgreen.png'
15.6772 	EXP 	Stim: autoDraw = True
15.6772 	EXP 	Stim: autoDraw = False
15.6772 	EXP 	Stim: image = 'TMT-B_1_1greenlinestimulus0.png'
15.6772 	EXP 	Stim: image = 'TMT-B_1_1redlinestimulus0.png'
15.6772 	EXP 	Stim: autoDraw = True
15.7061 	DATA 	Keypress: 1
24.8736 	DATA 	Keypress: 2
25.0782 	DATA 	Keypress: 2
26.6770 	DATA 	Keypress: 3
27.0405 	DATA 	Keypress: 3
27.4403 	DATA 	Keypress: 1
27.7626 	DATA 	Keypress: 1
28.2399 	DATA 	Keypress: 2
28.5163 	DATA 	Keypress: 2
29.0536 	DATA 	Keypress: 1
29.3306 	DATA 	Keypress: 2
29.3787 	DATA 	Keypress: 1
29.5909 	DATA 	Keypress: 3
29.6119 	DATA 	Keypress: 2
29.7616 	DATA 	Keypress: 1
29.8684 	DATA 	Keypress: 3
29.8685 	DATA 	Keypress: 2
30.0071 	DATA 	Keypress: 3
30.0078 	DATA 	Keypress: 1
30.0630 	DATA 	Keypress: 2
30.1628 	DATA 	Keypress: 1
30.1955 	DATA 	Keypress: 3
30.2838 	DATA 	Keypress: 2
30.4068 	DATA 	Keypress: 3
30.4080 	DATA 	Keypress: 1
30.4460 	DATA 	Keypress: 2
30.5634 	DATA 	Keypress: 3
33.2179 	DATA 	Keypress: 1
33.3572 	DATA 	Keypress: 2
33.4955 	DATA 	Keypress: 3
33.4959 	DATA 	Keypress: 1
33.6180 	DATA 	Keypress: 2
33.6800 	DATA 	Keypress: 3
34.3387 	DATA 	Keypress: esc
34.6025 	DATA 	Keypress: esc
34.6167 	EXP 	window1: mouseVisible = True
