NumberLetter,corrAns,StimFile,Correct_StimFile,False_StimFile,DurationTrial,restartpractice.thisRepN,restartpractice.thisTrialN,restartpractice.thisN,restartpractice.thisIndex,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,Instruct.started,Instruct.stopped,image_2.started,image_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,polygon.started,polygon.stopped,Stim_practice.started,Stim_practice.stopped,key_resp_practice.keys,key_resp_practice.rt,key_resp_practice.started,key_resp_practice.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,11.53651340000215,None,74.01439749999554,None,space,2.1687832000025082,74.01439749999554,None,,,,,,,,,,001,2021_Nov_18_1235,TMTAB,2021.2.3,145.89786270844075,
1,['1'],TMTstop-B_1_practice.png,TMTstop-B_1_practice.png,TMTstop-B_1_practice.png,10,0,0,0,0,0,0,0,0,,,,,,,,,76.21037110002362,None,79.27423170002294,None,1,19.839058900019154,79.27423170002294,None,,001,2021_Nov_18_1235,TMTAB,2021.2.3,145.89786270844075,
A,['3'],TMTstop-B_1_practice.png,TMTstop-B_1_practicefirstgreen.png,TMTstop-B_1_practicefirstred.png,10,0,0,0,0,0,1,1,1,,,,,,,,,,,99.2664902000106,None,3,26.405016499978956,99.2664902000106,None,,001,2021_Nov_18_1235,TMTAB,2021.2.3,145.89786270844075,
2,['1'],TMTstop-B_1_practicelinestimulus0.png,TMTstop-B_1_practicegreenlinestimulus0.png,TMTstop-B_1_practiceredlinestimulus0.png,10,0,0,0,0,0,2,2,2,,,,,,,,,,,125.81175660001463,None,1,3.5492268000089098,125.81175660001463,None,,001,2021_Nov_18_1235,TMTAB,2021.2.3,145.89786270844075,
B,['2'],TMTstop-B_1_practicelinestimulus1.png,TMTstop-B_1_practicegreenlinestimulus1.png,TMTstop-B_1_practiceredlinestimulus1.png,10,0,0,0,0,0,3,3,3,,,,,,,,,,,129.43052130000433,None,2,3.167474800022319,129.43052130000433,None,,001,2021_Nov_18_1235,TMTAB,2021.2.3,145.89786270844075,
3,['3'],TMTstop-B_1_practicelinestimulus2.png,TMTstop-B_1_practicegreenlinestimulus2.png,TMTstop-B_1_practiceredlinestimulus2.png,10,0,0,0,0,0,4,4,4,,,,,,,,,,,132.6806057000067,None,3,3.6432642999861855,132.6806057000067,None,,001,2021_Nov_18_1235,TMTAB,2021.2.3,145.89786270844075,
C,['1'],TMTstop-B_1_practicelinestimulus3.png,TMTstop-B_1_practicegreenlinestimulus3.png,TMTstop-B_1_practiceredlinestimulus3.png,10,0,0,0,0,0,5,5,5,,,,,,,,,,,136.40245230001165,None,1,4.720071499992628,136.40245230001165,None,,001,2021_Nov_18_1235,TMTAB,2021.2.3,145.89786270844075,
4,['2'],TMTstop-B_1_practicelinestimulus4.png,TMTstop-B_1_practicegreenlinestimulus4.png,TMTstop-B_1_practiceredlinestimulus4.png,10,0,0,0,0,0,6,6,6,,,,,,,,,,,141.1938918000087,None,2,8.175843800010625,141.1938918000087,None,,001,2021_Nov_18_1235,TMTAB,2021.2.3,145.89786270844075,
