NumberLetter,corrAns,StimFile,Correct_StimFile,False_StimFile,DurationTrial,restartpractice.thisRepN,restartpractice.thisTrialN,restartpractice.thisN,restartpractice.thisIndex,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,Instruct.started,Instruct.stopped,image_2.started,image_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,polygon.started,polygon.stopped,Stim_practice.started,Stim_practice.stopped,key_resp_practice.keys,key_resp_practice.rt,key_resp_practice.started,key_resp_practice.stopped,text_5.started,text_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
12,['1'],TMTstop-Control_1_practicelinestimulus9.png,TMTstop-Control_1_practicegreenlinestimulus9.png,TMTstop-Control_1_practiceredlinestimulus9.png,10,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,38.98644539999077,None,1,0.6454819000209682,38.98644539999077,None,,,,,,,,,,,,,,,001,2021_Nov_18_1153,TMTAB,2021.2.3,None,
None,None,TMTstop-Control_1_practicelinestimulus10.png,TMTstop-Control_1_practicegreenlinestimulus10.png,TMTstop-Control_1_practiceredlinestimulus10.png,None,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,39.72867869999027,None,None,,39.72867869999027,None,,,,,,,,,,,,,,,001,2021_Nov_18_1153,TMTAB,2021.2.3,None,
,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.81006859999616,None,x,4.287183600012213,40.81006859999616,None,,,,,,,,,001,2021_Nov_18_1153,TMTAB,2021.2.3,None,
1,['2'],TMTstop-Control_1_practice.png,TMTstop-Control_1_practice.png,TMTstop-Control_1_practice.png,10,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,45.19679509999696,None,2,1.2558729999873322,45.19679509999696,None,,,,,,,,,,,,,,,001,2021_Nov_18_1153,TMTAB,2021.2.3,None,
2,['3'],TMTstop-Control_1_practice.png,TMTstop-Control_1_practicefirstgreen.png,TMTstop-Control_1_practicefirstred.png,10,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,46.56186859999434,None,3,0.06926590000512078,46.56186859999434,None,,,,,,,,,,,,,,,001,2021_Nov_18_1153,TMTAB,2021.2.3,None,
3,['2'],TMTstop-Control_1_practicelinestimulus0.png,TMTstop-Control_1_practicegreenlinestimulus0.png,TMTstop-Control_1_practiceredlinestimulus0.png,10,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,46.72256959998049,None,2,1.6208154000050854,46.72256959998049,None,,,,,,,,,,,,,,,001,2021_Nov_18_1153,TMTAB,2021.2.3,None,
4,['1'],TMTstop-Control_1_practicelinestimulus1.png,TMTstop-Control_1_practicegreenlinestimulus1.png,TMTstop-Control_1_practiceredlinestimulus1.png,10,1,0,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,,48.520931199978804,None,1,0.35600719999638386,48.520931199978804,None,,,,,,,,,,,,,,,001,2021_Nov_18_1153,TMTAB,2021.2.3,None,
5,['2'],TMTstop-Control_1_practicelinestimulus2.png,TMTstop-Control_1_practicegreenlinestimulus2.png,TMTstop-Control_1_practiceredlinestimulus2.png,10,1,0,1,0,0,4,4,4,,,,,,,,,,,,,,,,,,,49.08439499998349,None,2,0.20973639999283478,49.08439499998349,None,,,,,,,,,,,,,,,001,2021_Nov_18_1153,TMTAB,2021.2.3,None,
6,['1'],TMTstop-Control_1_practicelinestimulus3.png,TMTstop-Control_1_practicegreenlinestimulus3.png,TMTstop-Control_1_practiceredlinestimulus3.png,10,1,0,1,0,0,5,5,5,,,,,,,,,,,,,,,,,,,49.424337000004016,None,1,0.10448750000796281,49.424337000004016,None,,,,,,,,,,,,,,,001,2021_Nov_18_1153,TMTAB,2021.2.3,None,
7,['2'],TMTstop-Control_1_practicelinestimulus4.png,TMTstop-Control_1_practicegreenlinestimulus4.png,TMTstop-Control_1_practiceredlinestimulus4.png,10,1,0,1,0,0,6,6,6,,,,,,,,,,,,,,,,,,,49.63749490000191,None,2,0.5414555000024848,49.63749490000191,None,,,,,,,,,,,,,,,001,2021_Nov_18_1153,TMTAB,2021.2.3,None,
8,['1'],TMTstop-Control_1_practicelinestimulus5.png,TMTstop-Control_1_practicegreenlinestimulus5.png,TMTstop-Control_1_practiceredlinestimulus5.png,10,1,0,1,0,0,7,7,7,,,,,,,,,,,,,,,,,,,50.334109999996144,None,1,0.06378419999964535,50.334109999996144,None,,,,,,,,,,,,,,,001,2021_Nov_18_1153,TMTAB,2021.2.3,None,
9,['3'],TMTstop-Control_1_practicelinestimulus6.png,TMTstop-Control_1_practicegreenlinestimulus6.png,TMTstop-Control_1_practiceredlinestimulus6.png,10,1,0,1,0,0,8,8,8,,,,,,,,,,,,,,,,,,,50.50029369999538,None,3,0.05708150001009926,50.50029369999538,None,,,,,,,,,,,,,,,001,2021_Nov_18_1153,TMTAB,2021.2.3,None,
10,['1'],TMTstop-Control_1_practicelinestimulus7.png,TMTstop-Control_1_practicegreenlinestimulus7.png,TMTstop-Control_1_practiceredlinestimulus7.png,10,1,0,1,0,0,9,9,9,,,,,,,,,,,,,,,,,,,50.65963099998771,None,1,0.06702849999419414,50.65963099998771,None,,,,,,,,,,,,,,,001,2021_Nov_18_1153,TMTAB,2021.2.3,None,
11,['3'],TMTstop-Control_1_practicelinestimulus8.png,TMTstop-Control_1_practicegreenlinestimulus8.png,TMTstop-Control_1_practiceredlinestimulus8.png,10,1,0,1,0,0,10,10,10,,,,,,,,,,,,,,,,,,,50.8268455999787,None,3,0.04723050000029616,50.8268455999787,None,,,,,,,,,,,,,,,001,2021_Nov_18_1153,TMTAB,2021.2.3,None,
12,['1'],TMTstop-Control_1_practicelinestimulus9.png,TMTstop-Control_1_practicegreenlinestimulus9.png,TMTstop-Control_1_practiceredlinestimulus9.png,10,1,0,1,0,0,11,11,11,,,,,,,,,,,,,,,,,,,50.97896369997761,None,1,0.06063770002219826,50.97896369997761,None,,,,,,,,,,,,,,,001,2021_Nov_18_1153,TMTAB,2021.2.3,None,
None,None,TMTstop-Control_1_practicelinestimulus10.png,TMTstop-Control_1_practicegreenlinestimulus10.png,TMTstop-Control_1_practiceredlinestimulus10.png,None,1,0,1,0,0,12,12,12,,,,,,,,,,,,,,,,,,,51.13168019999284,None,3,0.03933339999639429,51.13168019999284,None,,,,,,,,,,,,,,,001,2021_Nov_18_1153,TMTAB,2021.2.3,None,
,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.2115780999884,None,2,1.5300411999924108,52.2115780999884,None,,,,,,,,,001,2021_Nov_18_1153,TMTAB,2021.2.3,None,
1,['2'],TMTstop-control_1_1.png,TMTstop-control_1_1.png,TMTstop-control_1_1.png,10,,,,,,,,,0,0,0,0,,,,,,,,,,,,,53.75928909998038,None,,,,,,,,,,,,,56.824522399983834,None,"['1', '2']",1,"[0.9500827000010759, 1.2689809000003152]",56.824522399983834,None,,001,2021_Nov_18_1153,TMTAB,2021.2.3,None,
2,['1'],TMTstop-control_1_1.png,TMTstop-control_1_1firstgreen.png,TMTstop-control_1_1firstred.png,10,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,58.26381439997931,None,"['2', '3', '1']",1,"[0.2426532999961637, 0.2930984999984503, 0.524674700020114]",58.26381439997931,None,,001,2021_Nov_18_1153,TMTAB,2021.2.3,None,
3,['2'],TMTstop-control_1_1linestimulus0.png,TMTstop-control_1_1greenlinestimulus0.png,TMTstop-control_1_1redlinestimulus0.png,10,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,58.90844149998156,None,['2'],1,[0.03633970001828857],58.90844149998156,None,,001,2021_Nov_18_1153,TMTAB,2021.2.3,None,
4,['3'],TMTstop-control_1_1linestimulus1.png,TMTstop-control_1_1greenlinestimulus1.png,TMTstop-control_1_1redlinestimulus1.png,10,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,59.04940089999582,None,['3'],1,[-0.020744700013892725],59.04940089999582,None,,001,2021_Nov_18_1153,TMTAB,2021.2.3,None,
5,['2'],TMTstop-control_1_1linestimulus2.png,TMTstop-control_1_1greenlinestimulus2.png,TMTstop-control_1_1redlinestimulus2.png,10,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,59.17330149997724,None,"['1', '2']",1,"[0.016071599995484576, 0.09350959997391328]",59.17330149997724,None,,001,2021_Nov_18_1153,TMTAB,2021.2.3,None,
6,['1'],TMTstop-control_1_1linestimulus3.png,TMTstop-control_1_1greenlinestimulus3.png,TMTstop-control_1_1redlinestimulus3.png,10,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,59.49412229997688,None,"['3', '1', '2', '3', '2', '3', '1']",1,"[-0.12309159999131225, 0.02458999998634681, 0.07334169998648576, 0.1471797999984119, 0.585552300006384, 0.6270150000054855, 0.8455728999979328]",59.49412229997688,None,,001,2021_Nov_18_1153,TMTAB,2021.2.3,None,
7,['3'],TMTstop-control_1_1linestimulus4.png,TMTstop-control_1_1greenlinestimulus4.png,TMTstop-control_1_1redlinestimulus4.png,10,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,60.45903129997896,None,"['2', '3']",1,"[-0.0005666000070050359, 0.05615619997843169]",60.45903129997896,None,,001,2021_Nov_18_1153,TMTAB,2021.2.3,None,
8,['2'],TMTstop-control_1_1linestimulus4.png,TMTstop-control_1_1greenlinestimulus5.png,TMTstop-control_1_1redlinestimulus5.png,10,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,60.61953899997752,None,"['1', '2']",1,"[0.4719524999964051, 0.5654829999839421]",60.61953899997752,None,,001,2021_Nov_18_1153,TMTAB,2021.2.3,None,
9,['3'],TMTstop-control_1_1linestimulus6.png,TMTstop-control_1_1greenlinestimulus6.png,TMTstop-control_1_1redlinestimulus6.png,10,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,61.327066900004866,None,['3'],1,[0.00799179999739863],61.327066900004866,None,,001,2021_Nov_18_1153,TMTAB,2021.2.3,None,
10,['2'],TMTstop-control_1_1linestimulus7.png,TMTstop-control_1_1greenlinestimulus7.png,TMTstop-control_1_1redlinestimulus7.png,10,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,61.444410099997185,None,"['1', '2']",1,"[0.04358679999131709, 0.19488139997702092]",61.444410099997185,None,,001,2021_Nov_18_1153,TMTAB,2021.2.3,None,
11,['3'],TMTstop-control_1_1linestimulus8.png,TMTstop-control_1_1greenlinestimulus8.png,TMTstop-control_1_1redlinestimulus8.png,10,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,61.882977699977346,None,"['3', '1', '3']",1,"[-0.22259220000705682, -0.028056100010871887, 0.11109809999470599]",61.882977699977346,None,,001,2021_Nov_18_1153,TMTAB,2021.2.3,None,
12,['1'],TMTstop-control_1_1linestimulus9.png,TMTstop-control_1_1greenlinestimulus9.png,TMTstop-control_1_1redlinestimulus9.png,10,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,62.14187709998805,None,"['2', '1']",1,"[-0.10206050000851974, 0.07719189999625087]",62.14187709998805,None,,001,2021_Nov_18_1153,TMTAB,2021.2.3,None,
13,['3'],TMTstop-control_1_1linestimulus10.png,TMTstop-control_1_1greenlinestimulus10.png,TMTstop-control_1_1redlinestimulus10.png,1,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,62.3691312999872,None,"['2', '3']",1,"[-0.03609680000226945, 0.03869459999259561]",62.3691312999872,None,,001,2021_Nov_18_1153,TMTAB,2021.2.3,None,
14,['1'],TMTstop-control_1_1linestimulus11.png,TMTstop-control_1_1greenlinestimulus11.png,TMTstop-control_1_1redlinestimulus11.png,None,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,62.56262439998682,None,['1'],1,[0.21322289999807253],62.56262439998682,None,,001,2021_Nov_18_1153,TMTAB,2021.2.3,None,
15,['3'],TMTstop-control_1_1linestimulus12.png,TMTstop-control_1_1greenlinestimulus12.png,TMTstop-control_1_1redlinestimulus12.png,None,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,62.88018499998725,None,['3'],1,[0.18338140001287684],62.88018499998725,None,,001,2021_Nov_18_1153,TMTAB,2021.2.3,None,
16,['1'],TMTstop-control_1_1linestimulus13.png,TMTstop-control_1_1greenlinestimulus13.png,TMTstop-control_1_1redlinestimulus13.png,None,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,63.16125679999823,None,['1'],1,[0.3479133000073489],63.16125679999823,None,,001,2021_Nov_18_1153,TMTAB,2021.2.3,None,
17,['2'],TMTstop-control_1_1linestimulus14.png,TMTstop-control_1_1greenlinestimulus14.png,TMTstop-control_1_1redlinestimulus14.png,None,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,63.62329839999438,None,['2'],1,[0.456420899980003],63.62329839999438,None,,001,2021_Nov_18_1153,TMTAB,2021.2.3,None,
18,['1'],TMTstop-control_1_1linestimulus15.png,TMTstop-control_1_1greenlinestimulus15.png,TMTstop-control_1_1redlinestimulus15.png,None,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,64.18549839998013,None,"['3', '1']",1,"[0.24369259999366477, 0.4709951000113506]",64.18549839998013,None,,001,2021_Nov_18_1153,TMTAB,2021.2.3,None,
19,['3'],TMTstop-control_1_1linestimulus16.png,TMTstop-control_1_1greenlinestimulus16.png,TMTstop-control_1_1redlinestimulus16.png,None,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,64.83429679999244,None,"['2', '3']",1,"[0.10895809999783523, 0.2591534000239335]",64.83429679999244,None,,001,2021_Nov_18_1153,TMTAB,2021.2.3,None,
20,['1'],TMTstop-control_1_1linestimulus17.png,TMTstop-control_1_1greenlinestimulus17.png,TMTstop-control_1_1redlinestimulus17.png,None,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,65.25709589998587,None,['1'],1,[0.05879920002189465],65.25709589998587,None,,001,2021_Nov_18_1153,TMTAB,2021.2.3,None,
21,['3'],TMTstop-control_1_1linestimulus18.png,TMTstop-control_1_1greenlinestimulus18.png,TMTstop-control_1_1redlinestimulus18.png,None,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,65.43075229998794,None,['3'],1,[0.037442300003021955],65.43075229998794,None,,001,2021_Nov_18_1153,TMTAB,2021.2.3,None,
22,['1'],TMTstop-control_1_1linestimulus19.png,TMTstop-control_1_1greenlinestimulus19.png,TMTstop-control_1_1redlinestimulus19.png,None,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,65.57621109997854,None,['1'],1,[0.35986580001190305],65.57621109997854,None,,001,2021_Nov_18_1153,TMTAB,2021.2.3,None,
23,['3'],TMTstop-control_1_1linestimulus20.png,TMTstop-control_1_1greenlinestimulus20.png,TMTstop-control_1_1redlinestimulus20.png,None,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,66.03520059998846,None,"['2', '3']",1,"[0.12303210000391118, 0.1778704000171274]",66.03520059998846,None,,001,2021_Nov_18_1153,TMTAB,2021.2.3,None,
24,['1'],TMTstop-control_1_1linestimulus21.png,TMTstop-control_1_1greenlinestimulus21.png,TMTstop-control_1_1redlinestimulus21.png,None,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,66.32460279998486,None,['1'],1,[0.09116310000536032],66.32460279998486,None,,001,2021_Nov_18_1153,TMTAB,2021.2.3,None,
25,['3'],TMTstop-control_1_1linestimulus22.png,TMTstop-control_1_1greenlinestimulus22.png,TMTstop-control_1_1redlinestimulus22.png,None,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,66.52717580000171,None,"['2', '3']",1,"[0.016968500014627352, 0.06183580000652]",66.52717580000171,None,,001,2021_Nov_18_1153,TMTAB,2021.2.3,None,
None,None,TMTstop-control_1_1linestimulus23.png,TMTstop-control_1_1greenlinestimulus23.png,TMTstop-control_1_1redlinestimulus23.png,None,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,66.71388609998394,None,None,1,,66.71388609998394,None,,001,2021_Nov_18_1153,TMTAB,2021.2.3,None,
A,['3'],TMTstop-control_1_a.png,TMTstop-control_1_a.png,TMTstop-control_1_a.png,10,,,,,,,,,,,,,0,0,0,0,,,,,,,,,67.71708059997763,None,,,,,,,,,,,,,70.79765689998749,None,"['1', '2', '3']",1,"[10.649150499986717, 10.802481299993815, 10.972531099978369]",70.79765689998749,None,,001,2021_Nov_18_1153,TMTAB,2021.2.3,None,
B,['1'],TMTstop-control_1_a.png,TMTstop-control_1_afirstgreen.png,TMTstop-control_1_afirstred.png,10,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,81.94543739999062,None,"['2', '3', '1']",1,"[0.5548034999810625, 0.9195368999789935, 1.1536610999901313]",81.94543739999062,None,,001,2021_Nov_18_1153,TMTAB,2021.2.3,None,
C,['3'],TMTstop-control_1_alinestimulus0.png,TMTstop-control_1_agreenlinestimulus0.png,TMTstop-control_1_aredlinestimulus0.png,10,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,83.26905499998247,None,"['2', '3']",1,"[0.01833649998297915, 0.0715372999839019]",83.26905499998247,None,,001,2021_Nov_18_1153,TMTAB,2021.2.3,None,
D,['2'],TMTstop-control_1_alinestimulus1.png,TMTstop-control_1_agreenlinestimulus1.png,TMTstop-control_1_aredlinestimulus1.png,10,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,83.464996900002,None,"['1', '2']",1,"[0.1262568999954965, 0.204440200002864]",83.464996900002,None,,001,2021_Nov_18_1153,TMTAB,2021.2.3,None,
E,['1'],TMTstop-control_1_alinestimulus2.png,TMTstop-control_1_agreenlinestimulus2.png,TMTstop-control_1_aredlinestimulus2.png,10,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,83.82465130000492,None,"['3', '2', '3', '1']",1,"[-0.07531419998849742, 5.848849400004838, 6.013822700013407, 6.178966100007528]",83.82465130000492,None,,001,2021_Nov_18_1153,TMTAB,2021.2.3,None,
F,['3'],TMTstop-control_1_alinestimulus3.png,TMTstop-control_1_agreenlinestimulus3.png,TMTstop-control_1_aredlinestimulus3.png,10,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,90.19136389999767,None,"['2', '3']",1,"[-0.08288719999836758, 0.046327599993674085]",90.19136389999767,None,,001,2021_Nov_18_1153,TMTAB,2021.2.3,None,
G,['2'],TMTstop-control_1_alinestimulus4.png,TMTstop-control_1_agreenlinestimulus4.png,TMTstop-control_1_aredlinestimulus4.png,10,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,90.41261589998612,None,"['1', '2']",1,"[0.025196500006131828, 0.0941719000111334]",90.41261589998612,None,,001,2021_Nov_18_1153,TMTAB,2021.2.3,None,
H,['3'],TMTstop-control_1_alinestimulus5.png,TMTstop-control_1_agreenlinestimulus5.png,TMTstop-control_1_aredlinestimulus5.png,10,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,90.60421009999118,None,['3'],1,[0.027093299984699115],90.60421009999118,None,,001,2021_Nov_18_1153,TMTAB,2021.2.3,None,
I,['1'],TMTstop-control_1_alinestimulus6.png,TMTstop-control_1_agreenlinestimulus6.png,TMTstop-control_1_aredlinestimulus6.png,10,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,90.73006020000321,None,['1'],1,[0.06084760001976974],90.73006020000321,None,,001,2021_Nov_18_1153,TMTAB,2021.2.3,None,
J,['2'],TMTstop-control_1_alinestimulus7.png,TMTstop-control_1_agreenlinestimulus7.png,TMTstop-control_1_aredlinestimulus7.png,10,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,90.90803920000326,None,['2'],1,[-0.07257540000136942],90.90803920000326,None,,001,2021_Nov_18_1153,TMTAB,2021.2.3,None,
K,['3'],TMTstop-control_1_alinestimulus8.png,TMTstop-control_1_agreenlinestimulus8.png,TMTstop-control_1_aredlinestimulus8.png,10,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,91.03229069997906,None,['3'],1,[-0.09868490000371821],91.03229069997906,None,,001,2021_Nov_18_1153,TMTAB,2021.2.3,None,
L,['1'],TMTstop-control_1_alinestimulus9.png,TMTstop-control_1_agreenlinestimulus9.png,TMTstop-control_1_aredlinestimulus9.png,10,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,91.13082749999012,None,['1'],1,[-0.04204770000069402],91.13082749999012,None,,001,2021_Nov_18_1153,TMTAB,2021.2.3,None,
M,['3'],TMTstop-control_1_alinestimulus10.png,TMTstop-control_1_agreenlinestimulus10.png,TMTstop-control_1_aredlinestimulus10.png,1,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,91.28206139997928,None,"['2', '3']",1,"[-0.12773209999431856, -0.03552730000228621]",91.28206139997928,None,,001,2021_Nov_18_1153,TMTAB,2021.2.3,None,
N,['2'],TMTstop-control_1_alinestimulus11.png,TMTstop-control_1_agreenlinestimulus11.png,TMTstop-control_1_aredlinestimulus11.png,None,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,91.43794699999853,None,"['1', '2']",1,"[-0.041541899990988895, 0.027237400005105883]",91.43794699999853,None,,001,2021_Nov_18_1153,TMTAB,2021.2.3,None,
