NumberLetter,corrAns,StimFile,Correct_StimFile,False_StimFile,DurationTrial,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,Instruct.started,Instruct.stopped,text_2.started,text_2.stopped,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,polygon.started,polygon.stopped,participant,session,date,expName,psychopyVersion,frameRate,
11,['3'],TMTstop-control_1_1linestimulus8.png,TMTstop-control_1_1greenlinestimulus8.png,TMTstop-control_1_1redlinestimulus8.png,10,0,10,10,10,,,,,,,,,23.87949750002008,None,['3'],1,[0.5155505000147969],23.87949750002008,None,,,,001,2021_Nov_05_1611,TMTAB,2021.2.3,None,
12,['1'],TMTstop-control_1_1linestimulus9.png,TMTstop-control_1_1greenlinestimulus9.png,TMTstop-control_1_1redlinestimulus9.png,10,0,11,11,11,,,,,,,,,24.494248099974357,None,"['2', '1']",1,"[0.241245900047943, 9.007370900013484]",24.494248099974357,None,,,,001,2021_Nov_05_1611,TMTAB,2021.2.3,None,
13,['3'],TMTstop-control_1_1linestimulus10.png,TMTstop-control_1_1greenlinestimulus10.png,TMTstop-control_1_1redlinestimulus10.png,1,0,12,12,12,,,,,,,,,33.6196379000321,None,['3'],1,[0.24813490000087768],33.6196379000321,None,,,,001,2021_Nov_05_1611,TMTAB,2021.2.3,None,
14,['1'],TMTstop-control_1_1linestimulus11.png,TMTstop-control_1_1greenlinestimulus11.png,TMTstop-control_1_1redlinestimulus11.png,None,0,13,13,13,,,,,,,,,33.97891549998894,None,['1'],1,[0.22946990001946688],33.97891549998894,None,,,,001,2021_Nov_05_1611,TMTAB,2021.2.3,None,
15,['3'],TMTstop-control_1_1linestimulus12.png,TMTstop-control_1_1greenlinestimulus12.png,TMTstop-control_1_1redlinestimulus12.png,None,0,14,14,14,,,,,,,,,34.32769179996103,None,['3'],1,[0.20241889997851104],34.32769179996103,None,,,,001,2021_Nov_05_1611,TMTAB,2021.2.3,None,
16,['1'],TMTstop-control_1_1linestimulus13.png,TMTstop-control_1_1greenlinestimulus13.png,TMTstop-control_1_1redlinestimulus13.png,None,0,15,15,15,,,,,,,,,34.645940399961546,None,['1'],1,[0.15590759995393455],34.645940399961546,None,,,,001,2021_Nov_05_1611,TMTAB,2021.2.3,None,
17,['2'],TMTstop-control_1_1linestimulus14.png,TMTstop-control_1_1greenlinestimulus14.png,TMTstop-control_1_1redlinestimulus14.png,None,0,16,16,16,,,,,,,,,34.91480929998215,None,['2'],1,[0.2202674999134615],34.91480929998215,None,,,,001,2021_Nov_05_1611,TMTAB,2021.2.3,None,
18,['1'],TMTstop-control_1_1linestimulus15.png,TMTstop-control_1_1greenlinestimulus15.png,TMTstop-control_1_1redlinestimulus15.png,None,0,17,17,17,,,,,,,,,35.24152709997725,None,['1'],1,[0.21096339996438473],35.24152709997725,None,,,,001,2021_Nov_05_1611,TMTAB,2021.2.3,None,
19,['3'],TMTstop-control_1_1linestimulus16.png,TMTstop-control_1_1greenlinestimulus16.png,TMTstop-control_1_1redlinestimulus16.png,None,0,18,18,18,,,,,,,,,35.55703230004292,None,['3'],1,[0.21730850008316338],35.55703230004292,None,,,,001,2021_Nov_05_1611,TMTAB,2021.2.3,None,
20,['1'],TMTstop-control_1_1linestimulus17.png,TMTstop-control_1_1greenlinestimulus17.png,TMTstop-control_1_1redlinestimulus17.png,None,0,19,19,19,,,,,,,,,35.87379899993539,None,['1'],1,[0.18162469996605068],35.87379899993539,None,,,,001,2021_Nov_05_1611,TMTAB,2021.2.3,None,
21,['3'],TMTstop-control_1_1linestimulus18.png,TMTstop-control_1_1greenlinestimulus18.png,TMTstop-control_1_1redlinestimulus18.png,None,0,20,20,20,,,,,,,,,36.15750009997282,None,['3'],1,[0.24192539998330176],36.15750009997282,None,,,,001,2021_Nov_05_1611,TMTAB,2021.2.3,None,
22,['1'],TMTstop-control_1_1linestimulus19.png,TMTstop-control_1_1greenlinestimulus19.png,TMTstop-control_1_1redlinestimulus19.png,None,0,21,21,21,,,,,,,,,36.49690309993457,None,['1'],1,[0.1915768999606371],36.49690309993457,None,,,,001,2021_Nov_05_1611,TMTAB,2021.2.3,None,
23,['3'],TMTstop-control_1_1linestimulus20.png,TMTstop-control_1_1greenlinestimulus20.png,TMTstop-control_1_1redlinestimulus20.png,None,0,22,22,22,,,,,,,,,36.80488249997143,None,['3'],1,[0.2354613000061363],36.80488249997143,None,,,,001,2021_Nov_05_1611,TMTAB,2021.2.3,None,
24,['1'],TMTstop-control_1_1linestimulus21.png,TMTstop-control_1_1greenlinestimulus21.png,TMTstop-control_1_1redlinestimulus21.png,None,0,23,23,23,,,,,,,,,37.15758699993603,None,['1'],1,[0.1750575000187382],37.15758699993603,None,,,,001,2021_Nov_05_1611,TMTAB,2021.2.3,None,
25,['3'],TMTstop-control_1_1linestimulus22.png,TMTstop-control_1_1greenlinestimulus22.png,TMTstop-control_1_1redlinestimulus22.png,None,0,24,24,24,,,,,,,,,37.43005570000969,None,['3'],1,[0.27830930007621646],37.43005570000969,None,,,,001,2021_Nov_05_1611,TMTAB,2021.2.3,None,
None,None,TMTstop-control_1_1linestimulus23.png,TMTstop-control_1_1greenlinestimulus23.png,TMTstop-control_1_1redlinestimulus23.png,None,0,25,25,25,,,,,,,,,37.82086400000844,None,None,1,,37.82086400000844,None,,,,001,2021_Nov_05_1611,TMTAB,2021.2.3,None,
A,['3'],TMTstop-control_1_a.png,TMTstop-control_1_a.png,TMTstop-control_1_a.png,10,,,,,0,0,0,0,,,,,41.88006669993047,None,['3'],1,[2.973579000099562],41.88006669993047,None,38.80942129995674,None,,001,2021_Nov_05_1611,TMTAB,2021.2.3,None,
B,['1'],TMTstop-control_1_a.png,TMTstop-control_1_afirstgreen.png,TMTstop-control_1_afirstred.png,10,,,,,0,1,1,1,,,,,44.97297390003223,None,['1'],1,[0.40850220003630966],44.97297390003223,None,,,,001,2021_Nov_05_1611,TMTAB,2021.2.3,None,
C,['3'],TMTstop-control_1_alinestimulus0.png,TMTstop-control_1_agreenlinestimulus0.png,TMTstop-control_1_aredlinestimulus0.png,10,,,,,0,2,2,2,,,,,45.478301999974065,None,['3'],1,[0.32350359996780753],45.478301999974065,None,,,,001,2021_Nov_05_1611,TMTAB,2021.2.3,None,
D,['2'],TMTstop-control_1_alinestimulus1.png,TMTstop-control_1_agreenlinestimulus1.png,TMTstop-control_1_aredlinestimulus1.png,10,,,,,0,3,3,3,,,,,45.903209000010975,None,"['1', '2']",1,"[0.3045456000836566, 0.7300144999753684]",45.903209000010975,None,,,,001,2021_Nov_05_1611,TMTAB,2021.2.3,None,
E,['1'],TMTstop-control_1_alinestimulus2.png,TMTstop-control_1_agreenlinestimulus2.png,TMTstop-control_1_aredlinestimulus2.png,10,,,,,0,4,4,4,,,,,46.79632750002202,None,"['3', '1']",1,"[0.06163929996546358, 0.2163539999164641]",46.79632750002202,None,,,,001,2021_Nov_05_1611,TMTAB,2021.2.3,None,
F,['3'],TMTstop-control_1_alinestimulus3.png,TMTstop-control_1_agreenlinestimulus3.png,TMTstop-control_1_aredlinestimulus3.png,10,,,,,0,5,5,5,,,,,47.15068469999824,None,"['2', '3']",1,"[-0.0376649999525398, 0.052308700047433376]",47.15068469999824,None,,,,001,2021_Nov_05_1611,TMTAB,2021.2.3,None,
G,['2'],TMTstop-control_1_alinestimulus4.png,TMTstop-control_1_agreenlinestimulus4.png,TMTstop-control_1_aredlinestimulus4.png,10,,,,,0,6,6,6,,,,,47.31399599998258,None,"['1', '2']",1,"[0.060670999926514924, 0.11131930002011359]",47.31399599998258,None,,,,001,2021_Nov_05_1611,TMTAB,2021.2.3,None,
H,['3'],TMTstop-control_1_alinestimulus5.png,TMTstop-control_1_agreenlinestimulus5.png,TMTstop-control_1_aredlinestimulus5.png,10,,,,,0,7,7,7,,,,,47.56168919999618,None,['3'],1,[-0.026832400006242096],47.56168919999618,None,,,,001,2021_Nov_05_1611,TMTAB,2021.2.3,None,
I,['1'],TMTstop-control_1_alinestimulus6.png,TMTstop-control_1_agreenlinestimulus6.png,TMTstop-control_1_aredlinestimulus6.png,10,,,,,0,8,8,8,,,,,47.67347479995806,None,['1'],1,[0.017229299992322922],47.67347479995806,None,,,,001,2021_Nov_05_1611,TMTAB,2021.2.3,None,
J,['2'],TMTstop-control_1_alinestimulus7.png,TMTstop-control_1_agreenlinestimulus7.png,TMTstop-control_1_aredlinestimulus7.png,10,,,,,0,9,9,9,,,,,47.81225399998948,None,['2'],1,[-0.04388479993212968],47.81225399998948,None,,,,001,2021_Nov_05_1611,TMTAB,2021.2.3,None,
K,['3'],TMTstop-control_1_alinestimulus8.png,TMTstop-control_1_agreenlinestimulus8.png,TMTstop-control_1_aredlinestimulus8.png,10,,,,,0,10,10,10,,,,,47.93573020002805,None,['3'],1,[-0.0889964000089094],47.93573020002805,None,,,,001,2021_Nov_05_1611,TMTAB,2021.2.3,None,
L,['1'],TMTstop-control_1_alinestimulus9.png,TMTstop-control_1_agreenlinestimulus9.png,TMTstop-control_1_aredlinestimulus9.png,10,,,,,0,11,11,11,,,,,48.040078899939544,None,['1'],1,[-0.04261969996150583],48.040078899939544,None,,,,001,2021_Nov_05_1611,TMTAB,2021.2.3,None,
M,['3'],TMTstop-control_1_alinestimulus10.png,TMTstop-control_1_agreenlinestimulus10.png,TMTstop-control_1_aredlinestimulus10.png,1,,,,,0,12,12,12,,,,,48.14365300000645,None,"['2', '3']",1,"[-0.08080049999989569, 0.027428300003521144]",48.14365300000645,None,,,,001,2021_Nov_05_1611,TMTAB,2021.2.3,None,
N,['2'],TMTstop-control_1_alinestimulus11.png,TMTstop-control_1_agreenlinestimulus11.png,TMTstop-control_1_aredlinestimulus11.png,None,,,,,0,13,13,13,,,,,48.305635900003836,None,"['1', '2']",1,"[-0.001523899962194264, 0.06833899999037385]",48.305635900003836,None,,,,001,2021_Nov_05_1611,TMTAB,2021.2.3,None,
O,['1'],TMTstop-control_1_alinestimulus12.png,TMTstop-control_1_agreenlinestimulus12.png,TMTstop-control_1_aredlinestimulus12.png,None,,,,,0,14,14,14,,,,,48.50640700000804,None,"['3', '1']",1,"[-0.03221179998945445, 0.08785909996367991]",48.50640700000804,None,,,,001,2021_Nov_05_1611,TMTAB,2021.2.3,None,
P,['3'],TMTstop-control_1_alinestimulus13.png,TMTstop-control_1_agreenlinestimulus13.png,TMTstop-control_1_aredlinestimulus13.png,None,,,,,0,15,15,15,,,,,48.719763900036924,None,"['2', '3']",1,"[-0.03021270001772791, 0.06920969998463988]",48.719763900036924,None,,,,001,2021_Nov_05_1611,TMTAB,2021.2.3,None,
Q,['2'],TMTstop-control_1_alinestimulus14.png,TMTstop-control_1_agreenlinestimulus14.png,TMTstop-control_1_aredlinestimulus14.png,None,,,,,0,16,16,16,,,,,48.95227210002486,None,"['1', '2']",1,"[-0.031786900013685226, 0.047797199920751154]",48.95227210002486,None,,,,001,2021_Nov_05_1611,TMTAB,2021.2.3,None,
R,['3'],TMTstop-control_1_alinestimulus15.png,TMTstop-control_1_agreenlinestimulus15.png,TMTstop-control_1_aredlinestimulus15.png,None,,,,,0,17,17,17,,,,,49.13087029999588,None,['3'],1,[-0.006414599949494004],49.13087029999588,None,,,,001,2021_Nov_05_1611,TMTAB,2021.2.3,None,
S,['2'],TMTstop-control_1_alinestimulus16.png,TMTstop-control_1_agreenlinestimulus16.png,TMTstop-control_1_aredlinestimulus16.png,None,,,,,0,18,18,18,,,,,49.24980500002857,None,"['1', '2']",1,"[0.015595799894072115, 0.08495109993964434]",49.24980500002857,None,,,,001,2021_Nov_05_1611,TMTAB,2021.2.3,None,
T,['1'],TMTstop-control_1_alinestimulus17.png,TMTstop-control_1_agreenlinestimulus17.png,TMTstop-control_1_aredlinestimulus17.png,None,,,,,0,19,19,19,,,,,49.4596655999776,None,"['3', '1']",1,"[-0.0036856000078842044, 0.14155099994968623]",49.4596655999776,None,,,,001,2021_Nov_05_1611,TMTAB,2021.2.3,None,
U,['3'],TMTstop-control_1_alinestimulus18.png,TMTstop-control_1_agreenlinestimulus18.png,TMTstop-control_1_aredlinestimulus18.png,None,,,,,0,20,20,20,,,,,49.735022000037134,None,"['2', '3']",1,"[-0.04321539995726198, 0.09209539997391403]",49.735022000037134,None,,,,001,2021_Nov_05_1611,TMTAB,2021.2.3,None,
V,['2'],TMTstop-control_1_alinestimulus19.png,TMTstop-control_1_agreenlinestimulus19.png,TMTstop-control_1_aredlinestimulus19.png,None,,,,,0,21,21,21,,,,,49.98723049997352,None,"['1', '2']",1,"[0.16543499997351319, 0.3030410000355914]",49.98723049997352,None,,,,001,2021_Nov_05_1611,TMTAB,2021.2.3,None,
W,['1'],TMTstop-control_1_alinestimulus20.png,TMTstop-control_1_agreenlinestimulus20.png,TMTstop-control_1_aredlinestimulus20.png,None,,,,,0,22,22,22,,,,,50.463339400012046,None,"['3', '1']",1,"[-0.10528300004079938, 0.07411270006559789]",50.463339400012046,None,,,,001,2021_Nov_05_1611,TMTAB,2021.2.3,None,
X,['2'],TMTstop-control_1_alinestimulus21.png,TMTstop-control_1_agreenlinestimulus21.png,TMTstop-control_1_aredlinestimulus21.png,None,,,,,0,23,23,23,,,,,50.72238880000077,None,['2'],1,[-0.12674869992770255],50.72238880000077,None,,,,001,2021_Nov_05_1611,TMTAB,2021.2.3,None,
Y,['1'],TMTstop-control_1_alinestimulus22.png,TMTstop-control_1_agreenlinestimulus22.png,TMTstop-control_1_aredlinestimulus22.png,None,,,,,0,24,24,24,,,,,50.87692069995683,None,"['3', '1']",1,"[-0.13365209999028593, 0.013618199969641864]",50.87692069995683,None,,,,001,2021_Nov_05_1611,TMTAB,2021.2.3,None,
