NumberLetter,corrAns,StimFile,Correct_StimFile,False_StimFile,DurationTrial,restartpractice.thisRepN,restartpractice.thisTrialN,restartpractice.thisN,restartpractice.thisIndex,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,Instruct.started,Instruct.stopped,image_2.started,image_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,polygon.started,polygon.stopped,Stim_practice.started,Stim_practice.stopped,key_resp_practice.keys,key_resp_practice.rt,key_resp_practice.started,key_resp_practice.stopped,text_5.started,text_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
10,['1'],TMTstop-Control_1_practicelinestimulus7.png,TMTstop-Control_1_practicegreenlinestimulus7.png,TMTstop-Control_1_practiceredlinestimulus7.png,10,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,120.63710230001016,None,1,0.17593440000200644,120.63710230001016,None,,,,,,,,,,,,,,,001,2021_Nov_25_1218,TMTAB,2021.2.3,143.2340530338758,
11,['3'],TMTstop-Control_1_practicelinestimulus8.png,TMTstop-Control_1_practicegreenlinestimulus8.png,TMTstop-Control_1_practiceredlinestimulus8.png,10,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,120.91642760002287,None,3,0.058558400021865964,120.91642760002287,None,,,,,,,,,,,,,,,001,2021_Nov_25_1218,TMTAB,2021.2.3,143.2340530338758,
12,['1'],TMTstop-Control_1_practicelinestimulus9.png,TMTstop-Control_1_practicegreenlinestimulus9.png,TMTstop-Control_1_practiceredlinestimulus9.png,10,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,121.06771440000739,None,1,0.08388130000093952,121.06771440000739,None,,,,,,,,,,,,,,,001,2021_Nov_25_1218,TMTAB,2021.2.3,143.2340530338758,
None,None,TMTstop-Control_1_practicelinestimulus10.png,TMTstop-Control_1_practicegreenlinestimulus10.png,TMTstop-Control_1_practiceredlinestimulus10.png,None,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,121.24108589999378,None,1,0.19973510003183037,121.24108589999378,None,,,,,,,,,,,,,,,001,2021_Nov_25_1218,TMTAB,2021.2.3,143.2340530338758,
,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.34910620003939,None,2,1.5109072999912314,122.34910620003939,None,,,,,,,,,001,2021_Nov_25_1218,TMTAB,2021.2.3,143.2340530338758,
1,['2'],TMTstop-control_1_1.png,TMTstop-control_1_1.png,TMTstop-control_1_1.png,10,,,,,,,,,0,0,0,0,,,,,,,,,,,,,123.88396300002933,None,,,,,,,,,,,,,126.92752670001937,None,"['1', '3', '2']",1,"[2.066925599996466, 2.334932299971115, 2.43090569996275]",126.92752670001937,None,,001,2021_Nov_25_1218,TMTAB,2021.2.3,143.2340530338758,
2,['1'],TMTstop-control_1_1.png,TMTstop-control_1_1firstgreen.png,TMTstop-control_1_1firstred.png,10,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,129.48290010000346,None,['1'],1,[0.013948599982541054],129.48290010000346,None,,001,2021_Nov_25_1218,TMTAB,2021.2.3,143.2340530338758,
3,['2'],TMTstop-control_1_1linestimulus0.png,TMTstop-control_1_1greenlinestimulus0.png,TMTstop-control_1_1redlinestimulus0.png,10,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,129.58778050000547,None,['2'],1,[0.10263839998515323],129.58778050000547,None,,001,2021_Nov_25_1218,TMTAB,2021.2.3,143.2340530338758,
4,['3'],TMTstop-control_1_1linestimulus1.png,TMTstop-control_1_1greenlinestimulus1.png,TMTstop-control_1_1redlinestimulus1.png,10,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,129.7698340000352,None,['3'],1,[-0.06853039999259636],129.7698340000352,None,,001,2021_Nov_25_1218,TMTAB,2021.2.3,143.2340530338758,
5,['2'],TMTstop-control_1_1linestimulus2.png,TMTstop-control_1_1greenlinestimulus2.png,TMTstop-control_1_1redlinestimulus2.png,10,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,129.8790858000284,None,"['1', '3', '2']",1,"[-0.03825929999584332, 0.1300004000077024, 0.2098816999932751]",129.8790858000284,None,,001,2021_Nov_25_1218,TMTAB,2021.2.3,143.2340530338758,
6,['1'],TMTstop-control_1_1linestimulus3.png,TMTstop-control_1_1greenlinestimulus3.png,TMTstop-control_1_1redlinestimulus3.png,10,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,130.1845963000087,None,['1'],1,[0.02436069998657331],130.1845963000087,None,,001,2021_Nov_25_1218,TMTAB,2021.2.3,143.2340530338758,
7,['3'],TMTstop-control_1_1linestimulus4.png,TMTstop-control_1_1greenlinestimulus4.png,TMTstop-control_1_1redlinestimulus4.png,10,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,130.30581460002577,None,['3'],1,[0.03147649997845292],130.30581460002577,None,,001,2021_Nov_25_1218,TMTAB,2021.2.3,143.2340530338758,
8,['2'],TMTstop-control_1_1linestimulus4.png,TMTstop-control_1_1greenlinestimulus5.png,TMTstop-control_1_1redlinestimulus5.png,10,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,130.43512290000217,None,['2'],1,[-0.06486149999545887],130.43512290000217,None,,001,2021_Nov_25_1218,TMTAB,2021.2.3,143.2340530338758,
9,['3'],TMTstop-control_1_1linestimulus6.png,TMTstop-control_1_1greenlinestimulus6.png,TMTstop-control_1_1redlinestimulus6.png,10,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,130.51941010000883,None,"['1', '3', '2', '1', '3', '2', '1', '3', '2', '1', '2', '3']",1,"[-0.011578899982850999, 0.12027389998547733, 0.141479599988088, 0.2942340000299737, 0.4451380000100471, 0.47282630001427606, 0.6268943999893963, 0.7743381999898702, 0.8011612999835052, 0.9457157999859191, 1.1281158999772742, 1.2364899999811314]",130.51941010000883,None,,001,2021_Nov_25_1218,TMTAB,2021.2.3,143.2340530338758,
10,['2'],TMTstop-control_1_1linestimulus7.png,TMTstop-control_1_1greenlinestimulus7.png,TMTstop-control_1_1redlinestimulus7.png,10,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,131.89385410002433,None,"['1', '2']",1,"[0.282276300014928, 0.4801189000136219]",131.89385410002433,None,,001,2021_Nov_25_1218,TMTAB,2021.2.3,143.2340530338758,
11,['3'],TMTstop-control_1_1linestimulus8.png,TMTstop-control_1_1greenlinestimulus8.png,TMTstop-control_1_1redlinestimulus8.png,10,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,132.51928400003817,None,['3'],1,[-0.013776700012385845],132.51928400003817,None,,001,2021_Nov_25_1218,TMTAB,2021.2.3,143.2340530338758,
12,['1'],TMTstop-control_1_1linestimulus9.png,TMTstop-control_1_1greenlinestimulus9.png,TMTstop-control_1_1redlinestimulus9.png,10,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,132.60999020002782,None,['1'],1,[-0.04774209996685386],132.60999020002782,None,,001,2021_Nov_25_1218,TMTAB,2021.2.3,143.2340530338758,
13,['3'],TMTstop-control_1_1linestimulus10.png,TMTstop-control_1_1greenlinestimulus10.png,TMTstop-control_1_1redlinestimulus10.png,1,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,132.69972450000932,None,['3'],1,[-0.03845799999544397],132.69972450000932,None,,001,2021_Nov_25_1218,TMTAB,2021.2.3,143.2340530338758,
14,['1'],TMTstop-control_1_1linestimulus11.png,TMTstop-control_1_1greenlinestimulus11.png,TMTstop-control_1_1redlinestimulus11.png,None,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,132.78241620003246,None,"['2', '1']",1,"[0.03569029999198392, 0.07067639997694641]",132.78241620003246,None,,001,2021_Nov_25_1218,TMTAB,2021.2.3,143.2340530338758,
15,['3'],TMTstop-control_1_1linestimulus12.png,TMTstop-control_1_1greenlinestimulus12.png,TMTstop-control_1_1redlinestimulus12.png,None,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,132.9790623000008,None,['3'],1,[0.0033867000020109117],132.9790623000008,None,,001,2021_Nov_25_1218,TMTAB,2021.2.3,143.2340530338758,
16,['1'],TMTstop-control_1_1linestimulus13.png,TMTstop-control_1_1greenlinestimulus13.png,TMTstop-control_1_1redlinestimulus13.png,None,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,133.08125049999217,None,"['2', '1']",1,"[-0.06926179997390136, 0.06598479999229312]",133.08125049999217,None,,001,2021_Nov_25_1218,TMTAB,2021.2.3,143.2340530338758,
17,['2'],TMTstop-control_1_1linestimulus14.png,TMTstop-control_1_1greenlinestimulus14.png,TMTstop-control_1_1redlinestimulus14.png,None,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,133.2551567000337,None,"['3', '2']",1,"[0.0010831999825313687, 0.024346199992578477]",133.2551567000337,None,,001,2021_Nov_25_1218,TMTAB,2021.2.3,143.2340530338758,
18,['1'],TMTstop-control_1_1linestimulus15.png,TMTstop-control_1_1greenlinestimulus15.png,TMTstop-control_1_1redlinestimulus15.png,None,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,133.38596340001095,None,['1'],1,[0.04017489997204393],133.38596340001095,None,,001,2021_Nov_25_1218,TMTAB,2021.2.3,143.2340530338758,
19,['3'],TMTstop-control_1_1linestimulus16.png,TMTstop-control_1_1greenlinestimulus16.png,TMTstop-control_1_1redlinestimulus16.png,None,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,133.51159800001187,None,['3'],1,[0.034605199994985014],133.51159800001187,None,,001,2021_Nov_25_1218,TMTAB,2021.2.3,143.2340530338758,
20,['1'],TMTstop-control_1_1linestimulus17.png,TMTstop-control_1_1greenlinestimulus17.png,TMTstop-control_1_1redlinestimulus17.png,None,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,133.646456699993,None,"['2', '1']",1,"[-0.059415900032036006, 0.0772364999866113]",133.646456699993,None,,001,2021_Nov_25_1218,TMTAB,2021.2.3,143.2340530338758,
21,['3'],TMTstop-control_1_1linestimulus18.png,TMTstop-control_1_1greenlinestimulus18.png,TMTstop-control_1_1redlinestimulus18.png,None,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,133.86891720001586,None,['3'],1,[-0.02378400001907721],133.86891720001586,None,,001,2021_Nov_25_1218,TMTAB,2021.2.3,143.2340530338758,
22,['1'],TMTstop-control_1_1linestimulus19.png,TMTstop-control_1_1greenlinestimulus19.png,TMTstop-control_1_1redlinestimulus19.png,None,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,133.95542840001872,None,"['2', '1']",1,"[-0.07941039995057508, 0.05283570004394278]",133.95542840001872,None,,001,2021_Nov_25_1218,TMTAB,2021.2.3,143.2340530338758,
23,['3'],TMTstop-control_1_1linestimulus20.png,TMTstop-control_1_1greenlinestimulus20.png,TMTstop-control_1_1redlinestimulus20.png,None,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,134.10866410000017,None,['3'],1,[0.011908299988135695],134.10866410000017,None,,001,2021_Nov_25_1218,TMTAB,2021.2.3,143.2340530338758,
24,['1'],TMTstop-control_1_1linestimulus21.png,TMTstop-control_1_1greenlinestimulus21.png,TMTstop-control_1_1redlinestimulus21.png,None,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,134.21269519999623,None,"['2', '1']",1,"[-0.057109299988951534, 0.07705080002779141]",134.21269519999623,None,,001,2021_Nov_25_1218,TMTAB,2021.2.3,143.2340530338758,
25,['3'],TMTstop-control_1_1linestimulus22.png,TMTstop-control_1_1greenlinestimulus22.png,TMTstop-control_1_1redlinestimulus22.png,None,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,134.42785119998734,None,['3'],1,[-0.034184299991466105],134.42785119998734,None,,001,2021_Nov_25_1218,TMTAB,2021.2.3,143.2340530338758,
None,None,TMTstop-control_1_1linestimulus23.png,TMTstop-control_1_1greenlinestimulus23.png,TMTstop-control_1_1redlinestimulus23.png,None,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,134.51120160002029,None,"['2', '1']",0,"[-0.07061520003480837, 0.07463569997344166]",134.51120160002029,None,,001,2021_Nov_25_1218,TMTAB,2021.2.3,143.2340530338758,
A,['3'],TMTstop-control_1_a.png,TMTstop-control_1_a.png,TMTstop-control_1_a.png,10,,,,,,,,,,,,,0,0,0,0,,,,,,,,,135.61375210003462,None,,,,,,,,,,,,,138.66428880003514,None,"['1', '3']",1,"[0.5840185999986716, 0.7564746999996714]",138.66428880003514,None,,001,2021_Nov_25_1218,TMTAB,2021.2.3,143.2340530338758,
B,['1'],TMTstop-control_1_a.png,TMTstop-control_1_afirstgreen.png,TMTstop-control_1_afirstred.png,10,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,139.53178760001902,None,"['2', '1']",1,"[0.05687609995948151, 0.11617489997297525]",139.53178760001902,None,,001,2021_Nov_25_1218,TMTAB,2021.2.3,143.2340530338758,
C,['3'],TMTstop-control_1_alinestimulus0.png,TMTstop-control_1_agreenlinestimulus0.png,TMTstop-control_1_aredlinestimulus0.png,10,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,139.74808039999334,None,['3'],1,[0.04821860004449263],139.74808039999334,None,,001,2021_Nov_25_1218,TMTAB,2021.2.3,143.2340530338758,
D,['2'],TMTstop-control_1_alinestimulus1.png,TMTstop-control_1_agreenlinestimulus1.png,TMTstop-control_1_aredlinestimulus1.png,10,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,139.87973220000276,None,['2'],1,[-0.05980240000644699],139.87973220000276,None,,001,2021_Nov_25_1218,TMTAB,2021.2.3,143.2340530338758,
E,['1'],TMTstop-control_1_alinestimulus2.png,TMTstop-control_1_agreenlinestimulus2.png,TMTstop-control_1_aredlinestimulus2.png,10,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,139.96224890003214,None,['1'],1,[0.015151700004935265],139.96224890003214,None,,001,2021_Nov_25_1218,TMTAB,2021.2.3,143.2340530338758,
F,['3'],TMTstop-control_1_alinestimulus3.png,TMTstop-control_1_agreenlinestimulus3.png,TMTstop-control_1_aredlinestimulus3.png,10,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,140.08083689998602,None,['3'],1,[0.026525699999183416],140.08083689998602,None,,001,2021_Nov_25_1218,TMTAB,2021.2.3,143.2340530338758,
G,['2'],TMTstop-control_1_alinestimulus4.png,TMTstop-control_1_agreenlinestimulus4.png,TMTstop-control_1_aredlinestimulus4.png,10,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,140.19167390000075,None,['2'],1,[-0.053627500019501895],140.19167390000075,None,,001,2021_Nov_25_1218,TMTAB,2021.2.3,143.2340530338758,
