NumberLetter,corrAns,StimFile,Correct_StimFile,False_StimFile,DurationTrial,restartpractice.thisRepN,restartpractice.thisTrialN,restartpractice.thisN,restartpractice.thisIndex,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,Instruct.started,Instruct.stopped,image_2.started,image_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,polygon.started,polygon.stopped,Stim_practice.started,Stim_practice.stopped,key_resp_practice.keys,key_resp_practice.corr,key_resp_practice.rt,key_resp_practice.started,key_resp_practice.stopped,text_5.started,text_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
10,3,TMT-A_1_practicelinestimulus7.png,TMT-A_1_practicegreenlinestimulus7.png,TMT-A_1_practiceredlinestimulus7.png,10,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,20.721533599993563,None,1,0,0.07747389998985454,20.721533599993563,None,,,,,,,,,,,,,,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
11,1,TMT-A_1_practicelinestimulus8.png,TMT-A_1_practicegreenlinestimulus8.png,TMT-A_1_practiceredlinestimulus8.png,10,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,20.88241089999792,None,2,0,0.01694859999406617,20.88241089999792,None,,,,,,,,,,,,,,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
12,2,TMT-A_1_practicelinestimulus9.png,TMT-A_1_practicegreenlinestimulus9.png,TMT-A_1_practiceredlinestimulus9.png,10,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,20.98696270000073,None,2,1,0.4543964999902528,20.98696270000073,None,,,,,,,,,,,,,,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
None,None,TMT-A_1_practicelinestimulus10.png,TMT-A_1_practicegreenlinestimulus10.png,TMT-A_1_practiceredlinestimulus10.png,None,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,21.51344359999348,None,None,1,,21.51344359999348,None,,,,,,,,,,,,,,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.55931289998989,None,2,0.6841289000003599,22.55931289998989,None,,,,,,,,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
1,['3'],TMT-A_1_1.png,TMT-A_1_1.png,TMT-A_1_1.png,10,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,23.260573799998383,None,,,,,,,,,,,,,,26.339695299990126,None,['1'],0,[1.5425048000033712],26.339695299990126,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
2,['2'],TMT-A_1_1.png,TMT-A_1_1firstgreen.png,TMT-A_1_1firstred.png,10,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.95746429999417,None,['2'],1,[0.018863100005546585],27.95746429999417,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
3,['3'],TMT-A_1_1linestimulus0.png,TMT-A_1_1greenlinestimulus0.png,TMT-A_1_1redlinestimulus0.png,10,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.05490109999664,None,['3'],1,[0.008686800007126294],28.05490109999664,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
4,['1'],TMT-A_1_1linestimulus1.png,TMT-A_1_1greenlinestimulus1.png,TMT-A_1_1redlinestimulus1.png,10,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.13836129999254,None,['1'],1,[0.062413200008450076],28.13836129999254,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
5,['3'],TMT-A_1_1linestimulus2.png,TMT-A_1_1greenlinestimulus2.png,TMT-A_1_1redlinestimulus2.png,10,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.277169299995876,None,['2'],0,[-0.018764000007649884],28.277169299995876,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
6,['2'],TMT-A_1_1linestimulus3.png,TMT-A_1_1greenlinestimulus3.png,TMT-A_1_1redlinestimulus3.png,10,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.366993699994055,None,['3'],0,[0.0028617000061785802],28.366993699994055,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
7,['1'],TMT-A_1_1linestimulus4.png,TMT-A_1_1greenlinestimulus4.png,TMT-A_1_1redlinestimulus4.png,10,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.450820999991265,None,['1'],1,[0.0745669000025373],28.450820999991265,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
8,['2'],TMT-A_1_1linestimulus5.png,TMT-A_1_1greenlinestimulus5.png,TMT-A_1_1redlinestimulus5.png,10,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.60332739999285,None,['2'],1,[-0.034788200006005354],28.60332739999285,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
9,['1'],TMT-A_1_1linestimulus6.png,TMT-A_1_1greenlinestimulus6.png,TMT-A_1_1redlinestimulus6.png,10,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.673038199995062,None,['3'],0,[0.0275297999905888],28.673038199995062,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
10,['3'],TMT-A_1_1linestimulus7.png,TMT-A_1_1greenlinestimulus7.png,TMT-A_1_1redlinestimulus7.png,10,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.7769902,None,['2'],0,[0.15389949998643715],28.7769902,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
11,['2'],TMT-A_1_1linestimulus8.png,TMT-A_1_1greenlinestimulus8.png,TMT-A_1_1redlinestimulus8.png,10,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.006217699992703,None,['3'],0,[0.04180669999914244],29.006217699992703,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
12,['1'],TMT-A_1_1linestimulus9.png,TMT-A_1_1greenlinestimulus9.png,TMT-A_1_1redlinestimulus9.png,10,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.117565299995476,None,['1'],1,[0.11820179999631364],29.117565299995476,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
13,['2'],TMT-A_1_1linestimulus10.png,TMT-A_1_1greenlinestimulus10.png,TMT-A_1_1redlinestimulus10.png,1,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.31175649999932,None,['2'],1,[-0.042518300004303455],29.31175649999932,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
14,['3'],TMT-A_1_1linestimulus11.png,TMT-A_1_1greenlinestimulus11.png,TMT-A_1_1redlinestimulus11.png,None,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.3881040999986,None,['3'],1,[0.020319900009781122],29.3881040999986,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
15,['2'],TMT-A_1_1linestimulus12.png,TMT-A_1_1greenlinestimulus12.png,TMT-A_1_1redlinestimulus12.png,None,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.485551099991426,None,['1'],0,[0.0649212999996962],29.485551099991426,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
16,['1'],TMT-A_1_1linestimulus13.png,TMT-A_1_1greenlinestimulus13.png,TMT-A_1_1redlinestimulus13.png,None,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.638522699999157,None,['2'],0,[-0.023380500002531335],29.638522699999157,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
17,['3'],TMT-A_1_1linestimulus14.png,TMT-A_1_1greenlinestimulus14.png,TMT-A_1_1redlinestimulus14.png,None,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.714467600002536,None,['3'],1,[0.014303800009656698],29.714467600002536,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
18,['2'],TMT-A_1_1linestimulus15.png,TMT-A_1_1greenlinestimulus15.png,TMT-A_1_1redlinestimulus15.png,None,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.79787119998946,None,['1'],0,[0.09384800000407267],29.79787119998946,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
19,['1'],TMT-A_1_1linestimulus16.png,TMT-A_1_1greenlinestimulus16.png,TMT-A_1_1redlinestimulus16.png,None,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.971484900001087,None,['2'],0,[-0.03680929999973159],29.971484900001087,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
20,['3'],TMT-A_1_1linestimulus17.png,TMT-A_1_1greenlinestimulus17.png,TMT-A_1_1redlinestimulus17.png,None,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.04769339998893,None,['3'],1,[0.01232109998818487],30.04769339998893,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
21,['2'],TMT-A_1_1linestimulus18.png,TMT-A_1_1greenlinestimulus18.png,TMT-A_1_1redlinestimulus18.png,None,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.13818729999184,None,['1'],0,[0.067742699990049],30.13818729999184,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
22,['1'],TMT-A_1_1linestimulus19.png,TMT-A_1_1greenlinestimulus19.png,TMT-A_1_1redlinestimulus19.png,None,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.284573999990243,None,['2'],0,[-0.029284000003826804],30.284573999990243,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
23,['3'],TMT-A_1_1linestimulus20.png,TMT-A_1_1greenlinestimulus20.png,TMT-A_1_1redlinestimulus20.png,None,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.360723799996777,None,['3'],1,[0.02091739999013953],30.360723799996777,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
24,['2'],TMT-A_1_1linestimulus21.png,TMT-A_1_1greenlinestimulus21.png,TMT-A_1_1redlinestimulus21.png,None,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.46436779999931,None,['1'],0,[0.056963099996210076],30.46436779999931,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
25,['3'],TMT-A_1_1linestimulus22.png,TMT-A_1_1greenlinestimulus22.png,TMT-A_1_1redlinestimulus22.png,None,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.603349800003343,None,['2'],0,[-0.030761199988774024],30.603349800003343,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
None,None,TMT-A_1_1linestimulus23.png,TMT-A_1_1greenlinestimulus23.png,TMT-A_1_1redlinestimulus23.png,None,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.67965199999162,None,['3'],0,[0.01700600000913255],30.67965199999162,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
1,['2'],TMT-A_1_2.png,TMT-A_1_2.png,TMT-A_1_2.png,10,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,30.718678499993985,None,,,,,,,,,,,,,,33.791550399997504,None,['1'],0,[-2.9633698999969056],33.791550399997504,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
2,['1'],TMT-A_1_2.png,TMT-A_1_2firstgreen.png,TMT-A_1_2firstred.png,10,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.86724399999366,None,['2'],0,[3.490411299993866],33.86724399999366,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
3,['2'],TMT-A_1_2linestimulus0.png,TMT-A_1_2greenlinestimulus0.png,TMT-A_1_2redlinestimulus0.png,10,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.42975339999248,None,['3'],0,[0.0803377999982331],37.42975339999248,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
4,['3'],TMT-A_1_2linestimulus1.png,TMT-A_1_2greenlinestimulus1.png,TMT-A_1_2redlinestimulus1.png,10,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.589422399993055,None,['1'],0,[0.016661100002238527],37.589422399993055,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
5,['1'],TMT-A_1_2linestimulus2.png,TMT-A_1_2greenlinestimulus2.png,TMT-A_1_2redlinestimulus2.png,10,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.679946699994616,None,['2'],0,[0.08054520000587218],37.679946699994616,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
6,['3'],TMT-A_1_2linestimulus3.png,TMT-A_1_2greenlinestimulus3.png,TMT-A_1_2redlinestimulus3.png,10,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8323609999934,None,['3'],1,[0.016411600008723326],37.8323609999934,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
7,['2'],TMT-A_1_2linestimulus4.png,TMT-A_1_2greenlinestimulus4.png,TMT-A_1_2redlinestimulus4.png,10,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.92966889998934,None,['1'],0,[0.06330910000542644],37.92966889998934,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
8,['3'],TMT-A_1_2linestimulus5.png,TMT-A_1_2greenlinestimulus5.png,TMT-A_1_2redlinestimulus5.png,10,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.06853599999158,None,['2'],0,[0.00015100000018719584],38.06853599999158,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
9,['2'],TMT-A_1_2linestimulus6.png,TMT-A_1_2greenlinestimulus6.png,TMT-A_1_2redlinestimulus6.png,10,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.137969599993085,None,['3'],0,[0.03524320000724401],38.137969599993085,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
10,['3'],TMT-A_1_2linestimulus7.png,TMT-A_1_2greenlinestimulus7.png,TMT-A_1_2redlinestimulus7.png,10,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.24908529999084,None,['1'],0,[0.07981609999842476],38.24908529999084,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
11,['2'],TMT-A_1_2linestimulus8.png,TMT-A_1_2greenlinestimulus8.png,TMT-A_1_2redlinestimulus8.png,10,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.401757100000395,None,['2'],1,[-0.028542700005345978],38.401757100000395,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
12,['3'],TMT-A_1_2linestimulus9.png,TMT-A_1_2greenlinestimulus9.png,TMT-A_1_2redlinestimulus9.png,10,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.471483999994234,None,['3'],1,[0.036463099997490644],38.471483999994234,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
13,['1'],TMT-A_1_2linestimulus10.png,TMT-A_1_2greenlinestimulus10.png,TMT-A_1_2redlinestimulus10.png,1,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.58247739999206,None,['1'],1,[0.06283039999834727],38.58247739999206,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
14,['2'],TMT-A_1_2linestimulus11.png,TMT-A_1_2greenlinestimulus11.png,TMT-A_1_2redlinestimulus11.png,None,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.72122710000258,None,['2'],1,[-0.00046469998778775334],38.72122710000258,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
15,['3'],TMT-A_1_2linestimulus12.png,TMT-A_1_2greenlinestimulus12.png,TMT-A_1_2redlinestimulus12.png,None,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.79760389999137,None,['3'],1,[0.03494890000729356],38.79760389999137,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
16,['1'],TMT-A_1_2linestimulus13.png,TMT-A_1_2greenlinestimulus13.png,TMT-A_1_2redlinestimulus13.png,None,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.90891040000133,None,['1'],1,[0.1851044999930309],38.90891040000133,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
17,['3'],TMT-A_1_2linestimulus14.png,TMT-A_1_2greenlinestimulus14.png,TMT-A_1_2redlinestimulus14.png,None,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.172617399992305,None,['2'],0,[-0.002723800003877841],39.172617399992305,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
18,['2'],TMT-A_1_2linestimulus15.png,TMT-A_1_2greenlinestimulus15.png,TMT-A_1_2redlinestimulus15.png,None,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.24905220000073,None,['3'],0,[0.03481340000871569],39.24905220000073,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
19,['3'],TMT-A_1_2linestimulus16.png,TMT-A_1_2greenlinestimulus16.png,TMT-A_1_2redlinestimulus16.png,None,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.36031789999106,None,['1'],0,[0.10042269999394193],39.36031789999106,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
20,['2'],TMT-A_1_2linestimulus17.png,TMT-A_1_2greenlinestimulus17.png,TMT-A_1_2redlinestimulus17.png,None,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.54768829999375,None,['2'],1,[-0.02397670000209473],39.54768829999375,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
21,['1'],TMT-A_1_2linestimulus18.png,TMT-A_1_2greenlinestimulus18.png,TMT-A_1_2redlinestimulus18.png,None,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.62420530000236,None,['3'],0,[0.00546339999709744],39.62420530000236,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
22,['3'],TMT-A_1_2linestimulus19.png,TMT-A_1_2greenlinestimulus19.png,TMT-A_1_2redlinestimulus19.png,None,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.714633600000525,None,['1'],0,[0.4116953999910038],39.714633600000525,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
23,['2'],TMT-A_1_2linestimulus20.png,TMT-A_1_2greenlinestimulus20.png,TMT-A_1_2redlinestimulus20.png,None,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.214243099995656,None,['3'],0,[0.9810681999952067],40.214243099995656,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
24,['3'],TMT-A_1_2linestimulus21.png,TMT-A_1_2greenlinestimulus21.png,TMT-A_1_2redlinestimulus21.png,None,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.27029839999159,None,['3'],1,[0.9215596000140067],41.27029839999159,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
25,['2'],TMT-A_1_2linestimulus22.png,TMT-A_1_2greenlinestimulus22.png,TMT-A_1_2redlinestimulus22.png,None,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.285425699999905,None,['2'],1,[1.4933536000025924],42.285425699999905,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
None,None,TMT-A_1_2linestimulus23.png,TMT-A_1_2greenlinestimulus23.png,TMT-A_1_2redlinestimulus23.png,None,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.85337869999057,None,['2'],0,[7.905152699997416],43.85337869999057,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
1,['2'],TMT-A_1_3.png,TMT-A_1_3.png,TMT-A_1_3.png,10,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,51.77385279998998,None,,,,,,,,,,,,,,54.859416899998905,None,['2'],1,[0.6854438000009395],54.859416899998905,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
2,['3'],TMT-A_1_3.png,TMT-A_1_3firstgreen.png,TMT-A_1_3firstred.png,10,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,55.61666629998945,None,['1'],0,[-0.05677169999398757],55.61666629998945,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
