NumberLetter,corrAns,StimFile,Correct_StimFile,False_StimFile,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Instruct.started,Instruct.stopped,text_2.started,text_2.stopped,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1,3,TMT-A_1_1.png,TMT-A_1_1.png,TMT-A_1_1.png,0,0,0,0,5.9114808999875095,None,5.9114808999875095,None,6.5931790999893565,None,3,1,5.047760100002051,6.5931790999893565,None,,001,2021_Nov_17_1542,TMTAB,2021.2.3,144.081215690757,
2,1,TMT-A_1_1.png,TMT-A_1_1firstgreen.png,TMT-A_1_1firstred.png,0,1,1,1,,,,,11.708661599986954,None,2,0,1.2672544000088237,11.708661599986954,None,,001,2021_Nov_17_1542,TMTAB,2021.2.3,144.081215690757,
3,2,TMT-A_1_1linestimulus0.png,TMT-A_1_1greenlinestimulus0.png,TMT-A_1_1redlinestimulus0.png,0,2,2,2,,,,,13.042217499998515,None,1,0,1.1626485999877332,13.042217499998515,None,,001,2021_Nov_17_1542,TMTAB,2021.2.3,144.081215690757,
4,3,TMT-A_1_1linestimulus1.png,TMT-A_1_1greenlinestimulus1.png,TMT-A_1_1redlinestimulus1.png,0,3,3,3,,,,,14.281151099989074,None,3,1,2.0288435999973444,14.281151099989074,None,,001,2021_Nov_17_1542,TMTAB,2021.2.3,144.081215690757,
