restartpractice.thisRepN,restartpractice.thisTrialN,restartpractice.thisN,restartpractice.thisIndex,Instruct.started,Instruct.stopped,image_2.started,image_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,polygon.started,polygon.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,7.945607199988444,None,10.237320899992483,None,2,2.053741199997603,10.237320899992483,None,,,,001,2021_Nov_17_1534,TMTAB,2021.2.3,143.18995724870413,
,,,,,,,,,,,,12.307983599996078,None,,,,,,,
