NumberLetter,corrAns,StimFile,Correct_StimFile,False_StimFile,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Instruct.started,Instruct.stopped,text_2.started,text_2.stopped,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1,2,TMT-control.jpg,TMT-control.jpg,TMT-control.jpg,0,0,0,0,18.940427000000454,None,18.940427000000454,None,20.569268100000045,None,2,1,1.7050056000007316,20.569268100000045,None,,001,2021_Oct_21_1743,TMTAB,2021.2.3,60.01539995175386,
A,3,TMT-control.jpg,TMT-control.jpg,TMT-control.jpg,0,1,1,1,,,,,22.31959790000019,None,3,1,1.056664599999749,22.31959790000019,None,,001,2021_Oct_21_1743,TMTAB,2021.2.3,60.01539995175386,
