NumberLetter,corrAns,StimFile,Correct_StimFile,False_StimFile,DurationTrial,restartpractice.thisRepN,restartpractice.thisTrialN,restartpractice.thisN,restartpractice.thisIndex,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Instruct.started,Instruct.stopped,text_2.started,text_2.stopped,polygon.started,polygon.stopped,Stim_practice.started,Stim_practice.stopped,key_resp_practice.keys,key_resp_practice.rt,key_resp_practice.started,key_resp_practice.stopped,text_5.started,text_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,participant,session,date,expName,psychopyVersion,frameRate,
3,['3'],TMTstop-A_1_practicelinestimulus0.png,TMTstop-A_1_practicegreenlinestimulus0.png,TMTstop-A_1_practiceredlinestimulus0.png,10,1,0,1,0,0,2,2,2,,,,,,,,,,,28.06215770000017,None,3,0.034960099999807426,28.06215770000017,None,,,,,,,,001,2021_Nov_16_1857,TMTAB,2021.2.3,60.06052900099213,
4,['1'],TMTstop-A_1_practicelinestimulus1.png,TMTstop-A_1_practicegreenlinestimulus1.png,TMTstop-A_1_practiceredlinestimulus1.png,10,1,0,1,0,0,3,3,3,,,,,,,,,,,28.17876239999896,None,1,0.0957447000000684,28.17876239999896,None,,,,,,,,001,2021_Nov_16_1857,TMTAB,2021.2.3,60.06052900099213,
5,['2'],TMTstop-A_1_practicelinestimulus2.png,TMTstop-A_1_practicegreenlinestimulus2.png,TMTstop-A_1_practiceredlinestimulus2.png,10,1,0,1,0,0,4,4,4,,,,,,,,,,,28.362252299999454,None,2,0.02365060000010999,28.362252299999454,None,,,,,,,,001,2021_Nov_16_1857,TMTAB,2021.2.3,60.06052900099213,
6,['3'],TMTstop-A_1_practicelinestimulus3.png,TMTstop-A_1_practicegreenlinestimulus3.png,TMTstop-A_1_practiceredlinestimulus3.png,10,1,0,1,0,0,5,5,5,,,,,,,,,,,28.47921529999985,None,3,0.007200600000942359,28.47921529999985,None,,,,,,,,001,2021_Nov_16_1857,TMTAB,2021.2.3,60.06052900099213,
7,['1'],TMTstop-A_1_practicelinestimulus4.png,TMTstop-A_1_practicegreenlinestimulus4.png,TMTstop-A_1_practiceredlinestimulus4.png,10,1,0,1,0,0,6,6,6,,,,,,,,,,,28.579026199999134,None,1,0.06854419999945094,28.579026199999134,None,,,,,,,,001,2021_Nov_16_1857,TMTAB,2021.2.3,60.06052900099213,
8,['3'],TMTstop-A_1_practicelinestimulus5.png,TMTstop-A_1_practicegreenlinestimulus5.png,TMTstop-A_1_practiceredlinestimulus5.png,10,1,0,1,0,0,7,7,7,,,,,,,,,,,28.728939900000114,None,3,0.1084616999996797,28.728939900000114,None,,,,,,,,001,2021_Nov_16_1857,TMTAB,2021.2.3,60.06052900099213,
9,['2'],TMTstop-A_1_practicelinestimulus6.png,TMTstop-A_1_practicegreenlinestimulus6.png,TMTstop-A_1_practiceredlinestimulus6.png,10,1,0,1,0,0,8,8,8,,,,,,,,,,,28.91211139999905,None,2,0.16833050000059302,28.91211139999905,None,,,,,,,,001,2021_Nov_16_1857,TMTAB,2021.2.3,60.06052900099213,
10,['3'],TMTstop-A_1_practicelinestimulus7.png,TMTstop-A_1_practicegreenlinestimulus7.png,TMTstop-A_1_practiceredlinestimulus7.png,10,1,0,1,0,0,9,9,9,,,,,,,,,,,29.179257300000245,None,3,0.0030943999990995508,29.179257300000245,None,,,,,,,,001,2021_Nov_16_1857,TMTAB,2021.2.3,60.06052900099213,
11,['1'],TMTstop-A_1_practicelinestimulus8.png,TMTstop-A_1_practicegreenlinestimulus8.png,TMTstop-A_1_practiceredlinestimulus8.png,10,1,0,1,0,0,10,10,10,,,,,,,,,,,29.279340199998842,None,1,0.05787849999978789,29.279340199998842,None,,,,,,,,001,2021_Nov_16_1857,TMTAB,2021.2.3,60.06052900099213,
12,['2'],TMTstop-A_1_practicelinestimulus9.png,TMTstop-A_1_practicegreenlinestimulus9.png,TMTstop-A_1_practiceredlinestimulus9.png,10,1,0,1,0,0,11,11,11,,,,,,,,,,,29.42929449999974,None,2,0.5711618999994243,29.42929449999974,None,,,,,,,,001,2021_Nov_16_1857,TMTAB,2021.2.3,60.06052900099213,
None,None,TMTstop-A_1_practicelinestimulus10.png,TMTstop-A_1_practicegreenlinestimulus10.png,TMTstop-A_1_practiceredlinestimulus10.png,None,1,0,1,0,0,12,12,12,,,,,,,,,,,30.096296899999288,None,None,,30.096296899999288,None,,,,,,,,001,2021_Nov_16_1857,TMTAB,2021.2.3,60.06052900099213,
,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,31.0961513000002,None,x,0.807032499998968,31.0961513000002,None,,001,2021_Nov_16_1857,TMTAB,2021.2.3,60.06052900099213,
1,['1'],TMTstop-A_1_practice.png,TMTstop-A_1_practice.png,TMTstop-A_1_practice.png,10,2,0,2,0,0,0,0,0,,,,,,,,,,,31.99721700000009,None,1,0.796115799999825,31.99721700000009,None,,,,,,,,001,2021_Nov_16_1857,TMTAB,2021.2.3,60.06052900099213,
2,['2'],TMTstop-A_1_practice.png,TMTstop-A_1_practicefirstgreen.png,TMTstop-A_1_practicefirstred.png,10,2,0,2,0,0,1,1,1,,,,,,,,,,,32.864391899998736,None,2,0.1007766000002448,32.864391899998736,None,,,,,,,,001,2021_Nov_16_1857,TMTAB,2021.2.3,60.06052900099213,
3,['3'],TMTstop-A_1_practicelinestimulus0.png,TMTstop-A_1_practicegreenlinestimulus0.png,TMTstop-A_1_practiceredlinestimulus0.png,10,2,0,2,0,0,2,2,2,,,,,,,,,,,33.04773860000023,None,3,0.026283799999873736,33.04773860000023,None,,,,,,,,001,2021_Nov_16_1857,TMTAB,2021.2.3,60.06052900099213,
4,['1'],TMTstop-A_1_practicelinestimulus1.png,TMTstop-A_1_practicegreenlinestimulus1.png,TMTstop-A_1_practiceredlinestimulus1.png,10,2,0,2,0,0,3,3,3,,,,,,,,,,,33.14711770000031,None,1,0.059823199999300414,33.14711770000031,None,,,,,,,,001,2021_Nov_16_1857,TMTAB,2021.2.3,60.06052900099213,
5,['2'],TMTstop-A_1_practicelinestimulus2.png,TMTstop-A_1_practicegreenlinestimulus2.png,TMTstop-A_1_practiceredlinestimulus2.png,10,2,0,2,0,0,4,4,4,,,,,,,,,,,33.281185599998935,None,2,0.0274437999996735,33.281185599998935,None,,,,,,,,001,2021_Nov_16_1857,TMTAB,2021.2.3,60.06052900099213,
6,['3'],TMTstop-A_1_practicelinestimulus3.png,TMTstop-A_1_practicegreenlinestimulus3.png,TMTstop-A_1_practiceredlinestimulus3.png,10,2,0,2,0,0,5,5,5,,,,,,,,,,,33.397869000000355,None,3,0.32223440000052506,33.397869000000355,None,,,,,,,,001,2021_Nov_16_1857,TMTAB,2021.2.3,60.06052900099213,
7,['1'],TMTstop-A_1_practicelinestimulus4.png,TMTstop-A_1_practicegreenlinestimulus4.png,TMTstop-A_1_practiceredlinestimulus4.png,10,2,0,2,0,0,6,6,6,,,,,,,,,,,33.831510799998796,None,1,0.025246700000934652,33.831510799998796,None,,,,,,,,001,2021_Nov_16_1857,TMTAB,2021.2.3,60.06052900099213,
8,['3'],TMTstop-A_1_practicelinestimulus5.png,TMTstop-A_1_practicegreenlinestimulus5.png,TMTstop-A_1_practiceredlinestimulus5.png,10,2,0,2,0,0,7,7,7,,,,,,,,,,,33.93201349999981,None,3,1.0138215000006312,33.93201349999981,None,,,,,,,,001,2021_Nov_16_1857,TMTAB,2021.2.3,60.06052900099213,
9,['2'],TMTstop-A_1_practicelinestimulus6.png,TMTstop-A_1_practicegreenlinestimulus6.png,TMTstop-A_1_practiceredlinestimulus6.png,10,2,0,2,0,0,8,8,8,,,,,,,,,,,35.06537670000034,None,2,0.5911133999998128,35.06537670000034,None,,,,,,,,001,2021_Nov_16_1857,TMTAB,2021.2.3,60.06052900099213,
10,['3'],TMTstop-A_1_practicelinestimulus7.png,TMTstop-A_1_practicegreenlinestimulus7.png,TMTstop-A_1_practiceredlinestimulus7.png,10,2,0,2,0,0,9,9,9,,,,,,,,,,,35.74902839999959,None,3,0.23360969999885128,35.74902839999959,None,,,,,,,,001,2021_Nov_16_1857,TMTAB,2021.2.3,60.06052900099213,
11,['1'],TMTstop-A_1_practicelinestimulus8.png,TMTstop-A_1_practicegreenlinestimulus8.png,TMTstop-A_1_practiceredlinestimulus8.png,10,2,0,2,0,0,10,10,10,,,,,,,,,,,36.065836599998875,None,1,0.7112240000005841,36.065836599998875,None,,,,,,,,001,2021_Nov_16_1857,TMTAB,2021.2.3,60.06052900099213,
12,['2'],TMTstop-A_1_practicelinestimulus9.png,TMTstop-A_1_practicegreenlinestimulus9.png,TMTstop-A_1_practiceredlinestimulus9.png,10,2,0,2,0,0,11,11,11,,,,,,,,,,,36.86617149999984,None,2,0.628118300001006,36.86617149999984,None,,,,,,,,001,2021_Nov_16_1857,TMTAB,2021.2.3,60.06052900099213,
None,None,TMTstop-A_1_practicelinestimulus10.png,TMTstop-A_1_practicegreenlinestimulus10.png,TMTstop-A_1_practiceredlinestimulus10.png,None,2,0,2,0,0,12,12,12,,,,,,,,,,,37.56646340000043,None,None,,37.56646340000043,None,,,,,,,,001,2021_Nov_16_1857,TMTAB,2021.2.3,60.06052900099213,
,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,38.566373999999996,None,1,1.3328243999985716,38.566373999999996,None,,001,2021_Nov_16_1857,TMTAB,2021.2.3,60.06052900099213,
,,,,,,,,,,,,,,,,,,,,,,39.91660899999988,None,,,,,,,,,,,,,,,,,,,
