Block_file,Condition_rows,NumberLetter,corrAns,StimFile,Correct_StimFile,False_StimFile,DurationTrial,Correct,restartpractice.thisRepN,restartpractice.thisTrialN,restartpractice.thisN,restartpractice.thisIndex,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,Blocks_loop.thisRepN,Blocks_loop.thisTrialN,Blocks_loop.thisN,Blocks_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Attempts,First_attempt,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
TMTstop-A_1_1.xlsx,0:26,13,['2'],TMTstop-A_1_1linestimulus10.png,TMTstop-A_1_1greenlinestimulus10.png,TMTstop-A_1_1redlinestimulus10.png,1,,,,,,,,,,0,0,0,0,0,12,12,12,2,1,26.866462899837643,None,"['1', '2']",1,"[0.07998050004243851, 0.1432716001290828]",26.866462899837643,None,,001,2022_Feb_02_1429,TMTAstop-A,2021.2.3,150.11295993628647,
TMTstop-A_1_1.xlsx,0:26,14,['3'],TMTstop-A_1_1linestimulus11.png,TMTstop-A_1_1greenlinestimulus11.png,TMTstop-A_1_1redlinestimulus11.png,None,,,,,,,,,,0,0,0,0,0,13,13,13,1,1,27.137673699995503,None,['3'],1,[-0.004008099902421236],27.137673699995503,None,,001,2022_Feb_02_1429,TMTAstop-A,2021.2.3,150.11295993628647,
TMTstop-A_1_1.xlsx,0:26,15,['1'],TMTstop-A_1_1linestimulus12.png,TMTstop-A_1_1greenlinestimulus12.png,TMTstop-A_1_1redlinestimulus12.png,None,,,,,,,,,,0,0,0,0,0,14,14,14,1,1,27.227566699963063,None,['1'],1,[0.09472499997355044],27.227566699963063,None,,001,2022_Feb_02_1429,TMTAstop-A,2021.2.3,150.11295993628647,
TMTstop-A_1_1.xlsx,0:26,16,['3'],TMTstop-A_1_1linestimulus13.png,TMTstop-A_1_1greenlinestimulus13.png,TMTstop-A_1_1redlinestimulus13.png,None,,,,,,,,,,0,0,0,0,0,15,15,15,2,1,27.400484799873084,None,"['2', '3']",1,"[-0.01721190009266138, 0.1090688998810947]",27.400484799873084,None,,001,2022_Feb_02_1429,TMTAstop-A,2021.2.3,150.11295993628647,
TMTstop-A_1_1.xlsx,0:26,17,['2'],TMTstop-A_1_1linestimulus14.png,TMTstop-A_1_1greenlinestimulus14.png,TMTstop-A_1_1redlinestimulus14.png,None,,,,,,,,,,0,0,0,0,0,16,16,16,2,1,27.602394399931654,None,"['1', '2']",1,"[0.06836990010924637, 0.11483200010843575]",27.602394399931654,None,,001,2022_Feb_02_1429,TMTAstop-A,2021.2.3,150.11295993628647,
TMTstop-A_1_1.xlsx,0:26,18,['3'],TMTstop-A_1_1linestimulus15.png,TMTstop-A_1_1greenlinestimulus15.png,TMTstop-A_1_1redlinestimulus15.png,None,,,,,,,,,,0,0,0,0,0,17,17,17,1,1,27.831989499973133,None,['3'],1,[0.032927799969911575],27.831989499973133,None,,001,2022_Feb_02_1429,TMTAstop-A,2021.2.3,150.11295993628647,
TMTstop-A_1_1.xlsx,0:26,19,['1'],TMTstop-A_1_1linestimulus16.png,TMTstop-A_1_1greenlinestimulus16.png,TMTstop-A_1_1redlinestimulus16.png,None,,,,,,,,,,0,0,0,0,0,18,18,18,1,1,27.94297380000353,None,['1'],1,[0.07968500000424683],27.94297380000353,None,,001,2022_Feb_02_1429,TMTAstop-A,2021.2.3,150.11295993628647,
TMTstop-A_1_1.xlsx,0:26,20,['3'],TMTstop-A_1_1linestimulus17.png,TMTstop-A_1_1greenlinestimulus17.png,TMTstop-A_1_1redlinestimulus17.png,None,,,,,,,,,,0,0,0,0,0,19,19,19,2,1,28.109117799904197,None,"['2', '3']",1,"[-0.01035190001130104, 0.15494409995153546]",28.109117799904197,None,,001,2022_Feb_02_1429,TMTAstop-A,2021.2.3,150.11295993628647,
TMTstop-A_1_1.xlsx,0:26,21,['1'],TMTstop-A_1_1linestimulus18.png,TMTstop-A_1_1greenlinestimulus18.png,TMTstop-A_1_1redlinestimulus18.png,None,,,,,,,,,,0,0,0,0,0,20,20,20,1,1,28.359797699842602,None,['1'],1,[0.08321719989180565],28.359797699842602,None,,001,2022_Feb_02_1429,TMTAstop-A,2021.2.3,150.11295993628647,
TMTstop-A_1_1.xlsx,0:26,22,['3'],TMTstop-A_1_1linestimulus19.png,TMTstop-A_1_1greenlinestimulus19.png,TMTstop-A_1_1redlinestimulus19.png,None,,,,,,,,,,0,0,0,0,0,21,21,21,2,1,28.526771900011227,None,"['2', '3']",1,"[-0.03450249996967614, 0.1537041999399662]",28.526771900011227,None,,001,2022_Feb_02_1429,TMTAstop-A,2021.2.3,150.11295993628647,
TMTstop-A_1_1.xlsx,0:26,23,['1'],TMTstop-A_1_1linestimulus20.png,TMTstop-A_1_1greenlinestimulus20.png,TMTstop-A_1_1redlinestimulus20.png,None,,,,,,,,,,0,0,0,0,0,22,22,22,1,1,28.768601899966598,None,['1'],1,[0.3190408998634666],28.768601899966598,None,,001,2022_Feb_02_1429,TMTAstop-A,2021.2.3,150.11295993628647,
TMTstop-A_1_1.xlsx,0:26,24,['2'],TMTstop-A_1_1linestimulus21.png,TMTstop-A_1_1greenlinestimulus21.png,TMTstop-A_1_1redlinestimulus21.png,None,,,,,,,,,,0,0,0,0,0,23,23,23,1,1,29.17213139985688,None,['2'],1,[-0.020065399818122387],29.17213139985688,None,,001,2022_Feb_02_1429,TMTAstop-A,2021.2.3,150.11295993628647,
TMTstop-A_1_1.xlsx,0:26,25,['3'],TMTstop-A_1_1linestimulus22.png,TMTstop-A_1_1greenlinestimulus22.png,TMTstop-A_1_1redlinestimulus22.png,None,,,,,,,,,,0,0,0,0,0,24,24,24,1,1,29.24867290002294,None,['3'],1,[0.05356429982930422],29.24867290002294,None,,001,2022_Feb_02_1429,TMTAstop-A,2021.2.3,150.11295993628647,
TMTstop-A_1_1.xlsx,0:26,None,None,TMTstop-A_1_1linestimulus23.png,TMTstop-A_1_1greenlinestimulus23.png,TMTstop-A_1_1redlinestimulus23.png,None,,,,,,,,,,0,0,0,0,0,25,25,25,0,1,29.38679050002247,None,None,1,,29.38679050002247,None,,001,2022_Feb_02_1429,TMTAstop-A,2021.2.3,150.11295993628647,
TMTstop-A_1_2.xlsx,26:52,1,['3'],TMTstop-A_1_2.png,TMTstop-A_1_2.png,TMTstop-A_1_2.png,10,3,,,,,,,,,0,1,1,1,0,0,0,0,2,1,33.4719793999102,None,"['2', '3']",1,"[0.9216209000442177, 1.5226525000762194]",33.4719793999102,None,,001,2022_Feb_02_1429,TMTAstop-A,2021.2.3,150.11295993628647,
TMTstop-A_1_2.xlsx,26:52,2,['2'],TMTstop-A_1_2.png,TMTstop-A_1_2firstgreen.png,TMTstop-A_1_2firstred.png,10,2,,,,,,,,,0,1,1,1,0,1,1,1,2,1,35.09414920001291,None,"['1', '2']",1,"[0.5275928999762982, 0.9591133999638259]",35.09414920001291,None,,001,2022_Feb_02_1429,TMTAstop-A,2021.2.3,150.11295993628647,
TMTstop-A_1_2.xlsx,26:52,3,['3'],TMTstop-A_1_2linestimulus0.png,TMTstop-A_1_2greenlinestimulus0.png,TMTstop-A_1_2redlinestimulus0.png,10,3,,,,,,,,,0,1,1,1,0,2,2,2,1,1,36.1453646000009,None,['3'],1,[0.5238195001147687],36.1453646000009,None,,001,2022_Feb_02_1429,TMTAstop-A,2021.2.3,150.11295993628647,
TMTstop-A_1_2.xlsx,26:52,4,['1'],TMTstop-A_1_2linestimulus1.png,TMTstop-A_1_2greenlinestimulus1.png,TMTstop-A_1_2redlinestimulus1.png,10,1,,,,,,,,,0,1,1,1,0,3,3,3,2,1,36.74700580001809,None,"['2', '1']",1,"[0.5638517998158932, 1.1738217999227345]",36.74700580001809,None,,001,2022_Feb_02_1429,TMTAstop-A,2021.2.3,150.11295993628647,
TMTstop-A_1_2.xlsx,26:52,5,['2'],TMTstop-A_1_2linestimulus2.png,TMTstop-A_1_2greenlinestimulus2.png,TMTstop-A_1_2redlinestimulus2.png,10,2,,,,,,,,,0,1,1,1,0,4,4,4,1,1,37.99721509986557,None,['2'],1,[0.6185126998461783],37.99721509986557,None,,001,2022_Feb_02_1429,TMTAstop-A,2021.2.3,150.11295993628647,
TMTstop-A_1_2.xlsx,26:52,6,['3'],TMTstop-A_1_2linestimulus3.png,TMTstop-A_1_2greenlinestimulus3.png,TMTstop-A_1_2redlinestimulus3.png,10,3,,,,,,,,,0,1,1,1,0,5,5,5,1,1,38.733004800044,None,['3'],1,[0.6386830001138151],38.733004800044,None,,001,2022_Feb_02_1429,TMTAstop-A,2021.2.3,150.11295993628647,
TMTstop-A_1_2.xlsx,26:52,7,['2'],TMTstop-A_1_2linestimulus4.png,TMTstop-A_1_2greenlinestimulus4.png,TMTstop-A_1_2redlinestimulus4.png,10,2,,,,,,,,,0,1,1,1,0,6,6,6,1,1,39.44947299989872,None,['2'],1,[0.547782399924472],39.44947299989872,None,,001,2022_Feb_02_1429,TMTAstop-A,2021.2.3,150.11295993628647,
TMTstop-A_1_2.xlsx,26:52,8,['1'],TMTstop-A_1_2linestimulus5.png,TMTstop-A_1_2greenlinestimulus5.png,TMTstop-A_1_2redlinestimulus5.png,10,1,,,,,,,,,0,1,1,1,0,7,7,7,1,1,40.0662620998919,None,['1'],1,[0.7222967999987304],40.0662620998919,None,,001,2022_Feb_02_1429,TMTAstop-A,2021.2.3,150.11295993628647,
TMTstop-A_1_2.xlsx,26:52,9,['2'],TMTstop-A_1_2linestimulus6.png,TMTstop-A_1_2greenlinestimulus6.png,TMTstop-A_1_2redlinestimulus6.png,10,2,,,,,,,,,0,1,1,1,0,8,8,8,1,1,40.86621479992755,None,['2'],1,[0.9247953000012785],40.86621479992755,None,,001,2022_Feb_02_1429,TMTAstop-A,2021.2.3,150.11295993628647,
TMTstop-A_1_2.xlsx,26:52,10,['3'],TMTstop-A_1_2linestimulus7.png,TMTstop-A_1_2greenlinestimulus7.png,TMTstop-A_1_2redlinestimulus7.png,10,3,,,,,,,,,0,1,1,1,0,9,9,9,0,1,41.87435549986549,None,None,0,,41.87435549986549,None,,001,2022_Feb_02_1429,TMTAstop-A,2021.2.3,150.11295993628647,
TMTstop-A_1_3.xlsx,52:78,1,['2'],TMTstop-A_1_3.png,TMTstop-A_1_3.png,TMTstop-A_1_3.png,10,2,,,,,,,,,0,2,2,2,0,0,0,0,1,1,46.510907399933785,None,['2'],1,[4.865658399881795],46.510907399933785,None,,001,2022_Feb_02_1429,TMTAstop-A,2021.2.3,150.11295993628647,
TMTstop-A_1_3.xlsx,52:78,2,['1'],TMTstop-A_1_3.png,TMTstop-A_1_3firstgreen.png,TMTstop-A_1_3firstred.png,10,1,,,,,,,,,0,2,2,2,0,1,1,1,3,1,51.448430199874565,None,"['3', '2', '1']",1,"[0.4500386998988688, 0.8789381000678986, 1.2209770998451859]",51.448430199874565,None,,001,2022_Feb_02_1429,TMTAstop-A,2021.2.3,150.11295993628647,
TMTstop-A_1_3.xlsx,52:78,3,['3'],TMTstop-A_1_3linestimulus0.png,TMTstop-A_1_3greenlinestimulus0.png,TMTstop-A_1_3redlinestimulus0.png,10,3,,,,,,,,,0,2,2,2,0,2,2,2,2,1,52.74643429997377,None,"['2', '3']",1,"[0.1718412998598069, 1.0179028999991715]",52.74643429997377,None,,001,2022_Feb_02_1429,TMTAstop-A,2021.2.3,150.11295993628647,
TMTstop-A_1_3.xlsx,52:78,4,['2'],TMTstop-A_1_3linestimulus1.png,TMTstop-A_1_3greenlinestimulus1.png,TMTstop-A_1_3redlinestimulus1.png,10,2,,,,,,,,,0,2,2,2,0,3,3,3,0,1,53.85064199985936,None,None,0,,53.85064199985936,None,,001,2022_Feb_02_1429,TMTAstop-A,2021.2.3,150.11295993628647,
TMTstop-A_1_4.xlsx,78:104,1,['3'],TMTstop-A_1_4.png,TMTstop-A_1_4.png,TMTstop-A_1_4.png,10,,,,,,,,,,0,3,3,3,0,0,0,0,2,1,59.56539610004984,None,"['2', '3']",1,"[0.49105289997532964, 0.7936919000931084]",59.56539610004984,None,,001,2022_Feb_02_1429,TMTAstop-A,2021.2.3,150.11295993628647,
TMTstop-A_1_4.xlsx,78:104,2,['1'],TMTstop-A_1_4.png,TMTstop-A_1_4firstgreen.png,TMTstop-A_1_4firstred.png,10,,,,,,,,,,0,3,3,3,0,1,1,1,1,1,60.44780540000647,None,['1'],1,[0.27553769992664456],60.44780540000647,None,,001,2022_Feb_02_1429,TMTAstop-A,2021.2.3,150.11295993628647,
TMTstop-A_1_4.xlsx,78:104,3,['3'],TMTstop-A_1_4linestimulus0.png,TMTstop-A_1_4greenlinestimulus0.png,TMTstop-A_1_4redlinestimulus0.png,10,,,,,,,,,,0,3,3,3,0,2,2,2,2,1,60.79516620002687,None,"['2', '3']",1,"[0.12577049992978573, 0.30369520001113415]",60.79516620002687,None,,001,2022_Feb_02_1429,TMTAstop-A,2021.2.3,150.11295993628647,
TMTstop-A_1_4.xlsx,78:104,4,['1'],TMTstop-A_1_4linestimulus1.png,TMTstop-A_1_4greenlinestimulus1.png,TMTstop-A_1_4redlinestimulus1.png,10,,,,,,,,,,0,3,3,3,0,3,3,3,0,1,61.213808899978176,None,None,0,,61.213808899978176,None,,001,2022_Feb_02_1429,TMTAstop-A,2021.2.3,150.11295993628647,
