NumberLetter,corrAns,Correct,StimFile,Correct_StimFile,False_StimFile,DurationTrial,trials_TMTControl.thisRepN,trials_TMTControl.thisTrialN,trials_TMTControl.thisN,trials_TMTControl.thisIndex,trials_TMTA.thisRepN,trials_TMTA.thisTrialN,trials_TMTA.thisN,trials_TMTA.thisIndex,trials_TMTB.thisRepN,trials_TMTB.thisTrialN,trials_TMTB.thisN,trials_TMTB.thisIndex,Attempts,First_attempt,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
15,['3'],3,TMTstop-control_1_plinestimulus12.png,TMTstop-control_1_pgreenlinestimulus12.png,TMTstop-control_1_predlinestimulus12.png,None,0,14,14,14,,,,,,,,,11,0,22.155544799985364,None,"['1', '3', '2', '1', '3', '2', '2', '1', '2', '2', '3']",1,"[-0.006267599994316697, 0.16075999999884516, 0.1758327000134159, 0.3622744000167586, 0.5405382000026293, 0.5680225999967661, 1.0351707999943756, 1.494834900018759, 2.0413761000090744, 2.2685392000130378, 2.515075600007549]",22.155544799985364,None,,001,2022_Apr_29_1020,TMT_practice,2021.2.3,146.86703245037344,
16,['1'],1,TMTstop-control_1_plinestimulus13.png,TMTstop-control_1_pgreenlinestimulus13.png,TMTstop-control_1_predlinestimulus13.png,None,0,15,15,15,,,,,,,,,2,0,24.801053799979854,None,"['2', '1']",1,"[0.18051049998030066, 0.42239759999210946]",24.801053799979854,None,,001,2022_Apr_29_1020,TMT_practice,2021.2.3,146.86703245037344,
17,['3'],3,TMTstop-control_1_plinestimulus14.png,TMTstop-control_1_pgreenlinestimulus14.png,TMTstop-control_1_predlinestimulus14.png,None,0,16,16,16,,,,,,,,,1,1,25.315344799979357,None,['3'],1,[0.15424780000466853],25.315344799979357,None,,001,2022_Apr_29_1020,TMT_practice,2021.2.3,146.86703245037344,
18,['1'],1,TMTstop-control_1_plinestimulus15.png,TMTstop-control_1_pgreenlinestimulus15.png,TMTstop-control_1_predlinestimulus15.png,None,0,17,17,17,,,,,,,,,2,0,25.5649534999975,None,"['2', '1']",1,"[0.10288440002477728, 0.15654530000756495]",25.5649534999975,None,,001,2022_Apr_29_1020,TMT_practice,2021.2.3,146.86703245037344,
19,['3'],3,TMTstop-control_1_plinestimulus16.png,TMTstop-control_1_pgreenlinestimulus16.png,TMTstop-control_1_predlinestimulus16.png,None,0,18,18,18,,,,,,,,,1,1,25.81558429999859,None,['3'],1,[0.08023600000888109],25.81558429999859,None,,001,2022_Apr_29_1020,TMT_practice,2021.2.3,146.86703245037344,
20,['2'],2,TMTstop-control_1_plinestimulus17.png,TMTstop-control_1_pgreenlinestimulus17.png,TMTstop-control_1_predlinestimulus17.png,None,0,19,19,19,,,,,,,,,1,1,25.982321999996202,None,['2'],1,[-0.07385159999830648],25.982321999996202,None,,001,2022_Apr_29_1020,TMT_practice,2021.2.3,146.86703245037344,
21,['1'],1,TMTstop-control_1_plinestimulus18.png,TMTstop-control_1_pgreenlinestimulus18.png,TMTstop-control_1_predlinestimulus18.png,None,0,20,20,20,,,,,,,,,1,1,26.065825400000904,None,['1'],1,[0.012782200006768107],26.065825400000904,None,,001,2022_Apr_29_1020,TMT_practice,2021.2.3,146.86703245037344,
22,['3'],3,TMTstop-control_1_plinestimulus19.png,TMTstop-control_1_pgreenlinestimulus19.png,TMTstop-control_1_predlinestimulus19.png,None,0,21,21,21,,,,,,,,,1,1,26.170146399992518,None,['3'],1,[0.04586630000267178],26.170146399992518,None,,001,2022_Apr_29_1020,TMT_practice,2021.2.3,146.86703245037344,
23,['2'],2,TMTstop-control_1_plinestimulus20.png,TMTstop-control_1_pgreenlinestimulus20.png,TMTstop-control_1_predlinestimulus20.png,None,0,22,22,22,,,,,,,,,1,1,26.30143059999682,None,['2'],1,[-0.06843000001390465],26.30143059999682,None,,001,2022_Apr_29_1020,TMT_practice,2021.2.3,146.86703245037344,
24,['1'],1,TMTstop-control_1_plinestimulus21.png,TMTstop-control_1_pgreenlinestimulus21.png,TMTstop-control_1_predlinestimulus21.png,None,0,23,23,23,,,,,,,,,1,1,26.377791799983243,None,['1'],1,[0.015864399989368394],26.377791799983243,None,,001,2022_Apr_29_1020,TMT_practice,2021.2.3,146.86703245037344,
25,['3'],3,TMTstop-control_1_plinestimulus22.png,TMTstop-control_1_pgreenlinestimulus22.png,TMTstop-control_1_predlinestimulus22.png,None,0,24,24,24,,,,,,,,,1,1,26.488997599983122,None,['3'],1,[0.048506799997994676],26.488997599983122,None,,001,2022_Apr_29_1020,TMT_practice,2021.2.3,146.86703245037344,
None,None,None,TMTstop-control_1_plinestimulus23.png,TMTstop-control_1_pgreenlinestimulus23.png,TMTstop-control_1_predlinestimulus23.png,None,0,25,25,25,,,,,,,,,3,0,26.627967799984617,None,"['2', '1', '3']",0,"[-0.07296089999726973, 0.10388390001025982, 0.2603378999920096]",26.627967799984617,None,,001,2022_Apr_29_1020,TMT_practice,2021.2.3,146.86703245037344,
1,['3'],3,TMTstop-A_1_p.png,TMTstop-A_1_p.png,TMTstop-A_1_p.png,10,,,,,0,0,0,0,,,,,3,0,34.91828769998392,None,"['1', '2', '3']",1,"[0.8423329999786802, 0.9881073999858927, 1.1126498999947216]",34.91828769998392,None,,001,2022_Apr_29_1020,TMT_practice,2021.2.3,146.86703245037344,
2,['1'],1,TMTstop-A_1_p.png,TMTstop-A_1_pfirstgreen.png,TMTstop-A_1_pfirstred.png,10,,,,,0,1,1,1,,,,,1,1,36.141268199979095,None,['1'],1,[0.04286720001255162],36.141268199979095,None,,001,2022_Apr_29_1020,TMT_practice,2021.2.3,146.86703245037344,
3,['2'],2,TMTstop-A_1_plinestimulus0.png,TMTstop-A_1_pgreenlinestimulus0.png,TMTstop-A_1_predlinestimulus0.png,10,,,,,0,2,2,2,,,,,1,1,36.280680299998494,None,['2'],1,[-0.005625900026643649],36.280680299998494,None,,001,2022_Apr_29_1020,TMT_practice,2021.2.3,146.86703245037344,
4,['1'],1,TMTstop-A_1_plinestimulus1.png,TMTstop-A_1_pgreenlinestimulus1.png,TMTstop-A_1_predlinestimulus1.png,10,,,,,0,3,3,3,,,,,2,0,36.363947499979986,None,"['3', '1']",1,"[0.044992499984800816, 0.24359239998739213]",36.363947499979986,None,,001,2022_Apr_29_1020,TMT_practice,2021.2.3,146.86703245037344,
5,['2'],2,TMTstop-A_1_plinestimulus2.png,TMTstop-A_1_pgreenlinestimulus2.png,TMTstop-A_1_predlinestimulus2.png,10,,,,,0,4,4,4,,,,,1,1,36.717895199981285,None,['2'],1,[-0.07685270000365563],36.717895199981285,None,,001,2022_Apr_29_1020,TMT_practice,2021.2.3,146.86703245037344,
6,['1'],1,TMTstop-A_1_plinestimulus3.png,TMTstop-A_1_pgreenlinestimulus3.png,TMTstop-A_1_predlinestimulus3.png,10,,,,,0,5,5,5,,,,,2,0,36.80785789998481,None,"['3', '1']",1,"[-0.01253279999946244, 0.12042280001332983]",36.80785789998481,None,,001,2022_Apr_29_1020,TMT_practice,2021.2.3,146.86703245037344,
7,['2'],2,TMTstop-A_1_plinestimulus4.png,TMTstop-A_1_pgreenlinestimulus4.png,TMTstop-A_1_predlinestimulus4.png,10,,,,,0,6,6,6,,,,,1,1,37.03763390000677,None,['2'],1,[-0.05487459999858402],37.03763390000677,None,,001,2022_Apr_29_1020,TMT_practice,2021.2.3,146.86703245037344,
8,['1'],1,TMTstop-A_1_plinestimulus5.png,TMTstop-A_1_pgreenlinestimulus5.png,TMTstop-A_1_predlinestimulus5.png,10,,,,,0,7,7,7,,,,,3,0,37.12722460000077,None,"['3', '2', '1']",1,"[-0.01952470000833273, 0.5054933999781497, 0.5772558999888133]",37.12722460000077,None,,001,2022_Apr_29_1020,TMT_practice,2021.2.3,146.86703245037344,
