NumberLetter,corrAns,Correct,StimFile,Correct_StimFile,False_StimFile,DurationTrial,n,Stim.started_mean,Stim.started_raw,Stim.started_std,Stim.stopped_raw,key_resp_2.corr_mean,key_resp_2.corr_raw,key_resp_2.corr_std,key_resp_2.keys_raw,key_resp_2.rt_raw,key_resp_2.started_mean,key_resp_2.started_raw,key_resp_2.started_std,key_resp_2.stopped_raw,order
1,['2'],2,TMTstop-control_1_p.png,TMTstop-control_1_p.png,TMTstop-control_1_p.png,10,1.0,13.520386695861816,13.520386695861816,0.0,,1.0,1.0,0.0,1,2,1.5662587999977404,1.6454286000007414,13.520386695861816,13.520386695861816,0.0,,0.0
2,['1'],1,TMTstop-control_1_p.png,TMTstop-control_1_pfirstgreen.png,TMTstop-control_1_pfirstred.png,10,1.0,15.266324996948242,15.266324996948242,0.0,,1.0,1.0,0.0,3,1,0.007439399996655993,0.15419459999975516,15.266324996948242,15.266324996948242,0.0,,1.0
3,['3'],3,TMTstop-control_1_plinestimulus0.png,TMTstop-control_1_pgreenlinestimulus0.png,TMTstop-control_1_predlinestimulus0.png,10,1.0,15.540465354919434,15.540465354919434,0.0,,1.0,1.0,0.0,2,3,-0.06926240000029793,0.03158830000029411,15.540465354919434,15.540465354919434,0.0,,2.0
4,['1'],1,TMTstop-control_1_plinestimulus1.png,TMTstop-control_1_pgreenlinestimulus1.png,TMTstop-control_1_predlinestimulus1.png,10,1.0,15.664596557617188,15.664596557617188,0.0,,1.0,1.0,0.0,1,0.035342800001672,15.664596557617188,15.664596557617188,0.0,,3.0
5,['3'],3,TMTstop-control_1_plinestimulus2.png,TMTstop-control_1_pgreenlinestimulus2.png,TMTstop-control_1_predlinestimulus2.png,10,1.0,15.78967571258545,15.78967571258545,0.0,,1.0,1.0,0.0,2,3,-0.041071799998462666,0.06576879999920493,15.78967571258545,15.78967571258545,0.0,,4.0
6,['1'],1,TMTstop-control_1_plinestimulus3.png,TMTstop-control_1_pgreenlinestimulus3.png,TMTstop-control_1_predlinestimulus3.png,10,1.0,15.955167770385742,15.955167770385742,0.0,,1.0,1.0,0.0,1,0.026527900001383387,15.955167770385742,15.955167770385742,0.0,,5.0
7,['3'],3,TMTstop-control_1_plinestimulus4.png,TMTstop-control_1_pgreenlinestimulus4.png,TMTstop-control_1_predlinestimulus4.png,10,1.0,16.072641372680664,16.072641372680664,0.0,,1.0,1.0,0.0,2,3,-0.053467599995201454,0.21056400000088615,16.072641372680664,16.072641372680664,0.0,,6.0
8,['1'],1,TMTstop-control_1_plinestimulus4.png,TMTstop-control_1_pgreenlinestimulus5.png,TMTstop-control_1_predlinestimulus5.png,10,1.0,16.377485275268555,16.377485275268555,0.0,,1.0,1.0,0.0,2,1,-0.06142649999674177,0.16194430000177817,16.377485275268555,16.377485275268555,0.0,,7.0
9,['2'],2,TMTstop-control_1_plinestimulus6.png,TMTstop-control_1_pgreenlinestimulus6.png,TMTstop-control_1_predlinestimulus6.png,10,1.0,16.66111946105957,16.66111946105957,0.0,,1.0,1.0,0.0,2,0.011729199999535922,16.66111946105957,16.66111946105957,0.0,,8.0
10,['3'],3,TMTstop-control_1_plinestimulus7.png,TMTstop-control_1_pgreenlinestimulus7.png,TMTstop-control_1_predlinestimulus7.png,10,1.0,16.76667022705078,16.76667022705078,0.0,,1.0,1.0,0.0,3,-0.021198900001763832,16.76667022705078,16.76667022705078,0.0,,9.0
11,['2'],2,TMTstop-control_1_plinestimulus8.png,TMTstop-control_1_pgreenlinestimulus8.png,TMTstop-control_1_predlinestimulus8.png,10,1.0,16.8521671295166,16.8521671295166,0.0,,1.0,1.0,0.0,1,2,0.0395972000042093,0.08790560000488767,16.8521671295166,16.8521671295166,0.0,,10.0
12,['3'],3,TMTstop-control_1_plinestimulus9.png,TMTstop-control_1_pgreenlinestimulus9.png,TMTstop-control_1_predlinestimulus9.png,10,1.0,17.048051834106445,17.048051834106445,0.0,,1.0,1.0,0.0,3,0.03805360000114888,17.048051834106445,17.048051834106445,0.0,,11.0
13,['1'],1,TMTstop-control_1_plinestimulus10.png,TMTstop-control_1_pgreenlinestimulus10.png,TMTstop-control_1_predlinestimulus10.png,1,1.0,17.181676864624023,17.181676864624023,0.0,,1.0,1.0,0.0,1,0.04547909999382682,17.181676864624023,17.181676864624023,0.0,,12.0
