Block_file,Condition_rows,NumberLetter,corrAns,Correct,StimFile,Correct_StimFile,False_StimFile,Block,TrialNumber_session,restartpractice.thisRepN,restartpractice.thisTrialN,restartpractice.thisN,restartpractice.thisIndex,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,Blocks_loop.thisRepN,Blocks_loop.thisTrialN,Blocks_loop.thisN,Blocks_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Attempts,First_attempt,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
TMTstop-A_1_1.xlsx,0:26,1,['2'],2,TMTstop-A_1_1.png,TMTstop-A_1_1.png,TMTstop-A_1_1.png,1,1,,,,,,,,,0,0,0,0,0,0,0,0,2,0,18.44905439997092,None,"['1', '2']",1,"[0.47381530003622174, 0.5163223999552429]",18.44905439997092,None,,001,2022_Feb_02_1550,TMTAstop-A,2021.2.3,132.0557382767548,
TMTstop-A_1_1.xlsx,0:26,2,['1'],1,TMTstop-A_1_1.png,TMTstop-A_1_1firstgreen.png,TMTstop-A_1_1firstred.png,1,2,,,,,,,,,0,0,0,0,0,1,1,1,2,0,19.040075300028548,None,"['3', '1']",1,"[0.04532980010844767, 0.18604930001311004]",19.040075300028548,None,,001,2022_Feb_02_1550,TMTAstop-A,2021.2.3,132.0557382767548,
TMTstop-A_1_1.xlsx,0:26,3,['2'],2,TMTstop-A_1_1linestimulus0.png,TMTstop-A_1_1greenlinestimulus0.png,TMTstop-A_1_1redlinestimulus0.png,1,3,,,,,,,,,0,0,0,0,0,2,2,2,1,1,19.332178400130942,None,['2'],1,[-0.018119500018656254],19.332178400130942,None,,001,2022_Feb_02_1550,TMTAstop-A,2021.2.3,132.0557382767548,
TMTstop-A_1_1.xlsx,0:26,4,['3'],3,TMTstop-A_1_1linestimulus1.png,TMTstop-A_1_1greenlinestimulus1.png,TMTstop-A_1_1redlinestimulus1.png,1,4,,,,,,,,,0,0,0,0,0,3,3,3,1,1,19.407599499914795,None,['3'],1,[-0.026291700080037117],19.407599499914795,None,,001,2022_Feb_02_1550,TMTAstop-A,2021.2.3,132.0557382767548,
TMTstop-A_1_1.xlsx,0:26,5,['2'],2,TMTstop-A_1_1linestimulus2.png,TMTstop-A_1_1greenlinestimulus2.png,TMTstop-A_1_1redlinestimulus2.png,1,5,,,,,,,,,0,0,0,0,0,4,4,4,2,0,19.484051099978387,None,"['1', '2']",1,"[0.021050400100648403, 0.10013550007715821]",19.484051099978387,None,,001,2022_Feb_02_1550,TMTAstop-A,2021.2.3,132.0557382767548,
TMTstop-A_1_1.xlsx,0:26,6,['3'],3,TMTstop-A_1_1linestimulus3.png,TMTstop-A_1_1greenlinestimulus3.png,TMTstop-A_1_1redlinestimulus3.png,1,6,,,,,,,,,0,0,0,0,0,5,5,5,1,1,19.674690099898726,None,['3'],1,[-0.014576800167560577],19.674690099898726,None,,001,2022_Feb_02_1550,TMTAstop-A,2021.2.3,132.0557382767548,
TMTstop-A_1_1.xlsx,0:26,7,['2'],2,TMTstop-A_1_1linestimulus4.png,TMTstop-A_1_1greenlinestimulus4.png,TMTstop-A_1_1redlinestimulus4.png,1,7,,,,,,,,,0,0,0,0,0,6,6,6,2,0,19.75152610009536,None,"['1', '2']",1,"[0.05450249998830259, 0.1511560999788344]",19.75152610009536,None,,001,2022_Feb_02_1550,TMTAstop-A,2021.2.3,132.0557382767548,
TMTstop-A_1_1.xlsx,0:26,8,['1'],1,TMTstop-A_1_1linestimulus5.png,TMTstop-A_1_1greenlinestimulus5.png,TMTstop-A_1_1redlinestimulus5.png,1,8,,,,,,,,,0,0,0,0,0,7,7,7,2,0,20.011949999956414,None,"['3', '1']",1,"[-0.0489419000223279, 0.07297339988872409]",20.011949999956414,None,,001,2022_Feb_02_1550,TMTAstop-A,2021.2.3,132.0557382767548,
TMTstop-A_1_1.xlsx,0:26,9,['2'],2,TMTstop-A_1_1linestimulus6.png,TMTstop-A_1_1greenlinestimulus6.png,TMTstop-A_1_1redlinestimulus6.png,1,9,,,,,,,,,0,0,0,0,0,8,8,8,1,1,20.171609200071543,None,['2'],1,[-0.003104100003838539],20.171609200071543,None,,001,2022_Feb_02_1550,TMTAstop-A,2021.2.3,132.0557382767548,
TMTstop-A_1_1.xlsx,0:26,10,['1'],1,TMTstop-A_1_1linestimulus7.png,TMTstop-A_1_1greenlinestimulus7.png,TMTstop-A_1_1redlinestimulus7.png,1,10,,,,,,,,,0,0,0,0,0,9,9,9,2,0,20.24819690012373,None,"['3', '1']",1,"[-0.0008281997870653868, 0.13431190000846982]",20.24819690012373,None,,001,2022_Feb_02_1550,TMTAstop-A,2021.2.3,132.0557382767548,
TMTstop-A_1_1.xlsx,0:26,11,['2'],2,TMTstop-A_1_1linestimulus8.png,TMTstop-A_1_1greenlinestimulus8.png,TMTstop-A_1_1redlinestimulus8.png,1,11,,,,,,,,,0,0,0,0,0,10,10,10,1,1,20.490677600027993,None,['2'],1,[-0.02938909991644323],20.490677600027993,None,,001,2022_Feb_02_1550,TMTAstop-A,2021.2.3,132.0557382767548,
TMTstop-A_1_1.xlsx,0:26,12,['3'],3,TMTstop-A_1_1linestimulus9.png,TMTstop-A_1_1greenlinestimulus9.png,TMTstop-A_1_1redlinestimulus9.png,1,12,,,,,,,,,0,0,0,0,0,11,11,11,1,1,20.56694020004943,None,['3'],1,[0.04293750016950071],20.56694020004943,None,,001,2022_Feb_02_1550,TMTAstop-A,2021.2.3,132.0557382767548,
TMTstop-A_1_1.xlsx,0:26,13,['2'],2,TMTstop-A_1_1linestimulus10.png,TMTstop-A_1_1greenlinestimulus10.png,TMTstop-A_1_1redlinestimulus10.png,1,13,,,,,,,,,0,0,0,0,0,12,12,12,2,0,20.691983900032938,None,"['1', '2']",1,"[0.13741590012796223, 0.1418314001057297]",20.691983900032938,None,,001,2022_Feb_02_1550,TMTAstop-A,2021.2.3,132.0557382767548,
TMTstop-A_1_1.xlsx,0:26,14,['3'],3,TMTstop-A_1_1linestimulus11.png,TMTstop-A_1_1greenlinestimulus11.png,TMTstop-A_1_1redlinestimulus11.png,1,14,,,,,,,,,0,0,0,0,0,13,13,13,1,1,20.948911000043154,None,['3'],1,[0.08186490018852055],20.948911000043154,None,,001,2022_Feb_02_1550,TMTAstop-A,2021.2.3,132.0557382767548,
TMTstop-A_1_1.xlsx,0:26,15,['1'],1,TMTstop-A_1_1linestimulus12.png,TMTstop-A_1_1greenlinestimulus12.png,TMTstop-A_1_1redlinestimulus12.png,1,15,,,,,,,,,0,0,0,0,0,14,14,14,1,1,21.116216300055385,None,['1'],1,[0.0487546999938786],21.116216300055385,None,,001,2022_Feb_02_1550,TMTAstop-A,2021.2.3,132.0557382767548,
TMTstop-A_1_1.xlsx,0:26,16,['3'],3,TMTstop-A_1_1linestimulus13.png,TMTstop-A_1_1greenlinestimulus13.png,TMTstop-A_1_1redlinestimulus13.png,1,16,,,,,,,,,0,0,0,0,0,15,15,15,2,0,21.240704300114885,None,"['2', '3']",1,"[0.0005344001110643148, 0.0854352000169456]",21.240704300114885,None,,001,2022_Feb_02_1550,TMTAstop-A,2021.2.3,132.0557382767548,
TMTstop-A_1_1.xlsx,0:26,17,['2'],2,TMTstop-A_1_1linestimulus14.png,TMTstop-A_1_1greenlinestimulus14.png,TMTstop-A_1_1redlinestimulus14.png,1,17,,,,,,,,,0,0,0,0,0,16,16,16,2,0,21.44209109991789,None,"['1', '2']",1,"[0.011398600181564689, 0.10663120006211102]",21.44209109991789,None,,001,2022_Feb_02_1550,TMTAstop-A,2021.2.3,132.0557382767548,
TMTstop-A_1_1.xlsx,0:26,18,['3'],3,TMTstop-A_1_1linestimulus15.png,TMTstop-A_1_1greenlinestimulus15.png,TMTstop-A_1_1redlinestimulus15.png,1,18,,,,,,,,,0,0,0,0,0,17,17,17,1,1,21.659952600020915,None,['3'],1,[-0.047041699988767505],21.659952600020915,None,,001,2022_Feb_02_1550,TMTAstop-A,2021.2.3,132.0557382767548,
TMTstop-A_1_1.xlsx,0:26,19,['1'],1,TMTstop-A_1_1linestimulus16.png,TMTstop-A_1_1greenlinestimulus16.png,TMTstop-A_1_1redlinestimulus16.png,1,19,,,,,,,,,0,0,0,0,0,18,18,18,1,1,21.73564779991284,None,['1'],1,[0.013231900054961443],21.73564779991284,None,,001,2022_Feb_02_1550,TMTAstop-A,2021.2.3,132.0557382767548,
TMTstop-A_1_1.xlsx,0:26,20,['3'],3,TMTstop-A_1_1linestimulus17.png,TMTstop-A_1_1greenlinestimulus17.png,TMTstop-A_1_1redlinestimulus17.png,1,20,,,,,,,,,0,0,0,0,0,19,19,19,2,0,21.830961999949068,None,"['2', '3']",1,"[-0.010524200042709708, 0.09521249984391034]",21.830961999949068,None,,001,2022_Feb_02_1550,TMTAstop-A,2021.2.3,132.0557382767548,
TMTstop-A_1_1.xlsx,0:26,21,['1'],1,TMTstop-A_1_1linestimulus18.png,TMTstop-A_1_1greenlinestimulus18.png,TMTstop-A_1_1redlinestimulus18.png,1,21,,,,,,,,,0,0,0,0,0,20,20,20,1,1,22.032742300070822,None,['1'],1,[0.0031204000115394592],22.032742300070822,None,,001,2022_Feb_02_1550,TMTAstop-A,2021.2.3,132.0557382767548,
