Block_file,Condition_rows,NumberLetter,corrAns,Correct,StimFile,Correct_StimFile,False_StimFile,Block,TrialNumber_session,Blocks_TMTControl.thisRepN,Blocks_TMTControl.thisTrialN,Blocks_TMTControl.thisN,Blocks_TMTControl.thisIndex,Blocks_TMTA.thisRepN,Blocks_TMTA.thisTrialN,Blocks_TMTA.thisN,Blocks_TMTA.thisIndex,Blocks_TMTB.thisRepN,Blocks_TMTB.thisTrialN,Blocks_TMTB.thisN,Blocks_TMTB.thisIndex,trials_TMTB.thisRepN,trials_TMTB.thisTrialN,trials_TMTB.thisN,trials_TMTB.thisIndex,Attempts,First_attempt,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
TMTstop-B_1_2.xlsx,26:52,13,['3'],3,TMTstop-B_1_2linestimulus22.png,TMTstop-B_1_2greenlinestimulus22.png,TMTstop-B_1_2redlinestimulus22.png,2,50,,,,,,,,,0,1,1,1,0,24,24,24,1,1,27.512917200103402,None,['3'],1,[0.03990360000170767],27.512917200103402,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_2.xlsx,26:52,None,None,None,TMTstop-B_1_2linestimulus23.png,TMTstop-B_1_2greenlinestimulus23.png,TMTstop-B_1_2redlinestimulus23.png,2,Feedback_last,,,,,,,,,0,1,1,1,0,25,25,25,3,0,27.637885000091046,None,"['1', '2', '3']",0,"[0.046297699911519885, 0.12209359998814762, 0.23345530009828508]",27.637885000091046,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_3.xlsx,52:78,1,['3'],3,TMTstop-B_1_3.png,TMTstop-B_1_3.png,TMTstop-B_1_3.png,3,51,,,,,,,,,0,2,2,2,0,0,0,0,3,0,31.73430910008028,None,"['1', '2', '3']",1,"[0.3235913999378681, 0.4439958999864757, 0.5156889001373202]",31.73430910008028,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_3.xlsx,52:78,A,['2'],2,TMTstop-B_1_3.png,TMTstop-B_1_3firstgreen.png,TMTstop-B_1_3firstred.png,3,52,,,,,,,,,0,2,2,2,0,1,1,1,2,0,32.35305600007996,None,"['1', '2']",1,"[0.056770999915897846, 0.14241719990968704]",32.35305600007996,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_3.xlsx,52:78,2,['3'],3,TMTstop-B_1_3linestimulus0.png,TMTstop-B_1_3greenlinestimulus0.png,TMTstop-B_1_3redlinestimulus0.png,3,53,,,,,,,,,0,2,2,2,0,2,2,2,1,1,32.589944400126114,None,['3'],1,[-0.008421999868005514],32.589944400126114,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_3.xlsx,52:78,B,['2'],2,TMTstop-B_1_3linestimulus1.png,TMTstop-B_1_3greenlinestimulus1.png,TMTstop-B_1_3redlinestimulus1.png,3,54,,,,,,,,,0,2,2,2,0,3,3,3,2,0,32.66644400008954,None,"['1', '2']",1,"[0.04744710004888475, 0.1063701999373734]",32.66644400008954,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_3.xlsx,52:78,3,['3'],3,TMTstop-B_1_3linestimulus2.png,TMTstop-B_1_3greenlinestimulus2.png,TMTstop-B_1_3redlinestimulus2.png,3,55,,,,,,,,,0,2,2,2,0,4,4,4,1,1,32.8682307000272,None,['3'],1,[-0.0169408000074327],32.8682307000272,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_3.xlsx,52:78,C,['1'],1,TMTstop-B_1_3linestimulus3.png,TMTstop-B_1_3greenlinestimulus3.png,TMTstop-B_1_3redlinestimulus3.png,3,56,,,,,,,,,0,2,2,2,0,5,5,5,1,1,32.944339900044724,None,['1'],1,[0.05958519992418587],32.944339900044724,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_3.xlsx,52:78,4,['2'],2,TMTstop-B_1_3linestimulus4.png,TMTstop-B_1_3greenlinestimulus4.png,TMTstop-B_1_3redlinestimulus4.png,3,57,,,,,,,,,0,2,2,2,0,6,6,6,1,1,33.08221700019203,None,['2'],1,[-0.005858200136572123],33.08221700019203,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_3.xlsx,52:78,D,['3'],3,TMTstop-B_1_3linestimulus5.png,TMTstop-B_1_3greenlinestimulus5.png,TMTstop-B_1_3redlinestimulus5.png,3,58,,,,,,,,,0,2,2,2,0,7,7,7,1,1,33.159208400174975,None,['3'],1,[0.020154399797320366],33.159208400174975,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_3.xlsx,52:78,5,['2'],2,TMTstop-B_1_3linestimulus6.png,TMTstop-B_1_3greenlinestimulus6.png,TMTstop-B_1_3redlinestimulus6.png,3,59,,,,,,,,,0,2,2,2,0,8,8,8,2,0,33.26284159999341,None,"['1', '2']",1,"[0.047910100081935525, 0.11499959998764098]",33.26284159999341,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_3.xlsx,52:78,E,['3'],3,TMTstop-B_1_3linestimulus7.png,TMTstop-B_1_3greenlinestimulus7.png,TMTstop-B_1_3redlinestimulus7.png,3,60,,,,,,,,,0,2,2,2,0,9,9,9,1,1,33.47091200016439,None,['3'],1,[0.04094589990563691],33.47091200016439,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_3.xlsx,52:78,6,['1'],1,TMTstop-B_1_3linestimulus8.png,TMTstop-B_1_3greenlinestimulus8.png,TMTstop-B_1_3redlinestimulus8.png,3,61,,,,,,,,,0,2,2,2,0,10,10,10,1,1,33.58912240015343,None,['1'],1,[0.047867000102996826],33.58912240015343,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_3.xlsx,52:78,F,['3'],3,TMTstop-B_1_3linestimulus9.png,TMTstop-B_1_3greenlinestimulus9.png,TMTstop-B_1_3redlinestimulus9.png,3,62,,,,,,,,,0,2,2,2,0,11,11,11,2,0,33.71450630016625,None,"['2', '3']",1,"[0.018126799957826734, 0.13120139995589852]",33.71450630016625,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_3.xlsx,52:78,7,['1'],1,TMTstop-B_1_3linestimulus10.png,TMTstop-B_1_3greenlinestimulus10.png,TMTstop-B_1_3redlinestimulus10.png,3,63,,,,,,,,,0,2,2,2,0,12,12,12,1,1,33.93624120019376,None,['1'],1,[0.02635639999061823],33.93624120019376,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_3.xlsx,52:78,G,['3'],3,TMTstop-B_1_3linestimulus11.png,TMTstop-B_1_3greenlinestimulus11.png,TMTstop-B_1_3redlinestimulus11.png,3,64,,,,,,,,,0,2,2,2,0,13,13,13,2,0,34.03457300015725,None,"['2', '3']",1,"[0.018801899859681726, 0.10723569989204407]",34.03457300015725,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_3.xlsx,52:78,8,['2'],2,TMTstop-B_1_3linestimulus12.png,TMTstop-B_1_3greenlinestimulus12.png,TMTstop-B_1_3redlinestimulus12.png,3,65,,,,,,,,,0,2,2,2,0,14,14,14,2,0,34.21785540017299,None,"['1', '2']",1,"[0.0588729998562485, 0.1464937999844551]",34.21785540017299,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_3.xlsx,52:78,H,['3'],3,TMTstop-B_1_3linestimulus13.png,TMTstop-B_1_3greenlinestimulus13.png,TMTstop-B_1_3redlinestimulus13.png,3,66,,,,,,,,,0,2,2,2,0,15,15,15,1,1,34.45093040005304,None,['3'],1,[0.004921100102365017],34.45093040005304,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_3.xlsx,52:78,9,['1'],1,TMTstop-B_1_3linestimulus14.png,TMTstop-B_1_3greenlinestimulus14.png,TMTstop-B_1_3redlinestimulus14.png,3,67,,,,,,,,,0,2,2,2,0,16,16,16,1,1,34.54728810000233,None,['1'],1,[0.06484150001779199],34.54728810000233,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_3.xlsx,52:78,I,['2'],2,TMTstop-B_1_3linestimulus15.png,TMTstop-B_1_3greenlinestimulus15.png,TMTstop-B_1_3redlinestimulus15.png,3,68,,,,,,,,,0,2,2,2,0,17,17,17,1,1,34.693420300027356,None,['2'],1,[-0.006430700188502669],34.693420300027356,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_3.xlsx,52:78,10,['3'],3,TMTstop-B_1_3linestimulus16.png,TMTstop-B_1_3greenlinestimulus16.png,TMTstop-B_1_3redlinestimulus16.png,3,69,,,,,,,,,0,2,2,2,0,18,18,18,1,1,34.7695608001668,None,['3'],1,[0.034729099832475185],34.7695608001668,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_3.xlsx,52:78,J,['1'],1,TMTstop-B_1_3linestimulus17.png,TMTstop-B_1_3greenlinestimulus17.png,TMTstop-B_1_3redlinestimulus17.png,3,70,,,,,,,,,0,2,2,2,0,19,19,19,1,1,34.880944000091404,None,['1'],1,[0.07498819986358285],34.880944000091404,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_3.xlsx,52:78,11,['3'],3,TMTstop-B_1_3linestimulus18.png,TMTstop-B_1_3greenlinestimulus18.png,TMTstop-B_1_3redlinestimulus18.png,3,71,,,,,,,,,0,2,2,2,0,20,20,20,2,0,35.02660430013202,None,"['2', '3']",1,"[-0.023400699952617288, 0.12358730006963015]",35.02660430013202,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_3.xlsx,52:78,K,['1'],1,TMTstop-B_1_3linestimulus19.png,TMTstop-B_1_3greenlinestimulus19.png,TMTstop-B_1_3redlinestimulus19.png,3,72,,,,,,,,,0,2,2,2,0,21,21,21,1,1,35.235483400058,None,['1'],1,[0.07521459995768964],35.235483400058,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_3.xlsx,52:78,12,['2'],2,TMTstop-B_1_3linestimulus20.png,TMTstop-B_1_3greenlinestimulus20.png,TMTstop-B_1_3redlinestimulus20.png,3,73,,,,,,,,,0,2,2,2,0,22,22,22,1,1,35.38830010010861,None,['2'],1,[-0.005638600094243884],35.38830010010861,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_3.xlsx,52:78,L,['1'],1,TMTstop-B_1_3linestimulus21.png,TMTstop-B_1_3greenlinestimulus21.png,TMTstop-B_1_3redlinestimulus21.png,3,74,,,,,,,,,0,2,2,2,0,23,23,23,2,0,35.46457630000077,None,"['3', '1']",1,"[0.03710779990069568, 0.18751570000313222]",35.46457630000077,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_3.xlsx,52:78,13,['3'],3,TMTstop-B_1_3linestimulus22.png,TMTstop-B_1_3greenlinestimulus22.png,TMTstop-B_1_3redlinestimulus22.png,3,75,,,,,,,,,0,2,2,2,0,24,24,24,2,0,35.76976260007359,None,"['2', '3']",1,"[-0.03282750002108514, 0.0937825997825712]",35.76976260007359,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_3.xlsx,52:78,None,None,None,TMTstop-B_1_3linestimulus23.png,TMTstop-B_1_3greenlinestimulus23.png,TMTstop-B_1_3redlinestimulus23.png,3,Feedback_last,,,,,,,,,0,2,2,2,0,25,25,25,3,0,35.97810460021719,None,"['1', '2', '3']",0,"[0.025185199920088053, 0.10379309998825192, 0.24128869990818202]",35.97810460021719,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_4.xlsx,78:104,1,['1'],1,TMTstop-B_1_4.png,TMTstop-B_1_4.png,TMTstop-B_1_4.png,4,76,,,,,,,,,0,3,3,3,0,0,0,0,1,1,40.116737000178546,None,['1'],1,[0.3762926000636071],40.116737000178546,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_4.xlsx,78:104,A,['2'],2,TMTstop-B_1_4.png,TMTstop-B_1_4firstgreen.png,TMTstop-B_1_4firstred.png,4,77,,,,,,,,,0,3,3,3,0,1,1,1,1,1,40.58183450018987,None,['2'],1,[0.025739199947565794],40.58183450018987,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_4.xlsx,78:104,2,['1'],1,TMTstop-B_1_4linestimulus0.png,TMTstop-B_1_4greenlinestimulus0.png,TMTstop-B_1_4redlinestimulus0.png,4,78,,,,,,,,,0,3,3,3,0,2,2,2,2,0,40.686068900162354,None,"['3', '1']",1,"[0.035135099897161126, 0.1678708998952061]",40.686068900162354,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_4.xlsx,78:104,B,['2'],2,TMTstop-B_1_4linestimulus1.png,TMTstop-B_1_4greenlinestimulus1.png,TMTstop-B_1_4redlinestimulus1.png,4,79,,,,,,,,,0,3,3,3,0,3,3,3,1,1,40.956918500130996,None,['2'],1,[-0.028885299805551767],40.956918500130996,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_4.xlsx,78:104,3,['3'],3,TMTstop-B_1_4linestimulus2.png,TMTstop-B_1_4greenlinestimulus2.png,TMTstop-B_1_4redlinestimulus2.png,4,80,,,,,,,,,0,3,3,3,0,4,4,4,1,1,41.03378390008584,None,['3'],1,[0.004268399905413389],41.03378390008584,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_4.xlsx,78:104,C,['2'],2,TMTstop-B_1_4linestimulus3.png,TMTstop-B_1_4greenlinestimulus3.png,TMTstop-B_1_4redlinestimulus3.png,4,81,,,,,,,,,0,3,3,3,0,5,5,5,2,0,41.11637880001217,None,"['1', '2']",1,"[0.06031790003180504, 0.11287180008366704]",41.11637880001217,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_4.xlsx,78:104,4,['3'],3,TMTstop-B_1_4linestimulus4.png,TMTstop-B_1_4greenlinestimulus4.png,TMTstop-B_1_4redlinestimulus4.png,4,82,,,,,,,,,0,3,3,3,0,6,6,6,1,1,41.35277200001292,None,['3'],1,[-0.02211719984188676],41.35277200001292,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_4.xlsx,78:104,D,['1'],1,TMTstop-B_1_4linestimulus5.png,TMTstop-B_1_4greenlinestimulus5.png,TMTstop-B_1_4redlinestimulus5.png,4,83,,,,,,,,,0,3,3,3,0,7,7,7,1,1,41.42905620019883,None,['1'],1,[0.04024899983778596],41.42905620019883,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_4.xlsx,78:104,5,['2'],2,TMTstop-B_1_4linestimulus6.png,TMTstop-B_1_4greenlinestimulus6.png,TMTstop-B_1_4redlinestimulus6.png,4,84,,,,,,,,,0,3,3,3,0,8,8,8,1,1,41.54101920011453,None,['2'],1,[-0.0037499000318348408],41.54101920011453,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_4.xlsx,78:104,E,['3'],3,TMTstop-B_1_4linestimulus7.png,TMTstop-B_1_4greenlinestimulus7.png,TMTstop-B_1_4redlinestimulus7.png,4,85,,,,,,,,,0,3,3,3,0,9,9,9,1,1,41.609819600125775,None,['3'],1,[0.02870019990950823],41.609819600125775,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_4.xlsx,78:104,6,['1'],1,TMTstop-B_1_4linestimulus8.png,TMTstop-B_1_4greenlinestimulus8.png,TMTstop-B_1_4redlinestimulus8.png,4,86,,,,,,,,,0,3,3,3,0,10,10,10,1,1,41.72850070009008,None,['1'],1,[0.0611691998783499],41.72850070009008,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_4.xlsx,78:104,F,['3'],3,TMTstop-B_1_4linestimulus9.png,TMTstop-B_1_4greenlinestimulus9.png,TMTstop-B_1_4redlinestimulus9.png,4,87,,,,,,,,,0,3,3,3,0,11,11,11,2,0,41.86668000021018,None,"['2', '3']",1,"[-0.02733430010266602, 0.11747179995290935]",41.86668000021018,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_4.xlsx,78:104,7,['1'],1,TMTstop-B_1_4linestimulus10.png,TMTstop-B_1_4greenlinestimulus10.png,TMTstop-B_1_4redlinestimulus10.png,4,88,,,,,,,,,0,3,3,3,0,12,12,12,1,1,42.06103360000998,None,['1'],1,[0.06332060019485652],42.06103360000998,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_4.xlsx,78:104,G,['3'],3,TMTstop-B_1_4linestimulus11.png,TMTstop-B_1_4greenlinestimulus11.png,TMTstop-B_1_4redlinestimulus11.png,4,89,,,,,,,,,0,3,3,3,0,13,13,13,2,0,42.20692410017364,None,"['2', '3']",1,"[-0.04509300016798079, 0.10509569989517331]",42.20692410017364,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_4.xlsx,78:104,8,['2'],2,TMTstop-B_1_4linestimulus12.png,TMTstop-B_1_4greenlinestimulus12.png,TMTstop-B_1_4redlinestimulus12.png,4,90,,,,,,,,,0,3,3,3,0,14,14,14,2,0,42.422270600218326,None,"['1', '2']",1,"[0.018902199808508158, 0.0684752999804914]",42.422270600218326,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_4.xlsx,78:104,H,['3'],3,TMTstop-B_1_4linestimulus13.png,TMTstop-B_1_4greenlinestimulus13.png,TMTstop-B_1_4redlinestimulus13.png,4,91,,,,,,,,,0,3,3,3,0,15,15,15,1,1,42.603805100079626,None,['3'],1,[-0.005011700093746185],42.603805100079626,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_4.xlsx,78:104,9,['2'],2,TMTstop-B_1_4linestimulus14.png,TMTstop-B_1_4greenlinestimulus14.png,TMTstop-B_1_4redlinestimulus14.png,4,92,,,,,,,,,0,3,3,3,0,16,16,16,2,0,42.67233860003762,None,"['1', '2']",1,"[0.08217990002594888, 0.14068309986032546]",42.67233860003762,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_4.xlsx,78:104,I,['1'],1,TMTstop-B_1_4linestimulus15.png,TMTstop-B_1_4greenlinestimulus15.png,TMTstop-B_1_4redlinestimulus15.png,4,93,,,,,,,,,0,3,3,3,0,17,17,17,2,0,42.91539239999838,None,"['3', '1']",1,"[0.026143499882891774, 0.17314009997062385]",42.91539239999838,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_4.xlsx,78:104,10,['3'],3,TMTstop-B_1_4linestimulus16.png,TMTstop-B_1_4greenlinestimulus16.png,TMTstop-B_1_4redlinestimulus16.png,4,94,,,,,,,,,0,3,3,3,0,18,18,18,2,0,43.17916930001229,None,"['2', '3']",1,"[-0.013137900037690997, 0.09142749989405274]",43.17916930001229,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_4.xlsx,78:104,J,['1'],1,TMTstop-B_1_4linestimulus17.png,TMTstop-B_1_4greenlinestimulus17.png,TMTstop-B_1_4redlinestimulus17.png,4,95,,,,,,,,,0,3,3,3,0,19,19,19,1,1,43.373419100185856,None,['1'],1,[0.06189980008639395],43.373419100185856,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_4.xlsx,78:104,11,['3'],3,TMTstop-B_1_4linestimulus18.png,TMTstop-B_1_4greenlinestimulus18.png,TMTstop-B_1_4redlinestimulus18.png,4,96,,,,,,,,,0,3,3,3,0,20,20,20,2,0,43.513622200116515,None,"['2', '3']",1,"[-0.030499800108373165, 0.11496469983831048]",43.513622200116515,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_4.xlsx,78:104,K,['2'],2,TMTstop-B_1_4linestimulus19.png,TMTstop-B_1_4greenlinestimulus19.png,TMTstop-B_1_4redlinestimulus19.png,4,97,,,,,,,,,0,3,3,3,0,21,21,21,2,0,43.70711090019904,None,"['1', '2']",1,"[0.0605812999419868, 0.13273169985041022]",43.70711090019904,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_4.xlsx,78:104,12,['3'],3,TMTstop-B_1_4linestimulus20.png,TMTstop-B_1_4greenlinestimulus20.png,TMTstop-B_1_4redlinestimulus20.png,4,98,,,,,,,,,0,3,3,3,0,22,22,22,1,1,43.92905870010145,None,['3'],1,[0.028887799941003323],43.92905870010145,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_4.xlsx,78:104,L,['2'],2,TMTstop-B_1_4linestimulus21.png,TMTstop-B_1_4greenlinestimulus21.png,TMTstop-B_1_4redlinestimulus21.png,4,99,,,,,,,,,0,3,3,3,0,23,23,23,2,0,44.04009160003625,None,"['1', '2']",1,"[0.05766279995441437, 0.3836284999269992]",44.04009160003625,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_4.xlsx,78:104,13,['3'],3,TMTstop-B_1_4linestimulus22.png,TMTstop-B_1_4greenlinestimulus22.png,TMTstop-B_1_4redlinestimulus22.png,4,100,,,,,,,,,0,3,3,3,0,24,24,24,1,1,44.53039540001191,None,['3'],1,[-0.003245699917897582],44.53039540001191,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_4.xlsx,78:104,None,None,None,TMTstop-B_1_4linestimulus23.png,TMTstop-B_1_4greenlinestimulus23.png,TMTstop-B_1_4redlinestimulus23.png,4,Feedback_last,,,,,,,,,0,3,3,3,0,25,25,25,0,0,44.6057185002137,None,None,1,,44.6057185002137,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_5.xlsx,104:130,1,['1'],1,TMTstop-B_1_5.png,TMTstop-B_1_5.png,TMTstop-B_1_5.png,5,101,,,,,,,,,0,4,4,4,0,0,0,0,1,1,48.69999250001274,None,['1'],1,[0.4297897999640554],48.69999250001274,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_5.xlsx,104:130,A,['2'],2,TMTstop-B_1_5.png,TMTstop-B_1_5firstgreen.png,TMTstop-B_1_5firstred.png,5,102,,,,,,,,,0,4,4,4,0,1,1,1,1,1,49.20668310020119,None,['2'],1,[-0.01360290008597076],49.20668310020119,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_5.xlsx,104:130,2,['1'],1,TMTstop-B_1_5linestimulus0.png,TMTstop-B_1_5greenlinestimulus0.png,TMTstop-B_1_5redlinestimulus0.png,5,103,,,,,,,,,0,4,4,4,0,2,2,2,2,0,49.27650530007668,None,"['3', '1']",1,"[0.013847999973222613, 0.18285889993421733]",49.27650530007668,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_5.xlsx,104:130,B,['3'],3,TMTstop-B_1_5linestimulus1.png,TMTstop-B_1_5greenlinestimulus1.png,TMTstop-B_1_5redlinestimulus1.png,5,104,,,,,,,,,0,4,4,4,0,3,3,3,2,0,49.54022020008415,None,"['2', '3']",1,"[-0.041133000049740076, 0.07206179993227124]",49.54022020008415,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_5.xlsx,104:130,3,['1'],1,TMTstop-B_1_5linestimulus2.png,TMTstop-B_1_5greenlinestimulus2.png,TMTstop-B_1_5redlinestimulus2.png,5,105,,,,,,,,,0,4,4,4,0,4,4,4,1,1,49.69345530006103,None,['1'],1,[0.0642933000344783],49.69345530006103,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_5.xlsx,104:130,C,['3'],3,TMTstop-B_1_5linestimulus3.png,TMTstop-B_1_5greenlinestimulus3.png,TMTstop-B_1_5redlinestimulus3.png,5,106,,,,,,,,,0,4,4,4,0,5,5,5,2,0,49.83848840021528,None,"['2', '3']",1,"[-0.0351780999917537, 0.05929080001078546]",49.83848840021528,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_5.xlsx,104:130,4,['1'],1,TMTstop-B_1_5linestimulus4.png,TMTstop-B_1_5greenlinestimulus4.png,TMTstop-B_1_5redlinestimulus4.png,5,107,,,,,,,,,0,4,4,4,0,6,6,6,1,1,49.986542500089854,None,['1'],1,[0.08259860007092357],49.986542500089854,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_5.xlsx,104:130,D,['3'],3,TMTstop-B_1_5linestimulus5.png,TMTstop-B_1_5greenlinestimulus5.png,TMTstop-B_1_5redlinestimulus5.png,5,108,,,,,,,,,0,4,4,4,0,7,7,7,2,0,50.151294000213966,None,"['2', '3']",1,"[-0.05062009999528527, 0.09284369996748865]",50.151294000213966,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_5.xlsx,104:130,5,['2'],2,TMTstop-B_1_5linestimulus6.png,TMTstop-B_1_5greenlinestimulus6.png,TMTstop-B_1_5redlinestimulus6.png,5,109,,,,,,,,,0,4,4,4,0,8,8,8,2,0,50.34558350010775,None,"['1', '2']",1,"[0.03943619993515313, 0.061591400066390634]",50.34558350010775,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_5.xlsx,104:130,E,['3'],3,TMTstop-B_1_5linestimulus7.png,TMTstop-B_1_5greenlinestimulus7.png,TMTstop-B_1_5redlinestimulus7.png,5,110,,,,,,,,,0,4,4,4,0,9,9,9,3,0,50.50548650021665,None,"['1', '2', '3']",1,"[0.18297299998812377, 0.20528839994221926, 0.3432926000095904]",50.50548650021665,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_5.xlsx,104:130,6,['2'],2,TMTstop-B_1_5linestimulus8.png,TMTstop-B_1_5greenlinestimulus8.png,TMTstop-B_1_5redlinestimulus8.png,5,111,,,,,,,,,0,4,4,4,0,10,10,10,2,0,50.97861720016226,None,"['1', '2']",1,"[0.027611100114881992, 0.08557049999944866]",50.97861720016226,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
