NumberLetter,corrAns,Correct,StimFile,Correct_StimFile,False_StimFile,DurationTrial,n,key_resp_2.corr_mean,key_resp_2.corr_raw,key_resp_2.corr_std,key_resp_2.keys_raw,key_resp_2.rt_raw,order
13,['2'],2,TMTstop-A_1_plinestimulus10.png,TMTstop-A_1_pgreenlinestimulus10.png,TMTstop-A_1_predlinestimulus10.png,1,1.0,1.0,1.0,0.0,2,0.184328600007575,12.0
14,['3'],3,TMTstop-A_1_plinestimulus11.png,TMTstop-A_1_pgreenlinestimulus11.png,TMTstop-A_1_predlinestimulus11.png,None,1.0,1.0,1.0,0.0,3,0.07939670000632759,13.0
15,['1'],1,TMTstop-A_1_plinestimulus12.png,TMTstop-A_1_pgreenlinestimulus12.png,TMTstop-A_1_predlinestimulus12.png,None,1.0,1.0,1.0,0.0,1,0.19915210000181105,14.0
16,['3'],3,TMTstop-A_1_plinestimulus13.png,TMTstop-A_1_pgreenlinestimulus13.png,TMTstop-A_1_predlinestimulus13.png,None,1.0,1.0,1.0,0.0,2,3,0.07335269999748562,0.27652909999596886,15.0
17,['1'],1,TMTstop-A_1_plinestimulus14.png,TMTstop-A_1_pgreenlinestimulus14.png,TMTstop-A_1_predlinestimulus14.png,None,1.0,1.0,1.0,0.0,1,0.2158486999978777,16.0
18,['2'],2,TMTstop-A_1_plinestimulus15.png,TMTstop-A_1_pgreenlinestimulus15.png,TMTstop-A_1_predlinestimulus15.png,None,1.0,1.0,1.0,0.0,2,0.0839914999960456,17.0
19,['3'],3,TMTstop-A_1_plinestimulus16.png,TMTstop-A_1_pgreenlinestimulus16.png,TMTstop-A_1_predlinestimulus16.png,None,1.0,1.0,1.0,0.0,3,0.06746489999932237,18.0
20,['2'],2,TMTstop-A_1_plinestimulus17.png,TMTstop-A_1_pgreenlinestimulus17.png,TMTstop-A_1_predlinestimulus17.png,None,1.0,1.0,1.0,0.0,1,2,0.5467370999976993,0.9462378000025637,19.0
21,['3'],3,TMTstop-A_1_plinestimulus18.png,TMTstop-A_1_pgreenlinestimulus18.png,TMTstop-A_1_predlinestimulus18.png,None,1.0,1.0,1.0,0.0,1,3,0.49296099999628495,0.7991083999950206,20.0
22,['1'],1,TMTstop-A_1_plinestimulus19.png,TMTstop-A_1_pgreenlinestimulus19.png,TMTstop-A_1_predlinestimulus19.png,None,1.0,1.0,1.0,0.0,2,1,1.1316667000064626,1.3566814000078011,21.0
23,['2'],2,TMTstop-A_1_plinestimulus20.png,TMTstop-A_1_pgreenlinestimulus20.png,TMTstop-A_1_predlinestimulus20.png,None,1.0,1.0,1.0,0.0,2,0.8413310999894748,22.0
24,['3'],3,TMTstop-A_1_plinestimulus21.png,TMTstop-A_1_pgreenlinestimulus21.png,TMTstop-A_1_predlinestimulus21.png,None,1.0,1.0,1.0,0.0,3,0.6599732000031509,23.0
25,['2'],2,TMTstop-A_1_plinestimulus22.png,TMTstop-A_1_pgreenlinestimulus22.png,TMTstop-A_1_predlinestimulus22.png,None,1.0,1.0,1.0,0.0,2,0.7447822999965865,24.0
None,None,None,TMTstop-A_1_plinestimulus23.png,TMTstop-A_1_pgreenlinestimulus23.png,TMTstop-A_1_predlinestimulus23.png,None,1.0,1.0,1.0,0.0,,'--',25.0

extraInfo
participant,
session,001
date,2023-02-28_11h35.40.807
expName,TMT_practice
psychopyVersion,2022.2.5
frameRate,60.1312786060439
