Block_file,Condition_rows,NumberLetter,corrAns,Correct,StimFile,Correct_StimFile,False_StimFile,Block,TrialNumber_session,restartpractice.thisRepN,restartpractice.thisTrialN,restartpractice.thisN,restartpractice.thisIndex,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,Blocks_loop.thisRepN,Blocks_loop.thisTrialN,Blocks_loop.thisN,Blocks_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Attempts,First_attempt,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
TMTstop-A_1_1.xlsx,0:26,1,['2'],2,TMTstop-A_1_1.png,TMTstop-A_1_1.png,TMTstop-A_1_1.png,1,1,,,,,,,,,0,0,0,0,0,0,0,0,1,1,19.704285399988294,None,['2'],1,[0.6346861999481916],19.704285399988294,None,,001,2022_Feb_02_1451,TMTAstop-A,2021.2.3,149.62086084758246,
TMTstop-A_1_1.xlsx,0:26,2,['1'],1,TMTstop-A_1_1.png,TMTstop-A_1_1firstgreen.png,TMTstop-A_1_1firstred.png,1,2,,,,,,,,,0,0,0,0,0,1,1,1,1,1,20.41993959993124,None,['1'],1,[0.3744379000272602],20.41993959993124,None,,001,2022_Feb_02_1451,TMTAstop-A,2021.2.3,149.62086084758246,
TMTstop-A_1_1.xlsx,0:26,3,['2'],2,TMTstop-A_1_1linestimulus0.png,TMTstop-A_1_1greenlinestimulus0.png,TMTstop-A_1_1redlinestimulus0.png,1,3,,,,,,,,,0,0,0,0,0,2,2,2,1,1,20.875104299979284,None,['2'],1,[0.04672260000370443],20.875104299979284,None,,001,2022_Feb_02_1451,TMTAstop-A,2021.2.3,149.62086084758246,
TMTstop-A_1_1.xlsx,0:26,4,['3'],3,TMTstop-A_1_1linestimulus1.png,TMTstop-A_1_1greenlinestimulus1.png,TMTstop-A_1_1redlinestimulus1.png,1,4,,,,,,,,,0,0,0,0,0,3,3,3,1,1,21.003290300024673,None,['3'],1,[0.12485420005396008],21.003290300024673,None,,001,2022_Feb_02_1451,TMTAstop-A,2021.2.3,149.62086084758246,
TMTstop-A_1_1.xlsx,0:26,5,['2'],2,TMTstop-A_1_1linestimulus2.png,TMTstop-A_1_1greenlinestimulus2.png,TMTstop-A_1_1redlinestimulus2.png,1,5,,,,,,,,,0,0,0,0,0,4,4,4,2,1,21.197932000039145,None,"['1', '2']",1,"[0.3673966999631375, 0.6362552000209689]",21.197932000039145,None,,001,2022_Feb_02_1451,TMTAstop-A,2021.2.3,149.62086084758246,
TMTstop-A_1_1.xlsx,0:26,6,['3'],3,TMTstop-A_1_1linestimulus3.png,TMTstop-A_1_1greenlinestimulus3.png,TMTstop-A_1_1redlinestimulus3.png,1,6,,,,,,,,,0,0,0,0,0,5,5,5,1,1,21.946780199883506,None,['3'],1,[0.122702999971807],21.946780199883506,None,,001,2022_Feb_02_1451,TMTAstop-A,2021.2.3,149.62086084758246,
TMTstop-A_1_1.xlsx,0:26,7,['2'],2,TMTstop-A_1_1linestimulus4.png,TMTstop-A_1_1greenlinestimulus4.png,TMTstop-A_1_1redlinestimulus4.png,1,7,,,,,,,,,0,0,0,0,0,6,6,6,2,1,22.15684299985878,None,"['1', '2']",1,"[0.2790312999859452, 0.48903760011307895]",22.15684299985878,None,,001,2022_Feb_02_1451,TMTAstop-A,2021.2.3,149.62086084758246,
TMTstop-A_1_1.xlsx,0:26,8,['1'],1,TMTstop-A_1_1linestimulus5.png,TMTstop-A_1_1greenlinestimulus5.png,TMTstop-A_1_1redlinestimulus5.png,1,8,,,,,,,,,0,0,0,0,0,7,7,7,2,1,22.732341999886557,None,"['3', '1']",1,"[0.20846709981560707, 0.5701264999806881]",22.732341999886557,None,,001,2022_Feb_02_1451,TMTAstop-A,2021.2.3,149.62086084758246,
TMTstop-A_1_1.xlsx,0:26,9,['2'],2,TMTstop-A_1_1linestimulus6.png,TMTstop-A_1_1greenlinestimulus6.png,TMTstop-A_1_1redlinestimulus6.png,1,9,,,,,,,,,0,0,0,0,0,8,8,8,1,1,23.396008299896494,None,['2'],1,[0.07491939980536699],23.396008299896494,None,,001,2022_Feb_02_1451,TMTAstop-A,2021.2.3,149.62086084758246,
TMTstop-A_1_1.xlsx,0:26,10,['1'],1,TMTstop-A_1_1linestimulus7.png,TMTstop-A_1_1greenlinestimulus7.png,TMTstop-A_1_1redlinestimulus7.png,1,10,,,,,,,,,0,0,0,0,0,9,9,9,2,1,23.54534409986809,None,"['3', '1']",1,"[0.173860999988392, 0.46606609993614256]",23.54534409986809,None,,001,2022_Feb_02_1451,TMTAstop-A,2021.2.3,149.62086084758246,
TMTstop-A_1_1.xlsx,0:26,11,['2'],2,TMTstop-A_1_1linestimulus8.png,TMTstop-A_1_1greenlinestimulus8.png,TMTstop-A_1_1redlinestimulus8.png,1,11,,,,,,,,,0,0,0,0,0,10,10,10,1,1,24.107719599967822,None,['2'],1,[0.001456099795177579],24.107719599967822,None,,001,2022_Feb_02_1451,TMTAstop-A,2021.2.3,149.62086084758246,
TMTstop-A_1_1.xlsx,0:26,12,['3'],3,TMTstop-A_1_1linestimulus9.png,TMTstop-A_1_1greenlinestimulus9.png,TMTstop-A_1_1redlinestimulus9.png,1,12,,,,,,,,,0,0,0,0,0,11,11,11,1,1,24.183631299994886,None,['3'],1,[0.12259940011426806],24.183631299994886,None,,001,2022_Feb_02_1451,TMTAstop-A,2021.2.3,149.62086084758246,
TMTstop-A_1_1.xlsx,0:26,13,['2'],2,TMTstop-A_1_1linestimulus10.png,TMTstop-A_1_1greenlinestimulus10.png,TMTstop-A_1_1redlinestimulus10.png,1,13,,,,,,,,,0,0,0,0,0,12,12,12,2,1,24.38725519995205,None,"['1', '2']",1,"[0.38066050014458597, 0.4851013000588864]",24.38725519995205,None,,001,2022_Feb_02_1451,TMTAstop-A,2021.2.3,149.62086084758246,
TMTstop-A_1_1.xlsx,0:26,14,['3'],3,TMTstop-A_1_1linestimulus11.png,TMTstop-A_1_1greenlinestimulus11.png,TMTstop-A_1_1redlinestimulus11.png,1,14,,,,,,,,,0,0,0,0,0,13,13,13,1,1,24.975160599919036,None,['3'],1,[0.08063300000503659],24.975160599919036,None,,001,2022_Feb_02_1451,TMTAstop-A,2021.2.3,149.62086084758246,
TMTstop-A_1_1.xlsx,0:26,15,['1'],1,TMTstop-A_1_1linestimulus12.png,TMTstop-A_1_1greenlinestimulus12.png,TMTstop-A_1_1redlinestimulus12.png,1,15,,,,,,,,,0,0,0,0,0,14,14,14,1,1,25.134961699834093,None,['1'],1,[0.19825790007598698],25.134961699834093,None,,001,2022_Feb_02_1451,TMTAstop-A,2021.2.3,149.62086084758246,
TMTstop-A_1_1.xlsx,0:26,16,['3'],3,TMTstop-A_1_1linestimulus13.png,TMTstop-A_1_1greenlinestimulus13.png,TMTstop-A_1_1redlinestimulus13.png,1,16,,,,,,,,,0,0,0,0,0,15,15,15,2,1,25.42129209986888,None,"['2', '3']",1,"[0.003235700074583292, 0.17701630014926195]",25.42129209986888,None,,001,2022_Feb_02_1451,TMTAstop-A,2021.2.3,149.62086084758246,
TMTstop-A_1_1.xlsx,0:26,17,['2'],2,TMTstop-A_1_1linestimulus14.png,TMTstop-A_1_1greenlinestimulus14.png,TMTstop-A_1_1redlinestimulus14.png,1,17,,,,,,,,,0,0,0,0,0,16,16,16,2,1,25.676851199939847,None,"['1', '2']",1,"[0.1523127001710236, 0.23722460004501045]",25.676851199939847,None,,001,2022_Feb_02_1451,TMTAstop-A,2021.2.3,149.62086084758246,
TMTstop-A_1_1.xlsx,0:26,18,['3'],3,TMTstop-A_1_1linestimulus15.png,TMTstop-A_1_1greenlinestimulus15.png,TMTstop-A_1_1redlinestimulus15.png,1,18,,,,,,,,,0,0,0,0,0,17,17,17,1,1,25.993161499965936,None,['3'],1,[0.09158089989796281],25.993161499965936,None,,001,2022_Feb_02_1451,TMTAstop-A,2021.2.3,149.62086084758246,
TMTstop-A_1_1.xlsx,0:26,19,['1'],1,TMTstop-A_1_1linestimulus16.png,TMTstop-A_1_1greenlinestimulus16.png,TMTstop-A_1_1redlinestimulus16.png,1,19,,,,,,,,,0,0,0,0,0,18,18,18,1,1,26.170077599817887,None,['1'],1,[0.2059131998103112],26.170077599817887,None,,001,2022_Feb_02_1451,TMTAstop-A,2021.2.3,149.62086084758246,
TMTstop-A_1_1.xlsx,0:26,20,['3'],3,TMTstop-A_1_1linestimulus17.png,TMTstop-A_1_1greenlinestimulus17.png,TMTstop-A_1_1redlinestimulus17.png,1,20,,,,,,,,,0,0,0,0,0,19,19,19,2,1,26.46129669994116,None,"['2', '3']",1,"[-0.006687400164082646, 0.1306425000075251]",26.46129669994116,None,,001,2022_Feb_02_1451,TMTAstop-A,2021.2.3,149.62086084758246,
