NumberLetter,corrAns,StimFile,Correct_StimFile,False_StimFile,DurationTrial,restartpractice.thisRepN,restartpractice.thisTrialN,restartpractice.thisN,restartpractice.thisIndex,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,Instruct.started,Instruct.stopped,text_2.started,text_2.stopped,polygon.started,polygon.stopped,Stim_practice.started,Stim_practice.stopped,key_resp_practice.keys,key_resp_practice.rt,key_resp_practice.started,key_resp_practice.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1,['1'],TMTstop-A_1_practice.png,TMTstop-A_1_practice.png,TMTstop-A_1_practice.png,10,0,0,0,0,0,0,0,0,6.135063400000945,None,6.135063400000945,None,6.5883571000013035,None,9.690323500000886,None,1,0.5821527999996761,9.690323500000886,None,,001,2021_Nov_16_1839,TMTAB,2021.2.3,59.6247812516697,
2,['2'],TMTstop-A_1_practice.png,TMTstop-A_1_practicefirstgreen.png,TMTstop-A_1_practicefirstred.png,10,0,0,0,0,0,1,1,1,,,,,,,10.358329400000002,None,2,0.03555640000013227,10.358329400000002,None,,001,2021_Nov_16_1839,TMTAB,2021.2.3,59.6247812516697,
3,['3'],TMTstop-A_1_practicelinestimulus0.png,TMTstop-A_1_practicegreenlinestimulus0.png,TMTstop-A_1_practiceredlinestimulus0.png,10,0,0,0,0,0,2,2,2,,,,,,,10.491573400000561,None,3,0.3211882000014157,10.491573400000561,None,,001,2021_Nov_16_1839,TMTAB,2021.2.3,59.6247812516697,
4,['1'],TMTstop-A_1_practicelinestimulus1.png,TMTstop-A_1_practicegreenlinestimulus1.png,TMTstop-A_1_practiceredlinestimulus1.png,10,0,0,0,0,0,3,3,3,,,,,,,10.908136100000775,None,1,0.03069830000094953,10.908136100000775,None,,001,2021_Nov_16_1839,TMTAB,2021.2.3,59.6247812516697,
5,['2'],TMTstop-A_1_practicelinestimulus2.png,TMTstop-A_1_practicegreenlinestimulus2.png,TMTstop-A_1_practiceredlinestimulus2.png,10,0,0,0,0,0,4,4,4,,,,,,,11.009056100001544,None,2,0.013096299999233452,11.009056100001544,None,,001,2021_Nov_16_1839,TMTAB,2021.2.3,59.6247812516697,
6,['3'],TMTstop-A_1_practicelinestimulus3.png,TMTstop-A_1_practicegreenlinestimulus3.png,TMTstop-A_1_practiceredlinestimulus3.png,10,0,0,0,0,0,5,5,5,,,,,,,11.091315000001487,None,3,0.017003100001602434,11.091315000001487,None,,001,2021_Nov_16_1839,TMTAB,2021.2.3,59.6247812516697,
7,['1'],TMTstop-A_1_practicelinestimulus4.png,TMTstop-A_1_practicegreenlinestimulus4.png,TMTstop-A_1_practiceredlinestimulus4.png,10,0,0,0,0,0,6,6,6,,,,,,,11.191557699999976,None,1,0.04026479999993171,11.191557699999976,None,,001,2021_Nov_16_1839,TMTAB,2021.2.3,59.6247812516697,
8,['3'],TMTstop-A_1_practicelinestimulus5.png,TMTstop-A_1_practicegreenlinestimulus5.png,TMTstop-A_1_practiceredlinestimulus5.png,10,0,0,0,0,0,7,7,7,,,,,,,11.308761800000866,None,3,0.10643370000070718,11.308761800000866,None,,001,2021_Nov_16_1839,TMTAB,2021.2.3,59.6247812516697,
9,['2'],TMTstop-A_1_practicelinestimulus6.png,TMTstop-A_1_practicegreenlinestimulus6.png,TMTstop-A_1_practiceredlinestimulus6.png,10,0,0,0,0,0,8,8,8,,,,,,,11.491709800000535,None,2,0.14597970000068017,11.491709800000535,None,,001,2021_Nov_16_1839,TMTAB,2021.2.3,59.6247812516697,
10,['3'],TMTstop-A_1_practicelinestimulus7.png,TMTstop-A_1_practicegreenlinestimulus7.png,TMTstop-A_1_practiceredlinestimulus7.png,10,0,0,0,0,0,9,9,9,,,,,,,11.725400799999989,None,3,0.025093199999901117,11.725400799999989,None,,001,2021_Nov_16_1839,TMTAB,2021.2.3,59.6247812516697,
11,['1'],TMTstop-A_1_practicelinestimulus8.png,TMTstop-A_1_practicegreenlinestimulus8.png,TMTstop-A_1_practiceredlinestimulus8.png,10,0,0,0,0,0,10,10,10,,,,,,,11.824682700000267,None,1,0.031108099999983096,11.824682700000267,None,,001,2021_Nov_16_1839,TMTAB,2021.2.3,59.6247812516697,
12,['2'],TMTstop-A_1_practicelinestimulus9.png,TMTstop-A_1_practicegreenlinestimulus9.png,TMTstop-A_1_practiceredlinestimulus9.png,10,0,0,0,0,0,11,11,11,,,,,,,11.92472330000055,None,2,0.034776599999531754,11.92472330000055,None,,001,2021_Nov_16_1839,TMTAB,2021.2.3,59.6247812516697,
None,None,TMTstop-A_1_practicelinestimulus10.png,TMTstop-A_1_practicegreenlinestimulus10.png,TMTstop-A_1_practiceredlinestimulus10.png,None,0,0,0,0,0,12,12,12,,,,,,,12.042273300001398,None,1,0.11932440000055067,12.042273300001398,None,,001,2021_Nov_16_1839,TMTAB,2021.2.3,59.6247812516697,
