restartpractice.thisRepN,restartpractice.thisTrialN,restartpractice.thisN,restartpractice.thisIndex,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,NumberLetter,corrAns,StimFile,Correct_StimFile,False_StimFile,DurationTrial,Instruct.started,Instruct.stopped,image_2.started,image_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,polygon.started,polygon.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,6.201930300012464,None,8.18133300000045,None,1,2.428037799996673,8.18133300000045,None,,,,001,2021_Nov_17_1228,TMTAB,2021.2.3,143.92071696160656,
,,,,,,,,,,,,,,,,,,,,,,10.634043000012753,None,,,,,,,
