NumberLetter,corrAns,Correct,StimFile,Correct_StimFile,False_StimFile,DurationTrial,trials_TMTControl.thisRepN,trials_TMTControl.thisTrialN,trials_TMTControl.thisN,trials_TMTControl.thisIndex,trials_TMTA.thisRepN,trials_TMTA.thisTrialN,trials_TMTA.thisN,trials_TMTA.thisIndex,trials_TMTB.thisRepN,trials_TMTB.thisTrialN,trials_TMTB.thisN,trials_TMTB.thisIndex,Attempts,First_attempt,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
19,['3'],3,TMTstop-A_1_plinestimulus16.png,TMTstop-A_1_pgreenlinestimulus16.png,TMTstop-A_1_predlinestimulus16.png,None,,,,,0,18,18,18,,,,,1,1,41.5353283000004,None,['3'],1,[0.029998599995451514],41.5353283000004,None,,001,2022_Nov_17_1326,TMT_practice,2021.2.3,144.22543011688293,
20,['2'],2,TMTstop-A_1_plinestimulus17.png,TMTstop-A_1_pgreenlinestimulus17.png,TMTstop-A_1_predlinestimulus17.png,None,,,,,0,19,19,19,,,,,2,0,41.64548289999948,None,"['1', '2']",1,"[0.05079259999911301, 0.10814569999638479]",41.64548289999948,None,,001,2022_Nov_17_1326,TMT_practice,2021.2.3,144.22543011688293,
21,['3'],3,TMTstop-A_1_plinestimulus18.png,TMTstop-A_1_pgreenlinestimulus18.png,TMTstop-A_1_predlinestimulus18.png,None,,,,,0,20,20,20,,,,,1,1,41.85135989999981,None,['3'],1,[0.03224590000172611],41.85135989999981,None,,001,2022_Nov_17_1326,TMT_practice,2021.2.3,144.22543011688293,
22,['1'],1,TMTstop-A_1_plinestimulus19.png,TMTstop-A_1_pgreenlinestimulus19.png,TMTstop-A_1_predlinestimulus19.png,None,,,,,0,21,21,21,,,,,1,1,41.9590565000035,None,['1'],1,[0.043912299996009097],41.9590565000035,None,,001,2022_Nov_17_1326,TMT_practice,2021.2.3,144.22543011688293,
23,['2'],2,TMTstop-A_1_plinestimulus20.png,TMTstop-A_1_pgreenlinestimulus20.png,TMTstop-A_1_predlinestimulus20.png,None,,,,,0,22,22,22,,,,,1,1,42.07425610000064,None,['2'],1,[-0.006379999998898711],42.07425610000064,None,,001,2022_Nov_17_1326,TMT_practice,2021.2.3,144.22543011688293,
24,['3'],3,TMTstop-A_1_plinestimulus21.png,TMTstop-A_1_pgreenlinestimulus21.png,TMTstop-A_1_predlinestimulus21.png,None,,,,,0,23,23,23,,,,,1,1,42.14923980000458,None,['3'],1,[0.03662620000250172],42.14923980000458,None,,001,2022_Nov_17_1326,TMT_practice,2021.2.3,144.22543011688293,
25,['2'],2,TMTstop-A_1_plinestimulus22.png,TMTstop-A_1_pgreenlinestimulus22.png,TMTstop-A_1_predlinestimulus22.png,None,,,,,0,24,24,24,,,,,2,0,42.25960530000157,None,"['1', '2']",1,"[0.04994960000476567, 0.11137020000023767]",42.25960530000157,None,,001,2022_Nov_17_1326,TMT_practice,2021.2.3,144.22543011688293,
None,None,None,TMTstop-A_1_plinestimulus23.png,TMTstop-A_1_pgreenlinestimulus23.png,TMTstop-A_1_predlinestimulus23.png,None,,,,,0,25,25,25,,,,,0,0,42.45648210000218,None,None,1,,42.45648210000218,None,,001,2022_Nov_17_1326,TMT_practice,2021.2.3,144.22543011688293,
1,['3'],3,TMTstop-B_1_p.png,TMTstop-B_1_p.png,TMTstop-B_1_p.png,10,,,,,,,,,0,0,0,0,10,0,75.26461720000225,None,"['3', '1', '3', '2', '1', '3', '2', '1', '2', '3']",1,"[-1.2716491000028327, -1.0881105000007665, -0.8726185000050464, -0.8263130999985151, -0.7526950000028592, 33.36845789999643, 33.37598189999699, 33.58417379999446, 33.87929620000068, 34.07436130000133]",75.26461720000225,None,,001,2022_Nov_17_1326,TMT_practice,2021.2.3,144.22543011688293,
A,['1'],1,TMTstop-B_1_p.png,TMTstop-B_1_pfirstgreen.png,TMTstop-B_1_pfirstred.png,10,,,,,,,,,0,1,1,1,1,1,109.42930940000224,None,['1'],1,[0.04931460000079824],109.42930940000224,None,,001,2022_Nov_17_1326,TMT_practice,2021.2.3,144.22543011688293,
