NumberLetter,corrAns,Correct,StimFile,Correct_StimFile,False_StimFile,DurationTrial,n,Stim.started_mean,Stim.started_raw,Stim.started_std,Stim.stopped_raw,key_resp_2.corr_mean,key_resp_2.corr_raw,key_resp_2.corr_std,key_resp_2.keys_raw,key_resp_2.rt_raw,key_resp_2.started_mean,key_resp_2.started_raw,key_resp_2.started_std,key_resp_2.stopped_raw,order
1,['2'],2,TMTstop-control_1_p.png,TMTstop-control_1_p.png,TMTstop-control_1_p.png,10,1.0,93.23109436035156,93.23109436035156,0.0,,1.0,1.0,0.0,2,34.36409790001926,93.23109436035156,93.23109436035156,0.0,,0.0
2,['1'],1,TMTstop-control_1_p.png,TMTstop-control_1_pfirstgreen.png,TMTstop-control_1_pfirstred.png,10,1.0,127.77546691894531,127.77546691894531,0.0,,1.0,1.0,0.0,1,0.8729137999762315,127.77546691894531,127.77546691894531,0.0,,1.0
3,['3'],3,TMTstop-control_1_plinestimulus0.png,TMTstop-control_1_pgreenlinestimulus0.png,TMTstop-control_1_predlinestimulus0.png,10,1.0,128.74530029296875,128.74530029296875,0.0,,1.0,1.0,0.0,3,1.115422300004866,128.74530029296875,128.74530029296875,0.0,,2.0
4,['1'],1,TMTstop-control_1_plinestimulus1.png,TMTstop-control_1_pgreenlinestimulus1.png,TMTstop-control_1_predlinestimulus1.png,10,1.0,129.9533233642578,129.9533233642578,0.0,,1.0,1.0,0.0,1,1.7043725999828894,129.9533233642578,129.9533233642578,0.0,,3.0
5,['3'],3,TMTstop-control_1_plinestimulus2.png,TMTstop-control_1_pgreenlinestimulus2.png,TMTstop-control_1_predlinestimulus2.png,10,1.0,131.73841857910156,131.73841857910156,0.0,,1.0,1.0,0.0,3,4.109818299999461,131.73841857910156,131.73841857910156,0.0,,4.0
6,['1'],1,TMTstop-control_1_plinestimulus3.png,TMTstop-control_1_pgreenlinestimulus3.png,TMTstop-control_1_predlinestimulus3.png,10,1.0,135.9392852783203,135.9392852783203,0.0,,1.0,1.0,0.0,1,2.6919236999819987,135.9392852783203,135.9392852783203,0.0,,5.0
7,['3'],3,TMTstop-control_1_plinestimulus4.png,TMTstop-control_1_pgreenlinestimulus4.png,TMTstop-control_1_predlinestimulus4.png,10,1.0,138.71701049804688,138.71701049804688,0.0,,1.0,1.0,0.0,1,3,1.8697355999902356,8.028426900011254,138.71701049804688,138.71701049804688,0.0,,6.0
8,['1'],1,TMTstop-control_1_plinestimulus4.png,TMTstop-control_1_pgreenlinestimulus5.png,TMTstop-control_1_predlinestimulus5.png,10,1.0,146.89736938476562,146.89736938476562,0.0,,1.0,1.0,0.0,1,1.1854789000062738,146.89736938476562,146.89736938476562,0.0,,7.0
9,['2'],2,TMTstop-control_1_plinestimulus6.png,TMTstop-control_1_pgreenlinestimulus6.png,TMTstop-control_1_predlinestimulus6.png,10,1.0,148.17654418945312,148.17654418945312,0.0,,1.0,1.0,0.0,2,0.8850745999952778,148.17654418945312,148.17654418945312,0.0,,8.0
10,['3'],3,TMTstop-control_1_plinestimulus7.png,TMTstop-control_1_pgreenlinestimulus7.png,TMTstop-control_1_predlinestimulus7.png,10,1.0,149.16136169433594,149.16136169433594,0.0,,1.0,1.0,0.0,3,0.7269780000206083,149.16136169433594,149.16136169433594,0.0,,9.0
