NumberLetter,corrAns,Correct,StimFile,Correct_StimFile,False_StimFile,DurationTrial,trials_TMTControl.thisRepN,trials_TMTControl.thisTrialN,trials_TMTControl.thisN,trials_TMTControl.thisIndex,trials_TMTA.thisRepN,trials_TMTA.thisTrialN,trials_TMTA.thisN,trials_TMTA.thisIndex,trials_TMTB.thisRepN,trials_TMTB.thisTrialN,trials_TMTB.thisN,trials_TMTB.thisIndex,Attempts,First_attempt,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
15,['1'],1,TMTstop-A_1_plinestimulus12.png,TMTstop-A_1_pgreenlinestimulus12.png,TMTstop-A_1_predlinestimulus12.png,None,,,,,0,14,14,14,,,,,1,1,82.20697719999589,None,['1'],1,[0.5679071000195108],82.20697719999589,None,,001,2022_Nov_21_1345,TMT_practice,2021.2.3,144.01979405684952,
16,['3'],3,TMTstop-A_1_plinestimulus13.png,TMTstop-A_1_pgreenlinestimulus13.png,TMTstop-A_1_predlinestimulus13.png,None,,,,,0,15,15,15,,,,,1,1,82.88664660003269,None,['3'],1,[1.2352672000415623],82.88664660003269,None,,001,2022_Nov_21_1345,TMT_practice,2021.2.3,144.01979405684952,
17,['1'],1,TMTstop-A_1_plinestimulus14.png,TMTstop-A_1_pgreenlinestimulus14.png,TMTstop-A_1_predlinestimulus14.png,None,,,,,0,16,16,16,,,,,1,1,84.22766900004353,None,['1'],1,[0.6206970999483019],84.22766900004353,None,,001,2022_Nov_21_1345,TMT_practice,2021.2.3,144.01979405684952,
18,['2'],2,TMTstop-A_1_plinestimulus15.png,TMTstop-A_1_pgreenlinestimulus15.png,TMTstop-A_1_predlinestimulus15.png,None,,,,,0,17,17,17,,,,,1,1,84.964915700024,None,['2'],1,[0.5350099999923259],84.964915700024,None,,001,2022_Nov_21_1345,TMT_practice,2021.2.3,144.01979405684952,
19,['3'],3,TMTstop-A_1_plinestimulus16.png,TMTstop-A_1_pgreenlinestimulus16.png,TMTstop-A_1_predlinestimulus16.png,None,,,,,0,18,18,18,,,,,2,0,85.62279550003586,None,"['2', '3']",1,"[1.628994499973487, 4.43940209998982]",85.62279550003586,None,,001,2022_Nov_21_1345,TMT_practice,2021.2.3,144.01979405684952,
20,['2'],2,TMTstop-A_1_plinestimulus17.png,TMTstop-A_1_pgreenlinestimulus17.png,TMTstop-A_1_predlinestimulus17.png,None,,,,,0,19,19,19,,,,,1,1,90.27846080000745,None,['2'],1,[0.376131400000304],90.27846080000745,None,,001,2022_Nov_21_1345,TMT_practice,2021.2.3,144.01979405684952,
21,['3'],3,TMTstop-A_1_plinestimulus18.png,TMTstop-A_1_pgreenlinestimulus18.png,TMTstop-A_1_predlinestimulus18.png,None,,,,,0,20,20,20,,,,,1,1,90.78646640002262,None,['3'],1,[1.1087484000017866],90.78646640002262,None,,001,2022_Nov_21_1345,TMT_practice,2021.2.3,144.01979405684952,
22,['1'],1,TMTstop-A_1_plinestimulus19.png,TMTstop-A_1_pgreenlinestimulus19.png,TMTstop-A_1_predlinestimulus19.png,None,,,,,0,21,21,21,,,,,1,1,92.01403520000167,None,['1'],1,[0.7414388000033796],92.01403520000167,None,,001,2022_Nov_21_1345,TMT_practice,2021.2.3,144.01979405684952,
23,['2'],2,TMTstop-A_1_plinestimulus20.png,TMTstop-A_1_pgreenlinestimulus20.png,TMTstop-A_1_predlinestimulus20.png,None,,,,,0,22,22,22,,,,,1,1,92.88306940003531,None,['2'],1,[1.328396699973382],92.88306940003531,None,,001,2022_Nov_21_1345,TMT_practice,2021.2.3,144.01979405684952,
24,['3'],3,TMTstop-A_1_plinestimulus21.png,TMTstop-A_1_pgreenlinestimulus21.png,TMTstop-A_1_predlinestimulus21.png,None,,,,,0,23,23,23,,,,,1,1,94.32431510003516,None,['3'],1,[0.09134649997577071],94.32431510003516,None,,001,2022_Nov_21_1345,TMT_practice,2021.2.3,144.01979405684952,
25,['2'],2,TMTstop-A_1_plinestimulus22.png,TMTstop-A_1_pgreenlinestimulus22.png,TMTstop-A_1_predlinestimulus22.png,None,,,,,0,24,24,24,,,,,1,1,94.5282418000279,None,['2'],1,[1.3098344000172801],94.5282418000279,None,,001,2022_Nov_21_1345,TMT_practice,2021.2.3,144.01979405684952,
None,None,None,TMTstop-A_1_plinestimulus23.png,TMTstop-A_1_pgreenlinestimulus23.png,TMTstop-A_1_predlinestimulus23.png,None,,,,,0,25,25,25,,,,,0,0,95.94585519999964,None,None,1,,95.94585519999964,None,,001,2022_Nov_21_1345,TMT_practice,2021.2.3,144.01979405684952,
1,['3'],3,TMTstop-B_1_p.png,TMTstop-B_1_p.png,TMTstop-B_1_p.png,10,,,,,,,,,0,0,0,0,2,0,122.83791800000472,None,"['1', '3']",1,"[2.7367508999886923, 3.970072500000242]",122.83791800000472,None,,001,2022_Nov_21_1345,TMT_practice,2021.2.3,144.01979405684952,
A,['1'],1,TMTstop-B_1_p.png,TMTstop-B_1_pfirstgreen.png,TMTstop-B_1_pfirstred.png,10,,,,,,,,,0,1,1,1,1,1,127.01171940000495,None,['1'],1,[1.1395415000151843],127.01171940000495,None,,001,2022_Nov_21_1345,TMT_practice,2021.2.3,144.01979405684952,
2,['2'],2,TMTstop-B_1_plinestimulus0.png,TMTstop-B_1_pgreenlinestimulus0.png,TMTstop-B_1_predlinestimulus0.png,10,,,,,,,,,0,2,2,2,1,1,128.24469350004802,None,['2'],1,[1.3411381999612786],128.24469350004802,None,,001,2022_Nov_21_1345,TMT_practice,2021.2.3,144.01979405684952,
B,['3'],3,TMTstop-B_1_plinestimulus1.png,TMTstop-B_1_pgreenlinestimulus1.png,TMTstop-B_1_predlinestimulus1.png,10,,,,,,,,,0,3,3,3,1,1,129.71910360001493,None,['3'],1,[4.211581900017336],129.71910360001493,None,,001,2022_Nov_21_1345,TMT_practice,2021.2.3,144.01979405684952,
3,['1'],1,TMTstop-B_1_plinestimulus2.png,TMTstop-B_1_pgreenlinestimulus2.png,TMTstop-B_1_predlinestimulus2.png,10,,,,,,,,,0,4,4,4,1,1,134.04571440001018,None,['1'],1,[2.0803212000173517],134.04571440001018,None,,001,2022_Nov_21_1345,TMT_practice,2021.2.3,144.01979405684952,
C,['3'],3,TMTstop-B_1_plinestimulus3.png,TMTstop-B_1_pgreenlinestimulus3.png,TMTstop-B_1_predlinestimulus3.png,10,,,,,,,,,0,5,5,5,1,1,136.23872300004587,None,['3'],1,[2.3408417000318877],136.23872300004587,None,,001,2022_Nov_21_1345,TMT_practice,2021.2.3,144.01979405684952,
4,['1'],1,TMTstop-B_1_plinestimulus4.png,TMTstop-B_1_pgreenlinestimulus4.png,TMTstop-B_1_predlinestimulus4.png,10,,,,,,,,,0,6,6,6,1,1,138.6897478000028,None,['1'],1,[1.9225108999526128],138.6897478000028,None,,001,2022_Nov_21_1345,TMT_practice,2021.2.3,144.01979405684952,
D,['3'],3,TMTstop-B_1_plinestimulus5.png,TMTstop-B_1_pgreenlinestimulus5.png,TMTstop-B_1_predlinestimulus5.png,10,,,,,,,,,0,7,7,7,1,1,140.72585840005195,None,['3'],1,[2.9288929000031203],140.72585840005195,None,,001,2022_Nov_21_1345,TMT_practice,2021.2.3,144.01979405684952,
5,['2'],2,TMTstop-B_1_plinestimulus6.png,TMTstop-B_1_pgreenlinestimulus6.png,TMTstop-B_1_predlinestimulus6.png,10,,,,,,,,,0,8,8,8,1,1,143.7722136999946,None,['2'],1,[3.668947800004389],143.7722136999946,None,,001,2022_Nov_21_1345,TMT_practice,2021.2.3,144.01979405684952,
E,['1'],1,TMTstop-B_1_plinestimulus7.png,TMTstop-B_1_pgreenlinestimulus7.png,TMTstop-B_1_predlinestimulus7.png,10,,,,,,,,,0,9,9,9,1,1,147.55011730000842,None,['1'],1,[0.8657693999703042],147.55011730000842,None,,001,2022_Nov_21_1345,TMT_practice,2021.2.3,144.01979405684952,
6,['3'],3,TMTstop-B_1_plinestimulus8.png,TMTstop-B_1_pgreenlinestimulus8.png,TMTstop-B_1_predlinestimulus8.png,10,,,,,,,,,0,10,10,10,1,1,148.52212870004587,None,['3'],1,[1.8410395000246353],148.52212870004587,None,,001,2022_Nov_21_1345,TMT_practice,2021.2.3,144.01979405684952,
F,['1'],1,TMTstop-B_1_plinestimulus9.png,TMTstop-B_1_pgreenlinestimulus9.png,TMTstop-B_1_predlinestimulus9.png,10,,,,,,,,,0,11,11,11,1,1,150.49885070003802,None,['1'],1,[0.8573372000246309],150.49885070003802,None,,001,2022_Nov_21_1345,TMT_practice,2021.2.3,144.01979405684952,
7,['3'],3,TMTstop-B_1_plinestimulus10.png,TMTstop-B_1_pgreenlinestimulus10.png,TMTstop-B_1_predlinestimulus10.png,1,,,,,,,,,0,12,12,12,1,1,151.4701981000253,None,['3'],1,[2.1587847000337206],151.4701981000253,None,,001,2022_Nov_21_1345,TMT_practice,2021.2.3,144.01979405684952,
G,['1'],1,TMTstop-B_1_plinestimulus11.png,TMTstop-B_1_pgreenlinestimulus11.png,TMTstop-B_1_predlinestimulus11.png,None,,,,,,,,,0,13,13,13,1,1,153.7467698000255,None,['1'],1,[0.838658900000155],153.7467698000255,None,,001,2022_Nov_21_1345,TMT_practice,2021.2.3,144.01979405684952,
8,['2'],2,TMTstop-B_1_plinestimulus12.png,TMTstop-B_1_pgreenlinestimulus12.png,TMTstop-B_1_predlinestimulus12.png,None,,,,,,,,,0,14,14,14,1,1,154.69439020002028,None,['2'],1,[1.1425947999814525],154.69439020002028,None,,001,2022_Nov_21_1345,TMT_practice,2021.2.3,144.01979405684952,
H,['3'],3,TMTstop-B_1_plinestimulus13.png,TMTstop-B_1_pgreenlinestimulus13.png,TMTstop-B_1_predlinestimulus13.png,None,,,,,,,,,0,15,15,15,1,1,155.9499103000271,None,['3'],1,[1.8755956000532024],155.9499103000271,None,,001,2022_Nov_21_1345,TMT_practice,2021.2.3,144.01979405684952,
9,['2'],2,TMTstop-B_1_plinestimulus14.png,TMTstop-B_1_pgreenlinestimulus14.png,TMTstop-B_1_predlinestimulus14.png,None,,,,,,,,,0,16,16,16,1,1,157.93487970001297,None,['2'],1,[1.5701747999992222],157.93487970001297,None,,001,2022_Nov_21_1345,TMT_practice,2021.2.3,144.01979405684952,
I,['3'],3,TMTstop-B_1_plinestimulus15.png,TMTstop-B_1_pgreenlinestimulus15.png,TMTstop-B_1_predlinestimulus15.png,None,,,,,,,,,0,17,17,17,1,1,159.63007200002903,None,['3'],1,[2.8566403000149876],159.63007200002903,None,,001,2022_Nov_21_1345,TMT_practice,2021.2.3,144.01979405684952,
10,['1'],1,TMTstop-B_1_plinestimulus16.png,TMTstop-B_1_pgreenlinestimulus16.png,TMTstop-B_1_predlinestimulus16.png,None,,,,,,,,,0,18,18,18,2,0,162.60267980000935,None,"['3', '1']",1,"[1.4755571999703534, 4.924666100007016]",162.60267980000935,None,,001,2022_Nov_21_1345,TMT_practice,2021.2.3,144.01979405684952,
J,['3'],3,TMTstop-B_1_plinestimulus17.png,TMTstop-B_1_pgreenlinestimulus17.png,TMTstop-B_1_predlinestimulus17.png,None,,,,,,,,,0,19,19,19,1,1,167.68993140000384,None,['3'],1,[0.7883763000136241],167.68993140000384,None,,001,2022_Nov_21_1345,TMT_practice,2021.2.3,144.01979405684952,
11,['1'],1,TMTstop-B_1_plinestimulus18.png,TMTstop-B_1_pgreenlinestimulus18.png,TMTstop-B_1_predlinestimulus18.png,None,,,,,,,,,0,20,20,20,1,1,168.60179470002186,None,['1'],1,[1.9052909000311047],168.60179470002186,None,,001,2022_Nov_21_1345,TMT_practice,2021.2.3,144.01979405684952,
K,['3'],3,TMTstop-B_1_plinestimulus19.png,TMTstop-B_1_pgreenlinestimulus19.png,TMTstop-B_1_predlinestimulus19.png,None,,,,,,,,,0,21,21,21,1,1,170.61731930001406,None,['3'],1,[1.029461900005117],170.61731930001406,None,,001,2022_Nov_21_1345,TMT_practice,2021.2.3,144.01979405684952,
12,['1'],1,TMTstop-B_1_plinestimulus20.png,TMTstop-B_1_pgreenlinestimulus20.png,TMTstop-B_1_predlinestimulus20.png,None,,,,,,,,,0,22,22,22,1,1,171.75843490002444,None,['1'],1,[1.3145509000169113],171.75843490002444,None,,001,2022_Nov_21_1345,TMT_practice,2021.2.3,144.01979405684952,
L,['2'],2,TMTstop-B_1_plinestimulus21.png,TMTstop-B_1_pgreenlinestimulus21.png,TMTstop-B_1_predlinestimulus21.png,None,,,,,,,,,0,23,23,23,1,1,173.1899706000113,None,['2'],1,[2.030557800026145],173.1899706000113,None,,001,2022_Nov_21_1345,TMT_practice,2021.2.3,144.01979405684952,
13,['3'],3,TMTstop-B_1_plinestimulus22.png,TMTstop-B_1_pgreenlinestimulus22.png,TMTstop-B_1_predlinestimulus22.png,None,,,,,,,,,0,24,24,24,1,1,175.32799550000345,None,['3'],1,[1.573937900015153],175.32799550000345,None,,001,2022_Nov_21_1345,TMT_practice,2021.2.3,144.01979405684952,
None,None,None,TMTstop-B_1_plinestimulus23.png,TMTstop-B_1_pgreenlinestimulus23.png,TMTstop-B_1_predlinestimulus23.png,None,,,,,,,,,0,25,25,25,0,0,177.0131922000437,None,None,1,,177.0131922000437,None,,001,2022_Nov_21_1345,TMT_practice,2021.2.3,144.01979405684952,
