NumB_1_1erLetter,corrAns,StimFile,Correct_StimFile,False_StimFile,DurationTrial,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Instruct.started,Instruct.stopped,text_2.started,text_2.stopped,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1,1,TMT-B_1_1.png,TMT-B_1_1.png,TMT-B_1_1.png,10,0,0,0,0,13.493301299997256,None,13.493301299997256,None,14.267941999991308,None,1,1,0.7221139000030234,14.267941999991308,None,,001,2021_Oct_28_1656,TMTAB,2021.2.3,None,
A,2,TMT-B_1_1.png,TMT-B_1_1firstgreen.png,TMT-B_1_1firstred.png,10,0,1,1,1,,,,,15.120671233327206,None,None,0,,15.120671233327206,None,,001,2021_Oct_28_1656,TMTAB,2021.2.3,None,
2,1,TMT-B_1_1linestimulus0.png,TMT-B_1_1greenlinestimulus0.png,TMT-B_1_1redlinestimulus0.png,10,0,2,2,2,,,,,15.184020599990617,None,1,1,13.673154599993723,15.184020599990617,None,,001,2021_Oct_28_1656,TMTAB,2021.2.3,None,
B,3,TMT-B_1_1linestimulus1.png,TMT-B_1_1greenlinestimulus1.png,TMT-B_1_1redlinestimulus1.png,10,0,3,3,3,,,,,28.98728346666127,None,None,0,,28.98728346666127,None,,001,2021_Oct_28_1656,TMTAB,2021.2.3,None,
3,2,TMT-B_1_1linestimulus2.png,TMT-B_1_1greenlinestimulus2.png,TMT-B_1_1redlinestimulus2.png,10,0,4,4,4,,,,,29.07383999999729,None,2,1,5.73549500000081,29.07383999999729,None,,001,2021_Oct_28_1656,TMTAB,2021.2.3,None,
C,1,TMT-B_1_1linestimulus3.png,TMT-B_1_1greenlinestimulus3.png,TMT-B_1_1redlinestimulus3.png,10,0,5,5,5,,,,,34.8763570666643,None,None,0,,34.8763570666643,None,,001,2021_Oct_28_1656,TMTAB,2021.2.3,None,
