NumberLetter,corrAns,Correct,StimFile,Correct_StimFile,False_StimFile,DurationTrial,n,Stim.started_mean,Stim.started_raw,Stim.started_std,Stim.stopped_raw,key_resp_2.corr_mean,key_resp_2.corr_raw,key_resp_2.corr_std,key_resp_2.keys_raw,key_resp_2.rt_raw,key_resp_2.started_mean,key_resp_2.started_raw,key_resp_2.started_std,key_resp_2.stopped_raw,order
1,['3'],3,TMTstop-A_1_p.png,TMTstop-A_1_p.png,TMTstop-A_1_p.png,10,1.0,75.7947006225586,75.7947006225586,0.0,,1.0,1.0,0.0,1,2,3,0.4694971999997506,0.60918899999524,0.6313060999964364,75.7947006225586,75.7947006225586,0.0,,0.0
2,['1'],1,TMTstop-A_1_p.png,TMTstop-A_1_pfirstgreen.png,TMTstop-A_1_pfirstred.png,10,1.0,76.51123809814453,76.51123809814453,0.0,,1.0,1.0,0.0,1,0.11248899999191053,76.51123809814453,76.51123809814453,0.0,,1.0
3,['2'],2,TMTstop-A_1_plinestimulus0.png,TMTstop-A_1_pgreenlinestimulus0.png,TMTstop-A_1_predlinestimulus0.png,10,1.0,76.71927642822266,76.71927642822266,0.0,,1.0,1.0,0.0,2,-0.04589449999912176,76.71927642822266,76.71927642822266,0.0,,2.0
4,['1'],1,TMTstop-A_1_plinestimulus1.png,TMTstop-A_1_pgreenlinestimulus1.png,TMTstop-A_1_predlinestimulus1.png,10,1.0,76.80289459228516,76.80289459228516,0.0,,1.0,1.0,0.0,3,1,-0.022679599991533905,0.14712799999688286,76.80289459228516,76.80289459228516,0.0,,3.0
5,['2'],2,TMTstop-A_1_plinestimulus2.png,TMTstop-A_1_pgreenlinestimulus2.png,TMTstop-A_1_predlinestimulus2.png,10,1.0,77.05918884277344,77.05918884277344,0.0,,1.0,1.0,0.0,2,-0.06531420000828803,77.05918884277344,77.05918884277344,0.0,,4.0
6,['1'],1,TMTstop-A_1_plinestimulus3.png,TMTstop-A_1_pgreenlinestimulus3.png,TMTstop-A_1_predlinestimulus3.png,10,1.0,77.13613891601562,77.13613891601562,0.0,,1.0,1.0,0.0,3,1,-0.03616610000608489,0.08919040000182576,77.13613891601562,77.13613891601562,0.0,,5.0
7,['2'],2,TMTstop-A_1_plinestimulus4.png,TMTstop-A_1_pgreenlinestimulus4.png,TMTstop-A_1_predlinestimulus4.png,10,1.0,77.30206298828125,77.30206298828125,0.0,,1.0,1.0,0.0,2,-0.002744199999142438,77.30206298828125,77.30206298828125,0.0,,6.0
8,['1'],1,TMTstop-A_1_plinestimulus5.png,TMTstop-A_1_pgreenlinestimulus5.png,TMTstop-A_1_predlinestimulus5.png,10,1.0,77.37847900390625,77.37847900390625,0.0,,1.0,1.0,0.0,3,1,-0.006362000000081025,0.11553640000056475,77.37847900390625,77.37847900390625,0.0,,7.0
9,['2'],2,TMTstop-A_1_plinestimulus6.png,TMTstop-A_1_pgreenlinestimulus6.png,TMTstop-A_1_predlinestimulus6.png,10,1.0,77.5798110961914,77.5798110961914,0.0,,1.0,1.0,0.0,2,0.01115140000183601,77.5798110961914,77.5798110961914,0.0,,8.0
10,['1'],1,TMTstop-A_1_plinestimulus7.png,TMTstop-A_1_pgreenlinestimulus7.png,TMTstop-A_1_predlinestimulus7.png,10,1.0,77.66343688964844,77.66343688964844,0.0,,1.0,1.0,0.0,3,1,-0.002895500001613982,0.12929490000533406,77.66343688964844,77.66343688964844,0.0,,9.0
11,['2'],2,TMTstop-A_1_plinestimulus8.png,TMTstop-A_1_pgreenlinestimulus8.png,TMTstop-A_1_predlinestimulus8.png,10,1.0,77.90620422363281,77.90620422363281,0.0,,1.0,1.0,0.0,2,-0.02168340000207536,77.90620422363281,77.90620422363281,0.0,,10.0
12,['1'],1,TMTstop-A_1_plinestimulus9.png,TMTstop-A_1_pgreenlinestimulus9.png,TMTstop-A_1_predlinestimulus9.png,10,1.0,77.98348999023438,77.98348999023438,0.0,,1.0,1.0,0.0,3,1,-0.004282399997464381,0.12552230000437703,77.98348999023438,77.98348999023438,0.0,,11.0
13,['2'],2,TMTstop-A_1_plinestimulus10.png,TMTstop-A_1_pgreenlinestimulus10.png,TMTstop-A_1_predlinestimulus10.png,1,1.0,78.22557830810547,78.22557830810547,0.0,,1.0,1.0,0.0,2,-0.0266020999988541,78.22557830810547,78.22557830810547,0.0,,12.0
14,['3'],3,TMTstop-A_1_plinestimulus11.png,TMTstop-A_1_pgreenlinestimulus11.png,TMTstop-A_1_predlinestimulus11.png,None,1.0,78.3023910522461,78.3023910522461,0.0,,1.0,1.0,0.0,3,-0.022481099993456155,78.3023910522461,78.3023910522461,0.0,,13.0
15,['1'],1,TMTstop-A_1_plinestimulus12.png,TMTstop-A_1_pgreenlinestimulus12.png,TMTstop-A_1_predlinestimulus12.png,None,1.0,78.3785400390625,78.3785400390625,0.0,,1.0,1.0,0.0,1,0.03851720000966452,78.3785400390625,78.3785400390625,0.0,,14.0
16,['3'],3,TMTstop-A_1_plinestimulus13.png,TMTstop-A_1_pgreenlinestimulus13.png,TMTstop-A_1_predlinestimulus13.png,None,1.0,78.49642181396484,78.49642181396484,0.0,,1.0,1.0,0.0,2,3,0.01854760000423994,0.10976900000241585,78.49642181396484,78.49642181396484,0.0,,15.0
17,['1'],1,TMTstop-A_1_plinestimulus14.png,TMTstop-A_1_pgreenlinestimulus14.png,TMTstop-A_1_predlinestimulus14.png,None,1.0,78.6850357055664,78.6850357055664,0.0,,1.0,1.0,0.0,1,0.033955999999307096,78.6850357055664,78.6850357055664,0.0,,16.0
18,['2'],2,TMTstop-A_1_plinestimulus15.png,TMTstop-A_1_pgreenlinestimulus15.png,TMTstop-A_1_predlinestimulus15.png,None,1.0,78.80209350585938,78.80209350585938,0.0,,1.0,1.0,0.0,2,0.02779730000474956,78.80209350585938,78.80209350585938,0.0,,17.0
19,['3'],3,TMTstop-A_1_plinestimulus16.png,TMTstop-A_1_pgreenlinestimulus16.png,TMTstop-A_1_predlinestimulus16.png,None,1.0,78.90620422363281,78.90620422363281,0.0,,1.0,1.0,0.0,3,0.005857199997990392,78.90620422363281,78.90620422363281,0.0,,18.0
20,['2'],2,TMTstop-A_1_plinestimulus17.png,TMTstop-A_1_pgreenlinestimulus17.png,TMTstop-A_1_predlinestimulus17.png,None,1.0,78.99671936035156,78.99671936035156,0.0,,1.0,1.0,0.0,1,2,0.04999520001001656,0.13132580000092275,78.99671936035156,78.99671936035156,0.0,,19.0
21,['3'],3,TMTstop-A_1_plinestimulus18.png,TMTstop-A_1_pgreenlinestimulus18.png,TMTstop-A_1_predlinestimulus18.png,None,1.0,79.21173858642578,79.21173858642578,0.0,,1.0,1.0,0.0,3,0.022802299994509667,79.21173858642578,79.21173858642578,0.0,,20.0
22,['1'],1,TMTstop-A_1_plinestimulus19.png,TMTstop-A_1_pgreenlinestimulus19.png,TMTstop-A_1_predlinestimulus19.png,None,1.0,79.30886840820312,79.30886840820312,0.0,,1.0,1.0,0.0,1,0.04021590000775177,79.30886840820312,79.30886840820312,0.0,,21.0
