Block_file,Condition_rows,NumberLetter,corrAns,Correct,StimFile,Correct_StimFile,False_StimFile,Version,Block,TrialNumber_session,Blocks_TMTControl.thisRepN,Blocks_TMTControl.thisTrialN,Blocks_TMTControl.thisN,Blocks_TMTControl.thisIndex,trials_TMTControl.thisRepN,trials_TMTControl.thisTrialN,trials_TMTControl.thisN,trials_TMTControl.thisIndex,Blocks_TMTA.thisRepN,Blocks_TMTA.thisTrialN,Blocks_TMTA.thisN,Blocks_TMTA.thisIndex,trials_TMTA.thisRepN,trials_TMTA.thisTrialN,trials_TMTA.thisN,trials_TMTA.thisIndex,Blocks_TMTB.thisRepN,Blocks_TMTB.thisTrialN,Blocks_TMTB.thisN,Blocks_TMTB.thisIndex,trials_TMTB.thisRepN,trials_TMTB.thisTrialN,trials_TMTB.thisN,trials_TMTB.thisIndex,Attempts,First_attempt,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
TMTstop-Control_1_1.xlsx,0:26,15,['3'],3,TMTstop-control_1_1linestimulus12.png,TMTstop-control_1_1greenlinestimulus12.png,TMTstop-control_1_1redlinestimulus12.png,TMT_Control,1,15,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,2,0,62.96507310005836,None,"['2', '3']",1,"[-0.12696889997459948, -0.02732479991391301]",62.96507310005836,None,,001,2022_Feb_02_1835,TMT_fmri,2021.2.3,None,
TMTstop-Control_1_1.xlsx,0:26,16,['1'],1,TMTstop-control_1_1linestimulus13.png,TMTstop-control_1_1greenlinestimulus13.png,TMTstop-control_1_1redlinestimulus13.png,TMT_Control,1,16,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,1,1,63.132993899984285,None,['1'],1,[-0.0694211998488754],63.132993899984285,None,,001,2022_Feb_02_1835,TMT_fmri,2021.2.3,None,
TMTstop-Control_1_1.xlsx,0:26,17,['2'],2,TMTstop-control_1_1linestimulus14.png,TMTstop-control_1_1greenlinestimulus14.png,TMTstop-control_1_1redlinestimulus14.png,TMT_Control,1,17,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,0,0,63.24369650008157,None,None,0,,63.24369650008157,None,,001,2022_Feb_02_1835,TMT_fmri,2021.2.3,None,
TMTstop-A_1_1.xlsx,0:26,1,['2'],2,TMTstop-A_1_1.png,TMTstop-A_1_1.png,TMTstop-A_1_1.png,TMT_A,1,1,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,1,1,76.80667979991995,None,['2'],1,[0.6917823001276702],76.80667979991995,None,,001,2022_Feb_02_1835,TMT_fmri,2021.2.3,None,
TMTstop-A_1_1.xlsx,0:26,2,['1'],1,TMTstop-A_1_1.png,TMTstop-A_1_1firstgreen.png,TMTstop-A_1_1firstred.png,TMT_A,1,2,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,1,1,77.63379200012423,None,['1'],1,[-0.07626580004580319],77.63379200012423,None,,001,2022_Feb_02_1835,TMT_fmri,2021.2.3,None,
TMTstop-A_1_1.xlsx,0:26,3,['2'],2,TMTstop-A_1_1linestimulus0.png,TMTstop-A_1_1greenlinestimulus0.png,TMTstop-A_1_1redlinestimulus0.png,TMT_A,1,3,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,3,0,77.79392490000464,None,"['3', '1', '2']",1,"[-0.103132399963215, 0.03429800015874207, 0.12659190013073385]",77.79392490000464,None,,001,2022_Feb_02_1835,TMT_fmri,2021.2.3,None,
TMTstop-A_1_1.xlsx,0:26,4,['3'],3,TMTstop-A_1_1linestimulus1.png,TMTstop-A_1_1greenlinestimulus1.png,TMTstop-A_1_1redlinestimulus1.png,TMT_A,1,4,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,1,1,78.06392910005525,None,['3'],1,[-0.039503199979662895],78.06392910005525,None,,001,2022_Feb_02_1835,TMT_fmri,2021.2.3,None,
TMTstop-A_1_1.xlsx,0:26,5,['2'],2,TMTstop-A_1_1linestimulus2.png,TMTstop-A_1_1greenlinestimulus2.png,TMTstop-A_1_1redlinestimulus2.png,TMT_A,1,5,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,2,0,78.18664239998907,None,"['1', '2']",1,"[-0.01812630007043481, 0.03094449988566339]",78.18664239998907,None,,001,2022_Feb_02_1835,TMT_fmri,2021.2.3,None,
TMTstop-A_1_1.xlsx,0:26,6,['3'],3,TMTstop-A_1_1linestimulus3.png,TMTstop-A_1_1greenlinestimulus3.png,TMTstop-A_1_1redlinestimulus3.png,TMT_A,1,6,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,1,1,78.36123699997552,None,['3'],1,[0.006624199915677309],78.36123699997552,None,,001,2022_Feb_02_1835,TMT_fmri,2021.2.3,None,
TMTstop-A_1_1.xlsx,0:26,7,['2'],2,TMTstop-A_1_1linestimulus4.png,TMTstop-A_1_1greenlinestimulus4.png,TMTstop-A_1_1redlinestimulus4.png,TMT_A,1,7,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,2,0,78.49030750012025,None,"['1', '2']",1,"[0.0847749998793006, 0.14325239998288453]",78.49030750012025,None,,001,2022_Feb_02_1835,TMT_fmri,2021.2.3,None,
TMTstop-A_1_1.xlsx,0:26,8,['1'],1,TMTstop-A_1_1linestimulus5.png,TMTstop-A_1_1greenlinestimulus5.png,TMTstop-A_1_1redlinestimulus5.png,TMT_A,1,8,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,2,0,78.76517389994115,None,"['3', '1']",1,"[0.0035464998800307512, 0.1609463000204414]",78.76517389994115,None,,001,2022_Feb_02_1835,TMT_fmri,2021.2.3,None,
TMTstop-A_1_1.xlsx,0:26,9,['2'],2,TMTstop-A_1_1linestimulus6.png,TMTstop-A_1_1greenlinestimulus6.png,TMTstop-A_1_1redlinestimulus6.png,TMT_A,1,9,,,,,,,,,0,0,0,0,0,8,8,8,,,,,,,,,1,1,79.04948389995843,None,['2'],1,[-0.06350630009546876],79.04948389995843,None,,001,2022_Feb_02_1835,TMT_fmri,2021.2.3,None,
TMTstop-A_1_1.xlsx,0:26,10,['1'],1,TMTstop-A_1_1linestimulus7.png,TMTstop-A_1_1greenlinestimulus7.png,TMTstop-A_1_1redlinestimulus7.png,TMT_A,1,10,,,,,,,,,0,0,0,0,0,9,9,9,,,,,,,,,2,0,79.16269430005923,None,"['3', '1']",1,"[-0.06823610002174973, 0.07311829994432628]",79.16269430005923,None,,001,2022_Feb_02_1835,TMT_fmri,2021.2.3,None,
TMTstop-A_1_1.xlsx,0:26,11,['2'],2,TMTstop-A_1_1linestimulus8.png,TMTstop-A_1_1greenlinestimulus8.png,TMTstop-A_1_1redlinestimulus8.png,TMT_A,1,11,,,,,,,,,0,0,0,0,0,10,10,10,,,,,,,,,1,1,79.39812609995715,None,['2'],1,[-0.0975532999727875],79.39812609995715,None,,001,2022_Feb_02_1835,TMT_fmri,2021.2.3,None,
