NumberLetter,corrAns,Correct,StimFile,Correct_StimFile,False_StimFile,DurationTrial,trials_TMTControl.thisRepN,trials_TMTControl.thisTrialN,trials_TMTControl.thisN,trials_TMTControl.thisIndex,trials_TMTA.thisRepN,trials_TMTA.thisTrialN,trials_TMTA.thisN,trials_TMTA.thisIndex,trials_TMTB.thisRepN,trials_TMTB.thisTrialN,trials_TMTB.thisN,trials_TMTB.thisIndex,Attempts,First_attempt,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
12,['1'],1,TMTstop-A_1_plinestimulus9.png,TMTstop-A_1_pgreenlinestimulus9.png,TMTstop-A_1_predlinestimulus9.png,10,,,,,0,11,11,11,,,,,1,1,209.6677117999934,None,['1'],1,[0.6541313999914564],209.6677117999934,None,,001,2022_Apr_29_1103,TMT_practice,2021.2.3,141.50436120379786,
13,['2'],2,TMTstop-A_1_plinestimulus10.png,TMTstop-A_1_pgreenlinestimulus10.png,TMTstop-A_1_predlinestimulus10.png,1,,,,,0,12,12,12,,,,,1,1,210.41627549999976,None,['2'],1,[1.0938717999961227],210.41627549999976,None,,001,2022_Apr_29_1103,TMT_practice,2021.2.3,141.50436120379786,
14,['3'],3,TMTstop-A_1_plinestimulus11.png,TMTstop-A_1_pgreenlinestimulus11.png,TMTstop-A_1_predlinestimulus11.png,None,,,,,0,13,13,13,,,,,1,1,211.5973608000204,None,['3'],1,[0.5793992000108119],211.5973608000204,None,,001,2022_Apr_29_1103,TMT_practice,2021.2.3,141.50436120379786,
15,['1'],1,TMTstop-A_1_plinestimulus12.png,TMTstop-A_1_pgreenlinestimulus12.png,TMTstop-A_1_predlinestimulus12.png,None,,,,,0,14,14,14,,,,,1,1,212.26526079999167,None,['1'],1,[0.6271823999995831],212.26526079999167,None,,001,2022_Apr_29_1103,TMT_practice,2021.2.3,141.50436120379786,
16,['3'],3,TMTstop-A_1_plinestimulus13.png,TMTstop-A_1_pgreenlinestimulus13.png,TMTstop-A_1_predlinestimulus13.png,None,,,,,0,15,15,15,,,,,1,1,212.9860285000177,None,['3'],1,[0.6103393000084907],212.9860285000177,None,,001,2022_Apr_29_1103,TMT_practice,2021.2.3,141.50436120379786,
17,['1'],1,TMTstop-A_1_plinestimulus14.png,TMTstop-A_1_pgreenlinestimulus14.png,TMTstop-A_1_predlinestimulus14.png,None,,,,,0,16,16,16,,,,,1,1,213.67441110001528,None,['1'],1,[0.29157140001188964],213.67441110001528,None,,001,2022_Apr_29_1103,TMT_practice,2021.2.3,141.50436120379786,
18,['2'],2,TMTstop-A_1_plinestimulus15.png,TMTstop-A_1_pgreenlinestimulus15.png,TMTstop-A_1_predlinestimulus15.png,None,,,,,0,17,17,17,,,,,1,1,214.06483149999985,None,['2'],1,[0.6339621999941301],214.06483149999985,None,,001,2022_Apr_29_1103,TMT_practice,2021.2.3,141.50436120379786,
19,['3'],3,TMTstop-A_1_plinestimulus16.png,TMTstop-A_1_pgreenlinestimulus16.png,TMTstop-A_1_predlinestimulus16.png,None,,,,,0,18,18,18,,,,,2,0,214.7846561000042,None,"['1', '3']",1,"[0.4392332000134047, 1.4850590999994893]",214.7846561000042,None,,001,2022_Apr_29_1103,TMT_practice,2021.2.3,141.50436120379786,
20,['2'],2,TMTstop-A_1_plinestimulus17.png,TMTstop-A_1_pgreenlinestimulus17.png,TMTstop-A_1_predlinestimulus17.png,None,,,,,0,19,19,19,,,,,1,1,216.43346430000383,None,['2'],1,[1.177135999983875],216.43346430000383,None,,001,2022_Apr_29_1103,TMT_practice,2021.2.3,141.50436120379786,
21,['3'],3,TMTstop-A_1_plinestimulus18.png,TMTstop-A_1_pgreenlinestimulus18.png,TMTstop-A_1_predlinestimulus18.png,None,,,,,0,20,20,20,,,,,2,0,217.6875197000045,None,"['1', '3']",1,"[0.7512019000132568, 1.2772717000043485]",217.6875197000045,None,,001,2022_Apr_29_1103,TMT_practice,2021.2.3,141.50436120379786,
