NumberLetter,corrAns,Correct,StimFile,Correct_StimFile,False_StimFile,DurationTrial,n,Stim.started_mean,Stim.started_raw,Stim.started_std,Stim.stopped_raw,key_resp_2.corr_mean,key_resp_2.corr_raw,key_resp_2.corr_std,key_resp_2.keys_raw,key_resp_2.rt_raw,key_resp_2.started_mean,key_resp_2.started_raw,key_resp_2.started_std,key_resp_2.stopped_raw,order
1,['3'],3,TMTstop-B_1_p.png,TMTstop-B_1_p.png,TMTstop-B_1_p.png,10,1.0,75.26461791992188,75.26461791992188,0.0,,1.0,1.0,0.0,3,1,3,2,1,3,2,1,2,3,-1.2716491000028327,-1.0881105000007665,-0.8726185000050464,-0.8263130999985151,-0.7526950000028592,33.36845789999643,33.37598189999699,33.58417379999446,33.87929620000068,34.07436130000133,75.26461791992188,75.26461791992188,0.0,,0.0
A,['1'],1,TMTstop-B_1_p.png,TMTstop-B_1_pfirstgreen.png,TMTstop-B_1_pfirstred.png,10,1.0,109.42930603027344,109.42930603027344,0.0,,1.0,1.0,0.0,1,0.04931460000079824,109.42930603027344,109.42930603027344,0.0,,1.0
7,['3'],3,TMTstop-B_1_plinestimulus10.png,TMTstop-B_1_pgreenlinestimulus10.png,TMTstop-B_1_predlinestimulus10.png,1,1.0,111.33447265625,111.33447265625,0.0,,1.0,1.0,0.0,3,0.01889849999861326,111.33447265625,111.33447265625,0.0,,12.0
G,['1'],1,TMTstop-B_1_plinestimulus11.png,TMTstop-B_1_pgreenlinestimulus11.png,TMTstop-B_1_predlinestimulus11.png,None,1.0,111.42825317382812,111.42825317382812,0.0,,1.0,1.0,0.0,2,1,-0.049049099994590506,0.08980380000139121,111.42825317382812,111.42825317382812,0.0,,13.0
8,['2'],2,TMTstop-B_1_plinestimulus12.png,TMTstop-B_1_pgreenlinestimulus12.png,TMTstop-B_1_predlinestimulus12.png,None,1.0,111.61719512939453,111.61719512939453,0.0,,1.0,1.0,0.0,3,2,0.024251800001366064,0.05530200000066543,111.61719512939453,111.61719512939453,0.0,,14.0
H,['3'],3,TMTstop-B_1_plinestimulus13.png,TMTstop-B_1_pgreenlinestimulus13.png,TMTstop-B_1_predlinestimulus13.png,None,1.0,111.7563705444336,111.7563705444336,0.0,,1.0,1.0,0.0,1,3,2,1,3,0.04148120000172639,0.17500309999741148,0.1950068000005558,0.31629229999816744,0.45712880000064615,111.7563705444336,111.7563705444336,0.0,,15.0
9,['2'],2,TMTstop-B_1_plinestimulus14.png,TMTstop-B_1_pgreenlinestimulus14.png,TMTstop-B_1_predlinestimulus14.png,None,1.0,112.28399658203125,112.28399658203125,0.0,,1.0,1.0,0.0,2,-0.05758329999662237,112.28399658203125,112.28399658203125,0.0,,16.0
I,['3'],3,TMTstop-B_1_plinestimulus15.png,TMTstop-B_1_pgreenlinestimulus15.png,TMTstop-B_1_predlinestimulus15.png,None,1.0,112.36041259765625,112.36041259765625,0.0,,1.0,1.0,0.0,1,3,2,1,3,2,1,3,2,1,3,0.00037879999581491575,0.13205339999694843,0.13533789999928558,0.26859609999519307,0.3994643999976688,0.42936270000063814,0.5549161999952048,0.6836911999998847,0.7009231999982148,0.853807899999083,0.9981437999958871,112.36041259765625,112.36041259765625,0.0,,17.0
10,['1'],1,TMTstop-B_1_plinestimulus16.png,TMTstop-B_1_pgreenlinestimulus16.png,TMTstop-B_1_predlinestimulus16.png,None,1.0,113.43555450439453,113.43555450439453,0.0,,1.0,1.0,0.0,2,1,-0.03812050000124145,0.11265049999929033,113.43555450439453,113.43555450439453,0.0,,18.0
J,['3'],3,TMTstop-B_1_plinestimulus17.png,TMTstop-B_1_pgreenlinestimulus17.png,TMTstop-B_1_predlinestimulus17.png,None,1.0,113.61814880371094,113.61814880371094,0.0,,1.0,1.0,0.0,3,0.0989142999969772,113.61814880371094,113.61814880371094,0.0,,19.0
11,['1'],1,TMTstop-B_1_plinestimulus18.png,TMTstop-B_1_pgreenlinestimulus18.png,TMTstop-B_1_predlinestimulus18.png,None,1.0,113.78831481933594,113.78831481933594,0.0,,1.0,1.0,0.0,2,1,-0.035536399998818524,0.056805599997460376,113.78831481933594,113.78831481933594,0.0,,20.0
K,['3'],3,TMTstop-B_1_plinestimulus19.png,TMTstop-B_1_pgreenlinestimulus19.png,TMTstop-B_1_predlinestimulus19.png,None,1.0,113.935302734375,113.935302734375,0.0,,1.0,1.0,0.0,2,3,0.07911769999918761,0.08263630000146804,113.935302734375,113.935302734375,0.0,,21.0
12,['1'],1,TMTstop-B_1_plinestimulus20.png,TMTstop-B_1_pgreenlinestimulus20.png,TMTstop-B_1_predlinestimulus20.png,None,1.0,114.13262176513672,114.13262176513672,0.0,,1.0,1.0,0.0,1,0.023840699999709614,114.13262176513672,114.13262176513672,0.0,,22.0
L,['2'],2,TMTstop-B_1_plinestimulus21.png,TMTstop-B_1_pgreenlinestimulus21.png,TMTstop-B_1_predlinestimulus21.png,None,1.0,114.23255157470703,114.23255157470703,0.0,,1.0,1.0,0.0,3,2,0.072860700005549,0.09095610000076704,114.23255157470703,114.23255157470703,0.0,,23.0
13,['3'],3,TMTstop-B_1_plinestimulus22.png,TMTstop-B_1_pgreenlinestimulus22.png,TMTstop-B_1_predlinestimulus22.png,None,1.0,114.41659545898438,114.41659545898438,0.0,,1.0,1.0,0.0,1,3,0.05224660000385484,0.17923619999783114,114.41659545898438,114.41659545898438,0.0,,24.0
None,None,None,TMTstop-B_1_plinestimulus23.png,TMTstop-B_1_pgreenlinestimulus23.png,TMTstop-B_1_predlinestimulus23.png,None,1.0,114.67787170410156,114.67787170410156,0.0,,0.0,0.0,0.0,2,1,3,2,-0.039007500003208406,0.11018509999848902,0.2426350999958231,0.27415040000050794,114.67787170410156,114.67787170410156,0.0,,25.0

extraInfo
participant,
session,001
date,2022_Nov_17_1326
expName,TMT_practice
psychopyVersion,2021.2.3
frameRate,144.22543011688293
